granularity_time,granularity_geo,location_code,border,age,sex,year,week,yrwk,season,x,date,n_dose_1,n_dose_2,pr100_dose_1,pr100_dose_2,pop,location_name,date_of_publishing
total,county,county03,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,65059,31878,9.33401242449893,4.57353553033672,697010,Oslo,2021-03-25
total,county,county11,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,42975,19397,8.90405991981684,4.01889587585078,482645,Rogaland,2021-03-25
total,county,county15,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,28799,13363,10.8452836441418,5.03231102943392,265544,Møre og Romsdal,2021-03-25
total,county,county18,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,29186,14828,12.1433772285673,6.16946472778714,240345,Nordland,2021-03-25
total,county,county30,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,128655,58135,10.2728077011524,4.64194687891254,1252384,Viken,2021-03-25
total,county,county34,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,45486,23214,12.273511007736,6.26384567852932,370603,Innlandet,2021-03-25
total,county,county38,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,47919,24538,11.3583893126514,5.81631830701476,421882,Vestfold og Telemark,2021-03-25
total,county,county42,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,31634,14060,10.2427446955249,4.55247488205982,308843,Agder,2021-03-25
total,county,county46,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,63572,31289,9.95145745052213,4.89792915386313,638821,Vestland,2021-03-25
total,county,county50,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,48836,24717,10.3658484815038,5.24638948557068,471124,Trøndelag,2021-03-25
total,county,county54,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,24382,11779,10.0682171054805,4.86397872551287,242168,Troms og Finnmark,2021-03-25
total,municip,municip0301,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,64555,31632,9.26170356235922,4.53824191905425,697010,Oslo,2021-03-25
