granularity_time,granularity_geo,location_code,border,age,sex,year,week,yrwk,season,x,date,n_dose_1,n_dose_2,pr100_dose_1,pr100_dose_2,pop,location_name,date_of_publishing
total,county,county03,2020,00-15,female,1900,1,1900-01,1899/1900,24,1900-01-01,6307,76,10.7580254494593,0.129635315389077,58626,Oslo,2021-09-22
total,county,county03,2020,16-17,female,1900,1,1900-01,1899/1900,24,1900-01-01,5216,921,82.0125786163522,14.4811320754717,6360,Oslo,2021-09-22
total,county,county03,2020,18-24,female,1900,1,1900-01,1899/1900,24,1900-01-01,28827,23962,92.1991940126655,76.6391607496962,31266,Oslo,2021-09-22
total,county,county03,2020,25-39,female,1900,1,1900-01,1899/1900,24,1900-01-01,88882,74508,85.772738238842,71.9015681544029,103625,Oslo,2021-09-22
total,county,county03,2020,40-44,female,1900,1,1900-01,1899/1900,24,1900-01-01,21531,19127,89.9260744267636,79.8855615419956,23943,Oslo,2021-09-22
total,county,county03,2020,45-54,female,1900,1,1900-01,1899/1900,24,1900-01-01,39405,36441,92.6348206309653,85.666933095115,42538,Oslo,2021-09-22
total,county,county03,2020,55-64,female,1900,1,1900-01,1899/1900,24,1900-01-01,32130,30605,94.6447507953341,90.1525863084718,33948,Oslo,2021-09-22
total,county,county03,2020,65-74,female,1900,1,1900-01,1899/1900,24,1900-01-01,24599,23918,94.618816832064,91.9993845680437,25998,Oslo,2021-09-22
total,county,county03,2020,75-84,female,1900,1,1900-01,1899/1900,24,1900-01-01,14790,14707,96.5089722675367,95.9673735725938,15325,Oslo,2021-09-22
total,county,county03,2020,85+,female,1900,1,1900-01,1899/1900,24,1900-01-01,7027,6912,90.8938041650498,89.4062863795111,7731,Oslo,2021-09-22
total,county,county03,2020,00-15,male,1900,1,1900-01,1899/1900,24,1900-01-01,6420,79,10.482146064297,0.128985909513935,61247,Oslo,2021-09-22
total,county,county03,2020,16-17,male,1900,1,1900-01,1899/1900,24,1900-01-01,5033,920,76.5242511783488,13.9881404895849,6577,Oslo,2021-09-22
total,county,county03,2020,18-24,male,1900,1,1900-01,1899/1900,24,1900-01-01,23959,19271,85.1724137931035,68.5069321009598,28130,Oslo,2021-09-22
total,county,county03,2020,25-39,male,1900,1,1900-01,1899/1900,24,1900-01-01,87724,73828,84.0284296634035,70.7178298434836,104398,Oslo,2021-09-22
total,county,county03,2020,40-44,male,1900,1,1900-01,1899/1900,24,1900-01-01,22339,19843,84.3617824773414,74.9358006042296,26480,Oslo,2021-09-22
total,county,county03,2020,45-54,male,1900,1,1900-01,1899/1900,24,1900-01-01,40910,37815,88.7110764159945,81.999739786625,46116,Oslo,2021-09-22
total,county,county03,2020,55-64,male,1900,1,1900-01,1899/1900,24,1900-01-01,32099,30310,92.5870374109435,87.4268078110127,34669,Oslo,2021-09-22
total,county,county03,2020,65-74,male,1900,1,1900-01,1899/1900,24,1900-01-01,22659,21914,93.7329362124597,90.6511127657814,24174,Oslo,2021-09-22
total,county,county03,2020,75-84,male,1900,1,1900-01,1899/1900,24,1900-01-01,11975,11967,97.858952357604,97.7935768570728,12237,Oslo,2021-09-22
total,county,county03,2020,85+,male,1900,1,1900-01,1899/1900,24,1900-01-01,3303,3260,91.1927112092766,90.0055218111541,3622,Oslo,2021-09-22
total,county,county11,2020,00-15,female,1900,1,1900-01,1899/1900,24,1900-01-01,4796,55,9.82948024266273,0.112723397278242,48792,Rogaland,2021-09-22
total,county,county11,2020,16-17,female,1900,1,1900-01,1899/1900,24,1900-01-01,5204,862,87.4621848739496,14.4873949579832,5950,Rogaland,2021-09-22
total,county,county11,2020,18-24,female,1900,1,1900-01,1899/1900,24,1900-01-01,17808,15868,88.2020802377415,78.5933630510154,20190,Rogaland,2021-09-22
total,county,county11,2020,25-39,female,1900,1,1900-01,1899/1900,24,1900-01-01,39566,34052,80.7716647953455,69.5151577013372,48985,Rogaland,2021-09-22
total,county,county11,2020,40-44,female,1900,1,1900-01,1899/1900,24,1900-01-01,14275,13203,89.7742280359726,83.032513678385,15901,Rogaland,2021-09-22
total,county,county11,2020,45-54,female,1900,1,1900-01,1899/1900,24,1900-01-01,29114,27559,91.654336533921,86.7590114906343,31765,Rogaland,2021-09-22
total,county,county11,2020,55-64,female,1900,1,1900-01,1899/1900,24,1900-01-01,25592,24980,95.8035413469098,93.5125219930371,26713,Rogaland,2021-09-22
total,county,county11,2020,65-74,female,1900,1,1900-01,1899/1900,24,1900-01-01,20306,19983,96.5848554033486,95.0485159817352,21024,Rogaland,2021-09-22
total,county,county11,2020,75-84,female,1900,1,1900-01,1899/1900,24,1900-01-01,12256,12105,98.505063494615,97.2914322456197,12442,Rogaland,2021-09-22
total,county,county11,2020,85+,female,1900,1,1900-01,1899/1900,24,1900-01-01,5313,5180,92.9984246455453,90.670400840189,5713,Rogaland,2021-09-22
total,county,county11,2020,00-15,male,1900,1,1900-01,1899/1900,24,1900-01-01,4438,55,8.71871439236179,0.108050764213587,50902,Rogaland,2021-09-22
total,county,county11,2020,16-17,male,1900,1,1900-01,1899/1900,24,1900-01-01,5144,743,82.8608247422681,11.9684278350515,6208,Rogaland,2021-09-22
total,county,county11,2020,18-24,male,1900,1,1900-01,1899/1900,24,1900-01-01,17978,15100,82.2152101339919,69.0538253990031,21867,Rogaland,2021-09-22
total,county,county11,2020,25-39,male,1900,1,1900-01,1899/1900,24,1900-01-01,40716,34731,79.1078124696419,67.4794536517127,51469,Rogaland,2021-09-22
total,county,county11,2020,40-44,male,1900,1,1900-01,1899/1900,24,1900-01-01,14586,13143,82.7480569580757,74.5617518579452,17627,Rogaland,2021-09-22
total,county,county11,2020,45-54,male,1900,1,1900-01,1899/1900,24,1900-01-01,30036,28131,88.4947408738694,82.8820600453729,33941,Rogaland,2021-09-22
total,county,county11,2020,55-64,male,1900,1,1900-01,1899/1900,24,1900-01-01,26431,25691,93.9835721651317,91.3522739394801,28123,Rogaland,2021-09-22
