granularity_time,granularity_geo,location_code,border,age,sex,year,week,yrwk,season,x,date,n_dose_1,n_dose_2,pr100_dose_1,pr100_dose_2,pop,location_name,date_of_publishing
total,county,county03,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,438526,207986,62.9153096799185,29.8397440495832,697010,Oslo,2021-07-09
total,county,county11,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,237671,130696,49.2434397952947,27.0791161205441,482645,Rogaland,2021-07-09
total,county,county15,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,133272,76346,50.1882927123189,28.7507908293917,265544,Møre og Romsdal,2021-07-09
total,county,county18,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,120279,71909,50.0443113025027,29.9190746635045,240345,Nordland,2021-07-09
total,county,county30,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,783052,379199,62.524912486905,30.2781734675627,1252384,Viken,2021-07-09
total,county,county34,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,196366,117164,52.9855397824626,31.6144229809257,370603,Innlandet,2021-07-09
total,county,county38,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,243959,130234,57.826359029302,30.8697692719765,421882,Vestfold og Telemark,2021-07-09
total,county,county42,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,161175,90004,52.1867097522042,29.1423150273764,308843,Agder,2021-07-09
total,county,county46,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,344095,182124,53.8640714691596,28.5093946504576,638821,Vestland,2021-07-09
total,county,county50,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,245029,132734,52.0094497414693,28.1738990159703,471124,Trøndelag,2021-07-09
total,county,county54,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,118095,69205,48.7657328796538,28.5772686729874,242168,Troms og Finnmark,2021-07-09
total,municip,municip0301,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,438519,207981,62.9143053901666,29.8390266997604,697010,Oslo,2021-07-09
total,municip,municip1101,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,6842,4060,46.2703726246027,27.4565496720092,14787,Eigersund,2021-07-09
total,municip,municip1103,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,74563,39490,51.7270564076949,27.3956447237889,144147,Stavanger,2021-07-09
total,municip,municip1106,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,17145,10415,45.9368217988908,27.9050451464245,37323,Haugesund,2021-07-09
total,municip,municip1108,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,41088,20986,51.0727159726538,26.0857675574891,80450,Sandnes,2021-07-09
total,municip,municip1111,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,1726,1070,52.9935523487872,32.8523180841265,3257,Sokndal,2021-07-09
total,municip,municip1112,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,1345,948,42.3755513547574,29.8676748582231,3174,Lund,2021-07-09
total,municip,municip1114,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,1398,792,50.0895736295235,28.3769258330348,2791,Bjerkreim,2021-07-09
total,municip,municip1119,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,9165,5137,47.93410041841,26.8671548117155,19120,Hå,2021-07-09
