granularity_time,granularity_geo,location_code,border,age,sex,year,week,yrwk,season,x,date,n_dose_1,n_dose_2,pr100_dose_1,pr100_dose_2,pop,location_name,date_of_publishing
total,county,county03,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,196797,65537,28.2344586160887,9.40259106756001,697010,Oslo,2021-05-11
total,county,county11,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,123188,36259,25.5235214287934,7.51256099203348,482645,Rogaland,2021-05-11
total,county,county15,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,71480,23409,26.9183261531046,8.8154882053445,265544,Møre og Romsdal,2021-05-11
total,county,county18,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,69100,23672,28.7503380557116,9.84917514406374,240345,Nordland,2021-05-11
total,county,county30,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,357302,114896,28.5297480644914,9.17418299818586,1252384,Viken,2021-05-11
total,county,county34,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,108754,37513,29.345148312345,10.1221522761553,370603,Innlandet,2021-05-11
total,county,county38,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,118374,40498,28.0585566580229,9.599366647546,421882,Vestfold og Telemark,2021-05-11
total,county,county42,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,83976,25772,27.1905142742429,8.34469293459784,308843,Agder,2021-05-11
total,county,county46,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,168945,53699,26.4463754322416,8.40595409355673,638821,Vestland,2021-05-11
total,county,county50,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,122839,43288,26.0736027033223,9.18823918968255,471124,Trøndelag,2021-05-11
total,county,county54,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,65526,20564,27.0580753856827,8.49162564831026,242168,Troms og Finnmark,2021-05-11
total,municip,municip0301,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,196792,65536,28.2337412662659,9.40244759759544,697010,Oslo,2021-05-11
total,municip,municip1101,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,3731,1153,25.2316223710016,7.79738959897207,14787,Eigersund,2021-05-11
total,municip,municip1103,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,37049,10758,25.7022345244785,7.46321463506004,144147,Stavanger,2021-05-11
total,municip,municip1106,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,9312,3152,24.9497628807974,8.4451946520912,37323,Haugesund,2021-05-11
total,municip,municip1108,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,20634,5580,25.6482287134866,6.93598508390305,80450,Sandnes,2021-05-11
total,municip,municip1111,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,1038,282,31.869818851704,8.65827448572306,3257,Sokndal,2021-05-11
total,municip,municip1112,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,946,246,29.8046628859483,7.75047258979206,3174,Lund,2021-05-11
total,municip,municip1114,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,835,211,29.9175922608384,7.56001433178072,2791,Bjerkreim,2021-05-11
total,municip,municip1119,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,4851,1300,25.3713389121339,6.79916317991632,19120,Hå,2021-05-11
total,municip,municip1120,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,4579,1223,23.0703345425232,6.16182990729545,19848,Klepp,2021-05-11
total,municip,municip1121,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,4701,1341,24.6048361771171,7.01873756934994,19106,Time,2021-05-11
total,municip,municip1122,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,2906,775,24.0881962864722,6.42407161803714,12064,Gjesdal,2021-05-11
total,municip,municip1124,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,6198,1930,22.5734785300652,7.02917288851659,27457,Sola,2021-05-11
total,municip,municip1127,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,2532,755,22.3773751657092,6.67255855059655,11315,Randaberg,2021-05-11
total,municip,municip1130,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,3153,1054,24.123947972456,8.06426931905126,13070,Strand,2021-05-11
total,municip,municip1133,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,739,261,28.6434108527132,10.1162790697674,2580,Hjelmeland,2021-05-11
total,municip,municip1134,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,1100,377,28.878970858493,9.89761092150171,3809,Suldal,2021-05-11
total,municip,municip1135,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,1265,383,27.7351458013594,8.39728129796097,4561,Sauda,2021-05-11
total,municip,municip1144,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,173,65,34.1222879684418,12.8205128205128,507,Kvitsøy,2021-05-11
total,municip,municip1145,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,246,86,28.6379511059371,10.011641443539,859,Bokn,2021-05-11
total,municip,municip1146,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,2655,893,23.7520128824477,7.98890678117731,11178,Tysvær,2021-05-11
total,municip,municip1149,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,12000,3637,28.3386468296139,8.58897154327548,42345,Karmøy,2021-05-11
total,municip,municip1151,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,78,65,40.625,33.8541666666667,192,Utsira,2021-05-11
total,municip,municip1160,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,2463,730,28.2940838598507,8.38598506605399,8705,Vindafjord,2021-05-11
total,municip,municip1505,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,7044,2517,29.2294286069961,10.4444167807793,24099,Kristiansund,2021-05-11
total,municip,municip1506,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,8369,2857,26.25980545968,8.9645434577973,31870,Molde,2021-05-11
total,municip,municip1507,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,17153,5382,25.7282135893205,8.07259637018149,66670,Ålesund,2021-05-11
total,municip,municip1511,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,1068,356,34.6415828738242,11.5471942912747,3083,Vanylven,2021-05-11
total,municip,municip1514,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,769,204,31.4519427402863,8.34355828220859,2445,Sande,2021-05-11
total,municip,municip1515,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,2331,786,26.3151953036803,8.87333483856401,8858,Herøy,2021-05-11
