granularity_time,granularity_geo,location_code,border,age,sex,year,week,yrwk,season,x,date,n_dose_1,n_dose_2,n_dose_3_all,pr100_dose_1,pr100_dose_2,pr100_dose_3_all,pop,location_name,date_of_publishing
total,county,county03,2020,12-15,female,1900,1,1900-01,1899/1900,24,1900-01-01,8938,235,,66.1976003555029,1.74048289142349,,13502,Oslo,2021-12-23
total,county,county03,2020,16-17,female,1900,1,1900-01,1899/1900,24,1900-01-01,5983,4168,,94.0723270440252,65.5345911949686,,6360,Oslo,2021-12-23
total,county,county03,2020,18-24,female,1900,1,1900-01,1899/1900,24,1900-01-01,30257,26570,1775,96.7728522996226,84.9804899891256,5.67709332821595,31266,Oslo,2021-12-23
total,county,county03,2020,25-39,female,1900,1,1900-01,1899/1900,24,1900-01-01,91863,85005,8943,88.6494571773221,82.0313630880579,8.63015681544029,103625,Oslo,2021-12-23
total,county,county03,2020,40-44,female,1900,1,1900-01,1899/1900,24,1900-01-01,21919,20365,2581,91.5465898174832,85.0561750824876,10.7797686171324,23943,Oslo,2021-12-23
total,county,county03,2020,45-54,female,1900,1,1900-01,1899/1900,24,1900-01-01,39840,37915,9495,93.6574357045465,89.1320701490432,22.321218675067,42538,Oslo,2021-12-23
total,county,county03,2020,55-64,female,1900,1,1900-01,1899/1900,24,1900-01-01,32303,31608,17979,95.1543537174502,93.1071049840933,52.960410038883,33948,Oslo,2021-12-23
total,county,county03,2020,65-74,female,1900,1,1900-01,1899/1900,24,1900-01-01,24748,24421,21222,95.1919378413724,93.9341487806754,81.6293561043157,25998,Oslo,2021-12-23
total,county,county03,2020,75-84,female,1900,1,1900-01,1899/1900,24,1900-01-01,14867,14920,13910,97.0114192495922,97.3572593800979,90.7667210440457,15325,Oslo,2021-12-23
total,county,county03,2020,85+,female,1900,1,1900-01,1899/1900,24,1900-01-01,7072,6992,6122,91.4758763419997,90.4410813607554,79.1876859397232,7731,Oslo,2021-12-23
total,county,county03,2020,12-15,male,1900,1,1900-01,1899/1900,24,1900-01-01,9172,230,,65.8955384725914,1.65241755873267,,13919,Oslo,2021-12-23
total,county,county03,2020,16-17,male,1900,1,1900-01,1899/1900,24,1900-01-01,5832,3965,,88.6726471035427,60.2858446100046,,6577,Oslo,2021-12-23
total,county,county03,2020,18-24,male,1900,1,1900-01,1899/1900,24,1900-01-01,25285,21646,525,89.8862424457874,76.9498755776751,1.86633487380021,28130,Oslo,2021-12-23
total,county,county03,2020,25-39,male,1900,1,1900-01,1899/1900,24,1900-01-01,90071,82692,4399,86.2765570221652,79.2084139542903,4.21368225444932,104398,Oslo,2021-12-23
total,county,county03,2020,40-44,male,1900,1,1900-01,1899/1900,24,1900-01-01,22744,21003,1516,85.8912386706949,79.3164652567976,5.72507552870091,26480,Oslo,2021-12-23
total,county,county03,2020,45-54,male,1900,1,1900-01,1899/1900,24,1900-01-01,41472,39406,8087,89.9297423887588,85.4497354497355,17.5362130280163,46116,Oslo,2021-12-23
total,county,county03,2020,55-64,male,1900,1,1900-01,1899/1900,24,1900-01-01,32407,31507,17052,93.4754391531339,90.8794600363437,49.185150999452,34669,Oslo,2021-12-23
total,county,county03,2020,65-74,male,1900,1,1900-01,1899/1900,24,1900-01-01,22781,22512,19377,94.2376106560768,93.1248448746587,80.156366344006,24174,Oslo,2021-12-23
total,county,county03,2020,75-84,male,1900,1,1900-01,1899/1900,24,1900-01-01,12015,12154,11528,98.1858298602599,99.321729181989,94.2060962654245,12237,Oslo,2021-12-23
total,county,county03,2020,85+,male,1900,1,1900-01,1899/1900,24,1900-01-01,3328,3293,2990,91.882937603534,90.9166206515737,82.551076753175,3622,Oslo,2021-12-23
total,county,county11,2020,12-15,female,1900,1,1900-01,1899/1900,24,1900-01-01,9585,314,,76.5942144797826,2.50918970752757,,12514,Rogaland,2021-12-23
total,county,county11,2020,16-17,female,1900,1,1900-01,1899/1900,24,1900-01-01,5687,5148,,95.5798319327731,86.5210084033614,,5950,Rogaland,2021-12-23
total,county,county11,2020,18-24,female,1900,1,1900-01,1899/1900,24,1900-01-01,18420,17275,1654,91.2332838038633,85.5621594848935,8.19217434373452,20190,Rogaland,2021-12-23
