granularity_time,granularity_geo,location_code,border,age,sex,year,week,yrwk,season,x,date,n_dose_1,n_dose_2,pr100_dose_1,pr100_dose_2,pop,location_name,date_of_publishing
total,county,county03,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,482918,224856,69.2842283467956,32.2600823517597,697010,Oslo,2021-08-02
total,county,county11,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,302040,142101,62.5801572584405,29.4421365599975,482645,Rogaland,2021-08-02
total,county,county15,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,168435,89625,63.4301659988552,33.7514686831561,265544,Møre og Romsdal,2021-08-02
total,county,county18,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,153467,84048,63.8527949406062,34.9697310116707,240345,Nordland,2021-08-02
total,county,county30,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,860476,426640,68.7070419296318,34.0662288882643,1252384,Viken,2021-08-02
total,county,county34,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,247557,136225,66.7984339036651,36.7576625121761,370603,Innlandet,2021-08-02
total,county,county38,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,290054,151080,68.7523999601784,35.8109613588634,421882,Vestfold og Telemark,2021-08-02
total,county,county42,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,199599,108670,64.6279825024365,35.1861625486088,308843,Agder,2021-08-02
total,county,county46,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,415460,218428,65.0354324607363,34.1923637450867,638821,Vestland,2021-08-02
total,county,county50,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,312972,148608,66.4309183994023,31.54328796665,471124,Trøndelag,2021-08-02
total,county,county54,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,152085,80215,62.8014436259126,33.1236992501074,242168,Troms og Finnmark,2021-08-02
total,municip,municip0301,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,482911,224850,69.2832240570437,32.2592215319723,697010,Oslo,2021-08-02
total,municip,municip1101,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,8409,4857,56.8675187664841,32.8464191519578,14787,Eigersund,2021-08-02
total,municip,municip1103,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,94048,40880,65.2445073431983,28.359938118726,144147,Stavanger,2021-08-02
total,municip,municip1106,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,22640,11701,60.6596468665434,31.3506416954693,37323,Haugesund,2021-08-02
total,municip,municip1108,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,50839,22821,63.1932877563704,28.366687383468,80450,Sandnes,2021-08-02
total,municip,municip1111,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,2070,1127,63.5554190973288,34.602394841879,3257,Sokndal,2021-08-02
total,municip,municip1112,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,1912,990,60.239445494644,31.1909262759924,3174,Lund,2021-08-02
total,municip,municip1114,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,1740,1062,62.3432461483339,38.0508778215693,2791,Bjerkreim,2021-08-02
