granularity_time,granularity_geo,location_code,border,age,sex,year,week,yrwk,season,x,date,n_dose_1,n_dose_2,pr100_dose_1,pr100_dose_2,pop,location_name,date_of_publishing
total,county,county03,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,139004,34734,19.942898954104,4.98328574912842,697010,Oslo,2021-04-19
total,county,county11,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,85380,21670,17.6900206155663,4.4898424307721,482645,Rogaland,2021-04-19
total,county,county15,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,51631,14100,19.4434820594704,5.30985448739192,265544,Møre og Romsdal,2021-04-19
total,county,county18,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,49084,16263,20.4223095966215,6.76652312301067,240345,Nordland,2021-04-19
total,county,county30,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,258162,71852,20.6136456550068,5.7372179778726,1252384,Viken,2021-04-19
total,county,county34,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,79223,24953,21.3767832424454,6.73308095185414,370603,Innlandet,2021-04-19
total,county,county38,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,85628,26146,20.2966706330206,6.1974675383164,421882,Vestfold og Telemark,2021-04-19
total,county,county42,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,59718,14971,19.3360380516962,4.84744676097564,308843,Agder,2021-04-19
total,county,county46,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,118051,35304,18.4795114750454,5.52643072159494,638821,Vestland,2021-04-19
total,county,county50,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,88331,27561,18.7489917728666,5.85005221555259,471124,Trøndelag,2021-04-19
total,county,county54,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,46691,12976,19.280416900664,5.35826368471474,242168,Troms og Finnmark,2021-04-19
total,municip,municip0301,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,138226,34386,19.831279321674,4.93335820146052,697010,Oslo,2021-04-19
total,municip,municip1101,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,2602,716,17.5965374991547,4.84209102590113,14787,Eigersund,2021-04-19
total,municip,municip1103,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,25684,6172,17.8179219824207,4.28174016802292,144147,Stavanger,2021-04-19
total,municip,municip1106,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,6312,2233,16.9118238083755,5.98290598290598,37323,Haugesund,2021-04-19
total,municip,municip1108,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,13984,2992,17.3822249844624,3.71908017402113,80450,Sandnes,2021-04-19
total,municip,municip1111,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,733,187,22.5053730426773,5.74147988946884,3257,Sokndal,2021-04-19
total,municip,municip1112,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,703,166,22.1487082545684,5.22999369880277,3174,Lund,2021-04-19
total,municip,municip1114,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,629,134,22.5367251881046,4.8011465424579,2791,Bjerkreim,2021-04-19
total,municip,municip1119,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,3265,713,17.076359832636,3.72907949790795,19120,Hå,2021-04-19
total,municip,municip1120,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,3065,684,15.4423619508263,3.44619105199516,19848,Klepp,2021-04-19
total,municip,municip1121,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,3206,803,16.7800690882445,4.2028682089396,19106,Time,2021-04-19
total,municip,municip1122,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,1958,448,16.2301061007958,3.71352785145889,12064,Gjesdal,2021-04-19
total,municip,municip1124,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,4285,1065,15.6062206359034,3.87879229340423,27457,Sola,2021-04-19
total,municip,municip1127,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,1703,454,15.0508174988953,4.01237295625276,11315,Randaberg,2021-04-19
