granularity_time,granularity_geo,location_code,border,age,sex,year,week,yrwk,season,x,date,n_dose_1,n_dose_2,pr100_dose_1,pr100_dose_2,pop,location_name,date_of_publishing
total,county,county03,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,409919,206859,58.8110644036671,29.6780533995208,697010,Oslo,2021-07-07
total,county,county11,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,224081,129763,46.427705663583,26.8858063379917,482645,Rogaland,2021-07-07
total,county,county15,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,125552,75515,47.2810532341156,28.4378483415178,265544,Møre og Romsdal,2021-07-07
total,county,county18,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,113462,70912,47.2079718737648,29.5042543011088,240345,Nordland,2021-07-07
total,county,county30,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,733943,373149,58.6036710785191,29.7950947952066,1252384,Viken,2021-07-07
total,county,county34,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,185786,115355,50.1307328866739,31.1262995712393,370603,Innlandet,2021-07-07
total,county,county38,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,228167,128123,54.0831322502501,30.3693923893411,421882,Vestfold og Telemark,2021-07-07
total,county,county42,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,150842,88779,48.8409968819109,28.7456733680219,308843,Agder,2021-07-07
total,county,county46,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,324164,179070,50.7441051562175,28.0313264592116,638821,Vestland,2021-07-07
total,county,county50,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,230494,130663,48.924274713239,27.7343119858042,471124,Trøndelag,2021-07-07
total,county,county54,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,112383,68062,46.4070397410062,28.1052822833735,242168,Troms og Finnmark,2021-07-07
total,municip,municip0301,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,409912,206854,58.8100601139152,29.677336049698,697010,Oslo,2021-07-07
total,municip,municip1101,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,6422,4008,43.4300398999121,27.1048894299046,14787,Eigersund,2021-07-07
total,municip,municip1103,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,70290,39259,48.7627213885825,27.235391648803,144147,Stavanger,2021-07-07
total,municip,municip1106,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,16401,10340,43.9434129089302,27.7040966696139,37323,Haugesund,2021-07-07
total,municip,municip1108,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,38157,20905,47.4294592914854,25.9850839030454,80450,Sandnes,2021-07-07
total,municip,municip1111,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,1648,1037,50.5987104697575,31.8391157506908,3257,Sokndal,2021-07-07
total,municip,municip1112,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,1344,938,42.34404536862,29.5526149968494,3174,Lund,2021-07-07
total,municip,municip1114,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,1320,789,47.2948763883913,28.2694374776066,2791,Bjerkreim,2021-07-07
total,municip,municip1119,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,8549,5120,44.7123430962343,26.7782426778243,19120,Hå,2021-07-07
total,municip,municip1120,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,8115,4844,40.8857315598549,24.4054816606207,19848,Klepp,2021-07-07
total,municip,municip1121,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,8041,5010,42.0862556265048,26.2221291740814,19106,Time,2021-07-07
total,municip,municip1122,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,5215,2785,43.2277851458886,23.0852122015915,12064,Gjesdal,2021-07-07
total,municip,municip1124,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,11352,6706,41.3446479950468,24.4236442437266,27457,Sola,2021-07-07
total,municip,municip1127,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,5138,2745,45.4087494476359,24.259832081308,11315,Randaberg,2021-07-07
total,municip,municip1130,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,5622,3407,43.0145371078806,26.0673297628156,13070,Strand,2021-07-07
total,municip,municip1133,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,1224,762,47.4418604651163,29.5348837209302,2580,Hjelmeland,2021-07-07
total,municip,municip1134,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,1885,1125,49.4880546075085,29.535311105277,3809,Suldal,2021-07-07
