granularity_time,granularity_geo,location_code,border,age,sex,year,week,yrwk,season,x,date,n_dose_1,n_dose_2,pr100_dose_1,pr100_dose_2,pop,location_name,date_of_publishing
total,county,county03,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,465201,209939,66.7423709846344,30.1199408903746,697010,Oslo,2021-07-15
total,county,county11,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,250487,132795,51.8988076122202,27.5140113333817,482645,Rogaland,2021-07-15
total,county,county15,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,135793,79833,51.1376645678306,30.0639442051035,265544,Møre og Romsdal,2021-07-15
total,county,county18,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,123920,73779,51.5592169589548,30.6971228858516,240345,Nordland,2021-07-15
total,county,county30,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,813710,387918,64.9728837161765,30.9743656897565,1252384,Viken,2021-07-15
total,county,county34,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,200867,121732,54.2000469505104,32.8470087937766,370603,Innlandet,2021-07-15
total,county,county38,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,253103,135840,59.9937897326741,32.1985768532433,421882,Vestfold og Telemark,2021-07-15
total,county,county42,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,167729,93035,54.3088235770278,30.1237198188076,308843,Agder,2021-07-15
total,county,county46,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,357631,186965,55.9829748865488,29.2671969143156,638821,Vestland,2021-07-15
total,county,county50,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,255099,137625,54.1468912642956,29.2120545758654,471124,Trøndelag,2021-07-15
total,county,county54,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,121866,71987,50.3229163225529,29.726057943246,242168,Troms og Finnmark,2021-07-15
total,municip,municip0301,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,465194,209933,66.7413666948824,30.1190800705872,697010,Oslo,2021-07-15
total,municip,municip1101,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,7038,4383,47.5958612294583,29.6409007912356,14787,Eigersund,2021-07-15
