granularity_time,granularity_geo,location_code,border,age,sex,year,week,yrwk,season,x,date,n_dose_1,n_dose_2,n_dose_3_all,pr100_dose_1,pr100_dose_2,pr100_dose_3_all,pop,location_name,date_of_publishing
total,county,county03,2020,12-15,female,1900,1,1900-01,1899/1900,24,1900-01-01,8568,395,,63.4572655902829,2.92549251962672,,13502,Oslo,2022-02-08
total,county,county03,2020,16-17,female,1900,1,1900-01,1899/1900,24,1900-01-01,5433,4088,,85.4245283018868,64.2767295597484,,6360,Oslo,2022-02-08
total,county,county03,2020,18-24,female,1900,1,1900-01,1899/1900,24,1900-01-01,28912,26658,11418,92.4710548199322,85.2619458837076,36.5189023220111,31266,Oslo,2022-02-08
total,county,county03,2020,25-39,female,1900,1,1900-01,1899/1900,24,1900-01-01,93577,88650,47515,90.3034981905911,85.5488540410133,45.8528347406514,103625,Oslo,2022-02-08
total,county,county03,2020,40-44,female,1900,1,1900-01,1899/1900,24,1900-01-01,21989,21048,12728,91.8389508415821,87.9087833604812,53.1595873532974,23943,Oslo,2022-02-08
total,county,county03,2020,45-54,female,1900,1,1900-01,1899/1900,24,1900-01-01,40135,38984,29211,94.3509332831821,91.6451173068786,68.6703653204194,42538,Oslo,2022-02-08
total,county,county03,2020,55-64,female,1900,1,1900-01,1899/1900,24,1900-01-01,32646,32087,27526,95,94.5180864852127,81.0828325674561,33948,Oslo,2022-02-08
total,county,county03,2020,65-74,female,1900,1,1900-01,1899/1900,24,1900-01-01,24853,24556,22278,95,94.4534194938072,85.6912070159243,25998,Oslo,2022-02-08
total,county,county03,2020,75-84,female,1900,1,1900-01,1899/1900,24,1900-01-01,15999,15839,14477,95,95,94.4665579119086,15325,Oslo,2022-02-08
total,county,county03,2020,85+,female,1900,1,1900-01,1899/1900,24,1900-01-01,7927,7777,6520,95,95,84.3357909714138,7731,Oslo,2022-02-08
total,county,county03,2020,12-15,male,1900,1,1900-01,1899/1900,24,1900-01-01,8828,335,,63.4240965586608,2.40678209641497,,13919,Oslo,2022-02-08
total,county,county03,2020,16-17,male,1900,1,1900-01,1899/1900,24,1900-01-01,5213,3730,,79.2610612741372,56.7127869849476,,6577,Oslo,2022-02-08
total,county,county03,2020,18-24,male,1900,1,1900-01,1899/1900,24,1900-01-01,24856,22229,7687,88.361180234625,79.0223960184856,27.3266974760043,28130,Oslo,2022-02-08
total,county,county03,2020,25-39,male,1900,1,1900-01,1899/1900,24,1900-01-01,90811,85601,43673,86.9853828617407,81.9948658020269,41.8331768807832,104398,Oslo,2022-02-08
total,county,county03,2020,40-44,male,1900,1,1900-01,1899/1900,24,1900-01-01,22752,21800,13400,85.9214501510574,82.3262839879154,50.6042296072508,26480,Oslo,2022-02-08
total,county,county03,2020,45-54,male,1900,1,1900-01,1899/1900,24,1900-01-01,41728,40459,30124,90.4848642553561,87.733107815075,65.3222308960014,46116,Oslo,2022-02-08
