granularity_time,granularity_geo,location_code,border,age,sex,date,year,week,yrwk,season,x,n_dose_1,n_dose_2,n_dose_3,n_dose_4,cum_pr100_dose_1,cum_pr100_dose_2,cum_pr100_dose_3,cum_pr100_dose_4,pop,location_name,date_of_publishing
total,municip,municip1812,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1669,1560,1157,226,84.3,78.7,58.4,11.4,1981,Sømna,2022-10-05
total,municip,municip1813,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6348,5888,4248,436,81.6,75.7,54.6,5.6,7777,Brønnøy,2022-10-05
total,municip,municip1815,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1011,936,804,258,86,79.7,68.4,22,1175,Vega,2022-10-05
total,municip,municip1816,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,371,355,280,64,80.3,76.8,60.6,13.9,462,Vevelstad,2022-10-05
total,municip,municip1818,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1391,1304,1041,205,76.2,71.5,57,11.2,1825,Herøy,2022-10-05
total,municip,municip1820,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6005,5664,4368,598,81.9,77.2,59.6,8.2,7333,Alstahaug,2022-10-05
total,municip,municip1822,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1771,1650,1251,340,78.5,73.1,55.4,15.1,2257,Leirfjord,2022-10-05
total,municip,municip1824,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,10987,10341,7554,2225,83,78.1,57.1,16.8,13233,Vefsn,2022-10-05
total,municip,municip1825,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1210,1172,916,118,82.8,80.2,62.7,8.1,1461,Grane,2022-10-05
total,municip,municip1826,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1091,1038,850,164,85.7,81.5,66.8,12.9,1273,Hattfjelldal,2022-10-05
total,municip,municip1827,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1128,1048,881,233,82.4,76.6,64.4,17,1369,Dønna,2022-10-05
total,municip,municip1828,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1381,1276,910,167,81.3,75.1,53.6,9.8,1698,Nesna,2022-10-05
total,municip,municip1832,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3567,3376,2388,659,80.7,76.4,54,14.9,4420,Hemnes,2022-10-05
total,municip,municip1833,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,21433,20244,14361,2548,82.1,77.6,55,9.8,26092,Rana,2022-10-05
total,municip,municip1834,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1509,1419,1055,234,80.7,75.9,56.4,12.5,1869,Lurøy,2022-10-05
total,municip,municip1835,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,364,343,257,39,80.9,76.2,57.1,8.7,450,Træna,2022-10-05
total,municip,municip1836,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,915,877,654,124,79.4,76.1,56.7,10.8,1153,Rødøy,2022-10-05
total,municip,municip1837,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4972,4631,3486,423,80,74.5,56.1,6.8,6214,Meløy,2022-10-05
total,municip,municip1838,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1547,1468,1235,397,81.7,77.5,65.2,21,1894,Gildeskål,2022-10-05
total,municip,municip1839,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,858,834,692,245,84.8,82.4,68.4,24.2,1012,Beiarn,2022-10-05
total,municip,municip1840,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3786,3581,2963,682,82,77.6,64.2,14.8,4617,Saltdal,2022-10-05
total,municip,municip1841,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,8029,7560,5769,767,83.6,78.7,60.1,8,9603,Fauske,2022-10-05
total,municip,municip1845,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1562,1508,1229,223,83.6,80.7,65.8,11.9,1869,Sørfold,2022-10-05
total,municip,municip1848,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2111,2002,1477,217,81.5,77.3,57,8.4,2591,Steigen,2022-10-05
total,municip,municip1851,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1644,1573,1240,412,83.2,79.6,62.8,20.9,1976,Lødingen,2022-10-05
total,municip,municip1853,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1069,1032,833,271,80.1,77.4,62.4,20.3,1334,Evenes,2022-10-05
total,municip,municip1856,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,413,388,303,56,88.1,82.7,64.6,11.9,469,Røst,2022-10-05
total,municip,municip1857,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,534,505,397,38,78.8,74.5,58.6,5.6,678,Værøy,2022-10-05
total,municip,municip1859,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,995,959,701,98,81.8,78.9,57.6,8.1,1216,Flakstad,2022-10-05
total,municip,municip1860,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,9022,8466,5719,1124,78,73.2,49.4,9.7,11566,Vestvågøy,2022-10-05
total,municip,municip1865,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,7668,7080,4857,861,78.9,72.8,49.9,8.9,9724,Vågan,2022-10-05
total,municip,municip1866,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6509,6079,4284,804,80.3,75,52.8,9.9,8107,Hadsel,2022-10-05
total,municip,municip1867,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2068,1975,1610,227,80.6,77,62.8,8.8,2565,Bø,2022-10-05
total,municip,municip1868,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3435,3195,2273,457,77.1,71.7,51,10.3,4458,Øksnes,2022-10-05
total,municip,municip1870,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,8356,7780,5625,1040,79.8,74.3,53.7,9.9,10468,Sortland,2022-10-05
total,municip,municip1871,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3771,3562,2853,525,82.5,77.9,62.4,11.5,4572,Andøy,2022-10-05
total,municip,municip1874,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,817,781,626,107,83.2,79.5,63.7,10.9,982,Moskenes,2022-10-05
total,municip,municip1875,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2205,2089,1660,345,81.4,77.1,61.3,12.7,2708,Hamarøy,2022-10-05
total,municip,municip3001,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,25440,23851,17751,3662,80.9,75.9,56.5,11.6,31444,Halden,2022-10-05
total,municip,municip3002,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,41292,38682,31129,4687,82.1,76.9,61.9,9.3,50290,Moss,2022-10-05
total,municip,municip3003,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,46955,44167,35147,7091,80.7,75.9,60.4,12.2,58182,Sarpsborg,2022-10-05
total,municip,municip3004,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,66862,62319,46876,9458,79.7,74.3,55.9,11.3,83892,Fredrikstad,2022-10-05
total,municip,municip3005,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,79199,73811,53660,13699,77.4,72.2,52.5,13.4,102273,Drammen,2022-10-05
total,municip,municip3006,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,22596,21239,16276,4162,81.1,76.2,58.4,14.9,27879,Kongsberg,2022-10-05
total,municip,municip3007,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,25094,23475,16521,3513,80.9,75.7,53.3,11.3,31011,Ringerike,2022-10-05
total,municip,municip3011,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4113,3902,3224,849,86.8,82.3,68,17.9,4741,Hvaler,2022-10-05
total,municip,municip3012,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1109,1061,867,188,84.3,80.7,65.9,14.3,1315,Aremark,2022-10-05
total,municip,municip3013,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3049,2908,2278,697,85.2,81.3,63.7,19.5,3578,Marker,2022-10-05
total,municip,municip3014,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,35388,33082,23268,3655,77.6,72.5,51,8,45608,Indre Østfold,2022-10-05
total,municip,municip3015,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3042,2825,2194,369,79.1,73.5,57,9.6,3846,Skiptvet,2022-10-05
total,municip,municip3016,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6668,6273,4849,1253,80.2,75.5,58.3,15.1,8312,Rakkestad,2022-10-05
total,municip,municip3017,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6087,5685,4382,918,79.7,74.5,57.4,12,7633,Råde,2022-10-05
total,municip,municip3018,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4469,4154,3382,552,75.6,70.3,57.2,9.3,5913,Våler,2022-10-05
total,municip,municip3019,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,14405,13466,9853,1735,77,72,52.7,9.3,18699,Vestby,2022-10-05
total,municip,municip3020,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,48082,44500,32261,7974,78.8,72.9,52.9,13.1,61032,Nordre Follo,2022-10-05
total,municip,municip3021,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,16169,14936,10098,1844,77.8,71.9,48.6,8.9,20780,Ås,2022-10-05
total,municip,municip3022,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,12990,12172,9334,2675,80.8,75.7,58,16.6,16084,Frogn,2022-10-05
total,municip,municip3023,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,15446,14239,10426,2070,77.5,71.4,52.3,10.4,19939,Nesodden,2022-10-05
total,municip,municip3024,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,101516,93825,73730,15406,78.7,72.7,57.2,11.9,128982,Bærum,2022-10-05
total,municip,municip3025,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,75731,69963,52621,13714,78.8,72.8,54.8,14.3,96088,Asker,2022-10-05
total,municip,municip3026,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,14204,13324,10120,1520,80,75,57,8.6,17754,Aurskog-Høland,2022-10-05
total,municip,municip3027,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,14562,13331,9736,1811,76.5,70.1,51.2,9.5,19024,Rælingen,2022-10-05
total,municip,municip3028,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,8774,8009,6225,751,78,71.2,55.3,6.7,11249,Enebakk,2022-10-05
total,municip,municip3029,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,35235,32530,22956,4261,78.8,72.8,51.4,9.5,44693,Lørenskog,2022-10-05
total,municip,municip3030,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,69575,64233,46116,8708,78.1,72.1,51.8,9.8,89095,Lillestrøm,2022-10-05
total,municip,municip3031,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,19847,18360,14494,3726,79.6,73.6,58.1,14.9,24947,Nittedal,2022-10-05
total,municip,municip3032,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5633,5242,4065,1127,80.6,75,58.2,16.1,6989,Gjerdrum,2022-10-05
total,municip,municip3033,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,31340,28825,20738,4578,75.4,69.3,49.9,11,41565,Ullensaker,2022-10-05
total,municip,municip3034,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,18539,17343,12527,2660,77.6,72.6,52.4,11.1,23898,Nes,2022-10-05
total,municip,municip3035,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,20942,19514,14438,3421,78.4,73,54,12.8,26716,Eidsvoll,2022-10-05
total,municip,municip3036,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,11687,10828,8026,2237,77.5,71.8,53.2,14.8,15074,Nannestad,2022-10-05
total,municip,municip3037,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2278,2145,1588,453,78.4,73.8,54.7,15.6,2905,Hurdal,2022-10-05
total,municip,municip3038,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5218,4822,3773,958,76.1,70.3,55,14,6859,Hole,2022-10-05
total,municip,municip3039,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,889,857,733,214,84.1,81.1,69.3,20.2,1057,Flå,2022-10-05
total,municip,municip3040,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2736,2618,2061,639,83.6,80,63,19.5,3273,Nesbyen,2022-10-05
total,municip,municip3041,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3805,3568,2793,816,81.5,76.5,59.8,17.5,4667,Gol,2022-10-05
total,municip,municip3042,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1970,1850,1387,299,75.5,70.9,53.1,11.5,2611,Hemsedal,2022-10-05
total,municip,municip3043,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3804,3615,2769,716,81.8,77.7,59.5,15.4,4650,Ål,2022-10-05
total,municip,municip3044,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3544,3359,2579,785,78.7,74.6,57.3,17.4,4504,Hol,2022-10-05
total,municip,municip3045,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2846,2649,2220,555,81.5,75.9,63.6,15.9,3492,Sigdal,2022-10-05
total,municip,municip3046,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1735,1629,1370,387,79.3,74.4,62.6,17.7,2189,Krødsherad,2022-10-05
total,municip,municip3047,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,11401,10709,7936,1167,79.9,75,55.6,8.2,14273,Modum,2022-10-05
total,municip,municip3048,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,15351,14315,10000,2726,76.6,71.4,49.9,13.6,20044,Øvre Eiker,2022-10-05
total,municip,municip3049,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,21545,20055,15281,2675,78.1,72.7,55.4,9.7,27584,Lier,2022-10-05
total,municip,municip3050,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2156,2025,1679,335,79.3,74.4,61.7,12.3,2720,Flesberg,2022-10-05
total,municip,municip3051,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1161,1119,966,258,84.7,81.7,70.5,18.8,1370,Rollag,2022-10-05
total,municip,municip3052,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1947,1853,1428,321,79.3,75.5,58.2,13.1,2455,Nore og Uvdal,2022-10-05
total,municip,municip3053,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5612,5298,4151,1154,81.2,76.7,60.1,16.7,6908,Jevnaker,2022-10-05
total,municip,municip3054,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,7421,6911,5311,829,81.2,75.6,58.1,9.1,9144,Lunner,2022-10-05
total,municip,municip3401,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,15025,14263,10768,2379,83.7,79.5,60,13.3,17949,Kongsvinger,2022-10-05
total,municip,municip3403,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,26536,24758,19297,3624,82.9,77.4,60.3,11.3,31999,Hamar,2022-10-05
total,municip,municip3405,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,23680,22259,17736,4935,83.3,78.3,62.4,17.4,28425,Lillehammer,2022-10-05
total,municip,municip3407,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,25046,23606,17094,4010,82.8,78,56.5,13.2,30267,Gjøvik,2022-10-05
total,municip,municip3411,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,28645,26694,18829,4215,81.7,76.1,53.7,12,35073,Ringsaker,2022-10-05
total,municip,municip3412,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6210,5894,4625,1221,80.5,76.4,59.9,15.8,7715,Løten,2022-10-05
total,municip,municip3413,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,16820,15949,12303,2741,79.5,75.4,58.2,13,21156,Stange,2022-10-05
total,municip,municip3414,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4218,4018,3121,984,84.1,80.1,62.2,19.6,5016,Nord-Odal,2022-10-05
total,municip,municip3415,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6498,6152,4591,656,81.4,77.1,57.5,8.2,7978,Sør-Odal,2022-10-05
total,municip,municip3416,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5221,5000,3983,1230,86.6,82.9,66,20.4,6032,Eidskog,2022-10-05
