granularity_time,granularity_geo,location_code,border,age,sex,year,week,yrwk,season,x,date,n_dose_1,n_dose_2,pr100_dose_1,pr100_dose_2,pop,location_name,date_of_publishing
total,county,county03,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,120004,34089,17.2169696274085,4.89074762198534,697010,Oslo,2021-04-14
total,county,county11,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,70642,21524,14.6364305027505,4.45959245408116,482645,Rogaland,2021-04-14
total,county,county15,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,44560,14041,16.780646521857,5.28763594733829,265544,Møre og Romsdal,2021-04-14
total,county,county18,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,42066,16180,17.5023403856956,6.73198943185837,240345,Nordland,2021-04-14
total,county,county30,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,215721,70511,17.2248288065002,5.63014219280987,1252384,Viken,2021-04-14
total,county,county34,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,68005,24746,18.3498244752471,6.67722603432784,370603,Innlandet,2021-04-14
total,county,county38,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,72743,25932,17.2424990874226,6.14674245405113,421882,Vestfold og Telemark,2021-04-14
total,county,county42,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,48635,14892,15.747483349145,4.82186742131115,308843,Agder,2021-04-14
total,county,county46,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,100868,34880,15.7897126112009,5.46005845142849,638821,Vestland,2021-04-14
total,county,county50,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,74517,27126,15.8168550105705,5.75771983596675,471124,Trøndelag,2021-04-14
total,county,county54,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,39032,12813,16.1177364474249,5.29095503947673,242168,Troms og Finnmark,2021-04-14
total,municip,municip0301,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,119338,33786,17.1214186310096,4.84727622272277,697010,Oslo,2021-04-14
total,municip,municip1101,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,2136,711,14.4451207141408,4.80827754108338,14787,Eigersund,2021-04-14
total,municip,municip1103,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,21882,6136,15.1803367395783,4.25676566283031,144147,Stavanger,2021-04-14
total,municip,municip1106,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,5090,2222,13.6377032928757,5.95343353964044,37323,Haugesund,2021-04-14
total,municip,municip1108,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,11369,2981,14.1317588564326,3.70540708514605,80450,Sandnes,2021-04-14
total,municip,municip1111,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,731,187,22.4439668406509,5.74147988946884,3257,Sokndal,2021-04-14
total,municip,municip1112,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,597,165,18.8090737240076,5.19848771266541,3174,Lund,2021-04-14
total,municip,municip1114,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,544,133,19.4912217843067,4.76531709064851,2791,Bjerkreim,2021-04-14
total,municip,municip1119,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,2623,710,13.7186192468619,3.71338912133891,19120,Hå,2021-04-14
total,municip,municip1120,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,2516,682,12.6763401854091,3.43611446997179,19848,Klepp,2021-04-14
total,municip,municip1121,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,2557,798,13.3832303988276,4.17669841934471,19106,Time,2021-04-14
total,municip,municip1122,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,1553,443,12.8730106100796,3.67208222811671,12064,Gjesdal,2021-04-14
total,municip,municip1124,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,3515,1059,12.8018355974797,3.85693994245548,27457,Sola,2021-04-14
total,municip,municip1127,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,1477,453,13.0534688466637,4.00353513035793,11315,Randaberg,2021-04-14
total,municip,municip1130,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,1860,583,14.2310635042081,4.46059678653405,13070,Strand,2021-04-14
total,municip,municip1133,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,427,165,16.5503875968992,6.3953488372093,2580,Hjelmeland,2021-04-14
total,municip,municip1134,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,669,196,17.563665003938,5.14570753478603,3809,Suldal,2021-04-14
total,municip,municip1135,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,783,222,17.1672878754659,4.86735365051524,4561,Sauda,2021-04-14
total,municip,municip1144,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,126,52,24.8520710059172,10.2564102564103,507,Kvitsøy,2021-04-14
total,municip,municip1145,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,122,69,14.2025611175786,8.0325960419092,859,Bokn,2021-04-14
total,municip,municip1146,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,1598,538,14.2959384505278,4.81302558597245,11178,Tysvær,2021-04-14
total,municip,municip1149,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,6629,2334,15.6547408194592,5.5118668083599,42345,Karmøy,2021-04-14
