granularity_time,granularity_geo,location_code,border,age,sex,year,week,yrwk,season,x,date,n_dose_1,n_dose_2,pr100_dose_1,pr100_dose_2,pop,location_name,date_of_publishing
total,county,county03,2020,12-15,female,1900,1,1900-01,1899/1900,24,1900-01-01,8206,97,60.7761813064731,0.718412087098208,13502,Oslo,2021-10-21
total,county,county03,2020,16-17,female,1900,1,1900-01,1899/1900,24,1900-01-01,5394,1027,84.811320754717,16.1477987421384,6360,Oslo,2021-10-21
total,county,county03,2020,18-24,female,1900,1,1900-01,1899/1900,24,1900-01-01,29497,25258,94.3420968464146,80.7842384699034,31266,Oslo,2021-10-21
total,county,county03,2020,25-39,female,1900,1,1900-01,1899/1900,24,1900-01-01,90043,80899,86.8931242460796,78.0689987937274,103625,Oslo,2021-10-21
total,county,county03,2020,40-44,female,1900,1,1900-01,1899/1900,24,1900-01-01,21666,19739,90.4899135446686,82.4416322098317,23943,Oslo,2021-10-21
total,county,county03,2020,45-54,female,1900,1,1900-01,1899/1900,24,1900-01-01,39569,36932,93.0203582679017,86.8211951666745,42538,Oslo,2021-10-21
total,county,county03,2020,55-64,female,1900,1,1900-01,1899/1900,24,1900-01-01,32193,30855,94.83032873807,90.8890067161541,33948,Oslo,2021-10-21
total,county,county03,2020,65-74,female,1900,1,1900-01,1899/1900,24,1900-01-01,24658,24000,94.8457573659512,92.3147934456497,25998,Oslo,2021-10-21
total,county,county03,2020,75-84,female,1900,1,1900-01,1899/1900,24,1900-01-01,14800,14750,96.5742251223491,96.2479608482871,15325,Oslo,2021-10-21
total,county,county03,2020,85+,female,1900,1,1900-01,1899/1900,24,1900-01-01,7037,6946,91.0231535377053,89.8460742465399,7731,Oslo,2021-10-21
total,county,county03,2020,12-15,male,1900,1,1900-01,1899/1900,24,1900-01-01,8316,94,59.7456713844385,0.675335871829873,13919,Oslo,2021-10-21
total,county,county03,2020,16-17,male,1900,1,1900-01,1899/1900,24,1900-01-01,5235,1018,79.5955602858446,15.4781815417364,6577,Oslo,2021-10-21
total,county,county03,2020,18-24,male,1900,1,1900-01,1899/1900,24,1900-01-01,24512,20560,87.1382865268397,73.0892285815855,28130,Oslo,2021-10-21
total,county,county03,2020,25-39,male,1900,1,1900-01,1899/1900,24,1900-01-01,88647,79757,84.9125462173605,76.397057414893,104398,Oslo,2021-10-21
total,county,county03,2020,40-44,male,1900,1,1900-01,1899/1900,24,1900-01-01,22463,20447,84.8300604229607,77.2167673716012,26480,Oslo,2021-10-21
total,county,county03,2020,45-54,male,1900,1,1900-01,1899/1900,24,1900-01-01,41094,38395,89.1100702576112,83.2574377656345,46116,Oslo,2021-10-21
total,county,county03,2020,55-64,male,1900,1,1900-01,1899/1900,24,1900-01-01,32209,30621,92.9043237474401,88.3238628169258,34669,Oslo,2021-10-21
total,county,county03,2020,65-74,male,1900,1,1900-01,1899/1900,24,1900-01-01,22718,22029,93.9770000827335,91.126830479027,24174,Oslo,2021-10-21
total,county,county03,2020,75-84,male,1900,1,1900-01,1899/1900,24,1900-01-01,11971,12004,97.8262646073384,98.0959385470295,12237,Oslo,2021-10-21
total,county,county03,2020,85+,male,1900,1,1900-01,1899/1900,24,1900-01-01,3315,3276,91.5240198785202,90.4472667034788,3622,Oslo,2021-10-21
total,county,county11,2020,12-15,female,1900,1,1900-01,1899/1900,24,1900-01-01,8447,73,67.5003995525012,0.58334665175004,12514,Rogaland,2021-10-21
total,county,county11,2020,16-17,female,1900,1,1900-01,1899/1900,24,1900-01-01,5471,1027,91.9495798319328,17.2605042016807,5950,Rogaland,2021-10-21
total,county,county11,2020,18-24,female,1900,1,1900-01,1899/1900,24,1900-01-01,17965,16631,88.9796929172858,82.3724616146607,20190,Rogaland,2021-10-21
total,county,county11,2020,25-39,female,1900,1,1900-01,1899/1900,24,1900-01-01,40315,37111,82.3007042972339,75.7599265081147,48985,Rogaland,2021-10-21
total,county,county11,2020,40-44,female,1900,1,1900-01,1899/1900,24,1900-01-01,14399,13733,90.554053204201,86.3656373812968,15901,Rogaland,2021-10-21
total,county,county11,2020,45-54,female,1900,1,1900-01,1899/1900,24,1900-01-01,29251,28183,92.08562883677,88.7234377459468,31765,Rogaland,2021-10-21
total,county,county11,2020,55-64,female,1900,1,1900-01,1899/1900,24,1900-01-01,25661,25208,96.0618425485718,94.3660390072249,26713,Rogaland,2021-10-21
total,county,county11,2020,65-74,female,1900,1,1900-01,1899/1900,24,1900-01-01,20327,20056,96.6847412480974,95.3957382039574,21024,Rogaland,2021-10-21
total,county,county11,2020,75-84,female,1900,1,1900-01,1899/1900,24,1900-01-01,12266,12148,98.5854364250121,97.637035846327,12442,Rogaland,2021-10-21
total,county,county11,2020,85+,female,1900,1,1900-01,1899/1900,24,1900-01-01,5322,5216,93.1559600910205,91.30054262209,5713,Rogaland,2021-10-21
total,county,county11,2020,12-15,male,1900,1,1900-01,1899/1900,24,1900-01-01,8189,72,62.8328090232487,0.552443796516535,13033,Rogaland,2021-10-21
total,county,county11,2020,16-17,male,1900,1,1900-01,1899/1900,24,1900-01-01,5498,877,88.5631443298969,14.1269329896907,6208,Rogaland,2021-10-21
total,county,county11,2020,18-24,male,1900,1,1900-01,1899/1900,24,1900-01-01,18243,16416,83.4270819042393,75.0720263410619,21867,Rogaland,2021-10-21
total,county,county11,2020,25-39,male,1900,1,1900-01,1899/1900,24,1900-01-01,41324,37967,80.2891060638443,73.766733373487,51469,Rogaland,2021-10-21
total,county,county11,2020,40-44,male,1900,1,1900-01,1899/1900,24,1900-01-01,14706,13839,83.4288307709764,78.510239972769,17627,Rogaland,2021-10-21
total,county,county11,2020,45-54,male,1900,1,1900-01,1899/1900,24,1900-01-01,30200,29036,88.9779322942754,85.5484517250523,33941,Rogaland,2021-10-21
total,county,county11,2020,55-64,male,1900,1,1900-01,1899/1900,24,1900-01-01,26514,26013,94.2787042634143,92.4972442484799,28123,Rogaland,2021-10-21
total,county,county11,2020,65-74,male,1900,1,1900-01,1899/1900,24,1900-01-01,20542,20348,96.8368453306935,95.9223117899401,21213,Rogaland,2021-10-21
total,county,county11,2020,75-84,male,1900,1,1900-01,1899/1900,24,1900-01-01,10591,10550,99.3993430314406,99.0145471609573,10655,Rogaland,2021-10-21
total,county,county11,2020,85+,male,1900,1,1900-01,1899/1900,24,1900-01-01,3026,2975,95.608214849921,93.9968404423381,3165,Rogaland,2021-10-21
total,county,county15,2020,12-15,female,1900,1,1900-01,1899/1900,24,1900-01-01,4814,31,74.996105312354,0.482941268110298,6419,Møre og Romsdal,2021-10-21
total,county,county15,2020,16-17,female,1900,1,1900-01,1899/1900,24,1900-01-01,3126,588,97.2619788425638,18.2949595519602,3214,Møre og Romsdal,2021-10-21
total,county,county15,2020,18-24,female,1900,1,1900-01,1899/1900,24,1900-01-01,9869,9247,90.6827161628228,84.967380317927,10883,Møre og Romsdal,2021-10-21
total,county,county15,2020,25-39,female,1900,1,1900-01,1899/1900,24,1900-01-01,19798,18369,85.4208914009579,79.2552961988178,23177,Møre og Romsdal,2021-10-21
total,county,county15,2020,40-44,female,1900,1,1900-01,1899/1900,24,1900-01-01,7089,6791,90.9195844555598,87.0976016416571,7797,Møre og Romsdal,2021-10-21
total,county,county15,2020,45-54,female,1900,1,1900-01,1899/1900,24,1900-01-01,16056,15599,93.392275476966,90.7340623545835,17192,Møre og Romsdal,2021-10-21
total,county,county15,2020,55-64,female,1900,1,1900-01,1899/1900,24,1900-01-01,15436,15167,95.9950248756219,94.3221393034826,16080,Møre og Romsdal,2021-10-21
total,county,county15,2020,65-74,female,1900,1,1900-01,1899/1900,24,1900-01-01,14341,14200,97.299681118122,96.3430354840898,14739,Møre og Romsdal,2021-10-21
total,county,county15,2020,75-84,female,1900,1,1900-01,1899/1900,24,1900-01-01,8702,8644,98.9200863930886,98.26077071729,8797,Møre og Romsdal,2021-10-21
total,county,county15,2020,85+,female,1900,1,1900-01,1899/1900,24,1900-01-01,4247,4125,92.5473959468294,89.8888646764001,4589,Møre og Romsdal,2021-10-21
total,county,county15,2020,12-15,male,1900,1,1900-01,1899/1900,24,1900-01-01,4947,34,74.4693662501882,0.511816950173115,6643,Møre og Romsdal,2021-10-21
total,county,county15,2020,16-17,male,1900,1,1900-01,1899/1900,24,1900-01-01,3118,505,89.7782896631155,14.5407428735963,3473,Møre og Romsdal,2021-10-21
total,county,county15,2020,18-24,male,1900,1,1900-01,1899/1900,24,1900-01-01,10472,9497,86.652875465453,78.585022755482,12085,Møre og Romsdal,2021-10-21
total,county,county15,2020,25-39,male,1900,1,1900-01,1899/1900,24,1900-01-01,21001,19351,82.153894300356,75.6992528263506,25563,Møre og Romsdal,2021-10-21
total,county,county15,2020,40-44,male,1900,1,1900-01,1899/1900,24,1900-01-01,6992,6594,83.2876712328767,78.5467540202502,8395,Møre og Romsdal,2021-10-21
total,county,county15,2020,45-54,male,1900,1,1900-01,1899/1900,24,1900-01-01,16549,15902,88.6063072227874,85.1421534507683,18677,Møre og Romsdal,2021-10-21
total,county,county15,2020,55-64,male,1900,1,1900-01,1899/1900,24,1900-01-01,16149,15873,94.6877748460862,93.0694810905893,17055,Møre og Romsdal,2021-10-21
total,county,county15,2020,65-74,male,1900,1,1900-01,1899/1900,24,1900-01-01,14651,14492,96.930201786305,95.8782666225604,15115,Møre og Romsdal,2021-10-21
total,county,county15,2020,75-84,male,1900,1,1900-01,1899/1900,24,1900-01-01,7882,7912,100.1016002032,100.482600965202,7874,Møre og Romsdal,2021-10-21
total,county,county15,2020,85+,male,1900,1,1900-01,1899/1900,24,1900-01-01,2395,2363,93.9952904238619,92.7394034536892,2548,Møre og Romsdal,2021-10-21
