granularity_time,granularity_geo,location_code,border,age,sex,year,week,yrwk,season,x,date,n_dose_1,n_dose_2,pr100_dose_1,pr100_dose_2,pop,location_name,date_of_publishing
total,county,county03,2020,12-15,female,1900,1,1900-01,1899/1900,24,1900-01-01,8394,113,62.1685676196119,0.836913049918531,13502,Oslo,2021-11-08
total,county,county03,2020,16-17,female,1900,1,1900-01,1899/1900,24,1900-01-01,5441,1127,85.5503144654088,17.7201257861635,6360,Oslo,2021-11-08
total,county,county03,2020,18-24,female,1900,1,1900-01,1899/1900,24,1900-01-01,29685,25599,94.9433889848398,81.8748800614086,31266,Oslo,2021-11-08
total,county,county03,2020,25-39,female,1900,1,1900-01,1899/1900,24,1900-01-01,90493,82272,87.3273823884198,79.3939686369119,103625,Oslo,2021-11-08
total,county,county03,2020,40-44,female,1900,1,1900-01,1899/1900,24,1900-01-01,21726,19918,90.7405087081819,83.1892411143132,23943,Oslo,2021-11-08
total,county,county03,2020,45-54,female,1900,1,1900-01,1899/1900,24,1900-01-01,39632,37104,93.1684611406272,87.2255395176078,42538,Oslo,2021-11-08
total,county,county03,2020,55-64,female,1900,1,1900-01,1899/1900,24,1900-01-01,32209,30938,94.8774596441617,91.1334982915047,33948,Oslo,2021-11-08
total,county,county03,2020,65-74,female,1900,1,1900-01,1899/1900,24,1900-01-01,24671,24070,94.895761212401,92.5840449265328,25998,Oslo,2021-11-08
total,county,county03,2020,75-84,female,1900,1,1900-01,1899/1900,24,1900-01-01,14814,14776,96.6655791190865,96.4176182707993,15325,Oslo,2021-11-08
total,county,county03,2020,85+,female,1900,1,1900-01,1899/1900,24,1900-01-01,7038,6952,91.0360884749709,89.9236838701332,7731,Oslo,2021-11-08
total,county,county03,2020,12-15,male,1900,1,1900-01,1899/1900,24,1900-01-01,8525,109,61.2472160356348,0.783102234355916,13919,Oslo,2021-11-08
total,county,county03,2020,16-17,male,1900,1,1900-01,1899/1900,24,1900-01-01,5278,1128,80.2493538087274,17.1506766002737,6577,Oslo,2021-11-08
total,county,county03,2020,18-24,male,1900,1,1900-01,1899/1900,24,1900-01-01,24708,20867,87.8350515463918,74.1805901173125,28130,Oslo,2021-11-08
total,county,county03,2020,25-39,male,1900,1,1900-01,1899/1900,24,1900-01-01,88982,80713,85.2334335906818,77.312783769804,104398,Oslo,2021-11-08
total,county,county03,2020,40-44,male,1900,1,1900-01,1899/1900,24,1900-01-01,22552,20618,85.166163141994,77.8625377643505,26480,Oslo,2021-11-08
total,county,county03,2020,45-54,male,1900,1,1900-01,1899/1900,24,1900-01-01,41175,38572,89.2857142857143,83.6412524937115,46116,Oslo,2021-11-08
total,county,county03,2020,55-64,male,1900,1,1900-01,1899/1900,24,1900-01-01,32257,30737,93.0427759670022,88.6584556808676,34669,Oslo,2021-11-08
total,county,county03,2020,65-74,male,1900,1,1900-01,1899/1900,24,1900-01-01,22731,22104,94.0307768677091,91.4370811615786,24174,Oslo,2021-11-08
total,county,county03,2020,75-84,male,1900,1,1900-01,1899/1900,24,1900-01-01,11973,12028,97.8426084824712,98.292065048623,12237,Oslo,2021-11-08
total,county,county03,2020,85+,male,1900,1,1900-01,1899/1900,24,1900-01-01,3317,3278,91.5792379900607,90.5024848150193,3622,Oslo,2021-11-08
total,county,county11,2020,12-15,female,1900,1,1900-01,1899/1900,24,1900-01-01,8760,132,70.0015982100048,1.05481860316446,12514,Rogaland,2021-11-08
total,county,county11,2020,16-17,female,1900,1,1900-01,1899/1900,24,1900-01-01,5508,1792,92.5714285714286,30.1176470588235,5950,Rogaland,2021-11-08
total,county,county11,2020,18-24,female,1900,1,1900-01,1899/1900,24,1900-01-01,18073,16828,89.5146111936602,83.3481921743437,20190,Rogaland,2021-11-08
total,county,county11,2020,25-39,female,1900,1,1900-01,1899/1900,24,1900-01-01,40681,37984,83.047871797489,77.5421047259365,48985,Rogaland,2021-11-08
total,county,county11,2020,40-44,female,1900,1,1900-01,1899/1900,24,1900-01-01,14455,13861,90.9062323124332,87.1706182001132,15901,Rogaland,2021-11-08
total,county,county11,2020,45-54,female,1900,1,1900-01,1899/1900,24,1900-01-01,29316,28328,92.2902565716984,89.179915000787,31765,Rogaland,2021-11-08
