granularity_time,granularity_geo,location_code,border,age,sex,year,week,yrwk,season,x,date,n_dose_1,n_dose_2,n_dose_3_all,pr100_dose_1,pr100_dose_2,pr100_dose_3_all,pop,location_name,date_of_publishing
total,county,county03,2020,12-15,female,1900,1,1900-01,1899/1900,24,1900-01-01,8691,519,,63.0330722367276,3.76414273281114,,13788,Oslo,2022-03-31
total,county,county03,2020,16-17,female,1900,1,1900-01,1899/1900,24,1900-01-01,5523,4220,,84.4882973841212,64.5556065473459,,6537,Oslo,2022-03-31
total,county,county03,2020,18-24,female,1900,1,1900-01,1899/1900,24,1900-01-01,29236,27204,12320,93.4326164072737,86.9387363778722,39.3723434853472,31291,Oslo,2022-03-31
total,county,county03,2020,25-39,female,1900,1,1900-01,1899/1900,24,1900-01-01,93719,89250,52277,90.30371355341,85.9975718332659,50.37193347594,103782,Oslo,2022-03-31
total,county,county03,2020,40-44,female,1900,1,1900-01,1899/1900,24,1900-01-01,21998,21131,13467,91.3045282862242,87.7059726891628,55.8959033744241,24093,Oslo,2022-03-31
total,county,county03,2020,45-54,female,1900,1,1900-01,1899/1900,24,1900-01-01,40091,39092,30163,93.6333699231614,91.3001845061541,70.4463180512413,42817,Oslo,2022-03-31
total,county,county03,2020,55-64,female,1900,1,1900-01,1899/1900,24,1900-01-01,32581,32086,28165,94.9523504211232,93.5097484918253,82.0825926033865,34313,Oslo,2022-03-31
total,county,county03,2020,65-74,female,1900,1,1900-01,1899/1900,24,1900-01-01,24829,24576,22581,95,95,87.5198635711794,25801,Oslo,2022-03-31
total,county,county03,2020,75-84,female,1900,1,1900-01,1899/1900,24,1900-01-01,15994,15859,14627,95,95,89.6481980877666,16316,Oslo,2022-03-31
total,county,county03,2020,85+,female,1900,1,1900-01,1899/1900,24,1900-01-01,7929,7801,6600,95,95,87.2323552735924,7566,Oslo,2022-03-31
total,county,county03,2020,12-15,male,1900,1,1900-01,1899/1900,24,1900-01-01,8941,463,,62.4240731690288,3.23256301054248,,14323,Oslo,2022-03-31
total,county,county03,2020,16-17,male,1900,1,1900-01,1899/1900,24,1900-01-01,5284,3861,,79.6502864033765,58.2001808863431,,6634,Oslo,2022-03-31
total,county,county03,2020,18-24,male,1900,1,1900-01,1899/1900,24,1900-01-01,25188,22746,8476,88.5436074102717,79.9592224136113,29.7957605371392,28447,Oslo,2022-03-31
total,county,county03,2020,25-39,male,1900,1,1900-01,1899/1900,24,1900-01-01,90876,86181,47830,87.0093064225805,82.5140745279767,45.7948757228754,104444,Oslo,2022-03-31
total,county,county03,2020,40-44,male,1900,1,1900-01,1899/1900,24,1900-01-01,22739,21894,14208,86.456788715258,83.2439831185126,54.0207596669328,26301,Oslo,2022-03-31
total,county,county03,2020,45-54,male,1900,1,1900-01,1899/1900,24,1900-01-01,41632,40541,31243,89.8209277238404,87.4670981661273,67.4066882416397,46350,Oslo,2022-03-31
total,county,county03,2020,55-64,male,1900,1,1900-01,1899/1900,24,1900-01-01,32934,32392,27957,93.1470430183556,91.6141075317476,79.0706225075657,35357,Oslo,2022-03-31
total,county,county03,2020,65-74,male,1900,1,1900-01,1899/1900,24,1900-01-01,22943,22726,20649,95,95,86.3649671671756,23909,Oslo,2022-03-31
total,county,county03,2020,75-84,male,1900,1,1900-01,1899/1900,24,1900-01-01,13210,13104,12092,95,95,90.9514855208725,13295,Oslo,2022-03-31
total,county,county03,2020,85+,male,1900,1,1900-01,1899/1900,24,1900-01-01,3878,3821,3204,95,95,88.3131201764057,3628,Oslo,2022-03-31
total,county,county11,2020,12-15,female,1900,1,1900-01,1899/1900,24,1900-01-01,9310,569,,72.581273875419,4.43595540656428,,12827,Rogaland,2022-03-31
