granularity_time,granularity_geo,location_code,border,age,sex,year,week,yrwk,season,x,date,n_dose_1,n_dose_2,pr100_dose_1,pr100_dose_2,pop,location_name,date_of_publishing
total,county,county03,2020,16-44,female,1900,1,1900-01,1899/1900,24,1900-01-01,9423,3209,5.70420233180382,1.9425644999213,165194,Oslo,2021-03-24
total,county,county03,2020,16-44,male,1900,1,1900-01,1899/1900,24,1900-01-01,3979,1455,2.40299544040825,0.878702781049008,165585,Oslo,2021-03-24
total,county,county03,2020,45-54,female,1900,1,1900-01,1899/1900,24,1900-01-01,3055,1048,7.181813907565,2.46367953359349,42538,Oslo,2021-03-24
total,county,county03,2020,45-54,male,1900,1,1900-01,1899/1900,24,1900-01-01,1422,594,3.08352849336456,1.28805620608899,46116,Oslo,2021-03-24
total,county,county03,2020,55-64,female,1900,1,1900-01,1899/1900,24,1900-01-01,3465,1037,10.2067868504772,3.05467185106634,33948,Oslo,2021-03-24
total,county,county03,2020,55-64,male,1900,1,1900-01,1899/1900,24,1900-01-01,1939,450,5.59289278606248,1.29798955839511,34669,Oslo,2021-03-24
total,county,county03,2020,65-74,female,1900,1,1900-01,1899/1900,24,1900-01-01,3190,1171,12.2701746288176,4.50419263020232,25998,Oslo,2021-03-24
total,county,county03,2020,65-74,male,1900,1,1900-01,1899/1900,24,1900-01-01,2547,835,10.536113179449,3.45412426574005,24174,Oslo,2021-03-24
total,county,county03,2020,75-84,female,1900,1,1900-01,1899/1900,24,1900-01-01,11808,7161,77.0505709624796,46.7275693311582,15325,Oslo,2021-03-24
total,county,county03,2020,75-84,male,1900,1,1900-01,1899/1900,24,1900-01-01,9319,5445,76.1542861812536,44.4962000490316,12237,Oslo,2021-03-24
total,county,county03,2020,>=85,female,1900,1,1900-01,1899/1900,24,1900-01-01,6739,6270,87.1685422325702,81.1020566550252,7731,Oslo,2021-03-24
total,county,county03,2020,>=85,male,1900,1,1900-01,1899/1900,24,1900-01-01,3189,2991,88.0452788514633,82.5786858089453,3622,Oslo,2021-03-24
total,county,county11,2020,16-44,female,1900,1,1900-01,1899/1900,24,1900-01-01,7335,1776,8.05813723551513,1.95109089710632,91026,Rogaland,2021-03-24
total,county,county11,2020,16-44,male,1900,1,1900-01,1899/1900,24,1900-01-01,1752,548,1.8030070700106,0.56395426619053,97171,Rogaland,2021-03-24
total,county,county11,2020,45-54,female,1900,1,1900-01,1899/1900,24,1900-01-01,3230,893,10.1684243664411,2.81127026601606,31765,Rogaland,2021-03-24
total,county,county11,2020,45-54,male,1900,1,1900-01,1899/1900,24,1900-01-01,778,271,2.29221295777968,0.798444359329425,33941,Rogaland,2021-03-24
total,county,county11,2020,55-64,female,1900,1,1900-01,1899/1900,24,1900-01-01,3039,793,11.3764833601617,2.96859207127616,26713,Rogaland,2021-03-24
total,county,county11,2020,55-64,male,1900,1,1900-01,1899/1900,24,1900-01-01,759,220,2.69885858549941,0.782277850869395,28123,Rogaland,2021-03-24
total,county,county11,2020,65-74,female,1900,1,1900-01,1899/1900,24,1900-01-01,808,353,3.84322678843227,1.67903348554034,21024,Rogaland,2021-03-24
total,county,county11,2020,65-74,male,1900,1,1900-01,1899/1900,24,1900-01-01,599,313,2.82374015933626,1.47551030028756,21213,Rogaland,2021-03-24
total,county,county11,2020,75-84,female,1900,1,1900-01,1899/1900,24,1900-01-01,7372,3746,59.2509242886996,30.107699726732,12442,Rogaland,2021-03-24
total,county,county11,2020,75-84,male,1900,1,1900-01,1899/1900,24,1900-01-01,6054,2985,56.8183951196621,28.015016424214,10655,Rogaland,2021-03-24
total,county,county11,2020,>=85,female,1900,1,1900-01,1899/1900,24,1900-01-01,5107,4724,89.392613338001,82.6886049361106,5713,Rogaland,2021-03-24
total,county,county11,2020,>=85,male,1900,1,1900-01,1899/1900,24,1900-01-01,2941,2711,92.9225908372828,85.6556082148499,3165,Rogaland,2021-03-24
total,county,county15,2020,16-44,female,1900,1,1900-01,1899/1900,24,1900-01-01,4354,1117,9.66031372723037,2.47831199662754,45071,Møre og Romsdal,2021-03-24
total,county,county15,2020,16-44,male,1900,1,1900-01,1899/1900,24,1900-01-01,1072,291,2.16495678164634,0.587688827853623,49516,Møre og Romsdal,2021-03-24
total,county,county15,2020,45-54,female,1900,1,1900-01,1899/1900,24,1900-01-01,2344,667,13.6342484876687,3.87971149371801,17192,Møre og Romsdal,2021-03-24
total,county,county15,2020,45-54,male,1900,1,1900-01,1899/1900,24,1900-01-01,604,184,3.23392407774268,0.985168924345452,18677,Møre og Romsdal,2021-03-24
total,county,county15,2020,55-64,female,1900,1,1900-01,1899/1900,24,1900-01-01,2575,659,16.0136815920398,4.09825870646766,16080,Møre og Romsdal,2021-03-24
total,county,county15,2020,55-64,male,1900,1,1900-01,1899/1900,24,1900-01-01,863,184,5.06009967751393,1.07886250366461,17055,Møre og Romsdal,2021-03-24
total,county,county15,2020,65-74,female,1900,1,1900-01,1899/1900,24,1900-01-01,590,327,4.00298527715585,2.21860370445756,14739,Møre og Romsdal,2021-03-24
total,county,county15,2020,65-74,male,1900,1,1900-01,1899/1900,24,1900-01-01,377,198,2.49421104862719,1.30995699636123,15115,Møre og Romsdal,2021-03-24
total,county,county15,2020,75-84,female,1900,1,1900-01,1899/1900,24,1900-01-01,4372,2180,49.69876094123,24.7811754007048,8797,Møre og Romsdal,2021-03-24
