granularity_time,granularity_geo,location_code,border,age,sex,year,week,yrwk,season,x,date,n_dose_1,n_dose_2,pr100_dose_1,pr100_dose_2,pop,location_name,date_of_publishing
total,county,county03,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,208613,81388,29.9296997173642,11.6767334758468,697010,Oslo,2021-05-17
total,county,county11,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,131204,43731,27.1843694640989,9.060696785422,482645,Rogaland,2021-05-17
total,county,county15,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,75591,27888,28.4664688337903,10.5022143222969,265544,Møre og Romsdal,2021-05-17
total,county,county18,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,71836,27609,29.8887016580333,11.4872370966735,240345,Nordland,2021-05-17
total,county,county30,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,377679,142332,30.1568049416154,11.3648848915349,1252384,Viken,2021-05-17
total,county,county34,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,115782,45089,31.2415172030448,12.1663882915141,370603,Innlandet,2021-05-17
total,county,county38,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,126309,49501,29.9394143386065,11.7333756832479,421882,Vestfold og Telemark,2021-05-17
total,county,county42,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,88810,32081,28.7557108304219,10.3874784275506,308843,Agder,2021-05-17
total,county,county46,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,179584,63369,28.1117871829511,9.91968016079622,638821,Vestland,2021-05-17
total,county,county50,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,130808,50183,27.7650894456661,10.6517604707041,471124,Trøndelag,2021-05-17
total,county,county54,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,68614,24970,28.3332232169403,10.311023752106,242168,Troms og Finnmark,2021-05-17
total,municip,municip0301,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,208608,81387,29.9289823675414,11.6765900058823,697010,Oslo,2021-05-17
total,municip,municip1101,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,3992,1348,26.9966862784879,9.11611550686414,14787,Eigersund,2021-05-17
total,municip,municip1103,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,39374,12819,27.3151713181683,8.8930050573373,144147,Stavanger,2021-05-17
total,municip,municip1106,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,10040,3892,26.9003027623717,10.4278862899553,37323,Haugesund,2021-05-17
total,municip,municip1108,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,21797,7179,27.0938471100062,8.92355500310752,80450,Sandnes,2021-05-17
total,municip,municip1111,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,1090,323,33.4663801043905,9.91710162726435,3257,Sokndal,2021-05-17
total,municip,municip1112,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,978,287,30.812854442344,9.04221802142407,3174,Lund,2021-05-17
total,municip,municip1114,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,867,214,31.0641347187388,7.66750268720889,2791,Bjerkreim,2021-05-17
total,municip,municip1119,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,5244,1507,27.4267782426778,7.88179916317992,19120,Hå,2021-05-17
total,municip,municip1120,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,4883,1499,24.6019750100766,7.55239822652156,19848,Klepp,2021-05-17
total,municip,municip1121,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,5044,1550,26.4000837433267,8.11263477441641,19106,Time,2021-05-17
total,municip,municip1122,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,3148,948,26.0941644562334,7.85809018567639,12064,Gjesdal,2021-05-17
total,municip,municip1124,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,6556,2242,23.8773354700077,8.16549513785191,27457,Sola,2021-05-17
total,municip,municip1127,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,2786,885,24.622182942996,7.82147591692444,11315,Randaberg,2021-05-17
total,municip,municip1130,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,3404,1242,26.044376434583,9.5026778882938,13070,Strand,2021-05-17
total,municip,municip1133,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,775,295,30.0387596899225,11.4341085271318,2580,Hjelmeland,2021-05-17
total,municip,municip1134,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,1146,451,30.0866369125755,11.8403780519821,3809,Suldal,2021-05-17
total,municip,municip1135,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,1267,385,27.7789958342469,8.4411313308485,4561,Sauda,2021-05-17
total,municip,municip1144,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,177,78,34.9112426035503,15.3846153846154,507,Kvitsøy,2021-05-17
