granularity_time,granularity_geo,location_code,border,age,sex,year,week,yrwk,season,x,date,n_dose_1,n_dose_2,pr100_dose_1,pr100_dose_2,pop,location_name,date_of_publishing
total,county,county03,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,34258,14209,4.93991296247696,2.04890020677901,693494,Oslo,2021-02-22
total,county,county11,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,20307,6786,4.23157710484859,1.4140681653372,479892,Rogaland,2021-02-22
total,county,county15,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,14466,4840,5.45396964235894,1.82477623869883,265238,Møre og Romsdal,2021-02-22
total,county,county18,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,15751,5262,6.52931788504985,2.18127551972143,241235,Nordland,2021-02-22
total,county,county30,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,64566,20743,5.20204807579975,1.67125241204836,1241165,Viken,2021-02-22
total,county,county34,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,24962,8735,6.72132692488927,2.35200667770642,371385,Innlandet,2021-02-22
total,county,county38,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,26979,8726,6.43282243988975,2.08061116462723,419396,Vestfold og Telemark,2021-02-22
total,county,county42,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,16578,5245,5.39593986283936,1.70718449635616,307231,Agder,2021-02-22
total,county,county46,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,33444,11763,5.25410388496397,1.84798540840902,636531,Vestland,2021-02-22
total,county,county50,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,26137,8098,5.57646436328413,1.72775025495944,468702,Trøndelag,2021-02-22
total,county,county54,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,12645,4388,5.19705233220035,1.80345319364928,243311,Troms og Finnmark,2021-02-22
total,municip,municip0301,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,34014,14128,4.90472880803583,2.03722022108338,693494,Oslo,2021-02-22
total,municip,municip1101,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,665,206,4.48990615083384,1.39085814597259,14811,Eigersund,2021-02-22
total,municip,municip1103,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,5886,2139,4.09962806636299,1.48982406285261,143574,Stavanger,2021-02-22
total,municip,municip1106,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,1931,722,5.1690446234976,1.93270337553872,37357,Haugesund,2021-02-22
total,municip,municip1108,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,2896,972,3.64107270829928,1.22207274601758,79537,Sandnes,2021-02-22
total,municip,municip1111,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,159,39,4.84756097560976,1.1890243902439,3280,Sokndal,2021-02-22
total,municip,municip1112,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,152,50,4.74703310430981,1.56152404747033,3202,Lund,2021-02-22
total,municip,municip1114,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,128,48,4.59275206315034,1.72228202368138,2787,Bjerkreim,2021-02-22
total,municip,municip1119,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,707,184,3.72281607077037,0.968879995787478,18991,Hå,2021-02-22
total,municip,municip1120,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,659,213,3.36430467633245,1.08740044925465,19588,Klepp,2021-02-22
total,municip,municip1121,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,768,252,4.06005497991119,1.33220554028336,18916,Time,2021-02-22
total,municip,municip1122,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,402,132,3.34944175970672,1.09981669721713,12002,Gjesdal,2021-02-22
total,municip,municip1124,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,990,337,3.64600596619158,1.24111516222885,27153,Sola,2021-02-22
total,municip,municip1127,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,426,155,3.79645307904821,1.38133856162552,11221,Randaberg,2021-02-22
total,municip,municip1130,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,546,170,4.21036397285626,1.31091918568785,12968,Strand,2021-02-22
