granularity_time,granularity_geo,location_code,border,age,sex,year,week,yrwk,season,x,date,n_dose_1,n_dose_2,n_dose_3_all,pr100_dose_1,pr100_dose_2,pr100_dose_3_all,pop,location_name,date_of_publishing
total,county,county03,2020,12-15,female,1900,1,1900-01,1899/1900,24,1900-01-01,8645,471,,64.0275514738557,3.48837209302326,,13502,Oslo,2022-03-11
total,county,county03,2020,16-17,female,1900,1,1900-01,1899/1900,24,1900-01-01,5499,4177,,86.4622641509434,65.6761006289308,,6360,Oslo,2022-03-11
total,county,county03,2020,18-24,female,1900,1,1900-01,1899/1900,24,1900-01-01,29142,27034,12111,93.2066781807714,86.4645301605578,38.7353674918442,31266,Oslo,2022-03-11
total,county,county03,2020,25-39,female,1900,1,1900-01,1899/1900,24,1900-01-01,93743,89145,51517,90.4636911942099,86.0265379975875,49.7148371531966,103625,Oslo,2022-03-11
total,county,county03,2020,40-44,female,1900,1,1900-01,1899/1900,24,1900-01-01,22006,21113,13310,91.9099528045775,88.1802614542873,55.5903604393769,23943,Oslo,2022-03-11
total,county,county03,2020,45-54,female,1900,1,1900-01,1899/1900,24,1900-01-01,40082,39048,29925,94.2263388029527,91.7955710188537,70.3488645446424,42538,Oslo,2022-03-11
total,county,county03,2020,55-64,female,1900,1,1900-01,1899/1900,24,1900-01-01,32586,32088,27957,95,94.5210321668434,82.3524213503005,33948,Oslo,2022-03-11
total,county,county03,2020,65-74,female,1900,1,1900-01,1899/1900,24,1900-01-01,24830,24566,22462,95,94.4918839910762,86.3989537656743,25998,Oslo,2022-03-11
total,county,county03,2020,75-84,female,1900,1,1900-01,1899/1900,24,1900-01-01,15996,15854,14588,95,95,95,15325,Oslo,2022-03-11
total,county,county03,2020,85+,female,1900,1,1900-01,1899/1900,24,1900-01-01,7927,7795,6584,95,95,85.1636269564093,7731,Oslo,2022-03-11
total,county,county03,2020,12-15,male,1900,1,1900-01,1899/1900,24,1900-01-01,8912,428,,64.0275881888067,3.07493354407644,,13919,Oslo,2022-03-11
total,county,county03,2020,16-17,male,1900,1,1900-01,1899/1900,24,1900-01-01,5267,3817,,80.0821043028737,58.0355785312453,,6577,Oslo,2022-03-11
total,county,county03,2020,18-24,male,1900,1,1900-01,1899/1900,24,1900-01-01,25122,22599,8321,89.3067899040171,80.3377177390686,29.5805190188411,28130,Oslo,2022-03-11
total,county,county03,2020,25-39,male,1900,1,1900-01,1899/1900,24,1900-01-01,90867,86006,47168,87.0390237360869,82.382804268281,45.180942163643,104398,Oslo,2022-03-11
total,county,county03,2020,40-44,male,1900,1,1900-01,1899/1900,24,1900-01-01,22743,21873,14024,85.8874622356496,82.6019637462236,52.9607250755287,26480,Oslo,2022-03-11
total,county,county03,2020,45-54,male,1900,1,1900-01,1899/1900,24,1900-01-01,41647,40508,30994,90.309220227253,87.8393616098534,67.2087778645156,46116,Oslo,2022-03-11
total,county,county03,2020,55-64,male,1900,1,1900-01,1899/1900,24,1900-01-01,32948,32377,27709,95,93.3889065159076,79.924428163489,34669,Oslo,2022-03-11
total,county,county03,2020,65-74,male,1900,1,1900-01,1899/1900,24,1900-01-01,22954,22728,20509,94.9532555638289,94.0183668404071,84.83908331265,24174,Oslo,2022-03-11
total,county,county03,2020,75-84,male,1900,1,1900-01,1899/1900,24,1900-01-01,13210,13100,12043,95,95,95,12237,Oslo,2022-03-11
total,county,county03,2020,85+,male,1900,1,1900-01,1899/1900,24,1900-01-01,3873,3817,3194,95,95,88.1833241303148,3622,Oslo,2022-03-11
total,county,county11,2020,12-15,female,1900,1,1900-01,1899/1900,24,1900-01-01,9301,550,,74.3247562729743,4.39507751318523,,12514,Rogaland,2022-03-11
total,county,county11,2020,16-17,female,1900,1,1900-01,1899/1900,24,1900-01-01,5323,4989,,89.4621848739496,83.8487394957983,,5950,Rogaland,2022-03-11
