granularity_time,granularity_geo,location_code,border,age,sex,year,week,yrwk,season,x,date,n_dose_1,n_dose_2,pr100_dose_1,pr100_dose_2,pop,location_name,date_of_publishing
total,county,county03,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,485547,239527,69.6614108836315,34.3649302018622,697010,Oslo,2021-08-05
total,county,county11,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,309053,147251,64.0331920977116,30.5091734090273,482645,Rogaland,2021-08-05
total,county,county15,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,172582,92108,64.9918657548278,34.6865302925316,265544,Møre og Romsdal,2021-08-05
total,county,county18,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,158678,86646,66.0209282489754,36.0506771515946,240345,Nordland,2021-08-05
total,county,county30,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,865117,438862,69.0776151723433,35.042127654138,1252384,Viken,2021-08-05
total,county,county34,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,256198,139622,69.1300394222389,37.6742767867502,370603,Innlandet,2021-08-05
total,county,county38,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,295069,154754,69.9411209769557,36.6818209831185,421882,Vestfold og Telemark,2021-08-05
total,county,county42,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,204052,115727,66.0698154078286,37.4711422956,308843,Agder,2021-08-05
total,county,county46,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,424749,228503,66.4895174078498,35.7694878534049,638821,Vestland,2021-08-05
total,county,county50,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,321883,154227,68.3223525016769,32.7359676008864,471124,Trøndelag,2021-08-05
total,county,county54,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,157918,82038,65.2101020778963,33.8764824419411,242168,Troms og Finnmark,2021-08-05
total,municip,municip0301,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,485540,239521,69.6604065938796,34.3640693820749,697010,Oslo,2021-08-05
total,municip,municip1101,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,9574,4963,64.7460607290187,33.563265030094,14787,Eigersund,2021-08-05
total,municip,municip1103,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,95452,42433,66.2185130457103,29.4373105232853,144147,Stavanger,2021-08-05
