granularity_time,granularity_geo,location_code,border,age,sex,year,week,yrwk,season,x,date,n_dose_1,n_dose_2,n_dose_3_all,pr100_dose_1,pr100_dose_2,pr100_dose_3_all,pop,location_name,date_of_publishing
total,county,county11,2020,45-54,male,1900,1,1900-01,1899/1900,24,1900-01-01,30408,29399,922,89.5907604372293,86.6179546860729,2.71647859520933,33941,Rogaland,2021-12-07
total,county,county11,2020,55-64,male,1900,1,1900-01,1899/1900,24,1900-01-01,26638,26226,1316,94.7196245066316,93.254631440458,4.6794438715642,28123,Rogaland,2021-12-07
total,county,county11,2020,65-74,male,1900,1,1900-01,1899/1900,24,1900-01-01,20600,20492,12070,97.1102625748362,96.6011408098807,56.899071324188,21213,Rogaland,2021-12-07
total,county,county11,2020,75-84,male,1900,1,1900-01,1899/1900,24,1900-01-01,10615,10662,8447,99.6245893946504,100.065696855936,79.277334584702,10655,Rogaland,2021-12-07
total,county,county11,2020,85+,male,1900,1,1900-01,1899/1900,24,1900-01-01,3042,3024,2411,96.1137440758294,95.5450236966825,76.1769352290679,3165,Rogaland,2021-12-07
total,county,county15,2020,12-15,female,1900,1,1900-01,1899/1900,24,1900-01-01,5214,164,,81.2276055460352,2.55491509580932,,6419,Møre og Romsdal,2021-12-07
total,county,county15,2020,16-17,female,1900,1,1900-01,1899/1900,24,1900-01-01,3211,2765,,99.9066583696329,86.0298693217175,,3214,Møre og Romsdal,2021-12-07
total,county,county15,2020,18-24,female,1900,1,1900-01,1899/1900,24,1900-01-01,9964,9490,261,91.5556372323808,87.2002205274281,2.39823578057521,10883,Møre og Romsdal,2021-12-07
total,county,county15,2020,25-39,female,1900,1,1900-01,1899/1900,24,1900-01-01,20225,19204,1191,87.2632351037667,82.8580057815938,5.13871510549251,23177,Møre og Romsdal,2021-12-07
total,county,county15,2020,40-44,female,1900,1,1900-01,1899/1900,24,1900-01-01,7145,6929,589,91.6378094138771,88.8675131460818,7.5541875080159,7797,Møre og Romsdal,2021-12-07
total,county,county15,2020,45-54,female,1900,1,1900-01,1899/1900,24,1900-01-01,16152,15764,1507,93.9506747324337,91.6938110749186,8.76570497906003,17192,Møre og Romsdal,2021-12-07
total,county,county15,2020,55-64,female,1900,1,1900-01,1899/1900,24,1900-01-01,15482,15265,1753,96.2810945273632,94.931592039801,10.9017412935323,16080,Møre og Romsdal,2021-12-07
total,county,county15,2020,65-74,female,1900,1,1900-01,1899/1900,24,1900-01-01,14370,14294,7353,97.4964380215754,96.9807992401113,49.8880521066558,14739,Møre og Romsdal,2021-12-07
total,county,county15,2020,75-84,female,1900,1,1900-01,1899/1900,24,1900-01-01,8722,8753,7060,99.1474366261225,99.4998294873252,80.2546322609981,8797,Møre og Romsdal,2021-12-07
total,county,county15,2020,85+,female,1900,1,1900-01,1899/1900,24,1900-01-01,4276,4197,3356,93.1793419045544,91.4578339507518,73.131401176727,4589,Møre og Romsdal,2021-12-07
total,county,county15,2020,12-15,male,1900,1,1900-01,1899/1900,24,1900-01-01,5449,169,,82.0261929850971,2.5440313111546,,6643,Møre og Romsdal,2021-12-07
total,county,county15,2020,16-17,male,1900,1,1900-01,1899/1900,24,1900-01-01,3196,2688,,92.0241865822056,77.3970630578751,,3473,Møre og Romsdal,2021-12-07
total,county,county15,2020,18-24,male,1900,1,1900-01,1899/1900,24,1900-01-01,10631,9936,50,87.968556061233,82.217625155151,0.413736036408771,12085,Møre og Romsdal,2021-12-07
total,county,county15,2020,25-39,male,1900,1,1900-01,1899/1900,24,1900-01-01,21298,20183,413,83.315729765677,78.9539568908188,1.61561632046317,25563,Møre og Romsdal,2021-12-07
total,county,county15,2020,40-44,male,1900,1,1900-01,1899/1900,24,1900-01-01,7063,6791,210,84.133412745682,80.8933889219774,2.50148898153663,8395,Møre og Romsdal,2021-12-07
total,county,county15,2020,45-54,male,1900,1,1900-01,1899/1900,24,1900-01-01,16650,16119,567,89.1470792953901,86.3040102800236,3.03581945708626,18677,Møre og Romsdal,2021-12-07
total,county,county15,2020,55-64,male,1900,1,1900-01,1899/1900,24,1900-01-01,16196,15974,825,94.9633538551744,93.6616827909704,4.8372911169745,17055,Møre og Romsdal,2021-12-07
total,county,county15,2020,65-74,male,1900,1,1900-01,1899/1900,24,1900-01-01,14671,14591,7408,97.0625206748263,96.533245120741,49.010916308303,15115,Møre og Romsdal,2021-12-07
total,county,county15,2020,75-84,male,1900,1,1900-01,1899/1900,24,1900-01-01,7898,7977,6667,100.304800609601,101.308102616205,84.6710693421387,7874,Møre og Romsdal,2021-12-07
total,county,county15,2020,85+,male,1900,1,1900-01,1899/1900,24,1900-01-01,2407,2393,1996,94.4662480376766,93.9167974882261,78.3359497645212,2548,Møre og Romsdal,2021-12-07
total,county,county18,2020,12-15,female,1900,1,1900-01,1899/1900,24,1900-01-01,4380,78,,81.7011751538892,1.45495243424734,,5361,Nordland,2021-12-07
total,county,county18,2020,16-17,female,1900,1,1900-01,1899/1900,24,1900-01-01,2604,1700,,98.1160512434062,64.0542577241899,,2654,Nordland,2021-12-07
total,county,county18,2020,18-24,female,1900,1,1900-01,1899/1900,24,1900-01-01,8669,8117,229,89.2607084019769,83.577018121911,2.35790774299835,9712,Nordland,2021-12-07
total,county,county18,2020,25-39,female,1900,1,1900-01,1899/1900,24,1900-01-01,18575,17530,1024,88.0916247747321,83.135729868159,4.8563027601252,21086,Nordland,2021-12-07
total,county,county18,2020,40-44,female,1900,1,1900-01,1899/1900,24,1900-01-01,6012,5794,469,91.5347137637028,88.2155907429963,7.14068209500609,6568,Nordland,2021-12-07
total,county,county18,2020,45-54,female,1900,1,1900-01,1899/1900,24,1900-01-01,14946,14517,1350,92.6596404215747,90,8.36949783013019,16130,Nordland,2021-12-07
total,county,county18,2020,55-64,female,1900,1,1900-01,1899/1900,24,1900-01-01,14952,14679,1541,95.3997320232247,93.6578829834748,9.83219549543801,15673,Nordland,2021-12-07
total,county,county18,2020,65-74,female,1900,1,1900-01,1899/1900,24,1900-01-01,13484,13362,6307,97.2661040178894,96.3860636225925,45.4952030585011,13863,Nordland,2021-12-07
total,county,county18,2020,75-84,female,1900,1,1900-01,1899/1900,24,1900-01-01,8608,8637,6275,98.5009726513331,98.8328184002746,71.8045542968303,8739,Nordland,2021-12-07
total,county,county18,2020,85+,female,1900,1,1900-01,1899/1900,24,1900-01-01,3693,3617,2624,91.1176905995559,89.2425363927955,64.7421662965705,4053,Nordland,2021-12-07
total,county,county18,2020,12-15,male,1900,1,1900-01,1899/1900,24,1900-01-01,4597,99,,79.7951744488804,1.71845165769832,,5761,Nordland,2021-12-07
total,county,county18,2020,16-17,male,1900,1,1900-01,1899/1900,24,1900-01-01,2777,1702,,94.295415959253,57.7928692699491,,2945,Nordland,2021-12-07
total,county,county18,2020,18-24,male,1900,1,1900-01,1899/1900,24,1900-01-01,9065,8266,59,84.4748858447489,77.0291678315162,0.549808964681763,10731,Nordland,2021-12-07
total,county,county18,2020,25-39,male,1900,1,1900-01,1899/1900,24,1900-01-01,19358,18244,398,84.2568008705114,79.4080522306855,1.73231773667029,22975,Nordland,2021-12-07
total,county,county18,2020,40-44,male,1900,1,1900-01,1899/1900,24,1900-01-01,5925,5666,179,86.4080501677118,82.630888143503,2.61047105148024,6857,Nordland,2021-12-07
total,county,county18,2020,45-54,male,1900,1,1900-01,1899/1900,24,1900-01-01,14829,14319,529,89.2506770990069,86.181161600963,3.18386999699067,16615,Nordland,2021-12-07
total,county,county18,2020,55-64,male,1900,1,1900-01,1899/1900,24,1900-01-01,15360,15060,781,94.6979038224414,92.8483353884094,4.81504315659679,16220,Nordland,2021-12-07
total,county,county18,2020,65-74,male,1900,1,1900-01,1899/1900,24,1900-01-01,14044,13903,6319,97.4600971547537,96.4816099930604,43.851492019431,14410,Nordland,2021-12-07
total,county,county18,2020,75-84,male,1900,1,1900-01,1899/1900,24,1900-01-01,8026,8064,6009,99.7886360810643,100.261096605744,74.7109287579261,8043,Nordland,2021-12-07
total,county,county18,2020,85+,male,1900,1,1900-01,1899/1900,24,1900-01-01,2094,2067,1646,94.7940244454504,93.5717519239475,74.5133544590312,2209,Nordland,2021-12-07
total,county,county30,2020,12-15,female,1900,1,1900-01,1899/1900,24,1900-01-01,23074,539,,74.0500641848524,1.72978177150193,,31160,Viken,2021-12-07
total,county,county30,2020,16-17,female,1900,1,1900-01,1899/1900,24,1900-01-01,14492,10046,,94.5953002610966,65.5744125326371,,15320,Viken,2021-12-07
total,county,county30,2020,18-24,female,1900,1,1900-01,1899/1900,24,1900-01-01,42913,39387,1281,91.2149810823449,83.7201887514348,2.72286698125239,47046,Viken,2021-12-07
total,county,county30,2020,25-39,female,1900,1,1900-01,1899/1900,24,1900-01-01,100575,92478,5610,88.0275526458592,80.9407110473156,4.91011255623436,114254,Viken,2021-12-07
total,county,county30,2020,40-44,female,1900,1,1900-01,1899/1900,24,1900-01-01,38799,36452,2750,92.5327927498211,86.9353684712616,6.55854996422609,41930,Viken,2021-12-07
total,county,county30,2020,45-54,female,1900,1,1900-01,1899/1900,24,1900-01-01,86409,82327,6884,94.3515101220764,89.8943023738289,7.51676093555502,91582,Viken,2021-12-07
total,county,county30,2020,55-64,female,1900,1,1900-01,1899/1900,24,1900-01-01,74359,72570,7456,96.8115300489532,94.4823455890011,9.7073221539423,76808,Viken,2021-12-07
total,county,county30,2020,65-74,female,1900,1,1900-01,1899/1900,24,1900-01-01,61977,61188,33354,96.7755535429874,95.5435495456107,52.0814465507011,64042,Viken,2021-12-07
total,county,county30,2020,75-84,female,1900,1,1900-01,1899/1900,24,1900-01-01,39443,39746,32840,99.375173213071,100.138570456779,82.7391600110856,39691,Viken,2021-12-07
total,county,county30,2020,85+,female,1900,1,1900-01,1899/1900,24,1900-01-01,15578,15352,12121,94.1667170404401,92.8005803058696,73.2696608837575,16543,Viken,2021-12-07
total,county,county30,2020,12-15,male,1900,1,1900-01,1899/1900,24,1900-01-01,23997,589,,72.9037550127598,1.78940332968769,,32916,Viken,2021-12-07
total,county,county30,2020,16-17,male,1900,1,1900-01,1899/1900,24,1900-01-01,14524,9655,,89.9541682150378,59.7980924067881,,16146,Viken,2021-12-07
total,county,county30,2020,18-24,male,1900,1,1900-01,1899/1900,24,1900-01-01,45561,40942,285,87.5819380634744,78.7028315487976,0.547855673670249,52021,Viken,2021-12-07
total,county,county30,2020,25-39,male,1900,1,1900-01,1899/1900,24,1900-01-01,98608,90296,1964,83.8275299238302,76.7614254624592,1.66961371055495,117632,Viken,2021-12-07
total,county,county30,2020,40-44,male,1900,1,1900-01,1899/1900,24,1900-01-01,37184,34758,912,85.7960313797877,80.1984310106137,2.10429164743886,43340,Viken,2021-12-07
total,county,county30,2020,45-54,male,1900,1,1900-01,1899/1900,24,1900-01-01,86692,82202,2631,91.1108775617446,86.3920126116658,2.7651077246453,95150,Viken,2021-12-07
total,county,county30,2020,55-64,male,1900,1,1900-01,1899/1900,24,1900-01-01,76165,73893,3360,95.867737387977,93.0080052361293,4.22918135132414,79448,Viken,2021-12-07
total,county,county30,2020,65-74,male,1900,1,1900-01,1899/1900,24,1900-01-01,59230,58496,31351,96.9902403877645,95.788301565468,51.3378528853082,61068,Viken,2021-12-07
total,county,county30,2020,75-84,male,1900,1,1900-01,1899/1900,24,1900-01-01,33297,33632,28642,100.482843950871,101.493798473006,86.4351027552283,33137,Viken,2021-12-07
total,county,county30,2020,85+,male,1900,1,1900-01,1899/1900,24,1900-01-01,8944,8865,7453,95.8833619210978,95.0364493996569,79.8992281303602,9328,Viken,2021-12-07
total,county,county34,2020,12-15,female,1900,1,1900-01,1899/1900,24,1900-01-01,6614,164,,82.892593056774,2.05539541295902,,7979,Innlandet,2021-12-07
total,county,county34,2020,16-17,female,1900,1,1900-01,1899/1900,24,1900-01-01,3897,3325,,91.9754543308945,78.47533632287,,4237,Innlandet,2021-12-07
total,county,county34,2020,18-24,female,1900,1,1900-01,1899/1900,24,1900-01-01,13481,12696,405,91.0939928373539,85.7895803770525,2.73667139671599,14799,Innlandet,2021-12-07
total,county,county34,2020,25-39,female,1900,1,1900-01,1899/1900,24,1900-01-01,26634,25078,1685,88.2943809050224,83.1360848665672,5.58594397480524,30165,Innlandet,2021-12-07
total,county,county34,2020,40-44,female,1900,1,1900-01,1899/1900,24,1900-01-01,9610,9186,809,92.2796235836374,88.2081812944114,7.76838870750912,10414,Innlandet,2021-12-07
total,county,county34,2020,45-54,female,1900,1,1900-01,1899/1900,24,1900-01-01,24440,23638,2332,93.4572291690566,90.3904248403503,8.91744101563994,26151,Innlandet,2021-12-07
total,county,county34,2020,55-64,female,1900,1,1900-01,1899/1900,24,1900-01-01,24271,23720,2777,96.0428950180048,93.8625301729255,10.9888805350006,25271,Innlandet,2021-12-07
total,county,county34,2020,65-74,female,1900,1,1900-01,1899/1900,24,1900-01-01,22782,22575,11474,96.9364309420475,96.0556548378861,48.8213769040933,23502,Innlandet,2021-12-07
total,county,county34,2020,75-84,female,1900,1,1900-01,1899/1900,24,1900-01-01,14688,14727,11823,98.9624039886808,99.2251718097292,79.6590755962808,14842,Innlandet,2021-12-07
total,county,county34,2020,85+,female,1900,1,1900-01,1899/1900,24,1900-01-01,6090,5982,4815,92.9770992366412,91.3282442748092,73.5114503816794,6550,Innlandet,2021-12-07
total,county,county34,2020,12-15,male,1900,1,1900-01,1899/1900,24,1900-01-01,7002,156,,81.0979847116053,1.80681028492008,,8634,Innlandet,2021-12-07
total,county,county34,2020,16-17,male,1900,1,1900-01,1899/1900,24,1900-01-01,4014,3275,,92.0642201834862,75.1146788990826,,4360,Innlandet,2021-12-07
total,county,county34,2020,18-24,male,1900,1,1900-01,1899/1900,24,1900-01-01,14157,13095,75,86.9541182974019,80.4311774461028,0.460659664639764,16281,Innlandet,2021-12-07
total,county,county34,2020,25-39,male,1900,1,1900-01,1899/1900,24,1900-01-01,27664,26148,595,85.372176274534,80.6937415133934,1.83619306258487,32404,Innlandet,2021-12-07
total,county,county34,2020,40-44,male,1900,1,1900-01,1899/1900,24,1900-01-01,9194,8781,236,87.1799734496492,83.2637967001707,2.23781528541627,10546,Innlandet,2021-12-07
total,county,county34,2020,45-54,male,1900,1,1900-01,1899/1900,24,1900-01-01,24202,23315,832,90.8585801704396,87.5286255959755,3.12347486578819,26637,Innlandet,2021-12-07
total,county,county34,2020,55-64,male,1900,1,1900-01,1899/1900,24,1900-01-01,24402,23889,1262,95.9009628610729,93.8848496757713,4.95971703674592,25445,Innlandet,2021-12-07
total,county,county34,2020,65-74,male,1900,1,1900-01,1899/1900,24,1900-01-01,22380,22168,11051,97.4696224032054,96.5463176690911,48.1294368712164,22961,Innlandet,2021-12-07
total,county,county34,2020,75-84,male,1900,1,1900-01,1899/1900,24,1900-01-01,12519,12625,10385,99.7688874721071,100.613643608543,82.7621931781957,12548,Innlandet,2021-12-07
total,county,county34,2020,85+,male,1900,1,1900-01,1899/1900,24,1900-01-01,3561,3529,2992,94.3061440677966,93.458686440678,79.2372881355932,3776,Innlandet,2021-12-07
total,county,county38,2020,12-15,female,1900,1,1900-01,1899/1900,24,1900-01-01,7425,170,,76.3574660633484,1.74825174825175,,9724,Vestfold og Telemark,2021-12-07
total,county,county38,2020,16-17,female,1900,1,1900-01,1899/1900,24,1900-01-01,4725,3508,,99.1189427312776,73.5892594923432,,4767,Vestfold og Telemark,2021-12-07
total,county,county38,2020,18-24,female,1900,1,1900-01,1899/1900,24,1900-01-01,14345,13345,404,89.1547545059043,82.9397141081417,2.51087632069608,16090,Vestfold og Telemark,2021-12-07
total,county,county38,2020,25-39,female,1900,1,1900-01,1899/1900,24,1900-01-01,31939,29804,2225,87.3366147115122,81.4984960350014,6.08422203992343,36570,Vestfold og Telemark,2021-12-07
total,county,county38,2020,40-44,female,1900,1,1900-01,1899/1900,24,1900-01-01,11804,11240,1099,91.6388479155345,87.2603058768729,8.53194627746293,12881,Vestfold og Telemark,2021-12-07
total,county,county38,2020,45-54,female,1900,1,1900-01,1899/1900,24,1900-01-01,27976,27064,2647,93.4714333444704,90.4243234213164,8.84396926161042,29930,Vestfold og Telemark,2021-12-07
total,county,county38,2020,55-64,female,1900,1,1900-01,1899/1900,24,1900-01-01,26900,26375,3163,95.8216079507,93.9514836319595,11.2670537527161,28073,Vestfold og Telemark,2021-12-07
total,county,county38,2020,65-74,female,1900,1,1900-01,1899/1900,24,1900-01-01,24399,24219,13964,97.2730534625045,96.5554359526373,55.6711717099231,25083,Vestfold og Telemark,2021-12-07
total,county,county38,2020,75-84,female,1900,1,1900-01,1899/1900,24,1900-01-01,14924,15030,12521,99.3343982960596,100.039936102236,83.3399893503727,15024,Vestfold og Telemark,2021-12-07
total,county,county38,2020,85+,female,1900,1,1900-01,1899/1900,24,1900-01-01,6282,6225,5175,93.7611940298507,92.910447761194,77.2388059701493,6700,Vestfold og Telemark,2021-12-07
total,county,county38,2020,12-15,male,1900,1,1900-01,1899/1900,24,1900-01-01,7994,204,,76.2713481538021,1.94637916229367,,10481,Vestfold og Telemark,2021-12-07
total,county,county38,2020,16-17,male,1900,1,1900-01,1899/1900,24,1900-01-01,4896,3504,,91.978207777569,65.8275408604171,,5323,Vestfold og Telemark,2021-12-07
total,county,county38,2020,18-24,male,1900,1,1900-01,1899/1900,24,1900-01-01,15453,14148,105,86.0555772122292,78.7882162944813,0.584730188784318,17957,Vestfold og Telemark,2021-12-07
total,county,county38,2020,25-39,male,1900,1,1900-01,1899/1900,24,1900-01-01,32286,30079,762,84.2822460646879,78.5208969640014,1.98919257576944,38307,Vestfold og Telemark,2021-12-07
total,county,county38,2020,40-44,male,1900,1,1900-01,1899/1900,24,1900-01-01,11303,10765,354,86.8592945516022,82.724967340352,2.72035656651041,13013,Vestfold og Telemark,2021-12-07
total,county,county38,2020,45-54,male,1900,1,1900-01,1899/1900,24,1900-01-01,27667,26583,1004,91.4369753453632,87.8544517152489,3.31813074228303,30258,Vestfold og Telemark,2021-12-07
total,county,county38,2020,55-64,male,1900,1,1900-01,1899/1900,24,1900-01-01,26476,25932,1317,95.2100115074799,93.2537399309551,4.73604718066743,27808,Vestfold og Telemark,2021-12-07
total,county,county38,2020,65-74,male,1900,1,1900-01,1899/1900,24,1900-01-01,23470,23255,13163,97.4101436042168,96.517805262721,54.6318585539969,24094,Vestfold og Telemark,2021-12-07
total,county,county38,2020,75-84,male,1900,1,1900-01,1899/1900,24,1900-01-01,12869,13025,11182,100.767363558061,101.988881058649,87.5577480228643,12771,Vestfold og Telemark,2021-12-07
total,county,county38,2020,85+,male,1900,1,1900-01,1899/1900,24,1900-01-01,3499,3469,3016,94.1350551520043,93.3279526499865,81.1407048695184,3717,Vestfold og Telemark,2021-12-07
total,county,county42,2020,12-15,female,1900,1,1900-01,1899/1900,24,1900-01-01,6223,132,,78.7621820022782,1.67067459815213,,7901,Agder,2021-12-07
total,county,county42,2020,16-17,female,1900,1,1900-01,1899/1900,24,1900-01-01,3515,2822,,94.9743312618211,76.249662253445,,3701,Agder,2021-12-07
total,county,county42,2020,18-24,female,1900,1,1900-01,1899/1900,24,1900-01-01,12382,11555,242,89.9397109028837,83.932592431176,1.75782668700516,13767,Agder,2021-12-07
total,county,county42,2020,25-39,female,1900,1,1900-01,1899/1900,24,1900-01-01,24728,23320,1066,86.9449034844063,81.9943039977497,3.74811012271017,28441,Agder,2021-12-07
total,county,county42,2020,40-44,female,1900,1,1900-01,1899/1900,24,1900-01-01,8860,8511,551,91.5289256198347,87.9235537190083,5.69214876033058,9680,Agder,2021-12-07
total,county,county42,2020,45-54,female,1900,1,1900-01,1899/1900,24,1900-01-01,19379,18796,1351,93.8404919858603,91.0173841460462,6.54205607476636,20651,Agder,2021-12-07
total,county,county42,2020,55-64,female,1900,1,1900-01,1899/1900,24,1900-01-01,17676,17351,1628,95.7685431001788,94.0076935579997,8.82050170666956,18457,Agder,2021-12-07
total,county,county42,2020,65-74,female,1900,1,1900-01,1899/1900,24,1900-01-01,15471,15368,7784,96.6092169351817,95.9660297239915,48.607468465093,16014,Agder,2021-12-07
total,county,county42,2020,75-84,female,1900,1,1900-01,1899/1900,24,1900-01-01,9391,9460,7006,98.4897745149449,99.2134242265338,73.4766649187205,9535,Agder,2021-12-07
total,county,county42,2020,85+,female,1900,1,1900-01,1899/1900,24,1900-01-01,3898,3841,2847,92.7874315639134,91.430611759105,67.7695786717448,4201,Agder,2021-12-07
total,county,county42,2020,12-15,male,1900,1,1900-01,1899/1900,24,1900-01-01,6268,150,,77.7185368877867,1.8598884066956,,8065,Agder,2021-12-07
total,county,county42,2020,16-17,male,1900,1,1900-01,1899/1900,24,1900-01-01,3629,2902,,95.1744033569368,76.1080514030947,,3813,Agder,2021-12-07
total,county,county42,2020,18-24,male,1900,1,1900-01,1899/1900,24,1900-01-01,12777,11676,61,85.751677852349,78.3624161073826,0.409395973154362,14900,Agder,2021-12-07
total,county,county42,2020,25-39,male,1900,1,1900-01,1899/1900,24,1900-01-01,25269,23850,380,84.2637054821929,79.53181272509,1.2671735360811,29988,Agder,2021-12-07
total,county,county42,2020,40-44,male,1900,1,1900-01,1899/1900,24,1900-01-01,8784,8407,200,88.6109149601533,84.8078281045092,2.01755270856451,9913,Agder,2021-12-07
total,county,county42,2020,45-54,male,1900,1,1900-01,1899/1900,24,1900-01-01,19627,18998,586,91.5780141843972,88.6431504292647,2.73422918999627,21432,Agder,2021-12-07
total,county,county42,2020,55-64,male,1900,1,1900-01,1899/1900,24,1900-01-01,18046,17668,827,95.5118026886842,93.5111675664232,4.37705091563459,18894,Agder,2021-12-07
