granularity_time,granularity_geo,location_code,border,age,sex,year,week,yrwk,season,x,date,n_dose_1,n_dose_2,n_dose_3_all,pr100_dose_1,pr100_dose_2,pr100_dose_3_all,pop,location_name,date_of_publishing
total,county,county03,2020,12-15,female,1900,1,1900-01,1899/1900,24,1900-01-01,8588,164,,63.6053917938083,1.21463486890831,,13502,Oslo,2021-11-26
total,county,county03,2020,16-17,female,1900,1,1900-01,1899/1900,24,1900-01-01,5533,2041,,86.996855345912,32.0911949685535,,6360,Oslo,2021-11-26
total,county,county03,2020,18-24,female,1900,1,1900-01,1899/1900,24,1900-01-01,29938,25939,219,95.7525746817629,82.9623232904753,0.700441374016504,31266,Oslo,2021-11-26
total,county,county03,2020,25-39,female,1900,1,1900-01,1899/1900,24,1900-01-01,91171,83407,1366,87.9816646562123,80.4892641737033,1.31821471652593,103625,Oslo,2021-11-26
total,county,county03,2020,40-44,female,1900,1,1900-01,1899/1900,24,1900-01-01,21816,20073,446,91.1164014534519,83.8366119533893,1.86275738211586,23943,Oslo,2021-11-26
total,county,county03,2020,45-54,female,1900,1,1900-01,1899/1900,24,1900-01-01,39719,37304,1025,93.3729841553435,87.6957073675302,2.40961023085241,42538,Oslo,2021-11-26
total,county,county03,2020,55-64,female,1900,1,1900-01,1899/1900,24,1900-01-01,32245,31054,1308,94.9835041828679,91.4751973606693,3.85295157299399,33948,Oslo,2021-11-26
total,county,county03,2020,65-74,female,1900,1,1900-01,1899/1900,24,1900-01-01,24700,24223,10797,95.0073082544811,93.1725517347488,41.5301177013616,25998,Oslo,2021-11-26
total,county,county03,2020,75-84,female,1900,1,1900-01,1899/1900,24,1900-01-01,14827,14846,12128,96.7504078303426,96.8743882544861,79.1386623164764,15325,Oslo,2021-11-26
total,county,county03,2020,85+,female,1900,1,1900-01,1899/1900,24,1900-01-01,7050,6969,5402,91.1913077221575,90.1435778036477,69.8745311085241,7731,Oslo,2021-11-26
total,county,county03,2020,12-15,male,1900,1,1900-01,1899/1900,24,1900-01-01,8781,146,,63.0864286227459,1.04892592858682,,13919,Oslo,2021-11-26
total,county,county03,2020,16-17,male,1900,1,1900-01,1899/1900,24,1900-01-01,5396,2030,,82.043484871522,30.8651360802798,,6577,Oslo,2021-11-26
total,county,county03,2020,18-24,male,1900,1,1900-01,1899/1900,24,1900-01-01,24920,21140,66,88.5886953430501,75.1510842516886,0.234624955563455,28130,Oslo,2021-11-26
total,county,county03,2020,25-39,male,1900,1,1900-01,1899/1900,24,1900-01-01,89454,81513,745,85.6855495316002,78.0790819747505,0.713615203356386,104398,Oslo,2021-11-26
total,county,county03,2020,40-44,male,1900,1,1900-01,1899/1900,24,1900-01-01,22638,20767,282,85.4909365558912,78.4252265861027,1.06495468277946,26480,Oslo,2021-11-26
total,county,county03,2020,45-54,male,1900,1,1900-01,1899/1900,24,1900-01-01,41294,38762,663,89.5437592158904,84.0532570040767,1.43767889669529,46116,Oslo,2021-11-26
total,county,county03,2020,55-64,male,1900,1,1900-01,1899/1900,24,1900-01-01,32322,30861,898,93.2302633476593,89.0161239147365,2.59021027430846,34669,Oslo,2021-11-26
total,county,county03,2020,65-74,male,1900,1,1900-01,1899/1900,24,1900-01-01,22758,22275,9579,94.1424671134277,92.144452717796,39.6252171754778,24174,Oslo,2021-11-26
total,county,county03,2020,75-84,male,1900,1,1900-01,1899/1900,24,1900-01-01,11992,12104,10163,97.9978752962327,98.9131323036692,83.0514014872926,12237,Oslo,2021-11-26
total,county,county03,2020,85+,male,1900,1,1900-01,1899/1900,24,1900-01-01,3318,3287,2743,91.606847045831,90.750966316952,75.7316399779128,3622,Oslo,2021-11-26
total,county,county11,2020,12-15,female,1900,1,1900-01,1899/1900,24,1900-01-01,9070,215,,72.4788237174365,1.71807575515423,,12514,Rogaland,2021-11-26
total,county,county11,2020,16-17,female,1900,1,1900-01,1899/1900,24,1900-01-01,5563,3021,,93.4957983193277,50.7731092436975,,5950,Rogaland,2021-11-26
total,county,county11,2020,18-24,female,1900,1,1900-01,1899/1900,24,1900-01-01,18183,16969,172,90.0594353640416,84.0465577018326,0.851906884596335,20190,Rogaland,2021-11-26
total,county,county11,2020,25-39,female,1900,1,1900-01,1899/1900,24,1900-01-01,41171,38584,857,84.0481780136777,78.7669694804532,1.74951515770134,48985,Rogaland,2021-11-26
total,county,county11,2020,40-44,female,1900,1,1900-01,1899/1900,24,1900-01-01,14528,13949,515,91.3653229356644,87.7240425130495,3.23879001320672,15901,Rogaland,2021-11-26
total,county,county11,2020,45-54,female,1900,1,1900-01,1899/1900,24,1900-01-01,29399,28443,1167,92.551550448607,89.5419486856603,3.67385487171415,31765,Rogaland,2021-11-26
total,county,county11,2020,55-64,female,1900,1,1900-01,1899/1900,24,1900-01-01,25731,25379,1452,96.3238872459102,95.0061767678658,5.43555572193314,26713,Rogaland,2021-11-26
total,county,county11,2020,65-74,female,1900,1,1900-01,1899/1900,24,1900-01-01,20360,20174,6057,96.8417047184171,95.95700152207,28.8099315068493,21024,Rogaland,2021-11-26
total,county,county11,2020,75-84,female,1900,1,1900-01,1899/1900,24,1900-01-01,12291,12278,7041,98.7863687510047,98.6818839414885,56.5905802925575,12442,Rogaland,2021-11-26
total,county,county11,2020,85+,female,1900,1,1900-01,1899/1900,24,1900-01-01,5344,5282,3166,93.5410467355155,92.455802555575,55.4174689305094,5713,Rogaland,2021-11-26
total,county,county11,2020,12-15,male,1900,1,1900-01,1899/1900,24,1900-01-01,8877,197,,68.1117164121845,1.5115476099133,,13033,Rogaland,2021-11-26
total,county,county11,2020,16-17,male,1900,1,1900-01,1899/1900,24,1900-01-01,5626,2748,,90.625,44.2654639175258,,6208,Rogaland,2021-11-26
total,county,county11,2020,18-24,male,1900,1,1900-01,1899/1900,24,1900-01-01,18510,16858,42,84.6480998765263,77.0933369918142,0.192070242831664,21867,Rogaland,2021-11-26
total,county,county11,2020,25-39,male,1900,1,1900-01,1899/1900,24,1900-01-01,41946,39155,382,81.4976004973868,76.0749188832113,0.742194330567915,51469,Rogaland,2021-11-26
total,county,county11,2020,40-44,male,1900,1,1900-01,1899/1900,24,1900-01-01,14864,14104,192,84.3251829579622,80.013615476258,1.08923810064106,17627,Rogaland,2021-11-26
total,county,county11,2020,45-54,male,1900,1,1900-01,1899/1900,24,1900-01-01,30365,29330,581,89.4640700038302,86.4146607348045,1.71179399546271,33941,Rogaland,2021-11-26
total,county,county11,2020,55-64,male,1900,1,1900-01,1899/1900,24,1900-01-01,26604,26184,834,94.5987270205882,93.1052874871102,2.96554421647762,28123,Rogaland,2021-11-26
total,county,county11,2020,65-74,male,1900,1,1900-01,1899/1900,24,1900-01-01,20586,20454,6327,97.0442653090086,96.4220053740631,29.8260500636402,21213,Rogaland,2021-11-26
total,county,county11,2020,75-84,male,1900,1,1900-01,1899/1900,24,1900-01-01,10608,10639,6522,99.5588925387142,99.8498357578602,61.2106992022525,10655,Rogaland,2021-11-26
total,county,county11,2020,85+,male,1900,1,1900-01,1899/1900,24,1900-01-01,3038,3010,1964,95.9873617693523,95.1026856240126,62.0537124802528,3165,Rogaland,2021-11-26
total,county,county15,2020,12-15,female,1900,1,1900-01,1899/1900,24,1900-01-01,5158,150,,80.3551955133198,2.33681258763047,,6419,Møre og Romsdal,2021-11-26
total,county,county15,2020,16-17,female,1900,1,1900-01,1899/1900,24,1900-01-01,3187,2446,,99.1599253266957,76.1045426260112,,3214,Møre og Romsdal,2021-11-26
