granularity_time,granularity_geo,location_code,border,age,sex,year,week,yrwk,season,x,date,n_dose_1,n_dose_2,pr100_dose_1,pr100_dose_2,pop,location_name,date_of_publishing
total,county,county03,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,44085,22501,6.32487338775627,3.22821767263024,697010,Oslo,2021-03-09
total,county,county11,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,28263,15809,5.85585678915145,3.27549233908981,482645,Rogaland,2021-03-09
total,county,county15,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,20313,10412,7.64957973066611,3.92100744132799,265544,Møre og Romsdal,2021-03-09
total,county,county18,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,21273,11922,8.85102664919179,4.96036946888847,240345,Nordland,2021-03-09
total,county,county30,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,91732,43459,7.32459054092036,3.47010182180545,1252384,Viken,2021-03-09
total,county,county34,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,33139,19497,8.94191358407784,5.26088563773094,370603,Innlandet,2021-03-09
total,county,county38,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,35683,20027,8.45805225157746,4.74706197467538,421882,Vestfold og Telemark,2021-03-09
total,county,county42,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,22904,11607,7.41606576804396,3.75822019602193,308843,Agder,2021-03-09
total,county,county46,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,45202,24966,7.0758475378862,3.90813702116868,638821,Vestland,2021-03-09
total,county,county50,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,36359,20033,7.71750112496922,4.25217140285785,471124,Trøndelag,2021-03-09
total,county,county54,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,16985,9453,7.01372600839087,3.90348848733111,242168,Troms og Finnmark,2021-03-09
total,municip,municip0301,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,43738,22361,6.27508931005294,3.20813187759143,697010,Oslo,2021-03-09
total,municip,municip1101,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,941,548,6.36369784269967,3.70595793602489,14787,Eigersund,2021-03-09
total,municip,municip1103,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,8482,4630,5.88427091788244,3.21199886227254,144147,Stavanger,2021-03-09
total,municip,municip1106,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,2353,1430,6.30442354580286,3.83141762452107,37323,Haugesund,2021-03-09
total,municip,municip1108,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,4052,2311,5.0366687383468,2.87259167184587,80450,Sandnes,2021-03-09
total,municip,municip1111,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,284,124,8.71968068774946,3.80718452563709,3257,Sokndal,2021-03-09
total,municip,municip1112,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,285,121,8.97920604914934,3.8122243226213,3174,Lund,2021-03-09
total,municip,municip1114,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,195,109,6.98674310283053,3.90541024722322,2791,Bjerkreim,2021-03-09
total,municip,municip1119,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,1059,541,5.53870292887029,2.82949790794979,19120,Hå,2021-03-09
total,municip,municip1120,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,843,522,4.24727932285369,2.62998790810157,19848,Klepp,2021-03-09
total,municip,municip1121,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,1010,609,5.28629749816812,3.1874803726578,19106,Time,2021-03-09
total,municip,municip1122,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,591,321,4.89887267904509,2.66080901856764,12064,Gjesdal,2021-03-09
total,municip,municip1124,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,1407,787,5.12437629748334,2.86630003277853,27457,Sola,2021-03-09
total,municip,municip1127,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,632,334,5.58550596553248,2.95183384887318,11315,Randaberg,2021-03-09
total,municip,municip1130,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,783,430,5.99081866870696,3.28997704667177,13070,Strand,2021-03-09
total,municip,municip1133,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,201,124,7.79069767441861,4.8062015503876,2580,Hjelmeland,2021-03-09
total,municip,municip1134,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,334,144,8.76870569703334,3.78051982147545,3809,Suldal,2021-03-09
total,municip,municip1135,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,355,178,7.78338083753563,3.9026529269897,4561,Sauda,2021-03-09
total,municip,municip1144,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,56,40,11.0453648915187,7.88954635108481,507,Kvitsøy,2021-03-09
total,municip,municip1145,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,54,41,6.28637951105937,4.77299185098952,859,Bokn,2021-03-09
total,municip,municip1146,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,717,385,6.41438539989265,3.44426552156021,11178,Tysvær,2021-03-09
total,municip,municip1149,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,2781,1650,6.56748140276302,3.89656393907191,42345,Karmøy,2021-03-09
total,municip,municip1151,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,45,39,23.4375,20.3125,192,Utsira,2021-03-09
total,municip,municip1160,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,634,323,7.28317059161402,3.71051120045951,8705,Vindafjord,2021-03-09
total,municip,municip1505,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,2034,1085,8.44018424000996,4.50226150462675,24099,Kristiansund,2021-03-09
total,municip,municip1506,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,2480,1251,7.78161280200816,3.9253216190775,31870,Molde,2021-03-09
total,municip,municip1507,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,4410,2216,6.61466926653667,3.32383380830958,66670,Ålesund,2021-03-09
total,municip,municip1511,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,336,154,10.898475510866,4.99513460914694,3083,Vanylven,2021-03-09
total,municip,municip1514,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,247,93,10.1022494887526,3.80368098159509,2445,Sande,2021-03-09
total,municip,municip1515,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,668,367,7.54120568977196,4.14314743734477,8858,Herøy,2021-03-09
total,municip,municip1516,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,582,280,6.78717201166181,3.26530612244898,8575,Ulstein,2021-03-09
total,municip,municip1517,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,344,186,6.69260700389105,3.61867704280156,5140,Hareid,2021-03-09
total,municip,municip1520,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,929,442,8.57802400738689,4.08125577100646,10830,Ørsta,2021-03-09
total,municip,municip1525,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,315,186,7.0281124497992,4.14993306559572,4482,Stranda,2021-03-09
total,municip,municip1528,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,569,310,7.49078462348605,4.0810953133228,7596,Sykkylven,2021-03-09
total,municip,municip1531,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,688,319,7.31214794345839,3.39037092145818,9409,Sula,2021-03-09
total,municip,municip1532,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,531,304,6.24265224547378,3.57394780155185,8506,Giske,2021-03-09
total,municip,municip1535,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,515,271,7.40155217016384,3.89479735556194,6958,Vestnes,2021-03-09
total,municip,municip1539,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,531,307,7.55764304013664,4.36948477085112,7026,Rauma,2021-03-09
total,municip,municip1547,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,290,151,8.23395797842135,4.28733674048836,3522,Aukra,2021-03-09
total,municip,municip1554,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,417,259,7.1797520661157,4.45936639118457,5808,Averøy,2021-03-09
total,municip,municip1557,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,231,115,8.69074492099323,4.32656132430399,2658,Gjemnes,2021-03-09
total,municip,municip1560,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,346,171,11.5912897822446,5.7286432160804,2985,Tingvoll,2021-03-09
total,municip,municip1563,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,556,292,7.99309948246118,4.19781483611271,6956,Sunndal,2021-03-09
total,municip,municip1566,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,546,257,9.2983651226158,4.3767029972752,5872,Surnadal,2021-03-09
total,municip,municip1573,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,135,88,6.34398496240602,4.13533834586466,2128,Smøla,2021-03-09
total,municip,municip1576,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,277,172,7.98731257208766,4.95963091118801,3468,Aure,2021-03-09
total,municip,municip1577,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,1004,437,9.31267971431222,4.05342732585103,10781,Volda,2021-03-09
total,municip,municip1578,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,231,124,9.2326139088729,4.95603517186251,2502,Fjord,2021-03-09
total,municip,municip1579,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,947,516,7.11121123376136,3.87474656454156,13317,Hustadvika,2021-03-09
total,municip,municip1804,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,4734,2465,9.00684931506849,4.68987823439878,52560,Bodø,2021-03-09
total,municip,municip1806,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,1754,923,8.09750242371082,4.26111444531647,21661,Narvik,2021-03-09
total,municip,municip1811,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,129,96,9.23407301360057,6.87186828919112,1397,Bindal,2021-03-09
total,municip,municip1812,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,130,88,6.53266331658292,4.42211055276382,1990,Sømna,2021-03-09
total,municip,municip1813,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,629,317,8.06100217864924,4.06254004869922,7803,Brønnøy,2021-03-09
total,municip,municip1815,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,101,77,8.54483925549915,6.51438240270728,1182,Vega,2021-03-09
total,municip,municip1816,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,49,39,10.5376344086022,8.38709677419355,465,Vevelstad,2021-03-09
total,municip,municip1818,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,129,90,7.19464584495259,5.01952035694367,1793,Herøy,2021-03-09
total,municip,municip1820,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,782,422,10.5761428185015,5.70733026778469,7394,Alstahaug,2021-03-09
