granularity_time,granularity_geo,location_code,border,age,sex,year,week,yrwk,season,x,date,n_dose_1,n_dose_2,pr100_dose_1,pr100_dose_2,pop,location_name,date_of_publishing
total,county,county03,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,102988,33799,14.7756847104059,4.84914133226209,697010,Oslo,2021-04-08
total,county,county11,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,61110,20877,12.66147996975,4.32553947518362,482645,Rogaland,2021-04-08
total,county,county15,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,39125,13904,14.733904738951,5.23604374416293,265544,Møre og Romsdal,2021-04-08
total,county,county18,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,37911,15613,15.77357548524,6.49607855374566,240345,Nordland,2021-04-08
total,county,county30,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,183275,67950,14.6340898638117,5.42565219613154,1252384,Viken,2021-04-08
total,county,county34,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,60424,24577,16.3042393072911,6.63162467654067,370603,Innlandet,2021-04-08
total,county,county38,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,66313,25815,15.7183762284241,6.11900958087807,421882,Vestfold og Telemark,2021-04-08
total,county,county42,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,42695,14758,13.8241760376632,4.77847968061442,308843,Agder,2021-04-08
total,county,county46,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,86430,34282,13.529611581335,5.36644850435412,638821,Vestland,2021-04-08
total,county,county50,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,64369,26910,13.6628573369219,5.71187203368964,471124,Trøndelag,2021-04-08
total,county,county54,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,33644,12389,13.8928347263057,5.11586997456311,242168,Troms og Finnmark,2021-04-08
total,municip,municip0301,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,102354,33497,14.684724752873,4.80581340296409,697010,Oslo,2021-04-08
total,municip,municip1101,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,2067,708,13.9784946236559,4.78798945019274,14787,Eigersund,2021-04-08
total,municip,municip1103,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,18935,6046,13.1358959950606,4.19432939984877,144147,Stavanger,2021-04-08
total,municip,municip1106,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,4454,1838,11.9336602095223,4.92457733837044,37323,Haugesund,2021-04-08
total,municip,municip1108,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,9938,2953,12.3530142945929,3.67060285891858,80450,Sandnes,2021-04-08
total,municip,municip1111,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,604,187,18.5446730119742,5.74147988946884,3257,Sokndal,2021-04-08
total,municip,municip1112,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,594,164,18.7145557655955,5.16698172652804,3174,Lund,2021-04-08
total,municip,municip1114,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,542,133,19.4195628806879,4.76531709064851,2791,Bjerkreim,2021-04-08
total,municip,municip1119,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,1992,702,10.418410041841,3.67154811715481,19120,Hå,2021-04-08
total,municip,municip1120,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,2165,674,10.9079000403063,3.39580814187827,19848,Klepp,2021-04-08
total,municip,municip1121,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,2088,787,10.9285041348268,4.11912488223595,19106,Time,2021-04-08
total,municip,municip1122,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,1178,440,9.76458885941645,3.64721485411141,12064,Gjesdal,2021-04-08
total,municip,municip1124,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,2985,1050,10.8715445970062,3.82416141603234,27457,Sola,2021-04-08
total,municip,municip1127,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,1295,447,11.4449845338047,3.95050817498895,11315,Randaberg,2021-04-08
total,municip,municip1130,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,1483,575,11.3465952563122,4.39938791124713,13070,Strand,2021-04-08
total,municip,municip1133,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,425,165,16.4728682170543,6.3953488372093,2580,Hjelmeland,2021-04-08
total,municip,municip1134,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,581,189,15.2533473352586,4.96193226568653,3809,Suldal,2021-04-08
total,municip,municip1135,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,665,221,14.580135935102,4.84542863407148,4561,Sauda,2021-04-08
total,municip,municip1144,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,104,52,20.5128205128205,10.2564102564103,507,Kvitsøy,2021-04-08
total,municip,municip1145,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,116,60,13.5040745052387,6.9848661233993,859,Bokn,2021-04-08
total,municip,municip1146,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,1447,510,12.9450706745393,4.56253354804079,11178,Tysvær,2021-04-08
total,municip,municip1149,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,5769,2296,13.6238044633369,5.42212776006612,42345,Karmøy,2021-04-08
total,municip,municip1151,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,66,44,34.375,22.9166666666667,192,Utsira,2021-04-08
total,municip,municip1160,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,1274,451,14.6352670878805,5.18093049971281,8705,Vindafjord,2021-04-08
total,municip,municip1505,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,3484,1366,14.4570314120918,5.66828499107847,24099,Kristiansund,2021-04-08
