granularity_time,granularity_geo,location_code,border,age,sex,year,week,yrwk,season,x,date,n_dose_1,n_dose_2,pr100_dose_1,pr100_dose_2,pop,location_name,date_of_publishing
total,county,county03,2020,16-44,female,1900,1,1900-01,1899/1900,24,1900-01-01,8071,2720,4.88577066963691,1.64654890613461,165194,Oslo,2021-03-10
total,county,county03,2020,16-44,male,1900,1,1900-01,1899/1900,24,1900-01-01,3383,1270,2.04305945586859,0.766977685176797,165585,Oslo,2021-03-10
total,county,county03,2020,45-54,female,1900,1,1900-01,1899/1900,24,1900-01-01,2559,837,6.01579763975739,1.96765245192534,42538,Oslo,2021-03-10
total,county,county03,2020,45-54,male,1900,1,1900-01,1899/1900,24,1900-01-01,1172,501,2.54141729551566,1.0863908404892,46116,Oslo,2021-03-10
total,county,county03,2020,55-64,female,1900,1,1900-01,1899/1900,24,1900-01-01,2538,848,7.47613997879109,2.49793802285849,33948,Oslo,2021-03-10
total,county,county03,2020,55-64,male,1900,1,1900-01,1899/1900,24,1900-01-01,1198,384,3.45553664657187,1.10761775649716,34669,Oslo,2021-03-10
total,county,county03,2020,65-74,female,1900,1,1900-01,1899/1900,24,1900-01-01,1315,781,5.05808139087622,3.00407723671052,25998,Oslo,2021-03-10
total,county,county03,2020,65-74,male,1900,1,1900-01,1899/1900,24,1900-01-01,972,605,4.02084884586746,2.50268883924878,24174,Oslo,2021-03-10
total,county,county03,2020,75-84,female,1900,1,1900-01,1899/1900,24,1900-01-01,7955,4185,51.9086460032627,27.3083197389886,15325,Oslo,2021-03-10
total,county,county03,2020,75-84,male,1900,1,1900-01,1899/1900,24,1900-01-01,6008,3019,49.0970008989131,24.6710795129525,12237,Oslo,2021-03-10
total,county,county03,2020,>=85,female,1900,1,1900-01,1899/1900,24,1900-01-01,6558,5825,84.8273185875049,75.3460095718536,7731,Oslo,2021-03-10
total,county,county03,2020,>=85,male,1900,1,1900-01,1899/1900,24,1900-01-01,3118,2780,86.0850358917725,76.7531750414136,3622,Oslo,2021-03-10
total,county,county11,2020,16-44,female,1900,1,1900-01,1899/1900,24,1900-01-01,5774,1587,6.34324259002922,1.74345791312372,91026,Rogaland,2021-03-10
total,county,county11,2020,16-44,male,1900,1,1900-01,1899/1900,24,1900-01-01,1331,487,1.36975023412335,0.501178335099978,97171,Rogaland,2021-03-10
total,county,county11,2020,45-54,female,1900,1,1900-01,1899/1900,24,1900-01-01,2587,799,8.14418385014954,2.51534708011963,31765,Rogaland,2021-03-10
total,county,county11,2020,45-54,male,1900,1,1900-01,1899/1900,24,1900-01-01,599,232,1.76482720014142,0.683539082525559,33941,Rogaland,2021-03-10
total,county,county11,2020,55-64,female,1900,1,1900-01,1899/1900,24,1900-01-01,2420,706,9.05925953655523,2.64290794744132,26713,Rogaland,2021-03-10
total,county,county11,2020,55-64,male,1900,1,1900-01,1899/1900,24,1900-01-01,505,198,1.79568324858657,0.704050065782456,28123,Rogaland,2021-03-10
total,county,county11,2020,65-74,female,1900,1,1900-01,1899/1900,24,1900-01-01,489,303,2.32591324200913,1.4412100456621,21024,Rogaland,2021-03-10
total,county,county11,2020,65-74,male,1900,1,1900-01,1899/1900,24,1900-01-01,387,282,1.82435299109037,1.32937349738368,21213,Rogaland,2021-03-10
total,county,county11,2020,75-84,female,1900,1,1900-01,1899/1900,24,1900-01-01,4347,2604,34.9381128435943,20.9291110753898,12442,Rogaland,2021-03-10
total,county,county11,2020,75-84,male,1900,1,1900-01,1899/1900,24,1900-01-01,3462,2001,32.491787893008,18.7799155326138,10655,Rogaland,2021-03-10
total,county,county11,2020,>=85,female,1900,1,1900-01,1899/1900,24,1900-01-01,4980,4499,87.1696131629617,78.7502187992298,5713,Rogaland,2021-03-10
total,county,county11,2020,>=85,male,1900,1,1900-01,1899/1900,24,1900-01-01,2870,2568,90.6793048973144,81.1374407582939,3165,Rogaland,2021-03-10
total,county,county15,2020,16-44,female,1900,1,1900-01,1899/1900,24,1900-01-01,3866,936,8.577577599787,2.07672339198154,45071,Møre og Romsdal,2021-03-10
total,county,county15,2020,16-44,male,1900,1,1900-01,1899/1900,24,1900-01-01,943,273,1.9044349301236,0.551336941594636,49516,Møre og Romsdal,2021-03-10
total,county,county15,2020,45-54,female,1900,1,1900-01,1899/1900,24,1900-01-01,2098,561,12.2033503955328,3.26314564913913,17192,Møre og Romsdal,2021-03-10
