granularity_time,granularity_geo,location_code,border,age,sex,year,week,yrwk,season,x,date,n_dose_1,n_dose_2,n_dose_3_all,pr100_dose_1,pr100_dose_2,pr100_dose_3_all,pop,location_name,date_of_publishing
total,county,county03,2020,12-15,female,1900,1,1900-01,1899/1900,24,1900-01-01,8509,301,,63.020293289883,2.22929936305732,,13502,Oslo,2022-01-28
total,county,county03,2020,16-17,female,1900,1,1900-01,1899/1900,24,1900-01-01,5392,4024,,84.7798742138365,63.2704402515723,,6360,Oslo,2022-01-28
total,county,county03,2020,18-24,female,1900,1,1900-01,1899/1900,24,1900-01-01,28851,26495,10518,92.2759547111879,84.7406128062432,33.6403761274228,31266,Oslo,2022-01-28
total,county,county03,2020,25-39,female,1900,1,1900-01,1899/1900,24,1900-01-01,93469,88322,42740,90.1992762364294,85.232328106152,41.2448733413752,103625,Oslo,2022-01-28
total,county,county03,2020,40-44,female,1900,1,1900-01,1899/1900,24,1900-01-01,21977,20995,11992,91.7888318088794,87.6874242993777,50.0856200142004,23943,Oslo,2022-01-28
total,county,county03,2020,45-54,female,1900,1,1900-01,1899/1900,24,1900-01-01,40130,38904,28425,94.339179086934,91.4570501669096,66.8226056702243,42538,Oslo,2022-01-28
total,county,county03,2020,55-64,female,1900,1,1900-01,1899/1900,24,1900-01-01,32648,32060,27161,95,94.438553081183,80.0076587722399,33948,Oslo,2022-01-28
total,county,county03,2020,65-74,female,1900,1,1900-01,1899/1900,24,1900-01-01,24851,24545,22172,95,94.4111085468113,85.2834833448727,25998,Oslo,2022-01-28
total,county,county03,2020,75-84,female,1900,1,1900-01,1899/1900,24,1900-01-01,15992,15824,14403,95,95,93.9836867862969,15325,Oslo,2022-01-28
total,county,county03,2020,85+,female,1900,1,1900-01,1899/1900,24,1900-01-01,7924,7768,6486,95,95,83.8960031043849,7731,Oslo,2022-01-28
total,county,county03,2020,12-15,male,1900,1,1900-01,1899/1900,24,1900-01-01,8768,262,,62.9930311085567,1.88231913212156,,13919,Oslo,2022-01-28
total,county,county03,2020,16-17,male,1900,1,1900-01,1899/1900,24,1900-01-01,5174,3666,,78.668085753383,55.7396989508895,,6577,Oslo,2022-01-28
total,county,county03,2020,18-24,male,1900,1,1900-01,1899/1900,24,1900-01-01,24777,22018,6822,88.0803412726626,78.2723071453964,24.2516885886954,28130,Oslo,2022-01-28
total,county,county03,2020,25-39,male,1900,1,1900-01,1899/1900,24,1900-01-01,90694,85269,38944,86.8733117492672,81.6768520469741,37.3033966167934,104398,Oslo,2022-01-28
total,county,county03,2020,40-44,male,1900,1,1900-01,1899/1900,24,1900-01-01,22740,21728,12588,85.8761329305136,82.0543806646526,47.5377643504532,26480,Oslo,2022-01-28
total,county,county03,2020,45-54,male,1900,1,1900-01,1899/1900,24,1900-01-01,41715,40366,29242,90.4566744730679,87.5314424494752,63.4096625899905,46116,Oslo,2022-01-28
total,county,county03,2020,55-64,male,1900,1,1900-01,1899/1900,24,1900-01-01,32981,32309,26825,95,93.1927658715279,77.3745997865528,34669,Oslo,2022-01-28
total,county,county03,2020,65-74,male,1900,1,1900-01,1899/1900,24,1900-01-01,22974,22716,20169,95,93.9687267311988,83.4326135517498,24174,Oslo,2022-01-28
total,county,county03,2020,75-84,male,1900,1,1900-01,1899/1900,24,1900-01-01,13204,13086,11915,95,95,95,12237,Oslo,2022-01-28
total,county,county03,2020,85+,male,1900,1,1900-01,1899/1900,24,1900-01-01,3872,3805,3157,95,95,87.1617890668139,3622,Oslo,2022-01-28
total,county,county11,2020,12-15,female,1900,1,1900-01,1899/1900,24,1900-01-01,9189,354,,73.4297586702893,2.8288317084865,,12514,Rogaland,2022-01-28
total,county,county11,2020,16-17,female,1900,1,1900-01,1899/1900,24,1900-01-01,5295,4820,,88.9915966386555,81.0084033613445,,5950,Rogaland,2022-01-28
total,county,county11,2020,18-24,female,1900,1,1900-01,1899/1900,24,1900-01-01,18549,17604,7912,91.8722139673105,87.1916790490342,39.1877166914314,20190,Rogaland,2022-01-28
total,county,county11,2020,25-39,female,1900,1,1900-01,1899/1900,24,1900-01-01,42584,40610,18139,86.9327345105645,82.9029294682046,37.029702970297,48985,Rogaland,2022-01-28
total,county,county11,2020,40-44,female,1900,1,1900-01,1899/1900,24,1900-01-01,14725,14277,8867,92.6042387271241,89.7868058612666,55.7637884409786,15901,Rogaland,2022-01-28
total,county,county11,2020,45-54,female,1900,1,1900-01,1899/1900,24,1900-01-01,29579,29068,22228,93.1182118684086,91.5095230599717,69.9763891075083,31765,Rogaland,2022-01-28
total,county,county11,2020,55-64,female,1900,1,1900-01,1899/1900,24,1900-01-01,25939,25672,22920,95,95,85.8009208999364,26713,Rogaland,2022-01-28
total,county,county11,2020,65-74,female,1900,1,1900-01,1899/1900,24,1900-01-01,20784,20619,19452,95,95,92.5228310502283,21024,Rogaland,2022-01-28
total,county,county11,2020,75-84,female,1900,1,1900-01,1899/1900,24,1900-01-01,12972,12843,11747,95,95,94.4140813374056,12442,Rogaland,2022-01-28
total,county,county11,2020,85+,female,1900,1,1900-01,1899/1900,24,1900-01-01,6089,5965,4986,95,95,87.2746367932785,5713,Rogaland,2022-01-28
total,county,county11,2020,12-15,male,1900,1,1900-01,1899/1900,24,1900-01-01,9224,291,,70.7741885981739,2.23279367758766,,13033,Rogaland,2022-01-28
total,county,county11,2020,16-17,male,1900,1,1900-01,1899/1900,24,1900-01-01,5463,4805,,87.9993556701031,77.4001288659794,,6208,Rogaland,2022-01-28
total,county,county11,2020,18-24,male,1900,1,1900-01,1899/1900,24,1900-01-01,18966,17599,5247,86.7334339415558,80.4820048474871,23.9950610508986,21867,Rogaland,2022-01-28
