granularity_time,granularity_geo,location_code,border,age,sex,year,week,yrwk,season,x,date,n_dose_1,n_dose_2,n_dose_3_all,pr100_dose_1,pr100_dose_2,pr100_dose_3_all,pop,location_name,date_of_publishing
total,county,county03,2020,12-15,female,1900,1,1900-01,1899/1900,24,1900-01-01,8627,185,,63.8942378906829,1.37016738260998,,13502,Oslo,2021-12-01
total,county,county03,2020,16-17,female,1900,1,1900-01,1899/1900,24,1900-01-01,5588,2778,,87.8616352201258,43.6792452830189,,6360,Oslo,2021-12-01
total,county,county03,2020,18-24,female,1900,1,1900-01,1899/1900,24,1900-01-01,29977,26024,318,95.8773108168618,83.234184097742,1.01707925542122,31266,Oslo,2021-12-01
total,county,county03,2020,25-39,female,1900,1,1900-01,1899/1900,24,1900-01-01,91321,83697,2131,88.1264173703257,80.7691194209892,2.05645355850422,103625,Oslo,2021-12-01
total,county,county03,2020,40-44,female,1900,1,1900-01,1899/1900,24,1900-01-01,21836,20119,666,91.1999331746231,84.0287349120829,2.78160631499812,23943,Oslo,2021-12-01
total,county,county03,2020,45-54,female,1900,1,1900-01,1899/1900,24,1900-01-01,39742,37354,1439,93.4270534580845,87.8132493300108,3.38285768019183,42538,Oslo,2021-12-01
total,county,county03,2020,55-64,female,1900,1,1900-01,1899/1900,24,1900-01-01,32255,31097,1783,95.0129609991752,91.6018616707906,5.25215034759043,33948,Oslo,2021-12-01
total,county,county03,2020,65-74,female,1900,1,1900-01,1899/1900,24,1900-01-01,24705,24264,13411,95.0265405031156,93.3302561735518,51.5847372874837,25998,Oslo,2021-12-01
total,county,county03,2020,75-84,female,1900,1,1900-01,1899/1900,24,1900-01-01,14833,14857,12551,96.78955954323,96.9461663947798,81.8988580750408,15325,Oslo,2021-12-01
total,county,county03,2020,85+,female,1900,1,1900-01,1899/1900,24,1900-01-01,7052,6970,5493,91.2171775966887,90.1565127409132,71.0516103996896,7731,Oslo,2021-12-01
total,county,county03,2020,12-15,male,1900,1,1900-01,1899/1900,24,1900-01-01,8847,170,,63.5606006178605,1.22135210862849,,13919,Oslo,2021-12-01
total,county,county03,2020,16-17,male,1900,1,1900-01,1899/1900,24,1900-01-01,5450,2651,,82.8645279002585,40.3071309107496,,6577,Oslo,2021-12-01
