granularity_time,granularity_geo,location_code,border,age,sex,year,week,yrwk,season,x,date,n_dose_1,n_dose_2,pr100_dose_1,pr100_dose_2,pop,location_name,date_of_publishing
total,county,county03,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,258274,164359,37.0545616275233,23.5805799055968,697010,Oslo,2021-06-10
total,county,county11,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,157515,105236,32.6357882087248,21.8040174455345,482645,Rogaland,2021-06-10
total,county,county15,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,90459,61412,34.065540927304,23.126864097852,265544,Møre og Romsdal,2021-06-10
total,county,county18,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,82120,59135,34.1675508123739,24.6042147745949,240345,Nordland,2021-06-10
total,county,county30,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,447118,303500,35.7013503845466,24.2337813322431,1252384,Viken,2021-06-10
total,county,county34,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,134079,94353,36.1786062174348,25.459319001735,370603,Innlandet,2021-06-10
total,county,county38,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,152085,102756,36.0491796284269,24.3565736390744,421882,Vestfold og Telemark,2021-06-10
total,county,county42,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,104381,70610,33.7974310572038,22.862749034299,308843,Agder,2021-06-10
total,county,county46,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,221176,144602,34.6225311941843,22.6357618174731,638821,Vestland,2021-06-10
total,county,county50,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,157482,106250,33.4268685102011,22.5524490367716,471124,Trøndelag,2021-06-10
total,county,county54,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,81990,55542,33.8566614911962,22.9353176307357,242168,Troms og Finnmark,2021-06-10
total,municip,municip0301,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,258268,164356,37.0537008077359,23.5801494957031,697010,Oslo,2021-06-10
total,municip,municip1101,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,4670,3445,31.5817948197741,23.2974910394265,14787,Eigersund,2021-06-10
total,municip,municip1103,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,46724,31920,32.414132794994,22.1440612707861,144147,Stavanger,2021-06-10
total,municip,municip1106,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,12133,7460,32.508104921898,19.987675160089,37323,Haugesund,2021-06-10
total,municip,municip1108,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,26474,17027,32.9073958980733,21.1646985705407,80450,Sandnes,2021-06-10
total,municip,municip1111,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,1226,829,37.6420018421861,25.4528707399447,3257,Sokndal,2021-06-10
total,municip,municip1112,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,1125,862,35.4442344045369,27.1581600504096,3174,Lund,2021-06-10
total,municip,municip1114,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,979,775,35.0770333213902,27.7678251522752,2791,Bjerkreim,2021-06-10
total,municip,municip1119,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,6434,4278,33.6506276150628,22.3744769874477,19120,Hå,2021-06-10
total,municip,municip1120,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,5995,3972,30.2045546150746,20.0120918984281,19848,Klepp,2021-06-10
total,municip,municip1121,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,5754,3812,30.1161938658013,19.9518475871454,19106,Time,2021-06-10
total,municip,municip1122,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,3610,2496,29.9237400530504,20.6896551724138,12064,Gjesdal,2021-06-10
total,municip,municip1124,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,7883,5474,28.7103470881742,19.9366281822486,27457,Sola,2021-06-10
total,municip,municip1127,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,3850,2290,34.025629695095,20.2386212991604,11315,Randaberg,2021-06-10
total,municip,municip1130,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,4231,2877,32.371843917368,22.0122417750574,13070,Strand,2021-06-10
total,municip,municip1133,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,922,677,35.7364341085271,26.2403100775194,2580,Hjelmeland,2021-06-10
total,municip,municip1134,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,1374,929,36.0724599632449,24.3896035704909,3809,Suldal,2021-06-10
total,municip,municip1135,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,1495,1000,32.7778995834247,21.9250164437623,4561,Sauda,2021-06-10
total,municip,municip1144,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,202,163,39.8422090729783,32.1499013806706,507,Kvitsøy,2021-06-10
total,municip,municip1145,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,312,194,36.3213038416764,22.5844004656577,859,Bokn,2021-06-10
total,municip,municip1146,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,3815,2345,34.1295401681875,20.9787081767758,11178,Tysvær,2021-06-10
total,municip,municip1149,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,15139,10165,35.7515645294604,24.0051954185854,42345,Karmøy,2021-06-10
total,municip,municip1151,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,109,73,56.7708333333333,38.0208333333333,192,Utsira,2021-06-10
total,municip,municip1160,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,3055,2169,35.0947731188972,24.9167145318782,8705,Vindafjord,2021-06-10
total,municip,municip1505,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,8579,5745,35.5989875098552,23.8391634507656,24099,Kristiansund,2021-06-10
total,municip,municip1506,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,11224,7595,35.2180734232821,23.83118920615,31870,Molde,2021-06-10
total,municip,municip1507,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,21520,15036,32.278386080696,22.5528723563822,66670,Ålesund,2021-06-10
total,municip,municip1511,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,1268,882,41.1287706779111,28.6084982160234,3083,Vanylven,2021-06-10
total,municip,municip1514,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,866,637,35.4192229038855,26.0531697341513,2445,Sande,2021-06-10
total,municip,municip1515,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,2843,1965,32.0952811018289,22.18333709641,8858,Herøy,2021-06-10
