granularity_time,granularity_geo,location_code,border,age,sex,year,week,yrwk,season,x,date,n_dose_1,n_dose_2,pr100_dose_1,pr100_dose_2,pop,location_name,date_of_publishing
total,county,county03,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,470166,211507,67.4546993586893,30.3449017948093,697010,Oslo,2021-07-19
total,county,county11,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,256855,134569,53.2182038558361,27.8815692693388,482645,Rogaland,2021-07-19
total,county,county15,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,138871,83389,52.2967945048655,31.4030819751152,265544,Møre og Romsdal,2021-07-19
total,county,county18,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,125457,76042,52.1987143481246,31.6386860554619,240345,Nordland,2021-07-19
total,county,county30,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,825669,396015,65.9277825331528,31.6208926335693,1252384,Viken,2021-07-19
total,county,county34,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,203899,126220,55.018173085485,34.0580081650715,370603,Innlandet,2021-07-19
total,county,county38,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,259083,139822,61.4112476948531,33.1424426735438,421882,Vestfold og Telemark,2021-07-19
total,county,county42,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,171600,97010,55.5622112205878,31.410781529774,308843,Agder,2021-07-19
total,county,county46,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,368055,192541,57.614730887056,30.1400548823536,638821,Vestland,2021-07-19
total,county,county50,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,262407,141193,55.6980752413378,29.9693923468132,471124,Trøndelag,2021-07-19
total,county,county54,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,124778,73591,51.5253873344125,30.388408047306,242168,Troms og Finnmark,2021-07-19
total,municip,municip0301,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,470159,211501,67.4536950689373,30.3440409750219,697010,Oslo,2021-07-19
total,municip,municip1101,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,7044,4384,47.6364374112396,29.6476634881991,14787,Eigersund,2021-07-19
total,municip,municip1103,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,82014,39904,56.8960852463111,27.682851533504,144147,Stavanger,2021-07-19
total,municip,municip1106,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,18196,11355,48.7527797872626,30.4235993891166,37323,Haugesund,2021-07-19
total,municip,municip1108,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,44115,21208,54.8353014294593,26.3617153511498,80450,Sandnes,2021-07-19
total,municip,municip1111,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,1823,1086,55.9717531470679,33.3435677003377,3257,Sokndal,2021-07-19
total,municip,municip1112,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,1616,965,50.9136735979836,30.4032766225583,3174,Lund,2021-07-19
total,municip,municip1114,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,1471,796,52.7051236116088,28.5202436402723,2791,Bjerkreim,2021-07-19
total,municip,municip1119,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,9999,5193,52.2960251046025,27.1600418410042,19120,Hå,2021-07-19
total,municip,municip1120,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,9178,5021,46.2414349052801,25.2972591696896,19848,Klepp,2021-07-19
total,municip,municip1121,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,9138,5156,47.827907463624,26.9862870302523,19106,Time,2021-07-19
total,municip,municip1122,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,5876,2852,48.7068965517241,23.6405835543767,12064,Gjesdal,2021-07-19
total,municip,municip1124,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,13173,6879,47.9768365079943,25.053720362749,27457,Sola,2021-07-19
total,municip,municip1127,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,5941,3066,52.5055236411843,27.0967741935484,11315,Randaberg,2021-07-19
total,municip,municip1130,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,6351,3573,48.5921958684009,27.3374139250191,13070,Strand,2021-07-19
total,municip,municip1133,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,1306,853,50.6201550387597,33.062015503876,2580,Hjelmeland,2021-07-19
total,municip,municip1134,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,1995,1297,52.3759516933578,34.0509320031504,3809,Suldal,2021-07-19
