granularity_time,granularity_geo,location_code,border,age,sex,year,week,yrwk,season,x,date,n_dose_1,n_dose_2,pr100_dose_1,pr100_dose_2,pop,location_name,date_of_publishing
total,county,county03,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,196254,63897,28.1565544253311,9.16730032567682,697010,Oslo,2021-05-10
total,county,county11,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,122952,35405,25.4746242061971,7.33561934755358,482645,Rogaland,2021-05-10
total,county,county15,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,71466,22886,26.9130539571596,8.61853402825897,265544,Møre og Romsdal,2021-05-10
total,county,county18,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,69058,22852,28.7328631758514,9.50799891822172,240345,Nordland,2021-05-10
total,county,county30,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,356765,112128,28.4868698418377,8.95316452461865,1252384,Viken,2021-05-10
total,county,county34,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,108729,36793,29.3384025493588,9.92787430215082,370603,Innlandet,2021-05-10
total,county,county38,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,118336,39638,28.0495494000692,9.39551817806875,421882,Vestfold og Telemark,2021-05-10
total,county,county42,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,83962,24095,27.1859812267074,7.80169859766937,308843,Agder,2021-05-10
total,county,county46,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,168784,52249,26.4211727541831,8.17897345265732,638821,Vestland,2021-05-10
total,county,county50,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,122377,41931,25.9755393484518,8.9002046170435,471124,Trøndelag,2021-05-10
total,county,county54,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,65481,20142,27.0394932443593,8.31736645634436,242168,Troms og Finnmark,2021-05-10
total,municip,municip0301,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,196249,63897,28.1558370755083,9.16730032567682,697010,Oslo,2021-05-10
total,municip,municip1101,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,3729,1149,25.2180969770745,7.77033881111788,14787,Eigersund,2021-05-10
total,municip,municip1103,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,37036,10459,25.6932159531589,7.25578749471026,144147,Stavanger,2021-05-10
total,municip,municip1106,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,9312,3125,24.9497628807974,8.37285320043941,37323,Haugesund,2021-05-10
total,municip,municip1108,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,20628,5466,25.6407706650093,6.79428216283406,80450,Sandnes,2021-05-10
total,municip,municip1111,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,1038,281,31.869818851704,8.62757138470986,3257,Sokndal,2021-05-10
total,municip,municip1112,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,945,244,29.773156899811,7.68746061751733,3174,Lund,2021-05-10
total,municip,municip1114,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,835,210,29.9175922608384,7.52418487997134,2791,Bjerkreim,2021-05-10
total,municip,municip1119,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,4850,1260,25.3661087866109,6.58995815899582,19120,Hå,2021-05-10
total,municip,municip1120,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,4579,1196,23.0703345425232,6.02579604997985,19848,Klepp,2021-05-10
total,municip,municip1121,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,4700,1318,24.5996022191982,6.89835653721344,19106,Time,2021-05-10
total,municip,municip1122,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,2753,755,22.8199602122016,6.25828912466844,12064,Gjesdal,2021-05-10
total,municip,municip1124,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,6170,1844,22.4715008923043,6.71595585825108,27457,Sola,2021-05-10
total,municip,municip1127,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,2532,726,22.3773751657092,6.41626159964649,11315,Randaberg,2021-05-10
total,municip,municip1130,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,3153,936,24.123947972456,7.16143840856924,13070,Strand,2021-05-10
total,municip,municip1133,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,739,260,28.6434108527132,10.077519379845,2580,Hjelmeland,2021-05-10
total,municip,municip1134,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,1100,358,28.878970858493,9.39879233394592,3809,Suldal,2021-05-10
total,municip,municip1135,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,1237,376,27.121245340934,8.24380618285464,4561,Sauda,2021-05-10
total,municip,municip1144,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,173,65,34.1222879684418,12.8205128205128,507,Kvitsøy,2021-05-10
total,municip,municip1145,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,246,87,28.6379511059371,10.128055878929,859,Bokn,2021-05-10
total,municip,municip1146,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,2653,869,23.734120594024,7.77419932009304,11178,Tysvær,2021-05-10
total,municip,municip1149,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,11999,3630,28.3362852757114,8.5724406659582,42345,Karmøy,2021-05-10
total,municip,municip1151,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,78,65,40.625,33.8541666666667,192,Utsira,2021-05-10
