granularity_time,granularity_geo,location_code,border,age,sex,year,week,yrwk,season,x,date,n_dose_1,n_dose_2,pr100_dose_1,pr100_dose_2,pop,location_name,date_of_publishing
total,county,county03,2020,12-15,female,1900,1,1900-01,1899/1900,24,1900-01-01,7895,82,58.4728188416531,0.607317434454155,13502,Oslo,2021-09-30
total,county,county03,2020,16-17,female,1900,1,1900-01,1899/1900,24,1900-01-01,5306,964,83.4276729559749,15.1572327044025,6360,Oslo,2021-09-30
total,county,county03,2020,18-24,female,1900,1,1900-01,1899/1900,24,1900-01-01,29115,24533,93.1203223949338,78.4654257020406,31266,Oslo,2021-09-30
total,county,county03,2020,25-39,female,1900,1,1900-01,1899/1900,24,1900-01-01,89356,77366,86.2301568154403,74.65958986731,103625,Oslo,2021-09-30
total,county,county03,2020,40-44,female,1900,1,1900-01,1899/1900,24,1900-01-01,21596,19402,90.1975525205697,81.0341227080984,23943,Oslo,2021-09-30
total,county,county03,2020,45-54,female,1900,1,1900-01,1899/1900,24,1900-01-01,39482,36646,92.8158352531854,86.1488551412854,42538,Oslo,2021-09-30
total,county,county03,2020,55-64,female,1900,1,1900-01,1899/1900,24,1900-01-01,32180,30702,94.7920348768705,90.4383174266525,33948,Oslo,2021-09-30
total,county,county03,2020,65-74,female,1900,1,1900-01,1899/1900,24,1900-01-01,24631,23947,94.7419032233249,92.1109316101239,25998,Oslo,2021-09-30
total,county,county03,2020,75-84,female,1900,1,1900-01,1899/1900,24,1900-01-01,14793,14723,96.5285481239804,96.0717781402936,15325,Oslo,2021-09-30
total,county,county03,2020,85+,female,1900,1,1900-01,1899/1900,24,1900-01-01,7028,6923,90.9067391023154,89.5485706894322,7731,Oslo,2021-09-30
total,county,county03,2020,12-15,male,1900,1,1900-01,1899/1900,24,1900-01-01,7946,88,57.0874344421295,0.632229326819456,13919,Oslo,2021-09-30
total,county,county03,2020,16-17,male,1900,1,1900-01,1899/1900,24,1900-01-01,5117,957,77.80142922305,14.5507070092747,6577,Oslo,2021-09-30
total,county,county03,2020,18-24,male,1900,1,1900-01,1899/1900,24,1900-01-01,24223,19869,86.1109136153573,70.6327763953075,28130,Oslo,2021-09-30
