granularity_time,granularity_geo,location_code,border,age,sex,year,week,yrwk,season,x,date,n_dose_1,n_dose_2,n_dose_3_all,pr100_dose_1,pr100_dose_2,pr100_dose_3_all,pop,location_name,date_of_publishing
total,county,county03,2020,12-15,female,1900,1,1900-01,1899/1900,24,1900-01-01,9125,633,,67.5825803584654,4.68819434157903,,13502,Oslo,2022-01-20
total,county,county03,2020,16-17,female,1900,1,1900-01,1899/1900,24,1900-01-01,6127,4372,,96.3364779874214,68.7421383647799,,6360,Oslo,2022-01-20
total,county,county03,2020,18-24,female,1900,1,1900-01,1899/1900,24,1900-01-01,30601,27614,10351,97.8730889784431,88.3195803748481,33.1062496002047,31266,Oslo,2022-01-20
total,county,county03,2020,25-39,female,1900,1,1900-01,1899/1900,24,1900-01-01,92432,87345,33575,89.1985524728589,84.2895054282268,32.4004825090471,103625,Oslo,2022-01-20
total,county,county03,2020,40-44,female,1900,1,1900-01,1899/1900,24,1900-01-01,21985,20926,10644,91.8222444973479,87.3992398613373,44.4555820072673,23943,Oslo,2022-01-20
total,county,county03,2020,45-54,female,1900,1,1900-01,1899/1900,24,1900-01-01,39938,38723,26524,93.8878179510085,91.0315482627298,62.3536602567117,42538,Oslo,2022-01-20
total,county,county03,2020,55-64,female,1900,1,1900-01,1899/1900,24,1900-01-01,32349,31959,25798,95.2898550724638,94.1410392364793,75.9926947095558,33948,Oslo,2022-01-20
total,county,county03,2020,65-74,female,1900,1,1900-01,1899/1900,24,1900-01-01,24763,24487,21900,95.249634587276,94.188014462651,84.2372490191553,25998,Oslo,2022-01-20
total,county,county03,2020,75-84,female,1900,1,1900-01,1899/1900,24,1900-01-01,14882,14954,14221,97.1092985318108,97.57911908646,92.7960848287113,15325,Oslo,2022-01-20
total,county,county03,2020,85+,female,1900,1,1900-01,1899/1900,24,1900-01-01,7094,7004,6278,91.760444961842,90.5963006079421,81.2055361531497,7731,Oslo,2022-01-20
total,county,county03,2020,12-15,male,1900,1,1900-01,1899/1900,24,1900-01-01,9370,517,,67.3180544579352,3.7143472950643,,13919,Oslo,2022-01-20
total,county,county03,2020,16-17,male,1900,1,1900-01,1899/1900,24,1900-01-01,6015,4154,,91.4550707009275,63.1594952105823,,6577,Oslo,2022-01-20
total,county,county03,2020,18-24,male,1900,1,1900-01,1899/1900,24,1900-01-01,25613,22497,6678,91.0522573764664,79.975115535016,23.7397795947387,28130,Oslo,2022-01-20
total,county,county03,2020,25-39,male,1900,1,1900-01,1899/1900,24,1900-01-01,90503,84980,30587,86.6903580528363,81.4000268204372,29.2984539933715,104398,Oslo,2022-01-20
total,county,county03,2020,40-44,male,1900,1,1900-01,1899/1900,24,1900-01-01,22786,21634,10869,86.0498489425982,81.6993957703927,41.0460725075529,26480,Oslo,2022-01-20
total,county,county03,2020,45-54,male,1900,1,1900-01,1899/1900,24,1900-01-01,41580,40305,27137,90.1639344262295,87.3991673172001,58.8450863041027,46116,Oslo,2022-01-20
total,county,county03,2020,55-64,male,1900,1,1900-01,1899/1900,24,1900-01-01,32467,31954,25199,93.6485044275866,92.1687963310162,72.6845308488852,34669,Oslo,2022-01-20
total,county,county03,2020,65-74,male,1900,1,1900-01,1899/1900,24,1900-01-01,22803,22595,19947,94.3286175229585,93.4681889633491,82.5142715313974,24174,Oslo,2022-01-20
total,county,county03,2020,75-84,male,1900,1,1900-01,1899/1900,24,1900-01-01,12025,12169,11756,98.2675492359238,99.444308245485,96.0692980305631,12237,Oslo,2022-01-20
total,county,county03,2020,85+,male,1900,1,1900-01,1899/1900,24,1900-01-01,3331,3294,3045,91.9657647708448,90.944229707344,84.0695748205411,3622,Oslo,2022-01-20
total,county,county11,2020,12-15,female,1900,1,1900-01,1899/1900,24,1900-01-01,9865,481,,78.8317084864951,3.84369506153109,,12514,Rogaland,2022-01-20
total,county,county11,2020,16-17,female,1900,1,1900-01,1899/1900,24,1900-01-01,5745,5276,,96.5546218487395,88.672268907563,,5950,Rogaland,2022-01-20
total,county,county11,2020,18-24,female,1900,1,1900-01,1899/1900,24,1900-01-01,18561,17601,6744,91.9316493313521,87.1768202080238,33.4026745913819,20190,Rogaland,2022-01-20
total,county,county11,2020,25-39,female,1900,1,1900-01,1899/1900,24,1900-01-01,42669,40524,13784,87.1062570174543,82.7273655200572,28.1392262937634,48985,Rogaland,2022-01-20
total,county,county11,2020,40-44,female,1900,1,1900-01,1899/1900,24,1900-01-01,14760,14283,7444,92.8243506697692,89.8245393371486,46.8146657442928,15901,Rogaland,2022-01-20
total,county,county11,2020,45-54,female,1900,1,1900-01,1899/1900,24,1900-01-01,29659,29027,20210,93.3700613883205,91.3804501810169,63.6234849677318,31765,Rogaland,2022-01-20
total,county,county11,2020,55-64,female,1900,1,1900-01,1899/1900,24,1900-01-01,25883,25742,21233,96.8928985887021,96.3650656983491,79.4856436940815,26713,Rogaland,2022-01-20
total,county,county11,2020,65-74,female,1900,1,1900-01,1899/1900,24,1900-01-01,20446,20363,18899,97.2507610350076,96.8559741248097,89.892503805175,21024,Rogaland,2022-01-20
total,county,county11,2020,75-84,female,1900,1,1900-01,1899/1900,24,1900-01-01,12350,12399,11601,99.2605690403472,99.6543963992927,93.2406365536088,12442,Rogaland,2022-01-20
total,county,county11,2020,85+,female,1900,1,1900-01,1899/1900,24,1900-01-01,5387,5336,4851,94.2937160861194,93.4010152284264,84.91160511115,5713,Rogaland,2022-01-20
total,county,county11,2020,12-15,male,1900,1,1900-01,1899/1900,24,1900-01-01,9899,427,,75.9533491905164,3.27629862656334,,13033,Rogaland,2022-01-20
total,county,county11,2020,16-17,male,1900,1,1900-01,1899/1900,24,1900-01-01,5847,5239,,94.1849226804124,84.3911082474227,,6208,Rogaland,2022-01-20
total,county,county11,2020,18-24,male,1900,1,1900-01,1899/1900,24,1900-01-01,18942,17552,4005,86.6236795170805,80.2670690995564,18.3152695843051,21867,Rogaland,2022-01-20
total,county,county11,2020,25-39,male,1900,1,1900-01,1899/1900,24,1900-01-01,43138,40677,9678,83.813557675494,79.0320387029086,18.803551652451,51469,Rogaland,2022-01-20
total,county,county11,2020,40-44,male,1900,1,1900-01,1899/1900,24,1900-01-01,15143,14498,5981,85.9079820729563,82.2488228286152,33.9309014579906,17627,Rogaland,2022-01-20
total,county,county11,2020,45-54,male,1900,1,1900-01,1899/1900,24,1900-01-01,30720,29994,19154,90.5100026516602,88.3709967296191,56.4332223564421,33941,Rogaland,2022-01-20
total,county,county11,2020,55-64,male,1900,1,1900-01,1899/1900,24,1900-01-01,26803,26573,20977,95.3063328947836,94.4884969597838,74.5901930803968,28123,Rogaland,2022-01-20
total,county,county11,2020,65-74,male,1900,1,1900-01,1899/1900,24,1900-01-01,20677,20594,19120,97.4732475368878,97.0819780323387,90.13340875878,21213,Rogaland,2022-01-20
total,county,county11,2020,75-84,male,1900,1,1900-01,1899/1900,24,1900-01-01,10643,10716,10358,99.8873768183951,100.572501173158,97.2125762552792,10655,Rogaland,2022-01-20
total,county,county11,2020,85+,male,1900,1,1900-01,1899/1900,24,1900-01-01,3054,3045,2857,96.4928909952607,96.2085308056872,90.2685624012638,3165,Rogaland,2022-01-20
total,county,county15,2020,12-15,female,1900,1,1900-01,1899/1900,24,1900-01-01,5521,330,,86.0102819753856,5.14098769278704,,6419,Møre og Romsdal,2022-01-20
total,county,county15,2020,16-17,female,1900,1,1900-01,1899/1900,24,1900-01-01,3286,3125,,102.240199128811,97.2308649657747,,3214,Møre og Romsdal,2022-01-20
total,county,county15,2020,18-24,female,1900,1,1900-01,1899/1900,24,1900-01-01,10062,9738,3570,92.4561242304512,89.4790039511164,32.8034549297069,10883,Møre og Romsdal,2022-01-20
total,county,county15,2020,25-39,female,1900,1,1900-01,1899/1900,24,1900-01-01,20732,19956,7249,89.4507485869612,86.1026017172197,31.2766967252017,23177,Møre og Romsdal,2022-01-20
total,county,county15,2020,40-44,female,1900,1,1900-01,1899/1900,24,1900-01-01,7219,7055,3816,92.5868923945107,90.4835193022958,48.9419007310504,7797,Møre og Romsdal,2022-01-20
total,county,county15,2020,45-54,female,1900,1,1900-01,1899/1900,24,1900-01-01,16253,15981,11607,94.538157282457,92.9560260586319,67.5139599813867,17192,Møre og Romsdal,2022-01-20
total,county,county15,2020,55-64,female,1900,1,1900-01,1899/1900,24,1900-01-01,15546,15400,12848,96.6791044776119,95.771144278607,79.9004975124378,16080,Møre og Romsdal,2022-01-20
total,county,county15,2020,65-74,female,1900,1,1900-01,1899/1900,24,1900-01-01,14415,14377,13585,97.8017504579687,97.5439310672366,92.1704321867155,14739,Møre og Romsdal,2022-01-20
total,county,county15,2020,75-84,female,1900,1,1900-01,1899/1900,24,1900-01-01,8774,8810,8407,99.7385472320109,100.147777651472,95.5666704558372,8797,Møre og Romsdal,2022-01-20
total,county,county15,2020,85+,female,1900,1,1900-01,1899/1900,24,1900-01-01,4311,4231,3877,93.9420353018087,92.1987361080845,84.4846371758553,4589,Møre og Romsdal,2022-01-20
total,county,county15,2020,12-15,male,1900,1,1900-01,1899/1900,24,1900-01-01,5794,327,,87.2196296853831,4.92247478548848,,6643,Møre og Romsdal,2022-01-20
total,county,county15,2020,16-17,male,1900,1,1900-01,1899/1900,24,1900-01-01,3310,3051,,95.3066513101065,87.8491217967175,,3473,Møre og Romsdal,2022-01-20
total,county,county15,2020,18-24,male,1900,1,1900-01,1899/1900,24,1900-01-01,10806,10280,2318,89.4166321886637,85.0641290856434,19.1808026479106,12085,Møre og Romsdal,2022-01-20
total,county,county15,2020,25-39,male,1900,1,1900-01,1899/1900,24,1900-01-01,21739,20788,4935,85.040879396002,81.3206587646208,19.3052458631616,25563,Møre og Romsdal,2022-01-20
total,county,county15,2020,40-44,male,1900,1,1900-01,1899/1900,24,1900-01-01,7158,6937,2856,85.26503871352,82.63251935676,34.0202501488982,8395,Møre og Romsdal,2022-01-20
total,county,county15,2020,45-54,male,1900,1,1900-01,1899/1900,24,1900-01-01,16803,16380,10658,89.9662686726991,87.7014509824918,57.064839106923,18677,Møre og Romsdal,2022-01-20
total,county,county15,2020,55-64,male,1900,1,1900-01,1899/1900,24,1900-01-01,16280,16153,12840,95.45587804163,94.7112283787746,75.2858399296394,17055,Møre og Romsdal,2022-01-20
total,county,county15,2020,65-74,male,1900,1,1900-01,1899/1900,24,1900-01-01,14724,14663,13822,97.4131657294079,97.0095931194178,91.4455838570956,15115,Møre og Romsdal,2022-01-20
total,county,county15,2020,75-84,male,1900,1,1900-01,1899/1900,24,1900-01-01,7938,8020,7827,100.812801625603,101.854203708407,99.4030988061976,7874,Møre og Romsdal,2022-01-20
total,county,county15,2020,85+,male,1900,1,1900-01,1899/1900,24,1900-01-01,2420,2406,2271,94.9764521193093,94.4270015698587,89.1287284144427,2548,Møre og Romsdal,2022-01-20
total,county,county18,2020,12-15,female,1900,1,1900-01,1899/1900,24,1900-01-01,4565,129,,85.1520238761425,2.40626748740907,,5361,Nordland,2022-01-20
total,county,county18,2020,16-17,female,1900,1,1900-01,1899/1900,24,1900-01-01,2648,2496,,99.7739261492088,94.0467219291635,,2654,Nordland,2022-01-20
total,county,county18,2020,18-24,female,1900,1,1900-01,1899/1900,24,1900-01-01,8828,8384,2497,90.8978583196046,86.3261943986821,25.7104612850082,9712,Nordland,2022-01-20
total,county,county18,2020,25-39,female,1900,1,1900-01,1899/1900,24,1900-01-01,19038,18218,6274,90.2873944797496,86.3985582851181,29.7543393720952,21086,Nordland,2022-01-20
total,county,county18,2020,40-44,female,1900,1,1900-01,1899/1900,24,1900-01-01,6069,5907,2939,92.4025578562728,89.9360535931791,44.7472594397077,6568,Nordland,2022-01-20
total,county,county18,2020,45-54,female,1900,1,1900-01,1899/1900,24,1900-01-01,15026,14728,9649,93.1556106633602,91.3081215127092,59.8202107873528,16130,Nordland,2022-01-20
total,county,county18,2020,55-64,female,1900,1,1900-01,1899/1900,24,1900-01-01,15022,14850,11385,95.8463599821349,94.7489312830983,72.6408473170421,15673,Nordland,2022-01-20
total,county,county18,2020,65-74,female,1900,1,1900-01,1899/1900,24,1900-01-01,13539,13457,12197,97.6628435403592,97.071340979586,87.9823991920941,13863,Nordland,2022-01-20
total,county,county18,2020,75-84,female,1900,1,1900-01,1899/1900,24,1900-01-01,8641,8704,7994,98.8785902277149,99.5994965098982,91.4749971392608,8739,Nordland,2022-01-20
total,county,county18,2020,85+,female,1900,1,1900-01,1899/1900,24,1900-01-01,3729,3662,3173,92.0059215396003,90.352825067851,78.2876881322477,4053,Nordland,2022-01-20
total,county,county18,2020,12-15,male,1900,1,1900-01,1899/1900,24,1900-01-01,4849,145,,84.1694150321125,2.5169241451137,,5761,Nordland,2022-01-20
total,county,county18,2020,16-17,male,1900,1,1900-01,1899/1900,24,1900-01-01,2845,2591,,96.6044142614601,87.9796264855688,,2945,Nordland,2022-01-20
total,county,county18,2020,18-24,male,1900,1,1900-01,1899/1900,24,1900-01-01,9292,8635,1559,86.5902525393719,80.4678035597801,14.5280029820147,10731,Nordland,2022-01-20
total,county,county18,2020,25-39,male,1900,1,1900-01,1899/1900,24,1900-01-01,19804,18854,4503,86.1980413492927,82.063112078346,19.5995647442873,22975,Nordland,2022-01-20
total,county,county18,2020,40-44,male,1900,1,1900-01,1899/1900,24,1900-01-01,6000,5798,2266,87.5018229546449,84.5559282485052,33.0465218025376,6857,Nordland,2022-01-20
total,county,county18,2020,45-54,male,1900,1,1900-01,1899/1900,24,1900-01-01,14949,14578,8472,89.9729160397232,87.7399939813422,50.9900692145652,16615,Nordland,2022-01-20
total,county,county18,2020,55-64,male,1900,1,1900-01,1899/1900,24,1900-01-01,15451,15272,11179,95.2589395807645,94.1553637484587,68.921085080148,16220,Nordland,2022-01-20
total,county,county18,2020,65-74,male,1900,1,1900-01,1899/1900,24,1900-01-01,14106,14018,12681,97.8903539208883,97.2796668979875,88.0013879250521,14410,Nordland,2022-01-20
total,county,county18,2020,75-84,male,1900,1,1900-01,1899/1900,24,1900-01-01,8057,8123,7590,100.174064403829,100.994653736168,94.3677732189482,8043,Nordland,2022-01-20
total,county,county18,2020,85+,male,1900,1,1900-01,1899/1900,24,1900-01-01,2103,2083,1928,95.2014486192848,94.2960615663196,87.2793119058398,2209,Nordland,2022-01-20
total,county,county30,2020,12-15,female,1900,1,1900-01,1899/1900,24,1900-01-01,24264,855,,77.8690629011553,2.74390243902439,,31160,Viken,2022-01-20
total,county,county30,2020,16-17,female,1900,1,1900-01,1899/1900,24,1900-01-01,15091,12797,,98.5052219321149,83.5313315926893,,15320,Viken,2022-01-20
total,county,county30,2020,18-24,female,1900,1,1900-01,1899/1900,24,1900-01-01,43311,40885,16605,92.0609616120393,86.9043064235004,35.2952429537049,47046,Viken,2022-01-20
total,county,county30,2020,25-39,female,1900,1,1900-01,1899/1900,24,1900-01-01,102720,96417,36768,89.904948623243,84.3882927512385,32.1809302081328,114254,Viken,2022-01-20
total,county,county30,2020,40-44,female,1900,1,1900-01,1899/1900,24,1900-01-01,39115,37570,20422,93.2864297638922,89.601717147627,48.7049844979728,41930,Viken,2022-01-20
total,county,county30,2020,45-54,female,1900,1,1900-01,1899/1900,24,1900-01-01,86847,84583,60605,94.829770042148,92.3576685374855,66.1756677076281,91582,Viken,2022-01-20
total,county,county30,2020,55-64,female,1900,1,1900-01,1899/1900,24,1900-01-01,74676,74109,61127,97.2242474742215,96.4860431205083,79.5841579002187,76808,Viken,2022-01-20
total,county,county30,2020,65-74,female,1900,1,1900-01,1899/1900,24,1900-01-01,62171,61689,56383,97.0784797476656,96.3258486618157,88.0406608163393,64042,Viken,2022-01-20
total,county,county30,2020,75-84,female,1900,1,1900-01,1899/1900,24,1900-01-01,39576,39934,38264,99.7102617721902,100.612229472676,96.4047265123076,39691,Viken,2022-01-20
total,county,county30,2020,85+,female,1900,1,1900-01,1899/1900,24,1900-01-01,15633,15426,14046,94.499183944871,93.2478994136493,84.9060025388382,16543,Viken,2022-01-20
