granularity_time,granularity_geo,location_code,border,age,sex,year,week,yrwk,season,x,date,n_dose_1,n_dose_2,pr100_dose_1,pr100_dose_2,pop,location_name,date_of_publishing
total,county,county03,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,32618,13131,4.70342930147918,1.89345545887924,693494,Oslo,2021-02-19
total,county,county11,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,19808,6340,4.12759537562618,1.32113058771557,479892,Rogaland,2021-02-19
total,county,county15,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,13947,4699,5.25829632254805,1.77161643505078,265238,Møre og Romsdal,2021-02-19
total,county,county18,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,15322,4883,6.35148299376127,2.02416730573922,241235,Nordland,2021-02-19
total,county,county30,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,60357,19378,4.86293119770538,1.56127509235275,1241165,Viken,2021-02-19
total,county,county34,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,24339,8397,6.5535764772406,2.26099600145402,371385,Innlandet,2021-02-19
total,county,county38,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,26510,8577,6.32099495464907,2.04508388253584,419396,Vestfold og Telemark,2021-02-19
total,county,county42,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,15750,4829,5.12643580888647,1.57178149340399,307231,Agder,2021-02-19
total,county,county46,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,32078,11041,5.03950318209168,1.73455809693479,636531,Vestland,2021-02-19
total,county,county50,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,25026,7650,5.33942675729995,1.63216713391451,468702,Trøndelag,2021-02-19
total,county,county54,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,12401,4248,5.09676915552523,1.7459136660488,243311,Troms og Finnmark,2021-02-19
total,municip,municip0301,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,32381,13051,4.66925452851791,1.88191967053789,693494,Oslo,2021-02-19
total,municip,municip1101,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,662,185,4.46965093511579,1.24907163594626,14811,Eigersund,2021-02-19
total,municip,municip1103,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,5753,2110,4.00699290957973,1.46962541964423,143574,Stavanger,2021-02-19
total,municip,municip1106,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,1794,616,4.80231281955189,1.64895468051503,37357,Haugesund,2021-02-19
total,municip,municip1108,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,2871,796,3.60964079610747,1.00079208418723,79537,Sandnes,2021-02-19
total,municip,municip1111,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,159,39,4.84756097560976,1.1890243902439,3280,Sokndal,2021-02-19
total,municip,municip1112,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,152,50,4.74703310430981,1.56152404747033,3202,Lund,2021-02-19
total,municip,municip1114,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,127,48,4.55687118765698,1.72228202368138,2787,Bjerkreim,2021-02-19
