granularity_time,granularity_geo,location_code,border,age,sex,year,week,yrwk,season,x,date,n_dose_1,n_dose_2,pr100_dose_1,pr100_dose_2,pop,location_name,date_of_publishing
total,county,county03,2020,00-15,female,1900,1,1900-01,1899/1900,24,1900-01-01,4905,71,8.36659502609764,0.121106676218743,58626,Oslo,2021-09-20
total,county,county03,2020,16-17,female,1900,1,1900-01,1899/1900,24,1900-01-01,5188,911,81.5723270440252,14.3238993710692,6360,Oslo,2021-09-20
total,county,county03,2020,18-24,female,1900,1,1900-01,1899/1900,24,1900-01-01,28771,23784,92.0200857161134,76.0698522356554,31266,Oslo,2021-09-20
total,county,county03,2020,25-39,female,1900,1,1900-01,1899/1900,24,1900-01-01,88695,73496,85.5922798552473,70.9249698431846,103625,Oslo,2021-09-20
total,county,county03,2020,40-44,female,1900,1,1900-01,1899/1900,24,1900-01-01,21513,18985,89.8508958777096,79.2924863216807,23943,Oslo,2021-09-20
total,county,county03,2020,45-54,female,1900,1,1900-01,1899/1900,24,1900-01-01,39378,36363,92.5713479712257,85.4835676336452,42538,Oslo,2021-09-20
total,county,county03,2020,55-64,female,1900,1,1900-01,1899/1900,24,1900-01-01,32113,30557,94.5946742076116,90.0111935901968,33948,Oslo,2021-09-20
total,county,county03,2020,65-74,female,1900,1,1900-01,1899/1900,24,1900-01-01,24591,23896,94.5880452342488,91.9147626740519,25998,Oslo,2021-09-20
total,county,county03,2020,75-84,female,1900,1,1900-01,1899/1900,24,1900-01-01,14788,14704,96.4959216965742,95.9477977161501,15325,Oslo,2021-09-20
total,county,county03,2020,85+,female,1900,1,1900-01,1899/1900,24,1900-01-01,7026,6910,90.8808692277842,89.38041650498,7731,Oslo,2021-09-20
total,county,county03,2020,00-15,male,1900,1,1900-01,1899/1900,24,1900-01-01,4904,74,8.00692278805493,0.120822244354826,61247,Oslo,2021-09-20
total,county,county03,2020,16-17,male,1900,1,1900-01,1899/1900,24,1900-01-01,4995,902,75.9464801581268,13.7144594800061,6577,Oslo,2021-09-20
total,county,county03,2020,18-24,male,1900,1,1900-01,1899/1900,24,1900-01-01,23915,19058,85.0159971560612,67.7497333807323,28130,Oslo,2021-09-20
total,county,county03,2020,25-39,male,1900,1,1900-01,1899/1900,24,1900-01-01,87593,72839,83.9029483323435,69.7704936876185,104398,Oslo,2021-09-20
total,county,county03,2020,40-44,male,1900,1,1900-01,1899/1900,24,1900-01-01,22320,19676,84.2900302114804,74.3051359516616,26480,Oslo,2021-09-20
total,county,county03,2020,45-54,male,1900,1,1900-01,1899/1900,24,1900-01-01,40875,37728,88.6351808482956,81.8110850897736,46116,Oslo,2021-09-20
total,county,county03,2020,55-64,male,1900,1,1900-01,1899/1900,24,1900-01-01,32084,30274,92.5437710923303,87.3229686463411,34669,Oslo,2021-09-20
total,county,county03,2020,65-74,male,1900,1,1900-01,1899/1900,24,1900-01-01,22650,21894,93.6957061305535,90.5683792504344,24174,Oslo,2021-09-20
total,county,county03,2020,75-84,male,1900,1,1900-01,1899/1900,24,1900-01-01,11971,11963,97.8262646073384,97.7608891068072,12237,Oslo,2021-09-20
total,county,county03,2020,85+,male,1900,1,1900-01,1899/1900,24,1900-01-01,3303,3259,91.1927112092766,89.9779127553838,3622,Oslo,2021-09-20
total,county,county11,2020,00-15,female,1900,1,1900-01,1899/1900,24,1900-01-01,3824,54,7.83735038530907,0.110673880964092,48792,Rogaland,2021-09-20
total,county,county11,2020,16-17,female,1900,1,1900-01,1899/1900,24,1900-01-01,5032,848,84.5714285714286,14.2521008403361,5950,Rogaland,2021-09-20
total,county,county11,2020,18-24,female,1900,1,1900-01,1899/1900,24,1900-01-01,17782,15780,88.0733036156513,78.1575037147103,20190,Rogaland,2021-09-20
total,county,county11,2020,25-39,female,1900,1,1900-01,1899/1900,24,1900-01-01,39478,33717,80.5920179646831,68.8312748800653,48985,Rogaland,2021-09-20
total,county,county11,2020,40-44,female,1900,1,1900-01,1899/1900,24,1900-01-01,14269,13140,89.7364945600906,82.6363121816238,15901,Rogaland,2021-09-20
total,county,county11,2020,45-54,female,1900,1,1900-01,1899/1900,24,1900-01-01,29096,27466,91.5976703919408,86.4662364237368,31765,Rogaland,2021-09-20
total,county,county11,2020,55-64,female,1900,1,1900-01,1899/1900,24,1900-01-01,25588,24931,95.7885673642047,93.3290907049002,26713,Rogaland,2021-09-20
total,county,county11,2020,65-74,female,1900,1,1900-01,1899/1900,24,1900-01-01,20303,19955,96.5705859969559,94.9153348554034,21024,Rogaland,2021-09-20
total,county,county11,2020,75-84,female,1900,1,1900-01,1899/1900,24,1900-01-01,12253,12067,98.4809516154959,96.9860151101109,12442,Rogaland,2021-09-20
total,county,county11,2020,85+,female,1900,1,1900-01,1899/1900,24,1900-01-01,5312,5157,92.9809207071591,90.2678102573079,5713,Rogaland,2021-09-20
total,county,county11,2020,00-15,male,1900,1,1900-01,1899/1900,24,1900-01-01,3557,54,6.98793760559507,0.106086204864249,50902,Rogaland,2021-09-20
total,county,county11,2020,16-17,male,1900,1,1900-01,1899/1900,24,1900-01-01,4999,729,80.5251288659794,11.742912371134,6208,Rogaland,2021-09-20
total,county,county11,2020,18-24,male,1900,1,1900-01,1899/1900,24,1900-01-01,17943,14944,82.0551515982988,68.340421639914,21867,Rogaland,2021-09-20
total,county,county11,2020,25-39,male,1900,1,1900-01,1899/1900,24,1900-01-01,40654,34341,78.9873516097068,66.721715984379,51469,Rogaland,2021-09-20
total,county,county11,2020,40-44,male,1900,1,1900-01,1899/1900,24,1900-01-01,14570,13063,82.6572871163556,74.1079026493448,17627,Rogaland,2021-09-20
total,county,county11,2020,45-54,male,1900,1,1900-01,1899/1900,24,1900-01-01,30019,28010,88.4446539583395,82.525559058366,33941,Rogaland,2021-09-20
total,county,county11,2020,55-64,male,1900,1,1900-01,1899/1900,24,1900-01-01,26419,25634,93.9409024641752,91.1495928599367,28123,Rogaland,2021-09-20
