granularity_time,granularity_geo,location_code,border,age,sex,year,week,yrwk,season,x,date,n_dose_1,n_dose_2,n_dose_3_all,pr100_dose_1,pr100_dose_2,pr100_dose_3_all,pop,location_name,date_of_publishing
total,county,county03,2020,12-15,female,1900,1,1900-01,1899/1900,24,1900-01-01,9070,456,,67.1752332987706,3.3772774403792,,13502,Oslo,2022-01-13
total,county,county03,2020,16-17,female,1900,1,1900-01,1899/1900,24,1900-01-01,6088,4319,,95.7232704402516,67.9088050314465,,6360,Oslo,2022-01-13
total,county,county03,2020,18-24,female,1900,1,1900-01,1899/1900,24,1900-01-01,30484,27218,6217,97.4988805731466,87.0530288492292,19.8842192797288,31266,Oslo,2022-01-13
total,county,county03,2020,25-39,female,1900,1,1900-01,1899/1900,24,1900-01-01,92254,86671,21047,89.026779252111,83.6390832328106,20.3107358262967,103625,Oslo,2022-01-13
total,county,county03,2020,40-44,female,1900,1,1900-01,1899/1900,24,1900-01-01,21965,20800,7928,91.7387127761768,86.8729900179593,33.1119742722299,23943,Oslo,2022-01-13
total,county,county03,2020,45-54,female,1900,1,1900-01,1899/1900,24,1900-01-01,39914,38581,23893,93.8313978090178,90.6977290892849,56.1686021909822,42538,Oslo,2022-01-13
total,county,county03,2020,55-64,female,1900,1,1900-01,1899/1900,24,1900-01-01,32342,31903,24758,95.2692353010487,93.9760810651585,72.9291858135973,33948,Oslo,2022-01-13
total,county,county03,2020,65-74,female,1900,1,1900-01,1899/1900,24,1900-01-01,24755,24461,21761,95.2188629894607,94.0880067697515,83.7025925071159,25998,Oslo,2022-01-13
total,county,county03,2020,75-84,female,1900,1,1900-01,1899/1900,24,1900-01-01,14878,14940,14157,97.0831973898858,97.4877650897227,92.3784665579119,15325,Oslo,2022-01-13
total,county,county03,2020,85+,female,1900,1,1900-01,1899/1900,24,1900-01-01,7090,7000,6225,91.7087052127797,90.5445608588798,80.5199844780753,7731,Oslo,2022-01-13
total,county,county03,2020,12-15,male,1900,1,1900-01,1899/1900,24,1900-01-01,9304,392,,66.8438824628206,2.81629427401394,,13919,Oslo,2022-01-13
total,county,county03,2020,16-17,male,1900,1,1900-01,1899/1900,24,1900-01-01,5953,4094,,90.5123916679337,62.2472251786529,,6577,Oslo,2022-01-13
total,county,county03,2020,18-24,male,1900,1,1900-01,1899/1900,24,1900-01-01,25530,22210,3525,90.7571987202275,78.9548524706719,12.53110558123,28130,Oslo,2022-01-13
total,county,county03,2020,25-39,male,1900,1,1900-01,1899/1900,24,1900-01-01,90385,84372,17083,86.5773290676067,80.8176401846779,16.3633402938754,104398,Oslo,2022-01-13
total,county,county03,2020,40-44,male,1900,1,1900-01,1899/1900,24,1900-01-01,22778,21500,7884,86.0196374622357,81.1933534743203,29.773413897281,26480,Oslo,2022-01-13
total,county,county03,2020,45-54,male,1900,1,1900-01,1899/1900,24,1900-01-01,41568,40173,24255,90.1379130887328,87.1129326047359,52.5956284153006,46116,Oslo,2022-01-13
total,county,county03,2020,55-64,male,1900,1,1900-01,1899/1900,24,1900-01-01,32454,31890,24208,93.6110069514552,91.9841933716,69.8260693991751,34669,Oslo,2022-01-13
total,county,county03,2020,65-74,male,1900,1,1900-01,1899/1900,24,1900-01-01,22800,22571,19821,94.3162074956565,93.3689087449326,81.9930503847109,24174,Oslo,2022-01-13
total,county,county03,2020,75-84,male,1900,1,1900-01,1899/1900,24,1900-01-01,12025,12162,11701,98.2675492359238,99.3871046825202,95.6198414644112,12237,Oslo,2022-01-13
total,county,county03,2020,85+,male,1900,1,1900-01,1899/1900,24,1900-01-01,3331,3295,3033,91.9657647708448,90.9718387631143,83.7382661512976,3622,Oslo,2022-01-13
total,county,county11,2020,12-15,female,1900,1,1900-01,1899/1900,24,1900-01-01,9783,374,,78.1764423845293,2.98865270896596,,12514,Rogaland,2022-01-13
total,county,county11,2020,16-17,female,1900,1,1900-01,1899/1900,24,1900-01-01,5727,5237,,96.2521008403361,88.0168067226891,,5950,Rogaland,2022-01-13
total,county,county11,2020,18-24,female,1900,1,1900-01,1899/1900,24,1900-01-01,18512,17507,4795,91.6889549281823,86.7112431896979,23.7493808816246,20190,Rogaland,2022-01-13
total,county,county11,2020,25-39,female,1900,1,1900-01,1899/1900,24,1900-01-01,42522,40216,10376,86.8061651525978,82.0986016127386,21.1819944881086,48985,Rogaland,2022-01-13
total,county,county11,2020,40-44,female,1900,1,1900-01,1899/1900,24,1900-01-01,14726,14226,5738,92.6105276397711,89.4660713162694,36.0857807685051,15901,Rogaland,2022-01-13
total,county,county11,2020,45-54,female,1900,1,1900-01,1899/1900,24,1900-01-01,29621,28959,17183,93.2504328663624,91.1663780890918,54.0941287580671,31765,Rogaland,2022-01-13
total,county,county11,2020,55-64,female,1900,1,1900-01,1899/1900,24,1900-01-01,25868,25710,19089,96.8367461535582,96.2452738367087,71.4595889641748,26713,Rogaland,2022-01-13
total,county,county11,2020,65-74,female,1900,1,1900-01,1899/1900,24,1900-01-01,20434,20343,18668,97.1936834094369,96.7608447488585,88.7937595129376,21024,Rogaland,2022-01-13
total,county,county11,2020,75-84,female,1900,1,1900-01,1899/1900,24,1900-01-01,12345,12385,11525,99.2203825751487,99.5418742967369,92.6298022825912,12442,Rogaland,2022-01-13
total,county,county11,2020,85+,female,1900,1,1900-01,1899/1900,24,1900-01-01,5383,5330,4811,94.2237003325748,93.2959915981096,84.2114475757045,5713,Rogaland,2022-01-13
total,county,county11,2020,12-15,male,1900,1,1900-01,1899/1900,24,1900-01-01,9802,331,,75.2090846313205,2.53970689787463,,13033,Rogaland,2022-01-13
total,county,county11,2020,16-17,male,1900,1,1900-01,1899/1900,24,1900-01-01,5829,5182,,93.8949742268041,83.4729381443299,,6208,Rogaland,2022-01-13
total,county,county11,2020,18-24,male,1900,1,1900-01,1899/1900,24,1900-01-01,18912,17454,2388,86.4864864864865,79.8189051996159,10.920565235286,21867,Rogaland,2022-01-13
total,county,county11,2020,25-39,male,1900,1,1900-01,1899/1900,24,1900-01-01,43002,40408,6002,83.5493209504751,78.5093940041578,11.6613884085566,51469,Rogaland,2022-01-13
total,county,county11,2020,40-44,male,1900,1,1900-01,1899/1900,24,1900-01-01,15113,14426,3779,85.7377886197311,81.8403585408748,21.4387019912634,17627,Rogaland,2022-01-13
