granularity_time,granularity_geo,location_code,border,age,sex,year,week,yrwk,season,x,date,n_dose_1,n_dose_2,pr100_dose_1,pr100_dose_2,pop,location_name,date_of_publishing
total,county,county03,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,481085,220288,69.0212479017518,31.6047115536362,697010,Oslo,2021-07-29
total,county,county11,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,293931,139331,60.9000404023661,28.8682157693543,482645,Rogaland,2021-07-29
total,county,county15,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,160019,87905,60.2608230651041,33.1037417527792,265544,Møre og Romsdal,2021-07-29
total,county,county18,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,145970,81199,60.7335288855603,33.7843516611538,240345,Nordland,2021-07-29
total,county,county30,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,854403,418597,68.2221267598436,33.4240137210313,1252384,Viken,2021-07-29
total,county,county34,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,235300,133709,63.4911212267575,36.0787689252381,370603,Innlandet,2021-07-29
total,county,county38,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,283746,149235,67.2571951398732,35.3736352819035,421882,Vestfold og Telemark,2021-07-29
total,county,county42,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,192549,104555,62.3452692792131,33.8537703622876,308843,Agder,2021-07-29
total,county,county46,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,401863,212551,62.906980202592,33.2723877267654,638821,Vestland,2021-07-29
total,county,county50,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,298610,146036,63.3824640646624,30.9973595062022,471124,Trøndelag,2021-07-29
total,county,county54,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,143978,77840,59.4537676323874,32.1429751247068,242168,Troms og Finnmark,2021-07-29
total,municip,municip0301,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,481078,220282,69.0202436119998,31.6038507338489,697010,Oslo,2021-07-29
total,municip,municip1101,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,8394,4842,56.7660783120309,32.7449786975046,14787,Eigersund,2021-07-29
total,municip,municip1103,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,92650,40598,64.2746640582184,28.1643044947172,144147,Stavanger,2021-07-29
total,municip,municip1106,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,20722,11584,55.5207244862417,31.0371620716448,37323,Haugesund,2021-07-29
total,municip,municip1108,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,50263,21783,62.4773151025482,27.0764449968925,80450,Sandnes,2021-07-29
total,municip,municip1111,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,2070,1126,63.5554190973288,34.5716917408658,3257,Sokndal,2021-07-29
total,municip,municip1112,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,1904,972,59.9873976055451,30.6238185255199,3174,Lund,2021-07-29
total,municip,municip1114,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,1739,1059,62.3074166965245,37.9433894661412,2791,Bjerkreim,2021-07-29
total,municip,municip1119,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,11185,5356,58.4989539748954,28.0125523012552,19120,Hå,2021-07-29
total,municip,municip1120,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,11413,5104,57.5020153164047,25.7154373236598,19848,Klepp,2021-07-29
total,municip,municip1121,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,10202,5207,53.396838689417,27.2532188841202,19106,Time,2021-07-29
total,municip,municip1122,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,6732,3056,55.8023872679045,25.3315649867374,12064,Gjesdal,2021-07-29
total,municip,municip1124,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,15758,7175,57.3915577084168,26.131769676221,27457,Sola,2021-07-29
total,municip,municip1127,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,7104,3167,62.7839151568714,27.9893946089262,11315,Randaberg,2021-07-29
total,municip,municip1130,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,7920,3664,60.5967865340474,28.0336648814078,13070,Strand,2021-07-29
total,municip,municip1133,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,1651,983,63.9922480620155,38.1007751937985,2580,Hjelmeland,2021-07-29
total,municip,municip1134,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,2270,1322,59.5956944079811,34.7072722499344,3809,Suldal,2021-07-29
total,municip,municip1135,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,2598,1483,56.9611927208945,32.5147993860995,4561,Sauda,2021-07-29
total,municip,municip1144,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,352,202,69.4280078895464,39.8422090729783,507,Kvitsøy,2021-07-29
total,municip,municip1145,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,566,302,65.8905704307334,35.1571594877765,859,Bokn,2021-07-29
total,municip,municip1146,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,6348,3679,56.7901234567901,32.9128645553766,11178,Tysvær,2021-07-29
total,municip,municip1149,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,26518,13859,62.6236863856418,32.7287755343016,42345,Karmøy,2021-07-29
total,municip,municip1151,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,150,100,78.125,52.0833333333333,192,Utsira,2021-07-29
total,municip,municip1160,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,5415,2703,62.20562894888,31.0511200459506,8705,Vindafjord,2021-07-29
total,municip,municip1505,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,14952,8848,62.0440682185983,36.7152163990207,24099,Kristiansund,2021-07-29
total,municip,municip1506,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,19647,10912,61.6473172262316,34.2390963288359,31870,Molde,2021-07-29
total,municip,municip1507,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,39127,20576,58.6875656217189,30.8624568771561,66670,Ålesund,2021-07-29
