granularity_time,granularity_geo,location_code,border,age,sex,year,week,yrwk,season,x,date,n_dose_1,n_dose_2,pr100_dose_1,pr100_dose_2,pop,location_name,date_of_publishing
total,county,county03,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,36610,20103,5.27906513971282,2.89879941282837,693494,Oslo,2021-02-26
total,county,county11,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,22490,11070,4.68647112266927,2.30676902303018,479892,Rogaland,2021-02-26
total,county,county15,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,16318,7252,6.15221046758006,2.73414819897601,265238,Møre og Romsdal,2021-02-26
total,county,county18,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,17862,8096,7.40439820092441,3.35606358944598,241235,Nordland,2021-02-26
total,county,county30,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,71428,31808,5.754915744482,2.5627535420351,1241165,Viken,2021-02-26
total,county,county34,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,27916,13779,7.51672792385261,3.71016600024234,371385,Innlandet,2021-02-26
total,county,county38,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,28866,13092,6.88275520033572,3.12163206134536,419396,Vestfold og Telemark,2021-02-26
total,county,county42,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,18488,8139,6.01762191966306,2.64914673323981,307231,Agder,2021-02-26
total,county,county46,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,36621,17268,5.75321547575845,2.71282938301512,636531,Vestland,2021-02-26
total,county,county50,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,27980,12468,5.96967796168994,2.6601123955093,468702,Trøndelag,2021-02-26
total,county,county54,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,13880,6432,5.70463316496172,2.64353029661626,243311,Troms og Finnmark,2021-02-26
total,municip,municip0301,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,36317,19993,5.2368153149126,2.88293770385901,693494,Oslo,2021-02-26
total,municip,municip1101,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,753,349,5.0840591452299,2.35635676186618,14811,Eigersund,2021-02-26
total,municip,municip1103,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,6546,3321,4.5593213255882,2.31309289982866,143574,Stavanger,2021-02-26
total,municip,municip1106,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,2073,1015,5.54916079985009,2.7170275985759,37357,Haugesund,2021-02-26
total,municip,municip1108,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,3104,1678,3.90258621773514,2.10970994631429,79537,Sandnes,2021-02-26
total,municip,municip1111,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,177,91,5.39634146341463,2.77439024390244,3280,Sokndal,2021-02-26
total,municip,municip1112,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,161,65,5.02810743285447,2.02998126171143,3202,Lund,2021-02-26
total,municip,municip1114,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,131,86,4.70039468963043,3.08575529242914,2787,Bjerkreim,2021-02-26
total,municip,municip1119,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,902,402,4.74961824021905,2.1167921647096,18991,Hå,2021-02-26
total,municip,municip1120,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,714,361,3.64508882989585,1.84296508066163,19588,Klepp,2021-02-26
total,municip,municip1121,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,842,369,4.45125819412138,1.9507295411292,18916,Time,2021-02-26
total,municip,municip1122,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,520,237,4.33261123146142,1.9746708881853,12002,Gjesdal,2021-02-26
total,municip,municip1124,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,1092,566,4.02165506573859,2.08448421905498,27153,Sola,2021-02-26
total,municip,municip1127,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,495,243,4.41137153551377,2.1655823901613,11221,Randaberg,2021-02-26
total,municip,municip1130,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,634,320,4.88895743368291,2.46761258482418,12968,Strand,2021-02-26
total,municip,municip1133,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,159,93,6.17715617715618,3.61305361305361,2574,Hjelmeland,2021-02-26
total,municip,municip1134,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,220,82,5.78338590956888,2.15562565720294,3804,Suldal,2021-02-26
total,municip,municip1135,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,240,124,5.22306855277476,2.69858541893362,4595,Sauda,2021-02-26
total,municip,municip1144,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,52,33,10.0580270793037,6.38297872340426,517,Kvitsøy,2021-02-26
total,municip,municip1145,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,50,18,5.86854460093897,2.11267605633803,852,Bokn,2021-02-26
total,municip,municip1146,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,570,244,5.15137821961139,2.20515137821961,11065,Tysvær,2021-02-26
total,municip,municip1149,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,2360,1058,5.59427298155786,2.50794102308823,42186,Karmøy,2021-02-26
total,municip,municip1151,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,45,32,22.7272727272727,16.1616161616162,198,Utsira,2021-02-26
total,municip,municip1160,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,510,228,5.8526509065871,2.61647922882717,8714,Vindafjord,2021-02-26
total,municip,municip1505,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,1784,765,7.37830348649655,3.16390256007279,24179,Kristiansund,2021-02-26
total,municip,municip1506,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,2144,895,6.70691650764851,2.79976225482529,31967,Molde,2021-02-26
total,municip,municip1507,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,3702,1605,5.58724984152857,2.42234899936611,66258,Ålesund,2021-02-26
total,municip,municip1511,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,221,104,7.09015078601219,3.33654154635868,3117,Vanylven,2021-02-26
total,municip,municip1514,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,149,59,6.05444941080861,2.39739943112556,2461,Sande,2021-02-26
total,municip,municip1515,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,532,263,5.97752808988764,2.95505617977528,8900,Herøy,2021-02-26
total,municip,municip1516,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,429,195,5.00525026251313,2.27511375568778,8571,Ulstein,2021-02-26
total,municip,municip1517,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,261,129,5.04347826086957,2.49275362318841,5175,Hareid,2021-02-26
total,municip,municip1520,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,719,313,6.64203233256351,2.89145496535797,10825,Ørsta,2021-02-26
total,municip,municip1525,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,244,101,5.39464956887022,2.23303117399956,4523,Stranda,2021-02-26
total,municip,municip1528,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,468,221,6.13770491803279,2.89836065573771,7625,Sykkylven,2021-02-26
total,municip,municip1531,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,499,227,5.35982814178303,2.43823845327605,9310,Sula,2021-02-26
total,municip,municip1532,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,432,203,5.10517608130466,2.39896005672418,8462,Giske,2021-02-26
total,municip,municip1535,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,374,178,5.72565829761176,2.72504592774036,6532,Vestnes,2021-02-26
total,municip,municip1539,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,431,210,5.77129084092127,2.81199785752544,7468,Rauma,2021-02-26
total,municip,municip1547,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,195,109,5.55713878597891,3.10629809062411,3509,Aukra,2021-02-26
total,municip,municip1554,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,348,170,6.0124395300622,2.93711126468556,5788,Averøy,2021-02-26
total,municip,municip1557,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,173,77,6.58044883986307,2.92887029288703,2629,Gjemnes,2021-02-26
total,municip,municip1560,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,225,123,7.43801652892562,4.06611570247934,3025,Tingvoll,2021-02-26
total,municip,municip1563,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,456,198,6.48095508811825,2.81409891984082,7036,Sunndal,2021-02-26
total,municip,municip1566,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,402,109,6.79054054054054,1.84121621621622,5920,Surnadal,2021-02-26
total,municip,municip1573,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,133,56,6.18604651162791,2.6046511627907,2150,Smøla,2021-02-26
total,municip,municip1576,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,218,108,6.21613915027089,3.07955517536356,3507,Aure,2021-02-26
total,municip,municip1577,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,713,324,6.80798243101308,3.09366943569178,10473,Volda,2021-02-26
total,municip,municip1578,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,163,92,6.39466457434288,3.60925853275794,2549,Fjord,2021-02-26
total,municip,municip1579,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,786,378,5.91912041569395,2.84659989457037,13279,Hustadvika,2021-02-26
total,municip,municip1804,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,3939,1718,7.52334931336784,3.28131863934144,52357,Bodø,2021-02-26
total,municip,municip1806,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,1495,617,6.84367132066835,2.82444495307851,21845,Narvik,2021-02-26
total,municip,municip1811,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,127,65,8.90603085553997,4.55820476858345,1426,Bindal,2021-02-26
total,municip,municip1812,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,123,53,6.22784810126582,2.68354430379747,1975,Sømna,2021-02-26
total,municip,municip1813,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,562,247,7.09864847795882,3.11986863711002,7917,Brønnøy,2021-02-26
total,municip,municip1815,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,97,42,8.08333333333333,3.5,1200,Vega,2021-02-26
total,municip,municip1816,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,42,28,9.09090909090909,6.06060606060606,462,Vevelstad,2021-02-26
total,municip,municip1818,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,123,61,6.92177827799662,3.43275182892516,1777,Herøy,2021-02-26
total,municip,municip1820,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,653,313,8.76863166375722,4.20303477910568,7447,Alstahaug,2021-02-26
total,municip,municip1822,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,164,88,7.14908456843941,3.8360941586748,2294,Leirfjord,2021-02-26
total,municip,municip1824,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,1033,480,7.77978611236632,3.61500225937641,13278,Vefsn,2021-02-26
total,municip,municip1825,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,114,63,7.69230769230769,4.25101214574899,1482,Grane,2021-02-26
total,municip,municip1826,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,110,62,8.48111025443331,4.78026214340787,1297,Hattfjelldal,2021-02-26
