granularity_time,granularity_geo,location_code,border,age,sex,year,week,yrwk,season,x,date,n_dose_1,n_dose_2,pr100_dose_1,pr100_dose_2,pop,location_name,date_of_publishing
total,county,county03,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,482162,222499,69.175765053586,31.9219236452849,697010,Oslo,2021-07-30
total,county,county11,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,299753,141072,62.1063100208228,29.2289363818127,482645,Rogaland,2021-07-30
total,county,county15,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,166811,88957,62.8185912692435,33.4999096194981,265544,Møre og Romsdal,2021-07-30
total,county,county18,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,151376,83537,62.9827955647091,34.7571199733716,240345,Nordland,2021-07-30
total,county,county30,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,858863,423404,68.5782475662417,33.8078416843396,1252384,Viken,2021-07-30
total,county,county34,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,243752,135543,65.7717287771551,36.5736380979107,370603,Innlandet,2021-07-30
total,county,county38,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,289231,150322,68.5573217155508,35.6312902659986,421882,Vestfold og Telemark,2021-07-30
total,county,county42,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,196736,107323,63.700974281431,34.7500186178738,308843,Agder,2021-07-30
total,county,county46,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,411682,217130,64.4440304874135,33.9891769368884,638821,Vestland,2021-07-30
total,county,county50,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,307745,147731,65.321444035965,31.3571373990712,471124,Trøndelag,2021-07-30
total,county,county54,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,149211,79545,61.6146642000595,32.8470318126259,242168,Troms og Finnmark,2021-07-30
total,municip,municip0301,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,482155,222493,69.1747607638341,31.9210628254975,697010,Oslo,2021-07-30
total,municip,municip1101,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,8404,4851,56.8337052816663,32.8058429701765,14787,Eigersund,2021-07-30
total,municip,municip1103,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,93368,40679,64.77276668956,28.2204971314006,144147,Stavanger,2021-07-30
total,municip,municip1106,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,22014,11651,58.9823969134314,31.2166760442623,37323,Haugesund,2021-07-30
total,municip,municip1108,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,50816,22785,63.1646985705407,28.3219390926041,80450,Sandnes,2021-07-30
total,municip,municip1111,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,2070,1126,63.5554190973288,34.5716917408658,3257,Sokndal,2021-07-30
total,municip,municip1112,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,1909,972,60.1449275362319,30.6238185255199,3174,Lund,2021-07-30
total,municip,municip1114,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,1740,1062,62.3432461483339,38.0508778215693,2791,Bjerkreim,2021-07-30
total,municip,municip1119,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,11193,5363,58.5407949790795,28.0491631799163,19120,Hå,2021-07-30
total,municip,municip1120,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,11448,5118,57.6783555018138,25.7859733978235,19848,Klepp,2021-07-30
total,municip,municip1121,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,11233,5324,58.7930493038836,27.8655919606406,19106,Time,2021-07-30
total,municip,municip1122,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,6984,3192,57.8912466843501,26.4588859416446,12064,Gjesdal,2021-07-30
total,municip,municip1124,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,16578,7229,60.3780456714135,26.3284408347598,27457,Sola,2021-07-30
total,municip,municip1127,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,7114,3171,62.8722934158197,28.0247459125055,11315,Randaberg,2021-07-30
total,municip,municip1130,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,7927,3664,60.6503442999235,28.0336648814078,13070,Strand,2021-07-30
total,municip,municip1133,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,1653,984,64.0697674418605,38.1395348837209,2580,Hjelmeland,2021-07-30
total,municip,municip1134,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,2474,1328,64.951430821738,34.8647939091625,3809,Suldal,2021-07-30
total,municip,municip1135,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,2600,1483,57.0050427537821,32.5147993860995,4561,Sauda,2021-07-30
total,municip,municip1144,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,365,219,71.9921104536489,43.1952662721894,507,Kvitsøy,2021-07-30
total,municip,municip1145,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,569,302,66.2398137369034,35.1571594877765,859,Bokn,2021-07-30
total,municip,municip1146,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,6550,3716,58.5972445875828,33.2438718912149,11178,Tysvær,2021-07-30
total,municip,municip1149,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,26883,14011,63.4856535600425,33.0877317274767,42345,Karmøy,2021-07-30
total,municip,municip1151,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,150,100,78.125,52.0833333333333,192,Utsira,2021-07-30
total,municip,municip1160,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,5704,2737,65.5255600229753,31.4417001723148,8705,Vindafjord,2021-07-30
total,municip,municip1505,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,15964,8927,66.243412589734,37.0430308311548,24099,Kristiansund,2021-07-30
total,municip,municip1506,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,19900,10920,62.4411672419203,34.2641983056166,31870,Molde,2021-07-30
total,municip,municip1507,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,40086,20701,60.125993700315,31.0499475026249,66670,Ålesund,2021-07-30
total,municip,municip1511,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,2209,1297,71.6509892961401,42.0694129095037,3083,Vanylven,2021-07-30
total,municip,municip1514,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,1575,1007,64.4171779141104,41.1860940695297,2445,Sande,2021-07-30
total,municip,municip1515,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,5400,2931,60.9618424023482,33.0887333483856,8858,Herøy,2021-07-30
total,municip,municip1516,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,5061,2714,59.0204081632653,31.6501457725948,8575,Ulstein,2021-07-30
total,municip,municip1517,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,3179,1592,61.8482490272374,30.9727626459144,5140,Hareid,2021-07-30
