granularity_time,granularity_geo,location_code,border,age,sex,year,week,yrwk,season,x,date,n_dose_1,n_dose_2,pr100_dose_1,pr100_dose_2,pop,location_name,date_of_publishing
total,county,county03,2020,12-15,female,1900,1,1900-01,1899/1900,24,1900-01-01,8079,87,59.8355799140868,0.644348985335506,13502,Oslo,2021-10-07
total,county,county03,2020,16-17,female,1900,1,1900-01,1899/1900,24,1900-01-01,5340,985,83.9622641509434,15.4874213836478,6360,Oslo,2021-10-07
total,county,county03,2020,18-24,female,1900,1,1900-01,1899/1900,24,1900-01-01,29274,24869,93.6288620226444,79.5400754813536,31266,Oslo,2021-10-07
total,county,county03,2020,25-39,female,1900,1,1900-01,1899/1900,24,1900-01-01,89642,79202,86.5061519903498,76.4313630880579,103625,Oslo,2021-10-07
total,county,county03,2020,40-44,female,1900,1,1900-01,1899/1900,24,1900-01-01,21625,19572,90.3186735162678,81.7441423380529,23943,Oslo,2021-10-07
total,county,county03,2020,45-54,female,1900,1,1900-01,1899/1900,24,1900-01-01,39518,36770,92.9004654661714,86.4403592082373,42538,Oslo,2021-10-07
total,county,county03,2020,55-64,female,1900,1,1900-01,1899/1900,24,1900-01-01,32188,30777,94.8156003299163,90.6592435489572,33948,Oslo,2021-10-07
total,county,county03,2020,65-74,female,1900,1,1900-01,1899/1900,24,1900-01-01,24643,23965,94.7880606200477,92.1801677052081,25998,Oslo,2021-10-07
total,county,county03,2020,75-84,female,1900,1,1900-01,1899/1900,24,1900-01-01,14792,14728,96.5220228384992,96.1044045676999,15325,Oslo,2021-10-07
total,county,county03,2020,85+,female,1900,1,1900-01,1899/1900,24,1900-01-01,7030,6925,90.9326089768465,89.5744405639633,7731,Oslo,2021-10-07
total,county,county03,2020,12-15,male,1900,1,1900-01,1899/1900,24,1900-01-01,8144,89,58.5099504274732,0.639413750987858,13919,Oslo,2021-10-07
total,county,county03,2020,16-17,male,1900,1,1900-01,1899/1900,24,1900-01-01,5173,983,78.6528812528509,14.9460240231108,6577,Oslo,2021-10-07
