granularity_time,granularity_geo,location_code,border,age,sex,year,week,yrwk,season,x,date,n_dose_1,n_dose_2,pr100_dose_1,pr100_dose_2,pop,location_name,date_of_publishing
total,county,county03,2020,00-15,female,1900,1,1900-01,1899/1900,24,1900-01-01,6869,79,11.7166444922048,0.134752498891277,58626,Oslo,2021-09-23
total,county,county03,2020,16-17,female,1900,1,1900-01,1899/1900,24,1900-01-01,5236,934,82.3270440251572,14.685534591195,6360,Oslo,2021-09-23
total,county,county03,2020,18-24,female,1900,1,1900-01,1899/1900,24,1900-01-01,28938,24112,92.5542122433314,77.1189151154609,31266,Oslo,2021-09-23
total,county,county03,2020,25-39,female,1900,1,1900-01,1899/1900,24,1900-01-01,88970,75091,85.8576598311218,72.464173703257,103625,Oslo,2021-09-23
total,county,county03,2020,40-44,female,1900,1,1900-01,1899/1900,24,1900-01-01,21539,19212,89.959487115232,80.2405713569728,23943,Oslo,2021-09-23
total,county,county03,2020,45-54,female,1900,1,1900-01,1899/1900,24,1900-01-01,39429,36498,92.6912407729559,85.8009309323429,42538,Oslo,2021-09-23
total,county,county03,2020,55-64,female,1900,1,1900-01,1899/1900,24,1900-01-01,32143,30633,94.6830446565335,90.2350653941322,33948,Oslo,2021-09-23
total,county,county03,2020,65-74,female,1900,1,1900-01,1899/1900,24,1900-01-01,24610,23920,94.6611277790599,92.0070774674975,25998,Oslo,2021-09-23
total,county,county03,2020,75-84,female,1900,1,1900-01,1899/1900,24,1900-01-01,14789,14707,96.5024469820555,95.9673735725938,15325,Oslo,2021-09-23
total,county,county03,2020,85+,female,1900,1,1900-01,1899/1900,24,1900-01-01,7027,6912,90.8938041650498,89.4062863795111,7731,Oslo,2021-09-23
total,county,county03,2020,00-15,male,1900,1,1900-01,1899/1900,24,1900-01-01,6919,81,11.2968798471762,0.132251375577579,61247,Oslo,2021-09-23
total,county,county03,2020,16-17,male,1900,1,1900-01,1899/1900,24,1900-01-01,5053,927,76.8283411889919,14.09457199331,6577,Oslo,2021-09-23
total,county,county03,2020,18-24,male,1900,1,1900-01,1899/1900,24,1900-01-01,24049,19407,85.4923569143263,68.9904017063633,28130,Oslo,2021-09-23
total,county,county03,2020,25-39,male,1900,1,1900-01,1899/1900,24,1900-01-01,87806,74400,84.1069752294105,71.2657330600203,104398,Oslo,2021-09-23
total,county,county03,2020,40-44,male,1900,1,1900-01,1899/1900,24,1900-01-01,22335,19917,84.3466767371601,75.2152567975831,26480,Oslo,2021-09-23
total,county,county03,2020,45-54,male,1900,1,1900-01,1899/1900,24,1900-01-01,40924,37873,88.741434643074,82.125509584526,46116,Oslo,2021-09-23
total,county,county03,2020,55-64,male,1900,1,1900-01,1899/1900,24,1900-01-01,32113,30333,92.6274193083158,87.4931494995529,34669,Oslo,2021-09-23
total,county,county03,2020,65-74,male,1900,1,1900-01,1899/1900,24,1900-01-01,22671,21924,93.7825763216679,90.692479523455,24174,Oslo,2021-09-23
total,county,county03,2020,75-84,male,1900,1,1900-01,1899/1900,24,1900-01-01,11979,11974,97.8916401078696,97.8507804200376,12237,Oslo,2021-09-23
total,county,county03,2020,85+,male,1900,1,1900-01,1899/1900,24,1900-01-01,3303,3262,91.1927112092766,90.0607399226946,3622,Oslo,2021-09-23
total,county,county11,2020,00-15,female,1900,1,1900-01,1899/1900,24,1900-01-01,5366,57,10.9977045417282,0.116822429906542,48792,Rogaland,2021-09-23
total,county,county11,2020,16-17,female,1900,1,1900-01,1899/1900,24,1900-01-01,5243,880,88.1176470588235,14.7899159663866,5950,Rogaland,2021-09-23
