granularity_time,granularity_geo,location_code,border,age,sex,year,week,yrwk,season,x,date,n_dose_1,n_dose_2,pr100_dose_1,pr100_dose_2,pop,location_name,date_of_publishing
total,county,county03,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,284447,182049,40.8096010100286,26.1185635787148,697010,Oslo,2021-06-17
total,county,county11,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,170815,116990,35.391436770297,24.2393477607766,482645,Rogaland,2021-06-17
total,county,county15,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,97728,67892,36.8029403789956,25.5671376495044,265544,Møre og Romsdal,2021-06-17
total,county,county18,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,88084,64969,36.6489837525224,27.0315588008904,240345,Nordland,2021-06-17
total,county,county30,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,502026,335600,40.0856286889644,26.7968929657358,1252384,Viken,2021-06-17
total,county,county34,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,144532,103433,38.9991446372533,27.9093801183477,370603,Innlandet,2021-06-17
total,county,county38,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,167878,116020,39.7926434405829,27.5005807311049,421882,Vestfold og Telemark,2021-06-17
total,county,county42,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,113024,79546,36.5959403321429,25.7561285183734,308843,Agder,2021-06-17
total,county,county46,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,237950,160406,37.2483058634578,25.1096942649036,638821,Vestland,2021-06-17
total,county,county50,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,171938,117871,36.4952751292653,25.0191032509488,471124,Trøndelag,2021-06-17
total,county,county54,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,87901,61076,36.2975289881405,25.2205080770374,242168,Troms og Finnmark,2021-06-17
total,municip,municip0301,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,284441,182045,40.8087401902412,26.1179896988565,697010,Oslo,2021-06-17
total,municip,municip1101,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,5155,3705,34.8617028470954,25.0557922499493,14787,Eigersund,2021-06-17
total,municip,municip1103,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,52058,35117,36.1145219810333,24.3619360791414,144147,Stavanger,2021-06-17
total,municip,municip1106,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,12788,8624,34.2630549527101,23.1063955201886,37323,Haugesund,2021-06-17
total,municip,municip1108,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,28245,19623,35.1087632069608,24.391547545059,80450,Sandnes,2021-06-17
total,municip,municip1111,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,1274,946,39.1157506908198,29.0451335584894,3257,Sokndal,2021-06-17
total,municip,municip1112,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,1205,906,37.9647132955262,28.5444234404537,3174,Lund,2021-06-17
total,municip,municip1114,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,1092,781,39.125761375851,27.9828018631315,2791,Bjerkreim,2021-06-17
total,municip,municip1119,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,7003,4644,36.6265690376569,24.2887029288703,19120,Hå,2021-06-17
total,municip,municip1120,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,6499,4376,32.7438532849657,22.0475614671503,19848,Klepp,2021-06-17
total,municip,municip1121,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,6062,4346,31.7282529048466,22.7467811158798,19106,Time,2021-06-17
total,municip,municip1122,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,4045,2663,33.5295092838196,22.0739389920424,12064,Gjesdal,2021-06-17
