granularity_time,granularity_geo,location_code,border,age,sex,year,week,yrwk,season,x,date,n_dose_1,n_dose_2,n_dose_3_all,pr100_dose_1,pr100_dose_2,pr100_dose_3_all,pop,location_name,date_of_publishing
total,county,county03,2020,12-15,female,1900,1,1900-01,1899/1900,24,1900-01-01,8764,586,,63.5625181317087,4.25007252683493,,13788,Oslo,2022-05-09
total,county,county03,2020,16-17,female,1900,1,1900-01,1899/1900,24,1900-01-01,5570,4288,,85.207281627658,65.5958390699098,,6537,Oslo,2022-05-09
total,county,county03,2020,18-24,female,1900,1,1900-01,1899/1900,24,1900-01-01,29373,27396,12585,93.8704419801221,87.5523313412803,40.2192323671343,31291,Oslo,2022-05-09
total,county,county03,2020,25-39,female,1900,1,1900-01,1899/1900,24,1900-01-01,93686,89406,53153,90.2719161318919,86.1478869168064,51.2160104835135,103782,Oslo,2022-05-09
total,county,county03,2020,40-44,female,1900,1,1900-01,1899/1900,24,1900-01-01,21975,21131,13668,91.2090648736147,87.7059726891628,56.7301705889678,24093,Oslo,2022-05-09
total,county,county03,2020,45-54,female,1900,1,1900-01,1899/1900,24,1900-01-01,40076,39113,30445,93.5983371090922,91.349230445851,71.1049349557419,42817,Oslo,2022-05-09
total,county,county03,2020,55-64,female,1900,1,1900-01,1899/1900,24,1900-01-01,32577,32101,28385,94.9406930317955,93.553463701804,82.7237490164078,34313,Oslo,2022-05-09
total,county,county03,2020,65-74,female,1900,1,1900-01,1899/1900,24,1900-01-01,24816,24569,22650,95,95,87.7872950660827,25801,Oslo,2022-05-09
total,county,county03,2020,75-84,female,1900,1,1900-01,1899/1900,24,1900-01-01,15985,15847,14672,95,95,89.9240009806325,16316,Oslo,2022-05-09
total,county,county03,2020,85+,female,1900,1,1900-01,1899/1900,24,1900-01-01,7932,7803,6622,95,95,87.523129791171,7566,Oslo,2022-05-09
total,county,county03,2020,12-15,male,1900,1,1900-01,1899/1900,24,1900-01-01,9017,545,,62.9546882636319,3.80506877050897,,14323,Oslo,2022-05-09
total,county,county03,2020,16-17,male,1900,1,1900-01,1899/1900,24,1900-01-01,5333,3908,,80.3889056376244,58.9086523967441,,6634,Oslo,2022-05-09
total,county,county03,2020,18-24,male,1900,1,1900-01,1899/1900,24,1900-01-01,25300,22895,8657,88.9373220374732,80.4830034801561,30.4320314971702,28447,Oslo,2022-05-09
total,county,county03,2020,25-39,male,1900,1,1900-01,1899/1900,24,1900-01-01,90867,86333,48571,87.0006893646356,82.6596070621577,46.5043468270078,104444,Oslo,2022-05-09
total,county,county03,2020,40-44,male,1900,1,1900-01,1899/1900,24,1900-01-01,22717,21888,14393,86.3731417056386,83.2211702977073,54.724154975096,26301,Oslo,2022-05-09
total,county,county03,2020,45-54,male,1900,1,1900-01,1899/1900,24,1900-01-01,41610,40574,31548,89.7734627831715,87.5382955771305,68.0647249190939,46350,Oslo,2022-05-09
total,county,county03,2020,55-64,male,1900,1,1900-01,1899/1900,24,1900-01-01,32927,32404,28233,93.1272449585655,91.6480470628164,79.8512317221484,35357,Oslo,2022-05-09
total,county,county03,2020,65-74,male,1900,1,1900-01,1899/1900,24,1900-01-01,22932,22722,20764,95,95,86.8459575891924,23909,Oslo,2022-05-09
total,county,county03,2020,75-84,male,1900,1,1900-01,1899/1900,24,1900-01-01,13206,13106,12143,95,95,91.3350883790899,13295,Oslo,2022-05-09
total,county,county03,2020,85+,male,1900,1,1900-01,1899/1900,24,1900-01-01,3876,3821,3211,95,95,88.5060639470783,3628,Oslo,2022-05-09
total,county,county11,2020,12-15,female,1900,1,1900-01,1899/1900,24,1900-01-01,9332,604,,72.7527870897326,4.70881733842676,,12827,Rogaland,2022-05-09
total,county,county11,2020,16-17,female,1900,1,1900-01,1899/1900,24,1900-01-01,5346,5041,,90.0758213984836,84.9368155012637,,5935,Rogaland,2022-05-09
total,county,county11,2020,18-24,female,1900,1,1900-01,1899/1900,24,1900-01-01,18564,17785,9582,92.2664015904573,88.3946322067594,47.624254473161,20120,Rogaland,2022-05-09
total,county,county11,2020,25-39,female,1900,1,1900-01,1899/1900,24,1900-01-01,42799,41199,23515,87.702868852459,84.4241803278689,48.1864754098361,48800,Rogaland,2022-05-09
total,county,county11,2020,40-44,female,1900,1,1900-01,1899/1900,24,1900-01-01,14742,14361,10226,90.6976744186047,88.3536360280546,62.9137443090932,16254,Rogaland,2022-05-09
total,county,county11,2020,45-54,female,1900,1,1900-01,1899/1900,24,1900-01-01,29586,29168,24370,93.1813171238701,91.8648231551762,76.7534880791156,31751,Rogaland,2022-05-09
total,county,county11,2020,55-64,female,1900,1,1900-01,1899/1900,24,1900-01-01,25935,25737,23982,95,94.534435261708,88.0881542699725,27225,Rogaland,2022-05-09
total,county,county11,2020,65-74,female,1900,1,1900-01,1899/1900,24,1900-01-01,20809,20671,19801,95,95,92.4675445969926,21414,Rogaland,2022-05-09
total,county,county11,2020,75-84,female,1900,1,1900-01,1899/1900,24,1900-01-01,12984,12881,11916,95,95,90.9687762424613,13099,Rogaland,2022-05-09
total,county,county11,2020,85+,female,1900,1,1900-01,1899/1900,24,1900-01-01,6097,5990,5097,95,95,88.8753269398431,5735,Rogaland,2022-05-09
total,county,county11,2020,12-15,male,1900,1,1900-01,1899/1900,24,1900-01-01,9373,521,,70.0261486738887,3.89241688457228,,13385,Rogaland,2022-05-09
total,county,county11,2020,16-17,male,1900,1,1900-01,1899/1900,24,1900-01-01,5511,5001,,88.2324687800192,80.0672430355428,,6246,Rogaland,2022-05-09
total,county,county11,2020,18-24,male,1900,1,1900-01,1899/1900,24,1900-01-01,19068,17905,7173,88.3023061961656,82.9165508937668,33.2175604334537,21594,Rogaland,2022-05-09
total,county,county11,2020,25-39,male,1900,1,1900-01,1899/1900,24,1900-01-01,43305,41281,21267,83.9716119524539,80.0469255977197,41.2382928389987,51571,Rogaland,2022-05-09
total,county,county11,2020,40-44,male,1900,1,1900-01,1899/1900,24,1900-01-01,15004,14545,9540,84.9651735658871,82.3659323857523,54.0234441361346,17659,Rogaland,2022-05-09
total,county,county11,2020,45-54,male,1900,1,1900-01,1899/1900,24,1900-01-01,30667,30148,24357,89.9272769925518,88.4053721189373,71.4239634039059,34102,Rogaland,2022-05-09
total,county,county11,2020,55-64,male,1900,1,1900-01,1899/1900,24,1900-01-01,26775,26507,24533,93.7270276892919,92.7888822767529,85.8788112157384,28567,Rogaland,2022-05-09
total,county,county11,2020,65-74,male,1900,1,1900-01,1899/1900,24,1900-01-01,20996,20856,20045,95,95,93.1372549019608,21522,Rogaland,2022-05-09
total,county,county11,2020,75-84,male,1900,1,1900-01,1899/1900,24,1900-01-01,11472,11394,10641,95,95,92.8777166797591,11457,Rogaland,2022-05-09
total,county,county11,2020,85+,male,1900,1,1900-01,1899/1900,24,1900-01-01,3555,3497,3001,95,95,91.2712895377129,3288,Rogaland,2022-05-09
total,county,county15,2020,12-15,female,1900,1,1900-01,1899/1900,24,1900-01-01,5327,723,,82.0801232665639,11.1402157164869,,6490,Møre og Romsdal,2022-05-09
total,county,county15,2020,16-17,female,1900,1,1900-01,1899/1900,24,1900-01-01,3029,3118,,93.4299814929056,95,,3242,Møre og Romsdal,2022-05-09
total,county,county15,2020,18-24,female,1900,1,1900-01,1899/1900,24,1900-01-01,10119,9858,5715,93.1167755590319,90.7150087420631,52.5904113370756,10867,Møre og Romsdal,2022-05-09
total,county,county15,2020,25-39,female,1900,1,1900-01,1899/1900,24,1900-01-01,20807,20223,12647,89.9723255210586,87.4470293176511,54.6873648707083,23126,Møre og Romsdal,2022-05-09
total,county,county15,2020,40-44,female,1900,1,1900-01,1899/1900,24,1900-01-01,7227,7111,5388,91.8997965412004,90.4247202441506,68.5147507629705,7864,Møre og Romsdal,2022-05-09
total,county,county15,2020,45-54,female,1900,1,1900-01,1899/1900,24,1900-01-01,16106,15925,13788,94.2698273339187,93.2104184957565,80.702370500439,17085,Møre og Romsdal,2022-05-09
total,county,county15,2020,55-64,female,1900,1,1900-01,1899/1900,24,1900-01-01,15349,15241,14346,95,95,89.8253083714232,15971,Møre og Romsdal,2022-05-09
total,county,county15,2020,65-74,female,1900,1,1900-01,1899/1900,24,1900-01-01,14584,14510,14237,95,95,95,14952,Møre og Romsdal,2022-05-09
total,county,county15,2020,75-84,female,1900,1,1900-01,1899/1900,24,1900-01-01,9249,9179,8564,95,95,92.1157362590083,9297,Møre og Romsdal,2022-05-09
total,county,county15,2020,85+,female,1900,1,1900-01,1899/1900,24,1900-01-01,4821,4732,4034,95,95,89.6245278826928,4501,Møre og Romsdal,2022-05-09
total,county,county15,2020,12-15,male,1900,1,1900-01,1899/1900,24,1900-01-01,5590,699,,82.339077920165,10.2960671674768,,6789,Møre og Romsdal,2022-05-09
total,county,county15,2020,16-17,male,1900,1,1900-01,1899/1900,24,1900-01-01,3066,3041,,90.6296186816435,89.8906296186816,,3383,Møre og Romsdal,2022-05-09
total,county,county15,2020,18-24,male,1900,1,1900-01,1899/1900,24,1900-01-01,10881,10429,4715,91.3065368800873,87.5136359822103,39.5653268440044,11917,Møre og Romsdal,2022-05-09
total,county,county15,2020,25-39,male,1900,1,1900-01,1899/1900,24,1900-01-01,21861,21070,11762,85.7798705120659,82.6760839709633,46.1526388071415,25485,Møre og Romsdal,2022-05-09
total,county,county15,2020,40-44,male,1900,1,1900-01,1899/1900,24,1900-01-01,7092,6934,4805,84.8223896663079,82.9326635569908,57.4692022485349,8361,Møre og Romsdal,2022-05-09
total,county,county15,2020,45-54,male,1900,1,1900-01,1899/1900,24,1900-01-01,16633,16354,13448,89.9908023589244,88.4813071471082,72.7587512849646,18483,Møre og Romsdal,2022-05-09
total,county,county15,2020,55-64,male,1900,1,1900-01,1899/1900,24,1900-01-01,16097,15997,15017,94.3939482788952,93.8075411950976,88.0607517738814,17053,Møre og Romsdal,2022-05-09
total,county,county15,2020,65-74,male,1900,1,1900-01,1899/1900,24,1900-01-01,14820,14757,14495,95,95,95,15199,Møre og Romsdal,2022-05-09
total,county,county15,2020,75-84,male,1900,1,1900-01,1899/1900,24,1900-01-01,8564,8505,7999,95,95,94.1834451901566,8493,Møre og Romsdal,2022-05-09
total,county,county15,2020,85+,male,1900,1,1900-01,1899/1900,24,1900-01-01,2791,2755,2362,95,95,92.9555293191657,2541,Møre og Romsdal,2022-05-09
total,county,county18,2020,12-15,female,1900,1,1900-01,1899/1900,24,1900-01-01,4419,456,,82.0917703882593,8.47111276240015,,5383,Nordland,2022-05-09
total,county,county18,2020,16-17,female,1900,1,1900-01,1899/1900,24,1900-01-01,2499,2465,,93.7359339834959,92.4606151537885,,2666,Nordland,2022-05-09
total,county,county18,2020,18-24,female,1900,1,1900-01,1899/1900,24,1900-01-01,8678,8417,4042,92.4568506285958,89.6761133603239,43.0641380779885,9386,Nordland,2022-05-09
total,county,county18,2020,25-39,female,1900,1,1900-01,1899/1900,24,1900-01-01,19134,18463,10552,89.7467166979362,86.5994371482177,49.4934333958724,21320,Nordland,2022-05-09
total,county,county18,2020,40-44,female,1900,1,1900-01,1899/1900,24,1900-01-01,6076,5945,4123,92.1583497649022,90.171393902624,62.536023054755,6593,Nordland,2022-05-09
total,county,county18,2020,45-54,female,1900,1,1900-01,1899/1900,24,1900-01-01,14794,14618,11921,93.7694111681562,92.6538632186094,75.559358559929,15777,Nordland,2022-05-09
total,county,county18,2020,55-64,female,1900,1,1900-01,1899/1900,24,1900-01-01,15018,14877,13436,95,94.7157318393073,85.5414783217674,15707,Nordland,2022-05-09
total,county,county18,2020,65-74,female,1900,1,1900-01,1899/1900,24,1900-01-01,13544,13462,13047,95,95,93.6611629576454,13930,Nordland,2022-05-09
total,county,county18,2020,75-84,female,1900,1,1900-01,1899/1900,24,1900-01-01,9129,9059,8265,95,95,90.0228733253458,9181,Nordland,2022-05-09
total,county,county18,2020,85+,female,1900,1,1900-01,1899/1900,24,1900-01-01,4220,4136,3348,95,95,83.0357142857143,4032,Nordland,2022-05-09
total,county,county18,2020,12-15,male,1900,1,1900-01,1899/1900,24,1900-01-01,4690,454,,81.2543312543313,7.86555786555787,,5772,Nordland,2022-05-09
total,county,county18,2020,16-17,male,1900,1,1900-01,1899/1900,24,1900-01-01,2690,2563,,92.7266459841434,88.3488452257842,,2901,Nordland,2022-05-09
total,county,county18,2020,18-24,male,1900,1,1900-01,1899/1900,24,1900-01-01,9301,8803,3047,89.4757094757095,84.6849446849447,29.3121693121693,10395,Nordland,2022-05-09
total,county,county18,2020,25-39,male,1900,1,1900-01,1899/1900,24,1900-01-01,19873,19097,9351,85.5157278712509,82.1765136193468,40.2383923576746,23239,Nordland,2022-05-09
total,county,county18,2020,40-44,male,1900,1,1900-01,1899/1900,24,1900-01-01,6011,5847,3634,85.8591629767176,83.5166404799315,51.906870447079,7001,Nordland,2022-05-09
total,county,county18,2020,45-54,male,1900,1,1900-01,1899/1900,24,1900-01-01,14628,14403,11158,90.7838391361013,89.3874511264197,69.2484329423447,16113,Nordland,2022-05-09
total,county,county18,2020,55-64,male,1900,1,1900-01,1899/1900,24,1900-01-01,15392,15257,13637,94.7491535857187,93.9181286549708,83.9458294859957,16245,Nordland,2022-05-09
total,county,county18,2020,65-74,male,1900,1,1900-01,1899/1900,24,1900-01-01,14116,14042,13546,95,95,93.5626467744164,14478,Nordland,2022-05-09
