granularity_time,granularity_geo,location_code,border,age,sex,year,week,yrwk,season,x,date,n_dose_1,n_dose_2,pr100_dose_1,pr100_dose_2,pop,location_name,date_of_publishing
total,county,county03,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,41968,22412,6.0516745638751,3.23175110383075,693494,Oslo,2021-03-05
total,county,county11,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,27022,15292,5.63085027464513,3.18655030715244,479892,Rogaland,2021-03-05
total,county,county15,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,19316,10028,7.28251607989805,3.78075539703964,265238,Møre og Romsdal,2021-03-05
total,county,county18,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,20325,11492,8.42539432503575,4.76381951209402,241235,Nordland,2021-03-05
total,county,county30,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,87730,41621,7.06835916256098,3.35338170186881,1241165,Viken,2021-03-05
total,county,county34,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,32237,18942,8.68021056316222,5.10036754311564,371385,Innlandet,2021-03-05
total,county,county38,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,33900,19289,8.083052771128,4.59923318295835,419396,Vestfold og Telemark,2021-03-05
total,county,county42,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,21529,10854,7.00743089076298,3.53284662029548,307231,Agder,2021-03-05
total,county,county46,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,43061,23517,6.76494938973907,3.69455690296309,636531,Vestland,2021-03-05
total,county,county50,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,34165,18037,7.28927975558031,3.84828739796288,468702,Trøndelag,2021-03-05
total,county,county54,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,15989,9041,6.57142504860035,3.71582049311375,243311,Troms og Finnmark,2021-03-05
total,municip,municip0301,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,41629,22274,6.00279166077861,3.21185186894191,693494,Oslo,2021-03-05
total,municip,municip1101,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,897,548,6.05630949969617,3.69995273782999,14811,Eigersund,2021-03-05
total,municip,municip1103,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,8066,4500,5.61800883168262,3.13427222199005,143574,Stavanger,2021-03-05
total,municip,municip1106,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,2302,1280,6.16216505608052,3.42639933613513,37357,Haugesund,2021-03-05
total,municip,municip1108,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,3789,2271,4.76382061179074,2.85527490350403,79537,Sandnes,2021-03-05
total,municip,municip1111,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,279,123,8.50609756097561,3.75,3280,Sokndal,2021-03-05
total,municip,municip1112,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,283,120,8.83822610868207,3.74765771392879,3202,Lund,2021-03-05
total,municip,municip1114,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,192,109,6.88912809472551,3.91101542877646,2787,Bjerkreim,2021-03-05
total,municip,municip1119,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,1050,540,5.52893475856985,2.84345216155021,18991,Hå,2021-03-05
total,municip,municip1120,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,820,507,4.18623647130897,2.58831937921176,19588,Klepp,2021-03-05
total,municip,municip1121,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,996,594,5.26538380207232,3.14019877352506,18916,Time,2021-03-05
total,municip,municip1122,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,582,320,4.84919180136644,2.66622229628395,12002,Gjesdal,2021-03-05
total,municip,municip1124,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,1332,735,4.90553529996685,2.70688321732405,27153,Sola,2021-03-05
total,municip,municip1127,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,586,333,5.22235094911327,2.9676499420729,11221,Randaberg,2021-03-05
total,municip,municip1130,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,768,430,5.92227020357804,3.3158544108575,12968,Strand,2021-03-05
total,municip,municip1133,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,170,124,6.60450660450661,4.81740481740482,2574,Hjelmeland,2021-03-05
total,municip,municip1134,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,279,134,7.33438485804417,3.52260778128286,3804,Suldal,2021-03-05
total,municip,municip1135,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,304,176,6.61588683351469,3.83025027203482,4595,Sauda,2021-03-05
total,municip,municip1144,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,55,40,10.6382978723404,7.73694390715667,517,Kvitsøy,2021-03-05
total,municip,municip1145,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,54,41,6.33802816901408,4.81220657276995,852,Bokn,2021-03-05
total,municip,municip1146,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,683,381,6.17261635788522,3.44328965205603,11065,Tysvær,2021-03-05
total,municip,municip1149,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,2708,1557,6.41919120087233,3.69079789503627,42186,Karmøy,2021-03-05
total,municip,municip1151,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,45,39,22.7272727272727,19.6969696969697,198,Utsira,2021-03-05
total,municip,municip1160,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,616,323,7.06908423226991,3.70667890750516,8714,Vindafjord,2021-03-05
total,municip,municip1505,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,2021,1061,8.35849290706812,4.38810538070226,24179,Kristiansund,2021-03-05
total,municip,municip1506,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,2393,1248,7.48584477742672,3.90402602684018,31967,Molde,2021-03-05
total,municip,municip1507,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,4343,2107,6.55468018956202,3.17999335929246,66258,Ålesund,2021-03-05
total,municip,municip1511,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,300,148,9.62463907603465,4.74815527751043,3117,Vanylven,2021-03-05
total,municip,municip1514,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,201,92,8.16741162129216,3.73831775700935,2461,Sande,2021-03-05
total,municip,municip1515,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,654,366,7.34831460674157,4.1123595505618,8900,Herøy,2021-03-05
total,municip,municip1516,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,537,278,6.26531326566328,3.24349550810874,8571,Ulstein,2021-03-05
total,municip,municip1517,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,290,184,5.60386473429952,3.55555555555556,5175,Hareid,2021-03-05
total,municip,municip1520,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,812,441,7.50115473441108,4.07390300230947,10825,Ørsta,2021-03-05
total,municip,municip1525,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,314,186,6.94229493698872,4.11231483528631,4523,Stranda,2021-03-05
total,municip,municip1528,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,568,310,7.44918032786885,4.0655737704918,7625,Sykkylven,2021-03-05
total,municip,municip1531,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,616,275,6.61654135338346,2.95381310418904,9310,Sula,2021-03-05
total,municip,municip1532,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,491,301,5.80241077759395,3.55707870479792,8462,Giske,2021-03-05
total,municip,municip1535,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,503,270,7.70055113288426,4.13349663196571,6532,Vestnes,2021-03-05
total,municip,municip1539,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,481,295,6.44081414033208,3.95018746652384,7468,Rauma,2021-03-05
total,municip,municip1547,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,285,150,8.12197207181533,4.2747221430607,3509,Aukra,2021-03-05
total,municip,municip1554,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,415,258,7.17000691085003,4.45749827228749,5788,Averøy,2021-03-05
total,municip,municip1557,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,201,115,7.64549258273108,4.37428680106504,2629,Gjemnes,2021-03-05
total,municip,municip1560,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,322,168,10.6446280991736,5.55371900826446,3025,Tingvoll,2021-03-05
total,municip,municip1563,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,462,242,6.56623081296191,3.439454235361,7036,Sunndal,2021-03-05
total,municip,municip1566,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,524,180,8.85135135135135,3.04054054054054,5920,Surnadal,2021-03-05
total,municip,municip1573,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,134,88,6.23255813953488,4.09302325581395,2150,Smøla,2021-03-05
total,municip,municip1576,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,224,132,6.3872255489022,3.76390076988879,3507,Aure,2021-03-05
total,municip,municip1577,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,911,436,8.69855819726917,4.16308603074573,10473,Volda,2021-03-05
total,municip,municip1578,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,231,122,9.0623774029031,4.7861906630051,2549,Fjord,2021-03-05
total,municip,municip1579,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,934,516,7.03366217335643,3.88583477671511,13279,Hustadvika,2021-03-05
total,municip,municip1804,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,4479,2463,8.5547300265485,4.70424203067403,52357,Bodø,2021-03-05
total,municip,municip1806,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,1743,889,7.97894254978256,4.06958113984894,21845,Narvik,2021-03-05
total,municip,municip1811,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,129,96,9.04628330995792,6.73211781206171,1426,Bindal,2021-03-05
total,municip,municip1812,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,129,84,6.53164556962025,4.25316455696203,1975,Sømna,2021-03-05
total,municip,municip1813,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,619,316,7.81861816344575,3.99141088796261,7917,Brønnøy,2021-03-05
total,municip,municip1815,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,101,65,8.41666666666667,5.41666666666667,1200,Vega,2021-03-05
total,municip,municip1816,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,49,39,10.6060606060606,8.44155844155844,462,Vevelstad,2021-03-05
total,municip,municip1818,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,129,90,7.25942599887451,5.06471581316826,1777,Herøy,2021-03-05
total,municip,municip1820,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,775,417,10.4068752517792,5.5995702967638,7447,Alstahaug,2021-03-05
total,municip,municip1822,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,183,118,7.97733217088056,5.14385353095031,2294,Leirfjord,2021-03-05
total,municip,municip1824,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,1158,681,8.7211929507456,5.12878445549028,13278,Vefsn,2021-03-05
total,municip,municip1825,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,119,83,8.02968960863698,5.60053981106613,1482,Grane,2021-03-05
total,municip,municip1826,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,109,87,8.40400925212028,6.70778720123362,1297,Hattfjelldal,2021-03-05
total,municip,municip1827,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,125,87,9.11743253099927,6.34573304157549,1371,Dønna,2021-03-05
total,municip,municip1828,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,89,39,5.05394662123793,2.21465076660988,1761,Nesna,2021-03-05
total,municip,municip1832,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,405,224,9.0929501571621,5.02918724741805,4454,Hemnes,2021-03-05
total,municip,municip1833,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,2026,1129,7.73754964864039,4.31179346165597,26184,Rana,2021-03-05
total,municip,municip1834,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,149,83,7.88359788359789,4.39153439153439,1890,Lurøy,2021-03-05
total,municip,municip1835,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,43,35,9.88505747126437,8.04597701149425,435,Træna,2021-03-05
total,municip,municip1836,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,67,48,5.5234954657873,3.95713107996702,1213,Rødøy,2021-03-05
total,municip,municip1837,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,515,255,8.19020356234097,4.05534351145038,6288,Meløy,2021-03-05
total,municip,municip1838,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,160,124,8.2051282051282,6.35897435897436,1950,Gildeskål,2021-03-05
total,municip,municip1839,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,102,76,10.0294985250737,7.47295968534907,1017,Beiarn,2021-03-05
total,municip,municip1840,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,407,265,8.71333761507172,5.67330336116463,4671,Saltdal,2021-03-05
total,municip,municip1841,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,851,442,8.738063456207,4.53845364000411,9739,Fauske,2021-03-05
total,municip,municip1845,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,153,114,7.94392523364486,5.9190031152648,1926,Sørfold,2021-03-05
total,municip,municip1848,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,243,146,9.31748466257669,5.59815950920245,2608,Steigen,2021-03-05
total,municip,municip1851,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,154,70,7.57128810226155,3.44149459193707,2034,Lødingen,2021-03-05
total,municip,municip1853,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,119,82,8.82789317507418,6.08308605341246,1348,Evenes,2021-03-05
total,municip,municip1856,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,37,29,7.42971887550201,5.82329317269076,498,Røst,2021-03-05
total,municip,municip1857,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,57,48,7.82967032967033,6.59340659340659,728,Værøy,2021-03-05
total,municip,municip1859,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,112,87,8.80503144654088,6.83962264150943,1272,Flakstad,2021-03-05
total,municip,municip1860,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,1021,562,8.93028951281378,4.91559520685734,11433,Vestvågøy,2021-03-05
total,municip,municip1865,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,694,434,7.22314737718568,4.51706910907577,9608,Vågan,2021-03-05
total,municip,municip1866,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,855,420,10.6066244882769,5.21027167845181,8061,Hadsel,2021-03-05
total,municip,municip1867,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,211,138,8.2133125729856,5.37173997664461,2569,Bø,2021-03-05
total,municip,municip1868,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,286,140,6.48526077097506,3.17460317460317,4410,Øksnes,2021-03-05
total,municip,municip1870,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,800,483,7.57145561234147,4.57126632595116,10566,Sortland,2021-03-05
total,municip,municip1871,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,365,188,7.82757881192365,4.03173922367575,4663,Andøy,2021-03-05
total,municip,municip1874,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,75,60,7.38916256157636,5.91133004926108,1015,Moskenes,2021-03-05
total,municip,municip1875,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,271,140,9.79754157628344,5.06146059291396,2766,Hamarøy,2021-03-05
total,municip,municip3001,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,2283,1194,7.27695789373028,3.80582029133331,31373,Halden,2021-03-05
total,municip,municip3002,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,3500,1974,7.10328171615286,4.00625088791021,49273,Moss,2021-03-05
total,municip,municip3003,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,5230,2138,9.21878305013044,3.76859620672636,56732,Sarpsborg,2021-03-05
total,municip,municip3004,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,6659,3093,8.08278205984099,3.75432420950416,82385,Fredrikstad,2021-03-05
total,municip,municip3005,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,7457,3216,7.35505888386957,3.1720355867674,101386,Drammen,2021-03-05
total,municip,municip3006,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,1669,920,6.02027197633734,3.31854416910147,27723,Kongsberg,2021-03-05
total,municip,municip3007,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,2359,1080,7.69883489442251,3.52468914199928,30641,Ringerike,2021-03-05
total,municip,municip3011,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,511,341,10.9468723221937,7.30505569837189,4668,Hvaler,2021-03-05
total,municip,municip3012,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,99,67,7.47169811320755,5.05660377358491,1325,Aremark,2021-03-05
total,municip,municip3013,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,317,213,8.81780250347705,5.92489568845619,3595,Marker,2021-03-05
total,municip,municip3014,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,3166,1669,7.06822646901232,3.72611180567959,44792,Indre Østfold,2021-03-05
total,municip,municip3015,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,247,152,6.49145860709593,3.99474375821288,3805,Skiptvet,2021-03-05
total,municip,municip3016,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,633,304,7.66807995154452,3.68261659600242,8255,Rakkestad,2021-03-05
total,municip,municip3017,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,634,346,8.44432605221098,4.60841768779968,7508,Råde,2021-03-05
total,municip,municip3018,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,379,214,6.60739191073919,3.73082287308229,5736,Våler,2021-03-05
total,municip,municip3019,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,1200,713,6.6511473229132,3.95189003436426,18042,Vestby,2021-03-05
total,municip,municip3020,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,3739,1651,6.30650384563487,2.78471191472136,59288,Nordre Follo,2021-03-05
total,municip,municip3021,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,1131,619,5.53353882283869,3.02852390038652,20439,Ås,2021-03-05
total,municip,municip3022,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,1152,579,7.25577879952132,3.64678465705108,15877,Frogn,2021-03-05
total,municip,municip3023,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,1293,667,6.59155791190865,3.4002854812398,19616,Nesodden,2021-03-05
total,municip,municip3024,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,8059,3357,6.30935325018985,2.62817953355098,127731,Bærum,2021-03-05
total,municip,municip3025,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,6691,2814,7.08484662381805,2.97963808091825,94441,Asker,2021-03-05
total,municip,municip3026,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,1295,611,7.4468085106383,3.51351351351351,17390,Aurskog-Høland,2021-03-05
total,municip,municip3027,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,1246,531,6.72423097679439,2.8656233135456,18530,Rælingen,2021-03-05
total,municip,municip3028,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,749,390,6.74167416741674,3.51035103510351,11110,Enebakk,2021-03-05
total,municip,municip3029,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,3124,1617,7.53497346840328,3.90014471780029,41460,Lørenskog,2021-03-05
total,municip,municip3030,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,5605,2321,6.51873044671621,2.69937080585697,85983,Lillestrøm,2021-03-05
total,municip,municip3031,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,1511,885,6.23118479112541,3.64963503649635,24249,Nittedal,2021-03-05
total,municip,municip3032,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,462,258,6.70537010159652,3.74455732946299,6890,Gjerdrum,2021-03-05
total,municip,municip3033,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,2302,1104,5.80946372239748,2.78611987381704,39625,Ullensaker,2021-03-05
total,municip,municip3034,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,1588,882,6.87684046423004,3.81950459033431,23092,Nes,2021-03-05
total,municip,municip3035,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,1591,826,6.25491429470042,3.24736593804057,25436,Eidsvoll,2021-03-05
total,municip,municip3036,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,786,474,5.55909187354127,3.35242945045618,14139,Nannestad,2021-03-05
total,municip,municip3037,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,202,94,7.07778556412053,3.29362298528381,2854,Hurdal,2021-03-05
total,municip,municip3038,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,468,236,6.88336520076482,3.47109869098397,6799,Hole,2021-03-05
total,municip,municip3039,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,72,46,6.85714285714286,4.38095238095238,1050,Flå,2021-03-05
total,municip,municip3040,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,235,145,7.17995722578674,4.43018637335778,3273,Nesbyen,2021-03-05
total,municip,municip3041,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,295,161,6.40190972222222,3.49392361111111,4608,Gol,2021-03-05
total,municip,municip3042,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,172,71,6.91874497184232,2.85599356395817,2486,Hemsedal,2021-03-05
total,municip,municip3043,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,315,166,6.73940949935815,3.55156183140779,4674,Ål,2021-03-05
total,municip,municip3044,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,292,176,6.57509569916685,3.96307138031975,4441,Hol,2021-03-05
total,municip,municip3045,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,272,156,7.84539948081915,4.49956734929334,3467,Sigdal,2021-03-05
total,municip,municip3046,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,140,80,6.32911392405063,3.61663652802893,2212,Krødsherad,2021-03-05
total,municip,municip3047,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,963,522,6.82252922422954,3.69819341126461,14115,Modum,2021-03-05
total,municip,municip3048,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,1547,602,7.96478401894661,3.09941821551769,19423,Øvre Eiker,2021-03-05
total,municip,municip3049,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,1674,840,6.24370594159114,3.13304240796688,26811,Lier,2021-03-05
total,municip,municip3050,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,205,88,7.6264880952381,3.27380952380952,2688,Flesberg,2021-03-05
total,municip,municip3051,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,91,65,6.54676258992806,4.67625899280576,1390,Rollag,2021-03-05
total,municip,municip3052,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,243,109,9.96309963099631,4.4690446904469,2439,Nore og Uvdal,2021-03-05
total,municip,municip3053,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,557,201,8.12901342673672,2.93345008756567,6852,Jevnaker,2021-03-05
total,municip,municip3054,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,649,412,7.17285587975243,4.55349248452697,9048,Lunner,2021-03-05
total,municip,municip3401,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,1743,1058,9.77620730270907,5.93415222390487,17829,Kongsvinger,2021-03-05
total,municip,municip3403,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,3061,2003,9.75804137843093,6.385284835347,31369,Hamar,2021-03-05
total,municip,municip3405,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,2481,1367,8.75286646674899,4.82272005644735,28345,Lillehammer,2021-03-05
total,municip,municip3407,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,2434,1451,7.96465968586387,4.74803664921466,30560,Gjøvik,2021-03-05
total,municip,municip3411,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,2914,1883,8.38127013345605,5.4158996778647,34768,Ringsaker,2021-03-05
total,municip,municip3412,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,653,335,8.50925201980714,4.36538962731301,7674,Løten,2021-03-05
total,municip,municip3413,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,1729,1057,8.20831750854539,5.01804025826054,21064,Stange,2021-03-05
total,municip,municip3414,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,457,287,9.11084529505582,5.72169059011164,5016,Nord-Odal,2021-03-05
total,municip,municip3415,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,723,379,9.146110056926,4.7944339025933,7905,Sør-Odal,2021-03-05
total,municip,municip3416,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,531,306,8.69636423190305,5.01146413363904,6106,Eidskog,2021-03-05
