granularity_time,granularity_geo,location_code,border,age,sex,year,week,yrwk,season,x,date,n_dose_1,n_dose_2,pr100_dose_1,pr100_dose_2,pop,location_name,date_of_publishing
total,county,county03,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,288820,185295,41.4369951650622,26.584267083686,697010,Oslo,2021-06-18
total,county,county11,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,173346,119474,35.9158387634804,24.7540117477649,482645,Rogaland,2021-06-18
total,county,county15,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,100983,69724,38.0287259361914,26.2570421474407,265544,Møre og Romsdal,2021-06-18
total,county,county18,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,90337,66654,37.5863862364518,27.7326343381389,240345,Nordland,2021-06-18
total,county,county30,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,516658,343530,41.2539604466362,27.4300853412372,1252384,Viken,2021-06-18
total,county,county34,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,149984,106149,40.4702606292987,28.6422398091759,370603,Innlandet,2021-06-18
total,county,county38,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,171856,118204,40.7355611284672,28.0182610303355,421882,Vestfold og Telemark,2021-06-18
total,county,county42,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,116162,81631,37.6119905583096,26.4312288120501,308843,Agder,2021-06-18
total,county,county46,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,244884,163912,38.3337429420761,25.6585178007611,638821,Vestland,2021-06-18
total,county,county50,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,176613,119403,37.4875828868833,25.3442830337661,471124,Trøndelag,2021-06-18
total,county,county54,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,90332,62491,37.3013775560768,25.8048131875392,242168,Troms og Finnmark,2021-06-18
total,municip,municip0301,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,288814,185291,41.4361343452748,26.5836932038278,697010,Oslo,2021-06-18
total,municip,municip1101,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,5177,3716,35.0104821802935,25.1301819165483,14787,Eigersund,2021-06-18
total,municip,municip1103,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,52185,35695,36.2026264854628,24.762915634734,144147,Stavanger,2021-06-18
total,municip,municip1106,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,13293,9067,35.6161080299011,24.2933311898829,37323,Haugesund,2021-06-18
total,municip,municip1108,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,29424,20271,36.5742697327533,25.1970167806091,80450,Sandnes,2021-06-18
total,municip,municip1111,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,1334,946,40.9579367516119,29.0451335584894,3257,Sokndal,2021-06-18
total,municip,municip1112,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,1206,907,37.9962192816635,28.5759294265911,3174,Lund,2021-06-18
total,municip,municip1114,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,1093,784,39.1615908276603,28.0902902185597,2791,Bjerkreim,2021-06-18
total,municip,municip1119,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,7011,4682,36.668410041841,24.4874476987448,19120,Hå,2021-06-18
total,municip,municip1120,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,6510,4482,32.7992744860943,22.5816203143894,19848,Klepp,2021-06-18
total,municip,municip1121,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,6095,4444,31.9009735161729,23.2597089919397,19106,Time,2021-06-18
total,municip,municip1122,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,4063,2672,33.6787135278515,22.1485411140584,12064,Gjesdal,2021-06-18
