granularity_time,granularity_geo,location_code,border,age,sex,year,week,yrwk,season,x,date,n_dose_1,n_dose_2,pr100_dose_1,pr100_dose_2,pop,location_name,date_of_publishing
total,county,county03,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,233273,152286,33.4676690434858,21.8484670234286,697010,Oslo,2021-06-07
total,county,county11,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,148881,97440,30.8468957515358,20.1887515668866,482645,Rogaland,2021-06-07
total,county,county15,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,87119,57007,32.807745609014,21.4680053023228,265544,Møre og Romsdal,2021-06-07
total,county,county18,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,79836,55135,33.2172502028334,22.9399405021948,240345,Nordland,2021-06-07
total,county,county30,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,423673,282344,33.8293207195237,22.5445230855712,1252384,Viken,2021-06-07
total,county,county34,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,130862,88230,35.3105614363618,23.8071467311382,370603,Innlandet,2021-06-07
total,county,county38,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,144765,95487,34.3140973068299,22.6335800057836,421882,Vestfold og Telemark,2021-06-07
total,county,county42,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,101111,66540,32.7386406685598,21.5449273579132,308843,Agder,2021-06-07
total,county,county46,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,209875,133473,32.8534910405262,20.8936462639769,638821,Vestland,2021-06-07
total,county,county50,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,149764,99173,31.7886586121701,21.0502967371647,471124,Trøndelag,2021-06-07
total,county,county54,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,77983,51724,32.2020250404678,21.3587261735655,242168,Troms og Finnmark,2021-06-07
total,municip,municip0301,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,233267,152283,33.4668082236984,21.848036613535,697010,Oslo,2021-06-07
total,municip,municip1101,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,4465,3021,30.1954419422466,20.4301075268817,14787,Eigersund,2021-06-07
total,municip,municip1103,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,42931,29567,29.7827911784498,20.5116998619465,144147,Stavanger,2021-06-07
total,municip,municip1106,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,11964,7404,32.0553010208183,19.8376336307371,37323,Haugesund,2021-06-07
total,municip,municip1108,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,25378,15916,31.5450590428838,19.7837165941579,80450,Sandnes,2021-06-07
total,municip,municip1111,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,1225,829,37.6112987411729,25.4528707399447,3257,Sokndal,2021-06-07
total,municip,municip1112,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,1088,762,34.2785129174543,24.007561436673,3174,Lund,2021-06-07
total,municip,municip1114,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,938,700,33.6080257972053,25.0806162665711,2791,Bjerkreim,2021-06-07
total,municip,municip1119,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,6083,3751,31.8148535564854,19.6182008368201,19120,Hå,2021-06-07
total,municip,municip1120,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,5677,3616,28.6023780733575,18.2184602982668,19848,Klepp,2021-06-07
total,municip,municip1121,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,5717,3717,29.9225374227991,19.4546215848425,19106,Time,2021-06-07
total,municip,municip1122,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,3422,2301,28.3653846153846,19.073275862069,12064,Gjesdal,2021-06-07
total,municip,municip1124,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,7576,5061,27.5922351312962,18.4324580252759,27457,Sola,2021-06-07
total,municip,municip1127,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,3635,1952,32.1254971277066,17.2514361467079,11315,Randaberg,2021-06-07
total,municip,municip1130,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,3937,2601,30.1224177505738,19.9005355776588,13070,Strand,2021-06-07
total,municip,municip1133,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,868,600,33.6434108527132,23.2558139534884,2580,Hjelmeland,2021-06-07
total,municip,municip1134,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,1348,849,35.3898661065897,22.2893147807824,3809,Suldal,2021-06-07
total,municip,municip1135,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,1444,824,31.6597237447928,18.0662135496602,4561,Sauda,2021-06-07
total,municip,municip1144,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,186,150,36.6863905325444,29.585798816568,507,Kvitsøy,2021-06-07
total,municip,municip1145,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,304,179,35.3899883585565,20.8381839348079,859,Bokn,2021-06-07
total,municip,municip1146,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,3681,2274,32.9307568438003,20.3435319377348,11178,Tysvær,2021-06-07
total,municip,municip1149,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,13896,9307,32.8161530286929,21.978982170268,42345,Karmøy,2021-06-07
total,municip,municip1151,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,99,69,51.5625,35.9375,192,Utsira,2021-06-07
total,municip,municip1160,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,3015,1987,34.6352670878805,22.8259620907524,8705,Vindafjord,2021-06-07
total,municip,municip1505,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,8524,5722,35.3707622722935,23.7437238059671,24099,Kristiansund,2021-06-07
total,municip,municip1506,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,10691,6737,33.5456542202699,21.139002196423,31870,Molde,2021-06-07
total,municip,municip1507,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,20693,13432,31.0379481025949,20.1469926503675,66670,Ålesund,2021-06-07
total,municip,municip1511,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,1262,879,40.9341550437885,28.5111903989621,3083,Vanylven,2021-06-07
total,municip,municip1514,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,868,637,35.5010224948875,26.0531697341513,2445,Sande,2021-06-07
total,municip,municip1515,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,2792,1812,31.5195303680289,20.4560848950102,8858,Herøy,2021-06-07
total,municip,municip1516,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,2528,1703,29.4810495626822,19.8600583090379,8575,Ulstein,2021-06-07
total,municip,municip1517,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,1645,1008,32.0038910505837,19.6108949416342,5140,Hareid,2021-06-07
total,municip,municip1520,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,3536,2285,32.6500461680517,21.0987996306556,10830,Ørsta,2021-06-07
total,municip,municip1525,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,1379,941,30.7675145024543,20.9950914770192,4482,Stranda,2021-06-07
total,municip,municip1528,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,2425,1697,31.9246972090574,22.3407056345445,7596,Sykkylven,2021-06-07
total,municip,municip1531,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,3338,2080,35.4766712721862,22.1064937825486,9409,Sula,2021-06-07
total,municip,municip1532,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,2752,1662,32.3536327298378,19.5391488361157,8506,Giske,2021-06-07
total,municip,municip1535,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,2086,1315,29.9798792756539,18.8991089393504,6958,Vestnes,2021-06-07
total,municip,municip1539,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,2317,1419,32.977512097922,20.1964133219471,7026,Rauma,2021-06-07
total,municip,municip1547,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,1256,883,35.6615559341283,25.0709823963657,3522,Aukra,2021-06-07
total,municip,municip1554,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,1922,1250,33.0922865013774,21.5220385674931,5808,Averøy,2021-06-07
total,municip,municip1557,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,961,655,36.1550037622272,24.6425884123401,2658,Gjemnes,2021-06-07
total,municip,municip1560,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,1188,857,39.7989949748744,28.7102177554439,2985,Tingvoll,2021-06-07
total,municip,municip1563,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,2289,1488,32.906843013226,21.3916043703278,6956,Sunndal,2021-06-07
total,municip,municip1566,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,2067,1404,35.2009536784741,23.9100817438692,5872,Surnadal,2021-06-07
total,municip,municip1573,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,664,480,31.203007518797,22.5563909774436,2128,Smøla,2021-06-07
total,municip,municip1576,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,1078,747,31.0841983852365,21.5397923875433,3468,Aure,2021-06-07
total,municip,municip1577,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,3668,2435,34.0228179204155,22.5860309804285,10781,Volda,2021-06-07
total,municip,municip1578,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,1081,751,43.2054356514788,30.0159872102318,2502,Fjord,2021-06-07
total,municip,municip1579,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,4109,2728,30.8552977397312,20.4850942404445,13317,Hustadvika,2021-06-07
total,municip,municip1804,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,17804,13176,33.8736681887367,25.0684931506849,52560,Bodø,2021-06-07
total,municip,municip1806,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,7164,4807,33.0732653155441,22.1919578966807,21661,Narvik,2021-06-07
total,municip,municip1811,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,434,254,31.0665712240515,18.1818181818182,1397,Bindal,2021-06-07
