granularity_time,granularity_geo,location_code,border,age,sex,year,week,yrwk,season,x,date,n_dose_1,n_dose_2,pr100_dose_1,pr100_dose_2,pop,location_name,date_of_publishing
total,county,county03,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,319926,196716,45.8997718827564,28.2228375489591,697010,Oslo,2021-06-25
total,county,county11,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,194744,127340,40.349325073294,26.3837810398948,482645,Rogaland,2021-06-25
total,county,county15,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,110390,73821,41.5712650257585,27.7999126321815,265544,Møre og Romsdal,2021-06-25
total,county,county18,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,100827,69258,41.950945515821,28.8160768894714,240345,Nordland,2021-06-25
total,county,county30,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,595040,362349,47.5125839997956,28.9327394792652,1252384,Viken,2021-06-25
total,county,county34,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,164687,112918,44.4375787567829,30.4687225953379,370603,Innlandet,2021-06-25
total,county,county38,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,194465,125766,46.0946425777824,29.810705363111,421882,Vestfold og Telemark,2021-06-25
total,county,county42,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,128824,85895,41.7118082650408,27.8118655757132,308843,Agder,2021-06-25
total,county,county46,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,275109,175284,43.065115267031,27.4386721789046,638821,Vestland,2021-06-25
total,county,county50,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,196479,127039,41.7043071463139,26.9650877475994,471124,Trøndelag,2021-06-25
total,county,county54,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,99103,66517,40.9232433682402,27.4672954312709,242168,Troms og Finnmark,2021-06-25
total,municip,municip0301,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,319920,196711,45.898911062969,28.2221201991363,697010,Oslo,2021-06-25
total,municip,municip1101,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,5792,3964,39.1695408128762,26.8073307635085,14787,Eigersund,2021-06-25
total,municip,municip1103,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,59401,38854,41.2086273040715,26.954428465386,144147,Stavanger,2021-06-25
total,municip,municip1106,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,14263,9550,38.2150416633175,25.5874393805428,37323,Haugesund,2021-06-25
total,municip,municip1108,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,33905,20754,42.1441889372281,25.7973896830329,80450,Sandnes,2021-06-25
total,municip,municip1111,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,1479,1014,45.4098863985263,31.1329444273872,3257,Sokndal,2021-06-25
total,municip,municip1112,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,1335,928,42.0604914933837,29.2375551354757,3174,Lund,2021-06-25
total,municip,municip1114,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,1214,788,43.4969544965962,28.2336080257972,2791,Bjerkreim,2021-06-25
total,municip,municip1119,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,7661,5096,40.0679916317992,26.652719665272,19120,Hå,2021-06-25
total,municip,municip1120,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,7216,4806,36.3563079403466,24.2140266021765,19848,Klepp,2021-06-25
total,municip,municip1121,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,7028,4964,36.7842562545797,25.9813671098084,19106,Time,2021-06-25
