granularity_time,granularity_geo,location_code,border,age,sex,year,week,yrwk,season,x,date,n_dose_1,n_dose_2,cum_n_dose_1,cum_n_dose_2,cum_pr100_dose_1,cum_pr100_dose_2,pop,location_name
day,county,county03,2020,total,total,2021,2,2021-02,2020/2021,25,2021-01-14,1232,0,5219,0,0.75256599191918,0,693494,Oslo
day,county,county03,2020,total,total,2021,2,2021-02,2020/2021,25,2021-01-15,1663,0,6882,0,0.992366192065108,0,693494,Oslo
day,county,county03,2020,total,total,2021,2,2021-02,2020/2021,25,2021-01-16,636,0,7518,0,1.08407570937888,0,693494,Oslo
day,county,county03,2020,total,total,2021,2,2021-02,2020/2021,25,2021-01-17,276,5,7794,5,1.12387417915656,0.00072098677133472,693494,Oslo
day,county,county03,2020,total,total,2021,3,2021-03,2020/2021,26,2021-01-18,741,231,8535,236,1.23072441866837,0.0340305756069988,693494,Oslo
day,county,county03,2020,total,total,2021,3,2021-03,2020/2021,26,2021-01-19,807,69,9342,305,1.34709168356179,0.0439801930514179,693494,Oslo
day,county,county03,2020,total,total,2021,3,2021-03,2020/2021,26,2021-01-20,985,99,10327,404,1.48912607751473,0.0582557311238453,693494,Oslo
day,county,county03,2020,total,total,2021,3,2021-03,2020/2021,26,2021-01-21,1017,21,11344,425,1.63577478680421,0.0612838755634512,693494,Oslo
day,county,county03,2020,total,total,2021,3,2021-03,2020/2021,26,2021-01-22,668,6,12012,431,1.73209861945453,0.0621490596890528,693494,Oslo
day,county,county03,2020,total,total,2021,3,2021-03,2020/2021,26,2021-01-23,232,0,12244,431,1.76555240564446,0.0621490596890528,693494,Oslo
day,county,county03,2020,total,total,2021,3,2021-03,2020/2021,26,2021-01-24,65,0,12309,431,1.77492523367181,0.0621490596890528,693494,Oslo
day,county,county03,2020,total,total,2021,4,2021-04,2020/2021,27,2021-01-25,257,0,12566,431,1.81198395371842,0.0621490596890528,693494,Oslo
day,county,county03,2020,total,total,2021,4,2021-04,2020/2021,27,2021-01-26,314,403,12880,834,1.85726192295824,0.120260593458631,693494,Oslo
day,county,county03,2020,total,total,2021,4,2021-04,2020/2021,27,2021-01-27,997,528,13877,1362,2.00102668516238,0.196396796511578,693494,Oslo
day,county,county03,2020,total,total,2021,4,2021-04,2020/2021,27,2021-01-28,834,842,14711,2204,2.12128727862101,0.317810968804344,693494,Oslo
day,county,county03,2020,total,total,2021,4,2021-04,2020/2021,27,2021-01-29,410,501,15121,2705,2.18040819387046,0.390053843292083,693494,Oslo
day,county,county03,2020,total,total,2021,4,2021-04,2020/2021,27,2021-01-30,92,149,15213,2854,2.19367435046302,0.411539249077858,693494,Oslo
day,county,county03,2020,total,total,2021,4,2021-04,2020/2021,27,2021-01-31,60,45,15273,2899,2.20232619171903,0.41802813001987,693494,Oslo
day,county,county03,2020,total,total,2021,5,2021-05,2020/2021,28,2021-02-01,52,46,15325,2945,2.20982445414092,0.42466120831615,693494,Oslo
day,county,county03,2020,total,total,2021,5,2021-05,2020/2021,28,2021-02-02,1500,149,16825,3094,2.42612048554133,0.446146614101925,693494,Oslo
day,county,county03,2020,total,total,2021,5,2021-05,2020/2021,28,2021-02-03,2298,450,19123,3544,2.75748600564677,0.511035423522049,693494,Oslo
day,county,county03,2020,total,total,2021,5,2021-05,2020/2021,28,2021-02-04,1988,1201,21111,4745,3.04415034592945,0.684216445996649,693494,Oslo
day,county,county03,2020,total,total,2021,5,2021-05,2020/2021,28,2021-02-05,1319,1485,22430,6230,3.23434665620755,0.898349517083061,693494,Oslo
day,county,county03,2020,total,total,2021,5,2021-05,2020/2021,28,2021-02-06,234,631,22664,6861,3.26808883710602,0.989338047625502,693494,Oslo
day,county,county03,2020,total,total,2021,5,2021-05,2020/2021,28,2021-02-07,211,268,22875,7129,3.29851447885634,1.02798293856904,693494,Oslo
day,county,county03,2020,total,total,2021,6,2021-06,2020/2021,29,2021-02-08,37,437,22912,7566,3.30384978096422,1.0909971823837,693494,Oslo
day,county,county11,2020,total,total,2020,52,2020-52,2020/2021,23,2020-12-27,0,0,0,0,0,0,479892,Rogaland
day,county,county11,2020,total,total,2020,53,2020-53,2020/2021,23.5,2020-12-28,1,0,1,0,0.000208380218882582,0,479892,Rogaland
day,county,county11,2020,total,total,2020,53,2020-53,2020/2021,23.5,2020-12-29,0,0,1,0,0.000208380218882582,0,479892,Rogaland
day,county,county11,2020,total,total,2020,53,2020-53,2020/2021,23.5,2020-12-30,0,0,1,0,0.000208380218882582,0,479892,Rogaland
day,county,county11,2020,total,total,2020,53,2020-53,2020/2021,23.5,2020-12-31,0,0,1,0,0.000208380218882582,0,479892,Rogaland
day,county,county11,2020,total,total,2020,53,2020-53,2020/2021,23.5,2021-01-01,0,0,1,0,0.000208380218882582,0,479892,Rogaland
day,county,county11,2020,total,total,2020,53,2020-53,2020/2021,23.5,2021-01-02,0,0,1,0,0.000208380218882582,0,479892,Rogaland
day,county,county11,2020,total,total,2020,53,2020-53,2020/2021,23.5,2021-01-03,0,0,1,0,0.000208380218882582,0,479892,Rogaland
day,county,county11,2020,total,total,2021,1,2021-01,2020/2021,24,2021-01-04,0,0,1,0,0.000208380218882582,0,479892,Rogaland
day,county,county11,2020,total,total,2021,1,2021-01,2020/2021,24,2021-01-05,548,0,549,0,0.114400740166537,0,479892,Rogaland
day,county,county11,2020,total,total,2021,1,2021-01,2020/2021,24,2021-01-06,641,0,1190,0,0.247972460470273,0,479892,Rogaland
day,county,county11,2020,total,total,2021,1,2021-01,2020/2021,24,2021-01-07,211,0,1401,0,0.291940686654497,0,479892,Rogaland
day,county,county11,2020,total,total,2021,1,2021-01,2020/2021,24,2021-01-08,20,0,1421,0,0.296108291032149,0,479892,Rogaland
day,county,county11,2020,total,total,2021,1,2021-01,2020/2021,24,2021-01-09,0,0,1421,0,0.296108291032149,0,479892,Rogaland
day,county,county11,2020,total,total,2021,1,2021-01,2020/2021,24,2021-01-10,0,0,1421,0,0.296108291032149,0,479892,Rogaland
day,county,county11,2020,total,total,2021,2,2021-02,2020/2021,25,2021-01-11,1,0,1422,0,0.296316671251032,0,479892,Rogaland
day,county,county11,2020,total,total,2021,2,2021-02,2020/2021,25,2021-01-12,129,0,1551,0,0.323197719486885,0,479892,Rogaland
day,county,county11,2020,total,total,2021,2,2021-02,2020/2021,25,2021-01-13,762,0,2313,0,0.481983446275412,0,479892,Rogaland
day,county,county11,2020,total,total,2021,2,2021-02,2020/2021,25,2021-01-14,525,0,2838,0,0.591383061188767,0,479892,Rogaland
day,county,county11,2020,total,total,2021,2,2021-02,2020/2021,25,2021-01-15,289,0,3127,0,0.651604944445834,0,479892,Rogaland
day,county,county11,2020,total,total,2021,2,2021-02,2020/2021,25,2021-01-16,0,0,3127,0,0.651604944445834,0,479892,Rogaland
day,county,county11,2020,total,total,2021,2,2021-02,2020/2021,25,2021-01-17,0,0,3127,0,0.651604944445834,0,479892,Rogaland
day,county,county11,2020,total,total,2021,3,2021-03,2020/2021,26,2021-01-18,71,0,3198,0,0.666399939986497,0,479892,Rogaland
day,county,county11,2020,total,total,2021,3,2021-03,2020/2021,26,2021-01-19,511,0,3709,0,0.772882231835496,0,479892,Rogaland
day,county,county11,2020,total,total,2021,3,2021-03,2020/2021,26,2021-01-20,616,0,4325,0,0.901244446667167,0,479892,Rogaland
day,county,county11,2020,total,total,2021,3,2021-03,2020/2021,26,2021-01-21,424,0,4749,0,0.989597659473382,0,479892,Rogaland
day,county,county11,2020,total,total,2021,3,2021-03,2020/2021,26,2021-01-22,266,0,5015,0,1.04502679769615,0,479892,Rogaland
day,county,county11,2020,total,total,2021,3,2021-03,2020/2021,26,2021-01-23,0,0,5015,0,1.04502679769615,0,479892,Rogaland
day,county,county11,2020,total,total,2021,3,2021-03,2020/2021,26,2021-01-24,0,0,5015,0,1.04502679769615,0,479892,Rogaland
day,county,county11,2020,total,total,2021,4,2021-04,2020/2021,27,2021-01-25,149,0,5164,0,1.07607545030965,0,479892,Rogaland
day,county,county11,2020,total,total,2021,4,2021-04,2020/2021,27,2021-01-26,338,381,5502,381,1.14650796429197,0.0793928633942637,479892,Rogaland
day,county,county11,2020,total,total,2021,4,2021-04,2020/2021,27,2021-01-27,834,600,6336,981,1.32029706684004,0.204420994723813,479892,Rogaland
day,county,county11,2020,total,total,2021,4,2021-04,2020/2021,27,2021-01-28,521,282,6857,1263,1.42886316087786,0.263184216448701,479892,Rogaland
day,county,county11,2020,total,total,2021,4,2021-04,2020/2021,27,2021-01-29,407,22,7264,1285,1.51367390996308,0.267768581264118,479892,Rogaland
day,county,county11,2020,total,total,2021,4,2021-04,2020/2021,27,2021-01-30,2,0,7266,1285,1.51409067040084,0.267768581264118,479892,Rogaland
day,county,county11,2020,total,total,2021,4,2021-04,2020/2021,27,2021-01-31,0,0,7266,1285,1.51409067040084,0.267768581264118,479892,Rogaland
day,county,county11,2020,total,total,2021,5,2021-05,2020/2021,28,2021-02-01,13,5,7279,1290,1.51679961324631,0.268810482358531,479892,Rogaland
day,county,county11,2020,total,total,2021,5,2021-05,2020/2021,28,2021-02-02,441,76,7720,1366,1.60869528977353,0.284647378993607,479892,Rogaland
day,county,county11,2020,total,total,2021,5,2021-05,2020/2021,28,2021-02-03,2380,645,10100,2011,2.10464021071408,0.419052620172872,479892,Rogaland
day,county,county11,2020,total,total,2021,5,2021-05,2020/2021,28,2021-02-04,1826,544,11926,2555,2.48514249039367,0.532411459244997,479892,Rogaland
day,county,county11,2020,total,total,2021,5,2021-05,2020/2021,28,2021-02-05,649,273,12575,2828,2.62038125244847,0.589299258999942,479892,Rogaland
day,county,county11,2020,total,total,2021,5,2021-05,2020/2021,28,2021-02-06,0,0,12575,2828,2.62038125244847,0.589299258999942,479892,Rogaland
day,county,county11,2020,total,total,2021,5,2021-05,2020/2021,28,2021-02-07,0,0,12575,2828,2.62038125244847,0.589299258999942,479892,Rogaland
day,county,county11,2020,total,total,2021,6,2021-06,2020/2021,29,2021-02-08,6,71,12581,2899,2.62163153376176,0.604094254540605,479892,Rogaland
day,county,county15,2020,total,total,2020,52,2020-52,2020/2021,23,2020-12-27,0,0,0,0,0,0,265238,Møre og Romsdal
day,county,county15,2020,total,total,2020,53,2020-53,2020/2021,23.5,2020-12-28,0,0,0,0,0,0,265238,Møre og Romsdal
day,county,county15,2020,total,total,2020,53,2020-53,2020/2021,23.5,2020-12-29,0,0,0,0,0,0,265238,Møre og Romsdal
day,county,county15,2020,total,total,2020,53,2020-53,2020/2021,23.5,2020-12-30,0,0,0,0,0,0,265238,Møre og Romsdal
day,county,county15,2020,total,total,2020,53,2020-53,2020/2021,23.5,2020-12-31,0,0,0,0,0,0,265238,Møre og Romsdal
day,county,county15,2020,total,total,2020,53,2020-53,2020/2021,23.5,2021-01-01,0,0,0,0,0,0,265238,Møre og Romsdal
day,county,county15,2020,total,total,2020,53,2020-53,2020/2021,23.5,2021-01-02,0,0,0,0,0,0,265238,Møre og Romsdal
day,county,county15,2020,total,total,2020,53,2020-53,2020/2021,23.5,2021-01-03,0,0,0,0,0,0,265238,Møre og Romsdal
day,county,county15,2020,total,total,2021,1,2021-01,2020/2021,24,2021-01-04,0,0,0,0,0,0,265238,Møre og Romsdal
day,county,county15,2020,total,total,2021,1,2021-01,2020/2021,24,2021-01-05,186,0,186,0,0.0701256984293352,0,265238,Møre og Romsdal
day,county,county15,2020,total,total,2021,1,2021-01,2020/2021,24,2021-01-06,497,0,683,0,0.257504580791591,0,265238,Møre og Romsdal
day,county,county15,2020,total,total,2021,1,2021-01,2020/2021,24,2021-01-07,457,0,1140,0,0.429802667792699,0,265238,Møre og Romsdal
day,county,county15,2020,total,total,2021,1,2021-01,2020/2021,24,2021-01-08,35,0,1175,0,0.442998363733703,0,265238,Møre og Romsdal
day,county,county15,2020,total,total,2021,1,2021-01,2020/2021,24,2021-01-09,1,0,1176,0,0.443375383617732,0,265238,Møre og Romsdal
day,county,county15,2020,total,total,2021,1,2021-01,2020/2021,24,2021-01-10,0,0,1176,0,0.443375383617732,0,265238,Møre og Romsdal
day,county,county15,2020,total,total,2021,2,2021-02,2020/2021,25,2021-01-11,1,0,1177,0,0.443752403501761,0,265238,Møre og Romsdal
day,county,county15,2020,total,total,2021,2,2021-02,2020/2021,25,2021-01-12,227,0,1404,0,0.529335917176272,0,265238,Møre og Romsdal
day,county,county15,2020,total,total,2021,2,2021-02,2020/2021,25,2021-01-13,387,0,1791,0,0.675242612295372,0,265238,Møre og Romsdal
day,county,county15,2020,total,total,2021,2,2021-02,2020/2021,25,2021-01-14,410,0,2201,0,0.829820764747133,0,265238,Møre og Romsdal
day,county,county15,2020,total,total,2021,2,2021-02,2020/2021,25,2021-01-15,152,0,2353,0,0.887127787119493,0,265238,Møre og Romsdal
day,county,county15,2020,total,total,2021,2,2021-02,2020/2021,25,2021-01-16,1,0,2354,0,0.887504807003522,0,265238,Møre og Romsdal
day,county,county15,2020,total,total,2021,2,2021-02,2020/2021,25,2021-01-17,1,0,2355,0,0.88788182688755,0,265238,Møre og Romsdal
day,county,county15,2020,total,total,2021,3,2021-03,2020/2021,26,2021-01-18,11,0,2366,0,0.892029045611866,0,265238,Møre og Romsdal
day,county,county15,2020,total,total,2021,3,2021-03,2020/2021,26,2021-01-19,180,0,2546,0,0.959892624737029,0,265238,Møre og Romsdal
day,county,county15,2020,total,total,2021,3,2021-03,2020/2021,26,2021-01-20,488,0,3034,0,1.14387832814303,0,265238,Møre og Romsdal
day,county,county15,2020,total,total,2021,3,2021-03,2020/2021,26,2021-01-21,757,0,3791,0,1.42928238035274,0,265238,Møre og Romsdal
day,county,county15,2020,total,total,2021,3,2021-03,2020/2021,26,2021-01-22,210,0,4001,0,1.50845655599876,0,265238,Møre og Romsdal
day,county,county15,2020,total,total,2021,3,2021-03,2020/2021,26,2021-01-23,0,0,4001,0,1.50845655599876,0,265238,Møre og Romsdal
day,county,county15,2020,total,total,2021,3,2021-03,2020/2021,26,2021-01-24,0,0,4001,0,1.50845655599876,0,265238,Møre og Romsdal
day,county,county15,2020,total,total,2021,4,2021-04,2020/2021,27,2021-01-25,3,0,4004,0,1.50958761565085,0,265238,Møre og Romsdal
day,county,county15,2020,total,total,2021,4,2021-04,2020/2021,27,2021-01-26,78,129,4082,129,1.53899516660509,0.0486355650397002,265238,Møre og Romsdal
day,county,county15,2020,total,total,2021,4,2021-04,2020/2021,27,2021-01-27,522,351,4604,480,1.73579954606806,0.180969544333768,265238,Møre og Romsdal
day,county,county15,2020,total,total,2021,4,2021-04,2020/2021,27,2021-01-28,475,508,5079,988,1.91488399098168,0.372495645420339,265238,Møre og Romsdal
day,county,county15,2020,total,total,2021,4,2021-04,2020/2021,27,2021-01-29,90,77,5169,1065,1.94881578054427,0.401526176490548,265238,Møre og Romsdal
day,county,county15,2020,total,total,2021,4,2021-04,2020/2021,27,2021-01-30,0,1,5169,1066,1.94881578054427,0.401903196374577,265238,Møre og Romsdal
day,county,county15,2020,total,total,2021,4,2021-04,2020/2021,27,2021-01-31,0,0,5169,1066,1.94881578054427,0.401903196374577,265238,Møre og Romsdal
day,county,county15,2020,total,total,2021,5,2021-05,2020/2021,28,2021-02-01,0,0,5169,1066,1.94881578054427,0.401903196374577,265238,Møre og Romsdal
day,county,county15,2020,total,total,2021,5,2021-05,2020/2021,28,2021-02-02,279,195,5448,1261,2.05400432818827,0.47542207376017,265238,Møre og Romsdal
day,county,county15,2020,total,total,2021,5,2021-05,2020/2021,28,2021-02-03,1038,284,6486,1545,2.44535096781004,0.582495720824316,265238,Møre og Romsdal
day,county,county15,2020,total,total,2021,5,2021-05,2020/2021,28,2021-02-04,1425,463,7911,2008,2.98260430255092,0.757055927129597,265238,Møre og Romsdal
day,county,county15,2020,total,total,2021,5,2021-05,2020/2021,28,2021-02-05,199,150,8110,2158,3.05763125947262,0.813608909733899,265238,Møre og Romsdal
day,county,county15,2020,total,total,2021,5,2021-05,2020/2021,28,2021-02-06,1,2,8111,2160,3.05800827935665,0.814362949501957,265238,Møre og Romsdal
day,county,county15,2020,total,total,2021,5,2021-05,2020/2021,28,2021-02-07,0,1,8111,2161,3.05800827935665,0.814739969385986,265238,Møre og Romsdal
day,county,county15,2020,total,total,2021,6,2021-06,2020/2021,29,2021-02-08,0,2,8111,2163,3.05800827935665,0.815494009154043,265238,Møre og Romsdal
day,county,county18,2020,total,total,2020,52,2020-52,2020/2021,23,2020-12-27,0,0,0,0,0,0,241235,Nordland
day,county,county18,2020,total,total,2020,53,2020-53,2020/2021,23.5,2020-12-28,0,0,0,0,0,0,241235,Nordland
day,county,county18,2020,total,total,2020,53,2020-53,2020/2021,23.5,2020-12-29,0,0,0,0,0,0,241235,Nordland
day,county,county18,2020,total,total,2020,53,2020-53,2020/2021,23.5,2020-12-30,1,0,1,0,0.00041453354612722,0,241235,Nordland
day,county,county18,2020,total,total,2020,53,2020-53,2020/2021,23.5,2020-12-31,0,0,1,0,0.00041453354612722,0,241235,Nordland
day,county,county18,2020,total,total,2020,53,2020-53,2020/2021,23.5,2021-01-01,0,0,1,0,0.00041453354612722,0,241235,Nordland
day,county,county18,2020,total,total,2020,53,2020-53,2020/2021,23.5,2021-01-02,0,0,1,0,0.00041453354612722,0,241235,Nordland
day,county,county18,2020,total,total,2020,53,2020-53,2020/2021,23.5,2021-01-03,0,0,1,0,0.00041453354612722,0,241235,Nordland
day,county,county18,2020,total,total,2021,1,2021-01,2020/2021,24,2021-01-04,0,0,1,0,0.00041453354612722,0,241235,Nordland
day,county,county18,2020,total,total,2021,1,2021-01,2020/2021,24,2021-01-05,200,0,201,0,0.0833212427715713,0,241235,Nordland
day,county,county18,2020,total,total,2021,1,2021-01,2020/2021,24,2021-01-06,687,0,888,0,0.368105788960972,0,241235,Nordland
day,county,county18,2020,total,total,2021,1,2021-01,2020/2021,24,2021-01-07,238,0,1126,0,0.46676477293925,0,241235,Nordland
day,county,county18,2020,total,total,2021,1,2021-01,2020/2021,24,2021-01-08,115,0,1241,0,0.514436130743881,0,241235,Nordland
day,county,county18,2020,total,total,2021,1,2021-01,2020/2021,24,2021-01-09,0,0,1241,0,0.514436130743881,0,241235,Nordland
day,county,county18,2020,total,total,2021,1,2021-01,2020/2021,24,2021-01-10,0,0,1241,0,0.514436130743881,0,241235,Nordland
day,county,county18,2020,total,total,2021,2,2021-02,2020/2021,25,2021-01-11,0,0,1241,0,0.514436130743881,0,241235,Nordland
day,county,county18,2020,total,total,2021,2,2021-02,2020/2021,25,2021-01-12,291,0,1532,0,0.635065392666902,0,241235,Nordland
day,county,county18,2020,total,total,2021,2,2021-02,2020/2021,25,2021-01-13,626,0,2158,0,0.894563392542542,0,241235,Nordland
day,county,county18,2020,total,total,2021,2,2021-02,2020/2021,25,2021-01-14,273,0,2431,0,1.00773105063527,0,241235,Nordland
day,county,county18,2020,total,total,2021,2,2021-02,2020/2021,25,2021-01-15,69,0,2500,0,1.03633386531805,0,241235,Nordland
day,county,county18,2020,total,total,2021,2,2021-02,2020/2021,25,2021-01-16,0,0,2500,0,1.03633386531805,0,241235,Nordland
day,county,county18,2020,total,total,2021,2,2021-02,2020/2021,25,2021-01-17,0,0,2500,0,1.03633386531805,0,241235,Nordland
day,county,county18,2020,total,total,2021,3,2021-03,2020/2021,26,2021-01-18,0,0,2500,0,1.03633386531805,0,241235,Nordland
day,county,county18,2020,total,total,2021,3,2021-03,2020/2021,26,2021-01-19,313,0,2813,0,1.16608286525587,0,241235,Nordland
day,county,county18,2020,total,total,2021,3,2021-03,2020/2021,26,2021-01-20,785,0,3598,0,1.49149169896574,0,241235,Nordland
day,county,county18,2020,total,total,2021,3,2021-03,2020/2021,26,2021-01-21,613,0,4211,0,1.74560076274173,0,241235,Nordland
day,county,county18,2020,total,total,2021,3,2021-03,2020/2021,26,2021-01-22,167,0,4378,0,1.81482786494497,0,241235,Nordland
day,county,county18,2020,total,total,2021,3,2021-03,2020/2021,26,2021-01-23,1,0,4379,0,1.8152423984911,0,241235,Nordland
day,county,county18,2020,total,total,2021,3,2021-03,2020/2021,26,2021-01-24,0,0,4379,0,1.8152423984911,0,241235,Nordland
day,county,county18,2020,total,total,2021,4,2021-04,2020/2021,27,2021-01-25,51,0,4430,0,1.83638360934359,0,241235,Nordland
day,county,county18,2020,total,total,2021,4,2021-04,2020/2021,27,2021-01-26,96,90,4526,90,1.8761788297718,0.0373080191514498,241235,Nordland
day,county,county18,2020,total,total,2021,4,2021-04,2020/2021,27,2021-01-27,625,529,5151,619,2.13526229610131,0.256596265052749,241235,Nordland
day,county,county18,2020,total,total,2021,4,2021-04,2020/2021,27,2021-01-28,469,365,5620,984,2.32967852923498,0.407901009389185,241235,Nordland
day,county,county18,2020,total,total,2021,4,2021-04,2020/2021,27,2021-01-29,207,145,5827,1129,2.41548697328331,0.468008373577632,241235,Nordland
day,county,county18,2020,total,total,2021,4,2021-04,2020/2021,27,2021-01-30,0,0,5827,1129,2.41548697328331,0.468008373577632,241235,Nordland
day,county,county18,2020,total,total,2021,4,2021-04,2020/2021,27,2021-01-31,0,0,5827,1129,2.41548697328331,0.468008373577632,241235,Nordland
day,county,county18,2020,total,total,2021,5,2021-05,2020/2021,28,2021-02-01,9,4,5836,1133,2.41921777519846,0.469666507762141,241235,Nordland
day,county,county18,2020,total,total,2021,5,2021-05,2020/2021,28,2021-02-02,102,199,5938,1332,2.46150019690343,0.552158683441458,241235,Nordland
day,county,county18,2020,total,total,2021,5,2021-05,2020/2021,28,2021-02-03,1283,416,7221,1748,2.99334673658466,0.724604638630381,241235,Nordland
day,county,county18,2020,total,total,2021,5,2021-05,2020/2021,28,2021-02-04,1547,321,8768,2069,3.63463013244347,0.857669906937219,241235,Nordland
day,county,county18,2020,total,total,2021,5,2021-05,2020/2021,28,2021-02-05,307,122,9075,2191,3.76189193110452,0.90824299956474,241235,Nordland
day,county,county18,2020,total,total,2021,5,2021-05,2020/2021,28,2021-02-06,0,0,9075,2191,3.76189193110452,0.90824299956474,241235,Nordland
day,county,county18,2020,total,total,2021,5,2021-05,2020/2021,28,2021-02-07,1,0,9076,2191,3.76230646465065,0.90824299956474,241235,Nordland
day,county,county18,2020,total,total,2021,6,2021-06,2020/2021,29,2021-02-08,6,1,9082,2192,3.76479366592742,0.908657533110867,241235,Nordland
day,county,county30,2020,total,total,2020,52,2020-52,2020/2021,23,2020-12-27,0,0,0,0,0,0,1241165,Viken
day,county,county30,2020,total,total,2020,53,2020-53,2020/2021,23.5,2020-12-28,64,0,64,0,0.00515644575862194,0,1241165,Viken
day,county,county30,2020,total,total,2020,53,2020-53,2020/2021,23.5,2020-12-29,690,0,754,0,0.0607493765937647,0,1241165,Viken
day,county,county30,2020,total,total,2020,53,2020-53,2020/2021,23.5,2020-12-30,216,0,970,0,0.0781523810291138,0,1241165,Viken
day,county,county30,2020,total,total,2020,53,2020-53,2020/2021,23.5,2020-12-31,67,0,1037,0,0.0835505351826711,0,1241165,Viken
day,county,county30,2020,total,total,2020,53,2020-53,2020/2021,23.5,2021-01-01,0,0,1037,0,0.0835505351826711,0,1241165,Viken
day,county,county30,2020,total,total,2020,53,2020-53,2020/2021,23.5,2021-01-02,0,0,1037,0,0.0835505351826711,0,1241165,Viken
day,county,county30,2020,total,total,2020,53,2020-53,2020/2021,23.5,2021-01-03,0,0,1037,0,0.0835505351826711,0,1241165,Viken
day,county,county30,2020,total,total,2021,1,2021-01,2020/2021,24,2021-01-04,0,0,1037,0,0.0835505351826711,0,1241165,Viken
day,county,county30,2020,total,total,2021,1,2021-01,2020/2021,24,2021-01-05,523,0,1560,0,0.12568836536641,0,1241165,Viken
day,county,county30,2020,total,total,2021,1,2021-01,2020/2021,24,2021-01-06,1644,0,3204,0,0.258144565791011,0,1241165,Viken
day,county,county30,2020,total,total,2021,1,2021-01,2020/2021,24,2021-01-07,1916,0,5120,0,0.412515660689755,0,1241165,Viken
day,county,county30,2020,total,total,2021,1,2021-01,2020/2021,24,2021-01-08,279,0,5399,0,0.434994541418748,0,1241165,Viken
day,county,county30,2020,total,total,2021,1,2021-01,2020/2021,24,2021-01-09,6,0,5405,0,0.435477958208619,0,1241165,Viken
day,county,county30,2020,total,total,2021,1,2021-01,2020/2021,24,2021-01-10,5,0,5410,0,0.435880805533511,0,1241165,Viken
day,county,county30,2020,total,total,2021,2,2021-02,2020/2021,25,2021-01-11,55,0,5465,0,0.440312126107327,0,1241165,Viken
day,county,county30,2020,total,total,2021,2,2021-02,2020/2021,25,2021-01-12,785,0,6250,0,0.503559156115424,0,1241165,Viken
day,county,county30,2020,total,total,2021,2,2021-02,2020/2021,25,2021-01-13,1935,0,8185,0,0.659461070848759,0,1241165,Viken
day,county,county30,2020,total,total,2021,2,2021-02,2020/2021,25,2021-01-14,1949,0,10134,0,0.816490958091793,0,1241165,Viken
day,county,county30,2020,total,total,2021,2,2021-02,2020/2021,25,2021-01-15,1041,0,11175,0,0.900363771134378,0,1241165,Viken
day,county,county30,2020,total,total,2021,2,2021-02,2020/2021,25,2021-01-16,85,0,11260,0,0.907212175657548,0,1241165,Viken
day,county,county30,2020,total,total,2021,2,2021-02,2020/2021,25,2021-01-17,22,0,11282,0,0.908984703887074,0,1241165,Viken
