granularity_time,granularity_geo,location_code,border,age,sex,year,week,yrwk,season,x,date,n_dose_1,n_dose_2,n_dose_3_all,pr100_dose_1,pr100_dose_2,pr100_dose_3_all,pop,location_name,date_of_publishing
total,county,county03,2020,12-15,female,1900,1,1900-01,1899/1900,24,1900-01-01,9164,744,,67.8714264553399,5.51029477114502,,13502,Oslo,2022-01-25
total,county,county03,2020,16-17,female,1900,1,1900-01,1899/1900,24,1900-01-01,6152,4392,,96.7295597484277,69.0566037735849,,6360,Oslo,2022-01-25
total,county,county03,2020,18-24,female,1900,1,1900-01,1899/1900,24,1900-01-01,30635,27770,11700,97.9818333013497,88.8185249152434,37.4208405296488,31266,Oslo,2022-01-25
total,county,county03,2020,25-39,female,1900,1,1900-01,1899/1900,24,1900-01-01,92538,87631,39083,89.3008443908323,84.5655006031363,37.7158021712907,103625,Oslo,2022-01-25
total,county,county03,2020,40-44,female,1900,1,1900-01,1899/1900,24,1900-01-01,22000,20978,11608,91.8848932882262,87.6164223363823,48.481810967715,23943,Oslo,2022-01-25
total,county,county03,2020,45-54,female,1900,1,1900-01,1899/1900,24,1900-01-01,39954,38790,27471,93.9254313790023,91.1890544924538,64.5799050260943,42538,Oslo,2022-01-25
total,county,county03,2020,55-64,female,1900,1,1900-01,1899/1900,24,1900-01-01,32357,31983,26174,95.3134205255096,94.2117355956168,77.10027100271,33948,Oslo,2022-01-25
total,county,county03,2020,65-74,female,1900,1,1900-01,1899/1900,24,1900-01-01,24771,24497,21960,95.2804061850912,94.22647895992,84.4680360027694,25998,Oslo,2022-01-25
total,county,county03,2020,75-84,female,1900,1,1900-01,1899/1900,24,1900-01-01,14886,14964,14262,97.1353996737357,97.6443719412724,93.0636215334421,15325,Oslo,2022-01-25
total,county,county03,2020,85+,female,1900,1,1900-01,1899/1900,24,1900-01-01,7097,7007,6303,91.7992497736386,90.6351054197387,81.5289095847885,7731,Oslo,2022-01-25
total,county,county03,2020,12-15,male,1900,1,1900-01,1899/1900,24,1900-01-01,9401,597,,67.5407716071557,4.28910122853653,,13919,Oslo,2022-01-25
total,county,county03,2020,16-17,male,1900,1,1900-01,1899/1900,24,1900-01-01,6037,4193,,91.7895697126349,63.7524707313365,,6577,Oslo,2022-01-25
total,county,county03,2020,18-24,male,1900,1,1900-01,1899/1900,24,1900-01-01,25648,22628,7708,91.1766797013864,80.4408105225738,27.4013508709563,28130,Oslo,2022-01-25
total,county,county03,2020,25-39,male,1900,1,1900-01,1899/1900,24,1900-01-01,90591,85228,36284,86.7746508553804,81.6375792639706,34.7554550853465,104398,Oslo,2022-01-25
total,county,county03,2020,40-44,male,1900,1,1900-01,1899/1900,24,1900-01-01,22806,21680,11882,86.1253776435046,81.8731117824773,44.8716012084592,26480,Oslo,2022-01-25
total,county,county03,2020,45-54,male,1900,1,1900-01,1899/1900,24,1900-01-01,41605,40382,28148,90.2181455460144,87.5661375661376,61.0373839882037,46116,Oslo,2022-01-25
total,county,county03,2020,55-64,male,1900,1,1900-01,1899/1900,24,1900-01-01,32474,31997,25566,93.6686953762728,92.2928264443739,73.7431134442874,34669,Oslo,2022-01-25
total,county,county03,2020,65-74,male,1900,1,1900-01,1899/1900,24,1900-01-01,22807,22612,20014,94.345164226028,93.5385124513941,82.79142880781,24174,Oslo,2022-01-25
total,county,county03,2020,75-84,male,1900,1,1900-01,1899/1900,24,1900-01-01,12027,12171,11781,98.2838931110566,99.4606521206178,96.273596469723,12237,Oslo,2022-01-25
total,county,county03,2020,85+,male,1900,1,1900-01,1899/1900,24,1900-01-01,3331,3295,3056,91.9657647708448,90.9718387631143,84.3732744340144,3622,Oslo,2022-01-25
total,county,county11,2020,12-15,female,1900,1,1900-01,1899/1900,24,1900-01-01,9916,563,,79.2392520377178,4.49896116349688,,12514,Rogaland,2022-01-25
total,county,county11,2020,16-17,female,1900,1,1900-01,1899/1900,24,1900-01-01,5753,5295,,96.6890756302521,88.9915966386555,,5950,Rogaland,2022-01-25
total,county,county11,2020,18-24,female,1900,1,1900-01,1899/1900,24,1900-01-01,18577,17650,7682,92.0108964834076,87.4195146111937,38.048538880634,20190,Rogaland,2022-01-25
total,county,county11,2020,25-39,female,1900,1,1900-01,1899/1900,24,1900-01-01,42731,40618,15715,87.232826375421,82.9192609982648,32.0812493620496,48985,Rogaland,2022-01-25
total,county,county11,2020,40-44,female,1900,1,1900-01,1899/1900,24,1900-01-01,14771,14303,8280,92.8935287088862,89.9503175900887,52.0721967171876,15901,Rogaland,2022-01-25
total,county,county11,2020,45-54,female,1900,1,1900-01,1899/1900,24,1900-01-01,29679,29051,21145,93.4330237682985,91.4560050369904,66.5669762317016,31765,Rogaland,2022-01-25
total,county,county11,2020,55-64,female,1900,1,1900-01,1899/1900,24,1900-01-01,25894,25761,21814,96.934077041141,96.4361921161981,81.66061468199,26713,Rogaland,2022-01-25
total,county,county11,2020,65-74,female,1900,1,1900-01,1899/1900,24,1900-01-01,20451,20370,18968,97.2745433789954,96.8892694063927,90.220700152207,21024,Rogaland,2022-01-25
total,county,county11,2020,75-84,female,1900,1,1900-01,1899/1900,24,1900-01-01,12351,12403,11639,99.2686063333869,99.6865455714515,93.5460536891175,12442,Rogaland,2022-01-25
