granularity_time,granularity_geo,location_code,border,age,sex,year,week,yrwk,season,x,date,n_dose_1,n_dose_2,pr100_dose_1,pr100_dose_2,pop,location_name,date_of_publishing
total,county,county03,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,108996,33947,15.6376522574999,4.8703748870174,697010,Oslo,2021-04-09
total,county,county11,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,66430,21402,13.7637393943789,4.43431507629832,482645,Rogaland,2021-04-09
total,county,county15,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,41861,13974,15.7642424607598,5.26240472388757,265544,Møre og Romsdal,2021-04-09
total,county,county18,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,40173,16059,16.7147225862822,6.68164513511827,240345,Nordland,2021-04-09
total,county,county30,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,198113,69997,15.8188702506579,5.58910046758822,1252384,Viken,2021-04-09
total,county,county34,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,64932,24693,17.520635288975,6.66292501679695,370603,Innlandet,2021-04-09
total,county,county38,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,70182,25883,16.6354573079676,6.13512783195301,421882,Vestfold og Telemark,2021-04-09
total,county,county42,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,46064,14838,14.9150215481653,4.80438280938859,308843,Agder,2021-04-09
total,county,county46,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,93183,34584,14.5867152144341,5.41372309301041,638821,Vestland,2021-04-09
total,county,county50,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,69257,27023,14.7003761217853,5.73585722654758,471124,Trøndelag,2021-04-09
total,county,county54,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,36097,12715,14.9057678966668,5.25048726503915,242168,Troms og Finnmark,2021-04-09
total,municip,municip0301,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,108345,33645,15.5442533105694,4.8270469577194,697010,Oslo,2021-04-09
total,municip,municip1101,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,2124,709,14.3639683505782,4.79475214715629,14787,Eigersund,2021-04-09
total,municip,municip1103,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,20205,6096,14.0169410393557,4.22901621261629,144147,Stavanger,2021-04-09
total,municip,municip1106,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,4617,2207,12.3703882324572,5.91324384427833,37323,Haugesund,2021-04-09
total,municip,municip1108,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,11067,2972,13.7563704164077,3.69422001243008,80450,Sandnes,2021-04-09
total,municip,municip1111,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,606,187,18.6060792140006,5.74147988946884,3257,Sokndal,2021-04-09
total,municip,municip1112,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,596,164,18.7775677378702,5.16698172652804,3174,Lund,2021-04-09
total,municip,municip1114,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,543,133,19.4553923324973,4.76531709064851,2791,Bjerkreim,2021-04-09
total,municip,municip1119,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,2304,705,12.0502092050209,3.68723849372385,19120,Hå,2021-04-09
total,municip,municip1120,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,2356,680,11.8702136235389,3.42603788794841,19848,Klepp,2021-04-09
total,municip,municip1121,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,2323,789,12.1584842457867,4.1295927980739,19106,Time,2021-04-09
total,municip,municip1122,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,1545,442,12.8066976127321,3.66379310344828,12064,Gjesdal,2021-04-09
total,municip,municip1124,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,3257,1056,11.8621845066832,3.8460137669811,27457,Sola,2021-04-09
total,municip,municip1127,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,1355,451,11.9752540874945,3.98585947856827,11315,Randaberg,2021-04-09
total,municip,municip1130,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,1845,581,14.1162968630451,4.44529456771232,13070,Strand,2021-04-09
total,municip,municip1133,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,426,165,16.5116279069767,6.3953488372093,2580,Hjelmeland,2021-04-09
total,municip,municip1134,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,634,190,16.6447886584405,4.98818587555789,3809,Suldal,2021-04-09
total,municip,municip1135,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,715,222,15.6763867572901,4.86735365051524,4561,Sauda,2021-04-09
total,municip,municip1144,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,105,52,20.7100591715976,10.2564102564103,507,Kvitsøy,2021-04-09
total,municip,municip1145,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,122,68,14.2025611175786,7.91618160651921,859,Bokn,2021-04-09
total,municip,municip1146,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,1548,528,13.8486312399356,4.723564143854,11178,Tysvær,2021-04-09
total,municip,municip1149,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,6310,2321,14.901405124572,5.48116660762782,42345,Karmøy,2021-04-09
total,municip,municip1151,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,66,44,34.375,22.9166666666667,192,Utsira,2021-04-09
total,municip,municip1160,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,1409,454,16.1860999425617,5.21539345203906,8705,Vindafjord,2021-04-09
total,municip,municip1505,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,3489,1366,14.477779160961,5.66828499107847,24099,Kristiansund,2021-04-09
total,municip,municip1506,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,5025,1683,15.7671791653593,5.28082836523376,31870,Molde,2021-04-09
total,municip,municip1507,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,9699,3184,14.5477726113694,4.7757612119394,66670,Ålesund,2021-04-09
total,municip,municip1511,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,684,220,22.1861822899773,7.13590658449562,3083,Vanylven,2021-04-09
total,municip,municip1514,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,514,138,21.0224948875256,5.64417177914111,2445,Sande,2021-04-09
total,municip,municip1515,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,1373,472,15.5001128923007,5.32851659516821,8858,Herøy,2021-04-09
total,municip,municip1516,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,1249,369,14.5655976676385,4.30320699708455,8575,Ulstein,2021-04-09
total,municip,municip1517,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,641,245,12.4708171206226,4.76653696498055,5140,Hareid,2021-04-09
total,municip,municip1520,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,1757,534,16.2234533702678,4.93074792243767,10830,Ørsta,2021-04-09
total,municip,municip1525,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,717,246,15.9973226238286,5.48862115127175,4482,Stranda,2021-04-09
total,municip,municip1528,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,1271,397,16.7324907846235,5.22643496577146,7596,Sykkylven,2021-04-09
total,municip,municip1531,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,1570,418,16.6861515570199,4.44255500053141,9409,Sula,2021-04-09
total,municip,municip1532,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,1273,403,14.9659064189984,4.73783211850459,8506,Giske,2021-04-09
total,municip,municip1535,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,1040,358,14.9468237999425,5.14515665421098,6958,Vestnes,2021-04-09
