granularity_time,granularity_geo,location_code,border,age,sex,year,week,yrwk,season,x,date,n_dose_1,n_dose_2,n_dose_3_all,pr100_dose_1,pr100_dose_2,pr100_dose_3_all,pop,location_name,date_of_publishing
total,county,county03,2020,12-15,female,1900,1,1900-01,1899/1900,24,1900-01-01,8776,221,,64.9977781069471,1.63679454895571,,13502,Oslo,2021-12-10
total,county,county03,2020,16-17,female,1900,1,1900-01,1899/1900,24,1900-01-01,5774,3816,,90.7861635220126,60,,6360,Oslo,2021-12-10
total,county,county03,2020,18-24,female,1900,1,1900-01,1899/1900,24,1900-01-01,30106,26239,738,96.2898995714195,83.9218320220047,2.36039147956246,31266,Oslo,2021-12-10
total,county,county03,2020,25-39,female,1900,1,1900-01,1899/1900,24,1900-01-01,91543,84190,4664,88.3406513872135,81.2448733413751,4.50084439083233,103625,Oslo,2021-12-10
total,county,county03,2020,40-44,female,1900,1,1900-01,1899/1900,24,1900-01-01,21868,20203,1377,91.3335839284968,84.3795681410015,5.75115900263125,23943,Oslo,2021-12-10
total,county,county03,2020,45-54,female,1900,1,1900-01,1899/1900,24,1900-01-01,39758,37445,3097,93.4646668860783,88.0271757017255,7.28054915604871,42538,Oslo,2021-12-10
total,county,county03,2020,55-64,female,1900,1,1900-01,1899/1900,24,1900-01-01,32258,31184,4907,95.0217980440674,91.8581359726641,14.4544597619889,33948,Oslo,2021-12-10
total,county,county03,2020,65-74,female,1900,1,1900-01,1899/1900,24,1900-01-01,24717,24357,18709,95.0726978998385,93.6879759981537,71.9632279406108,25998,Oslo,2021-12-10
total,county,county03,2020,75-84,female,1900,1,1900-01,1899/1900,24,1900-01-01,14843,14881,13314,96.8548123980424,97.1027732463295,86.8776508972268,15325,Oslo,2021-12-10
total,county,county03,2020,85+,female,1900,1,1900-01,1899/1900,24,1900-01-01,7056,6981,5794,91.2689173457509,90.2987970508343,74.9450265166214,7731,Oslo,2021-12-10
total,county,county03,2020,12-15,male,1900,1,1900-01,1899/1900,24,1900-01-01,9006,209,,64.7029240606365,1.50154465119621,,13919,Oslo,2021-12-10
total,county,county03,2020,16-17,male,1900,1,1900-01,1899/1900,24,1900-01-01,5628,3655,,85.5709289949825,55.5724494450357,,6577,Oslo,2021-12-10
total,county,county03,2020,18-24,male,1900,1,1900-01,1899/1900,24,1900-01-01,25091,21370,195,89.1965872733736,75.9687166725916,0.693210095982936,28130,Oslo,2021-12-10
total,county,county03,2020,25-39,male,1900,1,1900-01,1899/1900,24,1900-01-01,89782,82105,2194,85.9997317956283,78.6461426464109,2.10157282706565,104398,Oslo,2021-12-10
total,county,county03,2020,40-44,male,1900,1,1900-01,1899/1900,24,1900-01-01,22700,20867,776,85.7250755287009,78.8028700906344,2.93051359516616,26480,Oslo,2021-12-10
total,county,county03,2020,45-54,male,1900,1,1900-01,1899/1900,24,1900-01-01,41368,38930,1811,89.7042241304536,84.4175557290311,3.92705351721745,46116,Oslo,2021-12-10
total,county,county03,2020,55-64,male,1900,1,1900-01,1899/1900,24,1900-01-01,32374,31019,3705,93.380253252185,89.4718624707953,10.6867806974531,34669,Oslo,2021-12-10
total,county,county03,2020,65-74,male,1900,1,1900-01,1899/1900,24,1900-01-01,22768,22426,17097,94.1838338711012,92.7690907586663,70.7247455944403,24174,Oslo,2021-12-10
total,county,county03,2020,75-84,male,1900,1,1900-01,1899/1900,24,1900-01-01,12005,12133,11043,98.1041104845959,99.1501184930947,90.242706545722,12237,Oslo,2021-12-10
total,county,county03,2020,85+,male,1900,1,1900-01,1899/1900,24,1900-01-01,3321,3292,2882,91.6896742131419,90.8890115958034,79.5692987299834,3622,Oslo,2021-12-10
