granularity_time,granularity_geo,location_code,border,age,sex,year,week,yrwk,season,x,date,n_dose_1,n_dose_2,n_dose_3_all,pr100_dose_1,pr100_dose_2,pr100_dose_3_all,pop,location_name,date_of_publishing
total,county,county03,2020,12-15,female,1900,1,1900-01,1899/1900,24,1900-01-01,9118,610,,67.5307361872315,4.51784920752481,,13502,Oslo,2022-01-19
total,county,county03,2020,16-17,female,1900,1,1900-01,1899/1900,24,1900-01-01,6124,4366,,96.2893081761006,68.6477987421384,,6360,Oslo,2022-01-19
total,county,county03,2020,18-24,female,1900,1,1900-01,1899/1900,24,1900-01-01,30541,27510,9724,97.6811872321372,87.9869506812512,31.1008763513081,31266,Oslo,2022-01-19
total,county,county03,2020,25-39,female,1900,1,1900-01,1899/1900,24,1900-01-01,92438,87269,31502,89.2043425814234,84.216164053076,30.4,103625,Oslo,2022-01-19
total,county,county03,2020,40-44,female,1900,1,1900-01,1899/1900,24,1900-01-01,21987,20914,10267,91.830597669465,87.3491208286347,42.8810090631918,23943,Oslo,2022-01-19
total,county,county03,2020,45-54,female,1900,1,1900-01,1899/1900,24,1900-01-01,39938,38711,26125,93.8878179510085,91.0033381917345,61.4156753961164,42538,Oslo,2022-01-19
total,county,county03,2020,55-64,female,1900,1,1900-01,1899/1900,24,1900-01-01,32361,31959,25655,95.3252032520325,94.1410392364793,75.5714622363615,33948,Oslo,2022-01-19
total,county,county03,2020,65-74,female,1900,1,1900-01,1899/1900,24,1900-01-01,24765,24490,21877,95.2573274867298,94.1995538118317,84.1487806754366,25998,Oslo,2022-01-19
total,county,county03,2020,75-84,female,1900,1,1900-01,1899/1900,24,1900-01-01,14880,14951,14202,97.0962479608483,97.5595432300163,92.6721044045677,15325,Oslo,2022-01-19
total,county,county03,2020,85+,female,1900,1,1900-01,1899/1900,24,1900-01-01,7093,7003,6261,91.7475100245764,90.5833656706765,80.9856422196353,7731,Oslo,2022-01-19
total,county,county03,2020,12-15,male,1900,1,1900-01,1899/1900,24,1900-01-01,9360,492,,67.2462102162512,3.53473669085423,,13919,Oslo,2022-01-19
total,county,county03,2020,16-17,male,1900,1,1900-01,1899/1900,24,1900-01-01,6009,4150,,91.3638436977345,63.0986772084537,,6577,Oslo,2022-01-19
total,county,county03,2020,18-24,male,1900,1,1900-01,1899/1900,24,1900-01-01,25578,22430,6173,90.9278350515464,79.7369356558834,21.9445431923214,28130,Oslo,2022-01-19
total,county,county03,2020,25-39,male,1900,1,1900-01,1899/1900,24,1900-01-01,90519,84924,28393,86.7056840169352,81.3463859460909,27.1968811663059,104398,Oslo,2022-01-19
total,county,county03,2020,40-44,male,1900,1,1900-01,1899/1900,24,1900-01-01,22798,21626,10481,86.095166163142,81.6691842900302,39.5808157099698,26480,Oslo,2022-01-19
total,county,county03,2020,45-54,male,1900,1,1900-01,1899/1900,24,1900-01-01,41588,40293,26744,90.1812819845607,87.3731459797034,57.9928875010842,46116,Oslo,2022-01-19
total,county,county03,2020,55-64,male,1900,1,1900-01,1899/1900,24,1900-01-01,32471,31951,25063,93.6600421125501,92.1601430672935,72.2922495601258,34669,Oslo,2022-01-19
total,county,county03,2020,65-74,male,1900,1,1900-01,1899/1900,24,1900-01-01,22804,22594,19922,94.3327541987259,93.4640522875817,82.4108546372135,24174,Oslo,2022-01-19
total,county,county03,2020,75-84,male,1900,1,1900-01,1899/1900,24,1900-01-01,12026,12170,11745,98.2757211734902,99.4524801830514,95.9794067173327,12237,Oslo,2022-01-19
total,county,county03,2020,85+,male,1900,1,1900-01,1899/1900,24,1900-01-01,3332,3295,3042,91.9933738266151,90.9718387631143,83.9867476532303,3622,Oslo,2022-01-19
total,county,county11,2020,12-15,female,1900,1,1900-01,1899/1900,24,1900-01-01,9852,447,,78.7278248361835,3.571999360716,,12514,Rogaland,2022-01-19
total,county,county11,2020,16-17,female,1900,1,1900-01,1899/1900,24,1900-01-01,5739,5269,,96.4537815126051,88.5546218487395,,5950,Rogaland,2022-01-19
total,county,county11,2020,18-24,female,1900,1,1900-01,1899/1900,24,1900-01-01,18551,17580,6329,91.8821198613175,87.072808320951,31.347201584943,20190,Rogaland,2022-01-19
total,county,county11,2020,25-39,female,1900,1,1900-01,1899/1900,24,1900-01-01,42654,40475,12925,87.0756353985914,82.6273348984383,26.385628253547,48985,Rogaland,2022-01-19
total,county,county11,2020,40-44,female,1900,1,1900-01,1899/1900,24,1900-01-01,14758,14272,6902,92.8117728444752,89.7553612980316,43.406075089617,15901,Rogaland,2022-01-19
total,county,county11,2020,45-54,female,1900,1,1900-01,1899/1900,24,1900-01-01,29654,29014,19633,93.354320793326,91.3395246340312,61.8070203053676,31765,Rogaland,2022-01-19
total,county,county11,2020,55-64,female,1900,1,1900-01,1899/1900,24,1900-01-01,25880,25733,20869,96.8816681016733,96.3313742372628,78.123011267922,26713,Rogaland,2022-01-19
total,county,county11,2020,65-74,female,1900,1,1900-01,1899/1900,24,1900-01-01,20442,20362,18848,97.2317351598174,96.8512176560122,89.6499238964993,21024,Rogaland,2022-01-19
total,county,county11,2020,75-84,female,1900,1,1900-01,1899/1900,24,1900-01-01,12349,12394,11585,99.2525317473075,99.6142099340942,93.1120398649735,12442,Rogaland,2022-01-19
total,county,county11,2020,85+,female,1900,1,1900-01,1899/1900,24,1900-01-01,5386,5335,4843,94.2762121477332,93.3835112900403,84.7715736040609,5713,Rogaland,2022-01-19
total,county,county11,2020,12-15,male,1900,1,1900-01,1899/1900,24,1900-01-01,9882,391,,75.8229110718944,3.00007672830507,,13033,Rogaland,2022-01-19
total,county,county11,2020,16-17,male,1900,1,1900-01,1899/1900,24,1900-01-01,5844,5227,,94.1365979381443,84.1978092783505,,6208,Rogaland,2022-01-19
total,county,county11,2020,18-24,male,1900,1,1900-01,1899/1900,24,1900-01-01,18950,17550,3597,86.6602643252389,80.2579228975168,16.4494443682261,21867,Rogaland,2022-01-19
total,county,county11,2020,25-39,male,1900,1,1900-01,1899/1900,24,1900-01-01,43121,40632,8579,83.7805280848666,78.9446074336008,16.6682857642464,51469,Rogaland,2022-01-19
total,county,county11,2020,40-44,male,1900,1,1900-01,1899/1900,24,1900-01-01,15146,14493,5241,85.9250014182788,82.2204572530777,29.7327962784365,17627,Rogaland,2022-01-19
total,county,county11,2020,45-54,male,1900,1,1900-01,1899/1900,24,1900-01-01,30710,29971,18338,90.4805397601721,88.3032320791963,54.0290504110073,33941,Rogaland,2022-01-19
total,county,county11,2020,55-64,male,1900,1,1900-01,1899/1900,24,1900-01-01,26799,26565,20532,95.2921096611315,94.4600504924795,73.0078583365928,28123,Rogaland,2022-01-19
total,county,county11,2020,65-74,male,1900,1,1900-01,1899/1900,24,1900-01-01,20673,20590,19078,97.4543911752227,97.0631216706737,89.9354169612973,21213,Rogaland,2022-01-19
total,county,county11,2020,75-84,male,1900,1,1900-01,1899/1900,24,1900-01-01,10639,10714,10350,99.8498357578602,100.553730642891,97.1374941342093,10655,Rogaland,2022-01-19
total,county,county11,2020,85+,male,1900,1,1900-01,1899/1900,24,1900-01-01,3054,3041,2851,96.4928909952607,96.0821484992101,90.0789889415482,3165,Rogaland,2022-01-19
total,county,county15,2020,12-15,female,1900,1,1900-01,1899/1900,24,1900-01-01,5507,219,,85.7921794672067,3.41174637794049,,6419,Møre og Romsdal,2022-01-19
total,county,county15,2020,16-17,female,1900,1,1900-01,1899/1900,24,1900-01-01,3283,3115,,102.146857498444,96.9197261978843,,3214,Møre og Romsdal,2022-01-19
total,county,county15,2020,18-24,female,1900,1,1900-01,1899/1900,24,1900-01-01,10063,9732,3221,92.4653128732886,89.4238720940917,29.5966185794358,10883,Møre og Romsdal,2022-01-19
total,county,county15,2020,25-39,female,1900,1,1900-01,1899/1900,24,1900-01-01,20707,19926,6626,89.3428830305907,85.973163049575,28.5886870604479,23177,Møre og Romsdal,2022-01-19
total,county,county15,2020,40-44,female,1900,1,1900-01,1899/1900,24,1900-01-01,7215,7048,3510,92.5355906117738,90.3937411825061,45.0173143516737,7797,Møre og Romsdal,2022-01-19
total,county,county15,2020,45-54,female,1900,1,1900-01,1899/1900,24,1900-01-01,16252,15978,11201,94.5323406235458,92.9385760818986,65.1523964634714,17192,Møre og Romsdal,2022-01-19
total,county,county15,2020,55-64,female,1900,1,1900-01,1899/1900,24,1900-01-01,15548,15396,12608,96.6915422885572,95.7462686567164,78.407960199005,16080,Møre og Romsdal,2022-01-19
total,county,county15,2020,65-74,female,1900,1,1900-01,1899/1900,24,1900-01-01,14414,14375,13552,97.7949657371599,97.5303616256191,91.9465364000271,14739,Møre og Romsdal,2022-01-19
total,county,county15,2020,75-84,female,1900,1,1900-01,1899/1900,24,1900-01-01,8773,8810,8398,99.7271797203592,100.147777651472,95.4643628509719,8797,Møre og Romsdal,2022-01-19
total,county,county15,2020,85+,female,1900,1,1900-01,1899/1900,24,1900-01-01,4310,4231,3872,93.9202440618871,92.1987361080845,84.3756809762476,4589,Møre og Romsdal,2022-01-19
total,county,county15,2020,12-15,male,1900,1,1900-01,1899/1900,24,1900-01-01,5773,229,,86.9035074514527,3.44723769381304,,6643,Møre og Romsdal,2022-01-19
total,county,county15,2020,16-17,male,1900,1,1900-01,1899/1900,24,1900-01-01,3305,3043,,95.1626835588828,87.6187733947596,,3473,Møre og Romsdal,2022-01-19
total,county,county15,2020,18-24,male,1900,1,1900-01,1899/1900,24,1900-01-01,10811,10272,1981,89.4580057923045,84.997931319818,16.3922217625155,12085,Møre og Romsdal,2022-01-19
total,county,county15,2020,25-39,male,1900,1,1900-01,1899/1900,24,1900-01-01,21730,20771,4234,85.0056722606893,81.2541563979189,16.5630012126902,25563,Møre og Romsdal,2022-01-19
total,county,county15,2020,40-44,male,1900,1,1900-01,1899/1900,24,1900-01-01,7156,6932,2499,85.2412150089339,82.5729600952948,29.7677188802859,8395,Møre og Romsdal,2022-01-19
total,county,county15,2020,45-54,male,1900,1,1900-01,1899/1900,24,1900-01-01,16803,16373,10156,89.9662686726991,87.6639717299352,54.3770412807196,18677,Møre og Romsdal,2022-01-19
total,county,county15,2020,55-64,male,1900,1,1900-01,1899/1900,24,1900-01-01,16277,16146,12588,95.4382878921137,94.6701846965699,73.8082673702727,17055,Møre og Romsdal,2022-01-19
total,county,county15,2020,65-74,male,1900,1,1900-01,1899/1900,24,1900-01-01,14724,14661,13791,97.4131657294079,96.9963612305657,91.2404895798875,15115,Møre og Romsdal,2022-01-19
total,county,county15,2020,75-84,male,1900,1,1900-01,1899/1900,24,1900-01-01,7938,8020,7820,100.812801625603,101.854203708407,99.3141986283972,7874,Møre og Romsdal,2022-01-19
total,county,county15,2020,85+,male,1900,1,1900-01,1899/1900,24,1900-01-01,2420,2406,2268,94.9764521193093,94.4270015698587,89.010989010989,2548,Møre og Romsdal,2022-01-19
total,county,county18,2020,12-15,female,1900,1,1900-01,1899/1900,24,1900-01-01,4562,113,,85.096064167133,2.107815706025,,5361,Nordland,2022-01-19
total,county,county18,2020,16-17,female,1900,1,1900-01,1899/1900,24,1900-01-01,2648,2494,,99.7739261492088,93.9713639788998,,2654,Nordland,2022-01-19
total,county,county18,2020,18-24,female,1900,1,1900-01,1899/1900,24,1900-01-01,8822,8378,2257,90.83607907743,86.2644151565074,23.2392915980231,9712,Nordland,2022-01-19
total,county,county18,2020,25-39,female,1900,1,1900-01,1899/1900,24,1900-01-01,19019,18183,5754,90.1972872996301,86.2325713743716,27.2882481267192,21086,Nordland,2022-01-19
total,county,county18,2020,40-44,female,1900,1,1900-01,1899/1900,24,1900-01-01,6066,5900,2750,92.3568818514007,89.8294762484775,41.8696711327649,6568,Nordland,2022-01-19
total,county,county18,2020,45-54,female,1900,1,1900-01,1899/1900,24,1900-01-01,15021,14720,9159,93.1246125232486,91.2585244885307,56.7823930564166,16130,Nordland,2022-01-19
total,county,county18,2020,55-64,female,1900,1,1900-01,1899/1900,24,1900-01-01,15020,14842,10934,95.8335991833089,94.6978880877943,69.7632871817776,15673,Nordland,2022-01-19
total,county,county18,2020,65-74,female,1900,1,1900-01,1899/1900,24,1900-01-01,13540,13451,12131,97.6700569862223,97.0280603044074,87.5063117651302,13863,Nordland,2022-01-19
total,county,county18,2020,75-84,female,1900,1,1900-01,1899/1900,24,1900-01-01,8640,8702,7973,98.8671472708548,99.5766105961781,91.2346950451997,8739,Nordland,2022-01-19
total,county,county18,2020,85+,female,1900,1,1900-01,1899/1900,24,1900-01-01,3728,3659,3170,91.9812484579324,90.2788058228473,78.213668887244,4053,Nordland,2022-01-19
total,county,county18,2020,12-15,male,1900,1,1900-01,1899/1900,24,1900-01-01,4843,134,,84.0652664467974,2.32598507203611,,5761,Nordland,2022-01-19
total,county,county18,2020,16-17,male,1900,1,1900-01,1899/1900,24,1900-01-01,2844,2588,,96.5704584040747,87.8777589134126,,2945,Nordland,2022-01-19
total,county,county18,2020,18-24,male,1900,1,1900-01,1899/1900,24,1900-01-01,9287,8621,1342,86.5436585593142,80.3373404156183,12.5058242475072,10731,Nordland,2022-01-19
total,county,county18,2020,25-39,male,1900,1,1900-01,1899/1900,24,1900-01-01,19789,18815,3974,86.132752992383,81.8933623503809,17.2970620239391,22975,Nordland,2022-01-19
total,county,county18,2020,40-44,male,1900,1,1900-01,1899/1900,24,1900-01-01,5996,5791,2040,87.4434884060085,84.4538427883914,29.7506198045793,6857,Nordland,2022-01-19
total,county,county18,2020,45-54,male,1900,1,1900-01,1899/1900,24,1900-01-01,14948,14569,7921,89.9668973818839,87.6858260607884,47.6737887451098,16615,Nordland,2022-01-19
total,county,county18,2020,55-64,male,1900,1,1900-01,1899/1900,24,1900-01-01,15445,15259,10708,95.2219482120839,94.075215782984,66.0172626387177,16220,Nordland,2022-01-19
total,county,county18,2020,65-74,male,1900,1,1900-01,1899/1900,24,1900-01-01,14106,14014,12628,97.8903539208883,97.2519083969466,87.6335877862596,14410,Nordland,2022-01-19
total,county,county18,2020,75-84,male,1900,1,1900-01,1899/1900,24,1900-01-01,8057,8122,7571,100.174064403829,100.982220564466,94.1315429566082,8043,Nordland,2022-01-19
total,county,county18,2020,85+,male,1900,1,1900-01,1899/1900,24,1900-01-01,2103,2081,1928,95.2014486192848,94.2055228610231,87.2793119058398,2209,Nordland,2022-01-19
total,county,county30,2020,12-15,female,1900,1,1900-01,1899/1900,24,1900-01-01,24221,784,,77.7310654685494,2.51604621309371,,31160,Viken,2022-01-19
