granularity_time,granularity_geo,location_code,border,age,sex,year,week,yrwk,season,x,date,n_dose_1,n_dose_2,pr100_dose_1,pr100_dose_2,pop,location_name,date_of_publishing
total,county,county03,2020,12-15,female,1900,1,1900-01,1899/1900,24,1900-01-01,8329,103,61.6871574581544,0.762849948155829,13502,Oslo,2021-11-03
total,county,county03,2020,16-17,female,1900,1,1900-01,1899/1900,24,1900-01-01,5434,1087,85.4402515723271,17.0911949685535,6360,Oslo,2021-11-03
total,county,county03,2020,18-24,female,1900,1,1900-01,1899/1900,24,1900-01-01,29601,25480,94.6747265400115,81.4942749312352,31266,Oslo,2021-11-03
total,county,county03,2020,25-39,female,1900,1,1900-01,1899/1900,24,1900-01-01,90388,81973,87.2260554885404,79.1054282267793,103625,Oslo,2021-11-03
total,county,county03,2020,40-44,female,1900,1,1900-01,1899/1900,24,1900-01-01,21717,19879,90.7029194336549,83.0263542580295,23943,Oslo,2021-11-03
total,county,county03,2020,45-54,female,1900,1,1900-01,1899/1900,24,1900-01-01,39626,37066,93.1543561051295,87.1362076261225,42538,Oslo,2021-11-03
total,county,county03,2020,55-64,female,1900,1,1900-01,1899/1900,24,1900-01-01,32212,30934,94.8862966890539,91.1217155649817,33948,Oslo,2021-11-03
total,county,county03,2020,65-74,female,1900,1,1900-01,1899/1900,24,1900-01-01,24677,24055,94.9188399107624,92.5263481806293,25998,Oslo,2021-11-03
total,county,county03,2020,75-84,female,1900,1,1900-01,1899/1900,24,1900-01-01,14812,14771,96.652528548124,96.3849918433932,15325,Oslo,2021-11-03
total,county,county03,2020,85+,female,1900,1,1900-01,1899/1900,24,1900-01-01,7039,6953,91.0490234122365,89.9366188073988,7731,Oslo,2021-11-03
total,county,county03,2020,12-15,male,1900,1,1900-01,1899/1900,24,1900-01-01,8467,101,60.8305194338674,0.725626841008693,13919,Oslo,2021-11-03
total,county,county03,2020,16-17,male,1900,1,1900-01,1899/1900,24,1900-01-01,5267,1074,80.0821043028737,16.3296335715372,6577,Oslo,2021-11-03
total,county,county03,2020,18-24,male,1900,1,1900-01,1899/1900,24,1900-01-01,24644,20783,87.6075364379666,73.8819765375045,28130,Oslo,2021-11-03
total,county,county03,2020,25-39,male,1900,1,1900-01,1899/1900,24,1900-01-01,88897,80494,85.1520144064063,77.1030096361999,104398,Oslo,2021-11-03
total,county,county03,2020,40-44,male,1900,1,1900-01,1899/1900,24,1900-01-01,22530,20592,85.083081570997,77.7643504531722,26480,Oslo,2021-11-03
total,county,county03,2020,45-54,male,1900,1,1900-01,1899/1900,24,1900-01-01,41159,38543,89.251019169052,83.578367594761,46116,Oslo,2021-11-03
total,county,county03,2020,55-64,male,1900,1,1900-01,1899/1900,24,1900-01-01,32249,30721,93.0197005970752,88.6123049410136,34669,Oslo,2021-11-03
total,county,county03,2020,65-74,male,1900,1,1900-01,1899/1900,24,1900-01-01,22735,22087,94.0473235707785,91.3667576735336,24174,Oslo,2021-11-03
total,county,county03,2020,75-84,male,1900,1,1900-01,1899/1900,24,1900-01-01,11973,12022,97.8426084824712,98.2430334232247,12237,Oslo,2021-11-03
