granularity_time,granularity_geo,location_code,border,age,sex,year,week,yrwk,season,x,date,n_dose_1,n_dose_2,n_dose_3_all,pr100_dose_1,pr100_dose_2,pr100_dose_3_all,pop,location_name,date_of_publishing
total,county,county03,2020,12-15,female,1900,1,1900-01,1899/1900,24,1900-01-01,8847,692,,64.1644908616188,5.01885697708152,,13788,Oslo,2022-06-01
total,county,county03,2020,16-17,female,1900,1,1900-01,1899/1900,24,1900-01-01,5621,4369,,85.9874560195808,66.8349395747285,,6537,Oslo,2022-06-01
total,county,county03,2020,18-24,female,1900,1,1900-01,1899/1900,24,1900-01-01,29475,27580,12797,94.1964143044326,88.1403598478796,40.896743472564,31291,Oslo,2022-06-01
total,county,county03,2020,25-39,female,1900,1,1900-01,1899/1900,24,1900-01-01,93731,89547,53889,90.3152762521439,86.2837486269295,51.9251893391918,103782,Oslo,2022-06-01
total,county,county03,2020,40-44,female,1900,1,1900-01,1899/1900,24,1900-01-01,21952,21135,13821,91.1136014610053,87.7225750217906,57.3652098119786,24093,Oslo,2022-06-01
total,county,county03,2020,45-54,female,1900,1,1900-01,1899/1900,24,1900-01-01,40086,39162,30668,93.6216923184717,91.4636709718103,71.6257561249037,42817,Oslo,2022-06-01
total,county,county03,2020,55-64,female,1900,1,1900-01,1899/1900,24,1900-01-01,32567,32105,28500,94.9115495584764,93.5651210911317,83.058898959578,34313,Oslo,2022-06-01
total,county,county03,2020,65-74,female,1900,1,1900-01,1899/1900,24,1900-01-01,24806,24569,22682,95,95,87.9113212666176,25801,Oslo,2022-06-01
total,county,county03,2020,75-84,female,1900,1,1900-01,1899/1900,24,1900-01-01,15970,15836,14671,95,95,89.9178720274577,16316,Oslo,2022-06-01
total,county,county03,2020,85+,female,1900,1,1900-01,1899/1900,24,1900-01-01,7931,7803,6626,95,95,87.5759978852762,7566,Oslo,2022-06-01
total,county,county03,2020,12-15,male,1900,1,1900-01,1899/1900,24,1900-01-01,9122,663,,63.6877749074915,4.62891852265587,,14323,Oslo,2022-06-01
total,county,county03,2020,16-17,male,1900,1,1900-01,1899/1900,24,1900-01-01,5372,3992,,80.9767862526379,60.1748567983117,,6634,Oslo,2022-06-01
total,county,county03,2020,18-24,male,1900,1,1900-01,1899/1900,24,1900-01-01,25411,23045,8809,89.3275213555032,81.0102998558723,30.9663584912293,28447,Oslo,2022-06-01
total,county,county03,2020,25-39,male,1900,1,1900-01,1899/1900,24,1900-01-01,90836,86368,49152,86.9710083872697,82.6931178430547,47.060625789897,104444,Oslo,2022-06-01
total,county,county03,2020,40-44,male,1900,1,1900-01,1899/1900,24,1900-01-01,22685,21877,14537,86.2514733280104,83.1793467928976,55.271662674423,26301,Oslo,2022-06-01
total,county,county03,2020,45-54,male,1900,1,1900-01,1899/1900,24,1900-01-01,41615,40599,31777,89.7842502696872,87.5922330097087,68.5587918015103,46350,Oslo,2022-06-01
total,county,county03,2020,55-64,male,1900,1,1900-01,1899/1900,24,1900-01-01,32929,32409,28365,93.132901547077,91.6621885340951,80.2245665639053,35357,Oslo,2022-06-01
total,county,county03,2020,65-74,male,1900,1,1900-01,1899/1900,24,1900-01-01,22921,22718,20822,95,95,87.0885440629052,23909,Oslo,2022-06-01
total,county,county03,2020,75-84,male,1900,1,1900-01,1899/1900,24,1900-01-01,13199,13100,12155,95,95,91.425347875141,13295,Oslo,2022-06-01
total,county,county03,2020,85+,male,1900,1,1900-01,1899/1900,24,1900-01-01,3876,3821,3214,95,95,88.5887541345094,3628,Oslo,2022-06-01
total,county,county11,2020,12-15,female,1900,1,1900-01,1899/1900,24,1900-01-01,9371,703,,73.0568332423794,5.48062680283776,,12827,Rogaland,2022-06-01
total,county,county11,2020,16-17,female,1900,1,1900-01,1899/1900,24,1900-01-01,5351,5085,,90.1600673967986,85.6781802864364,,5935,Rogaland,2022-06-01
total,county,county11,2020,18-24,female,1900,1,1900-01,1899/1900,24,1900-01-01,18565,17803,9682,92.2713717693837,88.4840954274354,48.1212723658052,20120,Rogaland,2022-06-01
total,county,county11,2020,25-39,female,1900,1,1900-01,1899/1900,24,1900-01-01,42808,41214,23697,87.7213114754098,84.4549180327869,48.5594262295082,48800,Rogaland,2022-06-01
total,county,county11,2020,40-44,female,1900,1,1900-01,1899/1900,24,1900-01-01,14743,14364,10312,90.7038267503384,88.3720930232558,63.4428448381937,16254,Rogaland,2022-06-01
total,county,county11,2020,45-54,female,1900,1,1900-01,1899/1900,24,1900-01-01,29587,29181,24468,93.1844666309722,91.905766747504,77.0621397751252,31751,Rogaland,2022-06-01
total,county,county11,2020,55-64,female,1900,1,1900-01,1899/1900,24,1900-01-01,25941,25739,24034,95,94.5417814508724,88.2791551882461,27225,Rogaland,2022-06-01
total,county,county11,2020,65-74,female,1900,1,1900-01,1899/1900,24,1900-01-01,20812,20676,19819,95,95,92.5516017558607,21414,Rogaland,2022-06-01
total,county,county11,2020,75-84,female,1900,1,1900-01,1899/1900,24,1900-01-01,12985,12882,11929,95,95,91.0680204595771,13099,Rogaland,2022-06-01
total,county,county11,2020,85+,female,1900,1,1900-01,1899/1900,24,1900-01-01,6097,5991,5107,95,95,89.0496948561465,5735,Rogaland,2022-06-01
total,county,county11,2020,12-15,male,1900,1,1900-01,1899/1900,24,1900-01-01,9418,591,,70.3623459096003,4.41539036234591,,13385,Rogaland,2022-06-01
total,county,county11,2020,16-17,male,1900,1,1900-01,1899/1900,24,1900-01-01,5519,5048,,88.3605507524816,80.8197246237592,,6246,Rogaland,2022-06-01
total,county,county11,2020,18-24,male,1900,1,1900-01,1899/1900,24,1900-01-01,19091,17940,7273,88.4088172640548,83.0786329535982,33.6806520329721,21594,Rogaland,2022-06-01
total,county,county11,2020,25-39,male,1900,1,1900-01,1899/1900,24,1900-01-01,43298,41292,21475,83.9580384324523,80.0682554148649,41.6416202904733,51571,Rogaland,2022-06-01
total,county,county11,2020,40-44,male,1900,1,1900-01,1899/1900,24,1900-01-01,15007,14546,9626,84.9821620703324,82.3715952205674,54.5104479302339,17659,Rogaland,2022-06-01
total,county,county11,2020,45-54,male,1900,1,1900-01,1899/1900,24,1900-01-01,30665,30153,24453,89.9214122338866,88.4200340156003,71.7054718198346,34102,Rogaland,2022-06-01
total,county,county11,2020,55-64,male,1900,1,1900-01,1899/1900,24,1900-01-01,26769,26502,24575,93.7060244337872,92.7713795638324,86.0258340042707,28567,Rogaland,2022-06-01
total,county,county11,2020,65-74,male,1900,1,1900-01,1899/1900,24,1900-01-01,20994,20855,20066,95,95,93.2348294768144,21522,Rogaland,2022-06-01
total,county,county11,2020,75-84,male,1900,1,1900-01,1899/1900,24,1900-01-01,11474,11398,10651,95,95,92.9649995635856,11457,Rogaland,2022-06-01
total,county,county11,2020,85+,male,1900,1,1900-01,1899/1900,24,1900-01-01,3556,3498,3005,95,95,91.3929440389295,3288,Rogaland,2022-06-01
total,county,county15,2020,12-15,female,1900,1,1900-01,1899/1900,24,1900-01-01,5342,758,,82.31124807396,11.6795069337442,,6490,Møre og Romsdal,2022-06-01
total,county,county15,2020,16-17,female,1900,1,1900-01,1899/1900,24,1900-01-01,3033,3135,,93.5533621221468,95,,3242,Møre og Romsdal,2022-06-01
total,county,county15,2020,18-24,female,1900,1,1900-01,1899/1900,24,1900-01-01,10111,9858,5756,93.0431581853317,90.7150087420631,52.9677003772891,10867,Møre og Romsdal,2022-06-01
total,county,county15,2020,25-39,female,1900,1,1900-01,1899/1900,24,1900-01-01,20809,20232,12734,89.9809737957278,87.4859465536625,55.0635648188187,23126,Møre og Romsdal,2022-06-01
total,county,county15,2020,40-44,female,1900,1,1900-01,1899/1900,24,1900-01-01,7227,7111,5413,91.8997965412004,90.4247202441506,68.8326551373347,7864,Møre og Romsdal,2022-06-01
total,county,county15,2020,45-54,female,1900,1,1900-01,1899/1900,24,1900-01-01,16111,15930,13821,94.2990927714369,93.2396839332748,80.8955223880597,17085,Møre og Romsdal,2022-06-01
total,county,county15,2020,55-64,female,1900,1,1900-01,1899/1900,24,1900-01-01,15350,15243,14371,95,95,89.9818420887859,15971,Møre og Romsdal,2022-06-01
total,county,county15,2020,65-74,female,1900,1,1900-01,1899/1900,24,1900-01-01,14582,14510,14237,95,95,95,14952,Møre og Romsdal,2022-06-01
