granularity_time,granularity_geo,location_code,border,age,sex,year,week,yrwk,season,x,date,n_dose_1,n_dose_2,n_dose_3_all,pr100_dose_1,pr100_dose_2,pr100_dose_3_all,pop,location_name,date_of_publishing
total,county,county03,2020,12-15,female,1900,1,1900-01,1899/1900,24,1900-01-01,8727,545,,63.2941688424717,3.95271250362634,,13788,Oslo,2022-04-21
total,county,county03,2020,16-17,female,1900,1,1900-01,1899/1900,24,1900-01-01,5554,4253,,84.9625210341135,65.0604252715313,,6537,Oslo,2022-04-21
total,county,county03,2020,18-24,female,1900,1,1900-01,1899/1900,24,1900-01-01,29300,27313,12467,93.637148061743,87.2870793518903,39.8421271292065,31291,Oslo,2022-04-21
total,county,county03,2020,25-39,female,1900,1,1900-01,1899/1900,24,1900-01-01,93736,89348,52714,90.320094043283,86.0920005395926,50.7930084214989,103782,Oslo,2022-04-21
total,county,county03,2020,40-44,female,1900,1,1900-01,1899/1900,24,1900-01-01,21996,21141,13568,91.2962271199103,87.7474785207322,56.3151122732744,24093,Oslo,2022-04-21
total,county,county03,2020,45-54,female,1900,1,1900-01,1899/1900,24,1900-01-01,40084,39107,30312,93.6170212765957,91.3352173202233,70.7943106709952,42817,Oslo,2022-04-21
total,county,county03,2020,55-64,female,1900,1,1900-01,1899/1900,24,1900-01-01,32575,32091,28274,94.9348643371317,93.5243202284848,82.4002564625652,34313,Oslo,2022-04-21
total,county,county03,2020,65-74,female,1900,1,1900-01,1899/1900,24,1900-01-01,24821,24572,22622,95,95,87.6787721406147,25801,Oslo,2022-04-21
total,county,county03,2020,75-84,female,1900,1,1900-01,1899/1900,24,1900-01-01,15991,15853,14651,95,95,89.7952929639618,16316,Oslo,2022-04-21
total,county,county03,2020,85+,female,1900,1,1900-01,1899/1900,24,1900-01-01,7931,7802,6611,95,95,87.3777425323817,7566,Oslo,2022-04-21
total,county,county03,2020,12-15,male,1900,1,1900-01,1899/1900,24,1900-01-01,8974,502,,62.6544718285276,3.50485233540459,,14323,Oslo,2022-04-21
total,county,county03,2020,16-17,male,1900,1,1900-01,1899/1900,24,1900-01-01,5318,3883,,80.162797708773,58.5318058486584,,6634,Oslo,2022-04-21
total,county,county03,2020,18-24,male,1900,1,1900-01,1899/1900,24,1900-01-01,25256,22835,8572,88.7826484339298,80.2720849298696,30.1332302175976,28447,Oslo,2022-04-21
total,county,county03,2020,25-39,male,1900,1,1900-01,1899/1900,24,1900-01-01,90870,86262,48202,87.0035617172839,82.5916280494811,46.1510474512658,104444,Oslo,2022-04-21
total,county,county03,2020,40-44,male,1900,1,1900-01,1899/1900,24,1900-01-01,22728,21895,14292,86.4149652104483,83.2477852553135,54.3401391582069,26301,Oslo,2022-04-21
total,county,county03,2020,45-54,male,1900,1,1900-01,1899/1900,24,1900-01-01,41622,40572,31404,89.7993527508091,87.5339805825243,67.7540453074434,46350,Oslo,2022-04-21
total,county,county03,2020,55-64,male,1900,1,1900-01,1899/1900,24,1900-01-01,32928,32395,28099,93.1300732528212,91.6225924145148,79.47224029188,35357,Oslo,2022-04-21
total,county,county03,2020,65-74,male,1900,1,1900-01,1899/1900,24,1900-01-01,22936,22721,20711,95,95,86.6242837425237,23909,Oslo,2022-04-21
total,county,county03,2020,75-84,male,1900,1,1900-01,1899/1900,24,1900-01-01,13208,13103,12119,95,95,91.1545693869876,13295,Oslo,2022-04-21
total,county,county03,2020,85+,male,1900,1,1900-01,1899/1900,24,1900-01-01,3876,3820,3210,95,95,88.4785005512679,3628,Oslo,2022-04-21
total,county,county11,2020,12-15,female,1900,1,1900-01,1899/1900,24,1900-01-01,9315,580,,72.6202541513994,4.52171201372106,,12827,Rogaland,2022-04-21
total,county,county11,2020,16-17,female,1900,1,1900-01,1899/1900,24,1900-01-01,5334,5016,,89.8736310025274,84.5155855096883,,5935,Rogaland,2022-04-21
total,county,county11,2020,18-24,female,1900,1,1900-01,1899/1900,24,1900-01-01,18558,17761,9535,92.2365805168986,88.2753479125249,47.3906560636183,20120,Rogaland,2022-04-21
total,county,county11,2020,25-39,female,1900,1,1900-01,1899/1900,24,1900-01-01,42782,41174,23352,87.6680327868853,84.3729508196721,47.8524590163935,48800,Rogaland,2022-04-21
total,county,county11,2020,40-44,female,1900,1,1900-01,1899/1900,24,1900-01-01,14740,14358,10180,90.6853697551372,88.3351790328535,62.6307370493417,16254,Rogaland,2022-04-21
total,county,county11,2020,45-54,female,1900,1,1900-01,1899/1900,24,1900-01-01,29582,29160,24295,93.1687190954616,91.8396270983591,76.5172750464552,31751,Rogaland,2022-04-21
total,county,county11,2020,55-64,female,1900,1,1900-01,1899/1900,24,1900-01-01,25939,25740,23943,95,94.5454545454546,87.9449035812672,27225,Rogaland,2022-04-21
total,county,county11,2020,65-74,female,1900,1,1900-01,1899/1900,24,1900-01-01,20807,20669,19761,95,95,92.2807509106192,21414,Rogaland,2022-04-21
total,county,county11,2020,75-84,female,1900,1,1900-01,1899/1900,24,1900-01-01,12983,12879,11906,95,95,90.8924345369875,13099,Rogaland,2022-04-21
total,county,county11,2020,85+,female,1900,1,1900-01,1899/1900,24,1900-01-01,6099,5990,5090,95,95,88.7532693984307,5735,Rogaland,2022-04-21
total,county,county11,2020,12-15,male,1900,1,1900-01,1899/1900,24,1900-01-01,9352,486,,69.8692566305566,3.63093014568547,,13385,Rogaland,2022-04-21
total,county,county11,2020,16-17,male,1900,1,1900-01,1899/1900,24,1900-01-01,5506,4979,,88.1524175472302,79.7150176112712,,6246,Rogaland,2022-04-21
total,county,county11,2020,18-24,male,1900,1,1900-01,1899/1900,24,1900-01-01,19069,17893,7124,88.3069371121608,82.8609799018246,32.9906455496897,21594,Rogaland,2022-04-21
total,county,county11,2020,25-39,male,1900,1,1900-01,1899/1900,24,1900-01-01,43304,41272,21136,83.969672878168,80.0294739291462,40.9842741075411,51571,Rogaland,2022-04-21
total,county,county11,2020,40-44,male,1900,1,1900-01,1899/1900,24,1900-01-01,14993,14532,9474,84.9028823829209,82.2923155331559,53.6496970383374,17659,Rogaland,2022-04-21
total,county,county11,2020,45-54,male,1900,1,1900-01,1899/1900,24,1900-01-01,30665,30142,24272,89.9214122338866,88.3877778429418,71.1747111606357,34102,Rogaland,2022-04-21
total,county,county11,2020,55-64,male,1900,1,1900-01,1899/1900,24,1900-01-01,26772,26500,24483,93.7165260615395,92.7643784786642,85.7037840865334,28567,Rogaland,2022-04-21
total,county,county11,2020,65-74,male,1900,1,1900-01,1899/1900,24,1900-01-01,20994,20857,20009,95,95,92.9699842022117,21522,Rogaland,2022-04-21
total,county,county11,2020,75-84,male,1900,1,1900-01,1899/1900,24,1900-01-01,11473,11394,10624,95,95,92.7293357772541,11457,Rogaland,2022-04-21
total,county,county11,2020,85+,male,1900,1,1900-01,1899/1900,24,1900-01-01,3555,3496,2997,95,95,91.1496350364964,3288,Rogaland,2022-04-21
total,county,county15,2020,12-15,female,1900,1,1900-01,1899/1900,24,1900-01-01,5318,706,,81.9414483821264,10.8782742681048,,6490,Møre og Romsdal,2022-04-21
