granularity_time,granularity_geo,location_code,border,age,sex,year,week,yrwk,season,x,date,n_dose_1,n_dose_2,n_dose_3_all,pr100_dose_1,pr100_dose_2,pr100_dose_3_all,pop,location_name,date_of_publishing
total,county,county03,2020,12-15,female,1900,1,1900-01,1899/1900,24,1900-01-01,9052,414,,67.0419197155977,3.06621241297586,,13502,Oslo,2022-01-12
total,county,county03,2020,16-17,female,1900,1,1900-01,1899/1900,24,1900-01-01,6080,4308,,95.5974842767296,67.7358490566038,,6360,Oslo,2022-01-12
total,county,county03,2020,18-24,female,1900,1,1900-01,1899/1900,24,1900-01-01,30392,27070,5316,97.2046312288109,86.5796712083413,17.002494722702,31266,Oslo,2022-01-12
total,county,county03,2020,25-39,female,1900,1,1900-01,1899/1900,24,1900-01-01,92240,86507,19161,89.0132689987937,83.48082026538,18.4907117008444,103625,Oslo,2022-01-12
total,county,county03,2020,40-44,female,1900,1,1900-01,1899/1900,24,1900-01-01,21967,20776,7378,91.7470659482939,86.772751952554,30.8148519400242,23943,Oslo,2022-01-12
total,county,county03,2020,45-54,female,1900,1,1900-01,1899/1900,24,1900-01-01,39911,38556,23159,93.824345291269,90.6389581080446,54.4430861817669,42538,Oslo,2022-01-12
total,county,county03,2020,55-64,female,1900,1,1900-01,1899/1900,24,1900-01-01,32341,31888,24434,95.2662896194179,93.9318958406975,71.974784965241,33948,Oslo,2022-01-12
total,county,county03,2020,65-74,female,1900,1,1900-01,1899/1900,24,1900-01-01,24761,24466,21742,95.2419416878221,94.107239018386,83.6295099623048,25998,Oslo,2022-01-12
total,county,county03,2020,75-84,female,1900,1,1900-01,1899/1900,24,1900-01-01,14874,14935,14129,97.0570962479609,97.4551386623165,92.1957585644372,15325,Oslo,2022-01-12
total,county,county03,2020,85+,female,1900,1,1900-01,1899/1900,24,1900-01-01,7088,6998,6220,91.6828353382486,90.5186909843487,80.4553097917475,7731,Oslo,2022-01-12
total,county,county03,2020,12-15,male,1900,1,1900-01,1899/1900,24,1900-01-01,9291,371,,66.7504849486314,2.66542136647748,,13919,Oslo,2022-01-12
total,county,county03,2020,16-17,male,1900,1,1900-01,1899/1900,24,1900-01-01,5946,4087,,90.4059601642086,62.1407936749278,,6577,Oslo,2022-01-12
