granularity_time,granularity_geo,location_code,border,age,sex,year,week,yrwk,season,x,date,n_dose_1,n_dose_2,n_dose_3_all,pr100_dose_1,pr100_dose_2,pr100_dose_3_all,pop,location_name,date_of_publishing
total,county,county11,2020,25-39,male,1900,1,1900-01,1899/1900,24,1900-01-01,43298,41265,21107,83.9580384324523,80.0159004091447,40.9280409532489,51571,Rogaland,2022-04-19
total,county,county11,2020,40-44,male,1900,1,1900-01,1899/1900,24,1900-01-01,14993,14533,9468,84.9028823829209,82.297978367971,53.6157200294468,17659,Rogaland,2022-04-19
total,county,county11,2020,45-54,male,1900,1,1900-01,1899/1900,24,1900-01-01,30660,30138,24255,89.9067503372236,88.3760483256114,71.1248607119817,34102,Rogaland,2022-04-19
total,county,county11,2020,55-64,male,1900,1,1900-01,1899/1900,24,1900-01-01,26771,26498,24476,93.7130255189554,92.757377393496,85.6792802884447,28567,Rogaland,2022-04-19
total,county,county11,2020,65-74,male,1900,1,1900-01,1899/1900,24,1900-01-01,20994,20857,20005,95,95,92.9513985689062,21522,Rogaland,2022-04-19
total,county,county11,2020,75-84,male,1900,1,1900-01,1899/1900,24,1900-01-01,11473,11394,10615,95,95,92.6507811818102,11457,Rogaland,2022-04-19
total,county,county11,2020,85+,male,1900,1,1900-01,1899/1900,24,1900-01-01,3555,3496,2996,95,95,91.1192214111922,3288,Rogaland,2022-04-19
total,county,county15,2020,12-15,female,1900,1,1900-01,1899/1900,24,1900-01-01,5318,704,,81.9414483821264,10.8474576271186,,6490,Møre og Romsdal,2022-04-19
total,county,county15,2020,16-17,female,1900,1,1900-01,1899/1900,24,1900-01-01,3027,3097,,93.368291178285,95,,3242,Møre og Romsdal,2022-04-19
total,county,county15,2020,18-24,female,1900,1,1900-01,1899/1900,24,1900-01-01,10137,9878,5678,93.2824146498574,90.8990521763136,52.2499309837122,10867,Møre og Romsdal,2022-04-19
total,county,county15,2020,25-39,female,1900,1,1900-01,1899/1900,24,1900-01-01,20778,20180,12549,89.8469255383551,87.2610914122633,54.2635994119173,23126,Møre og Romsdal,2022-04-19
total,county,county15,2020,40-44,female,1900,1,1900-01,1899/1900,24,1900-01-01,7224,7105,5348,91.8616480162767,90.3484231943032,68.0061037639878,7864,Møre og Romsdal,2022-04-19
total,county,county15,2020,45-54,female,1900,1,1900-01,1899/1900,24,1900-01-01,16107,15922,13743,94.2756804214223,93.1928592332456,80.4389815627744,17085,Møre og Romsdal,2022-04-19
total,county,county15,2020,55-64,female,1900,1,1900-01,1899/1900,24,1900-01-01,15348,15236,14318,95,95,89.649990607977,15971,Møre og Romsdal,2022-04-19
total,county,county15,2020,65-74,female,1900,1,1900-01,1899/1900,24,1900-01-01,14583,14508,14213,95,95,95,14952,Møre og Romsdal,2022-04-19
total,county,county15,2020,75-84,female,1900,1,1900-01,1899/1900,24,1900-01-01,9247,9176,8550,95,95,91.9651500484027,9297,Møre og Romsdal,2022-04-19
total,county,county15,2020,85+,female,1900,1,1900-01,1899/1900,24,1900-01-01,4821,4730,4028,95,95,89.4912241724062,4501,Møre og Romsdal,2022-04-19
total,county,county15,2020,12-15,male,1900,1,1900-01,1899/1900,24,1900-01-01,5577,674,,82.1475916924437,9.92782442185889,,6789,Møre og Romsdal,2022-04-19
total,county,county15,2020,16-17,male,1900,1,1900-01,1899/1900,24,1900-01-01,3065,3028,,90.600059119125,89.5063553059415,,3383,Møre og Romsdal,2022-04-19
total,county,county15,2020,18-24,male,1900,1,1900-01,1899/1900,24,1900-01-01,10876,10429,4666,91.2645800117479,87.5136359822103,39.1541495342788,11917,Møre og Romsdal,2022-04-19
total,county,county15,2020,25-39,male,1900,1,1900-01,1899/1900,24,1900-01-01,21854,21055,11651,85.7524033745341,82.6172258191093,45.7170884834216,25485,Møre og Romsdal,2022-04-19
total,county,county15,2020,40-44,male,1900,1,1900-01,1899/1900,24,1900-01-01,7089,6934,4776,84.7865087908145,82.9326635569908,57.1223537854324,8361,Møre og Romsdal,2022-04-19
total,county,county15,2020,45-54,male,1900,1,1900-01,1899/1900,24,1900-01-01,16630,16347,13384,89.9745712276146,88.4434345073852,72.4124871503544,18483,Møre og Romsdal,2022-04-19
total,county,county15,2020,55-64,male,1900,1,1900-01,1899/1900,24,1900-01-01,16096,15994,14965,94.3880842080572,93.7899489825837,87.7558200903067,17053,Møre og Romsdal,2022-04-19
total,county,county15,2020,65-74,male,1900,1,1900-01,1899/1900,24,1900-01-01,14819,14753,14469,95,95,95,15199,Møre og Romsdal,2022-04-19
total,county,county15,2020,75-84,male,1900,1,1900-01,1899/1900,24,1900-01-01,8561,8501,7986,95,95,94.0303779583186,8493,Møre og Romsdal,2022-04-19
total,county,county15,2020,85+,male,1900,1,1900-01,1899/1900,24,1900-01-01,2791,2755,2358,95,95,92.7981109799292,2541,Møre og Romsdal,2022-04-19
total,county,county18,2020,12-15,female,1900,1,1900-01,1899/1900,24,1900-01-01,4409,438,,81.90600037154,8.13672673230541,,5383,Nordland,2022-04-19
total,county,county18,2020,16-17,female,1900,1,1900-01,1899/1900,24,1900-01-01,2501,2457,,93.8109527381846,92.1605401350338,,2666,Nordland,2022-04-19
total,county,county18,2020,18-24,female,1900,1,1900-01,1899/1900,24,1900-01-01,8692,8424,4018,92.6060089494993,89.7506925207756,42.8084380992968,9386,Nordland,2022-04-19
total,county,county18,2020,25-39,female,1900,1,1900-01,1899/1900,24,1900-01-01,19146,18467,10496,89.8030018761726,86.6181988742964,49.2307692307692,21320,Nordland,2022-04-19
total,county,county18,2020,40-44,female,1900,1,1900-01,1899/1900,24,1900-01-01,6075,5942,4099,92.1431821629001,90.1258910966176,62.1720006067041,6593,Nordland,2022-04-19
total,county,county18,2020,45-54,female,1900,1,1900-01,1899/1900,24,1900-01-01,14796,14618,11884,93.782087849401,92.6538632186094,75.3248399568993,15777,Nordland,2022-04-19
total,county,county18,2020,55-64,female,1900,1,1900-01,1899/1900,24,1900-01-01,15018,14874,13403,95,94.6966320748711,85.3313809129688,15707,Nordland,2022-04-19
total,county,county18,2020,65-74,female,1900,1,1900-01,1899/1900,24,1900-01-01,13540,13457,13020,95,95,93.4673366834171,13930,Nordland,2022-04-19
total,county,county18,2020,75-84,female,1900,1,1900-01,1899/1900,24,1900-01-01,9130,9060,8253,95,95,89.892168609084,9181,Nordland,2022-04-19
total,county,county18,2020,85+,female,1900,1,1900-01,1899/1900,24,1900-01-01,4220,4135,3337,95,95,82.7628968253968,4032,Nordland,2022-04-19
total,county,county18,2020,12-15,male,1900,1,1900-01,1899/1900,24,1900-01-01,4681,446,,81.0984060984061,7.72695772695773,,5772,Nordland,2022-04-19
total,county,county18,2020,16-17,male,1900,1,1900-01,1899/1900,24,1900-01-01,2690,2551,,92.7266459841434,87.9351947604275,,2901,Nordland,2022-04-19
total,county,county18,2020,18-24,male,1900,1,1900-01,1899/1900,24,1900-01-01,9296,8797,3012,89.4276094276094,84.6272246272246,28.975468975469,10395,Nordland,2022-04-19
total,county,county18,2020,25-39,male,1900,1,1900-01,1899/1900,24,1900-01-01,19888,19108,9271,85.5802745384913,82.2238478419898,39.8941434657257,23239,Nordland,2022-04-19
total,county,county18,2020,40-44,male,1900,1,1900-01,1899/1900,24,1900-01-01,6013,5847,3613,85.8877303242394,83.5166404799315,51.6069132981003,7001,Nordland,2022-04-19
total,county,county18,2020,45-54,male,1900,1,1900-01,1899/1900,24,1900-01-01,14630,14401,11115,90.7962514739651,89.3750387885558,68.9815676782722,16113,Nordland,2022-04-19
total,county,county18,2020,55-64,male,1900,1,1900-01,1899/1900,24,1900-01-01,15394,15257,13593,94.7614650661742,93.9181286549708,83.6749769159741,16245,Nordland,2022-04-19
total,county,county18,2020,65-74,male,1900,1,1900-01,1899/1900,24,1900-01-01,14117,14040,13513,95,95,93.3347147396049,14478,Nordland,2022-04-19
total,county,county18,2020,75-84,male,1900,1,1900-01,1899/1900,24,1900-01-01,8586,8511,7807,95,95,91.502578527895,8532,Nordland,2022-04-19
total,county,county18,2020,85+,male,1900,1,1900-01,1899/1900,24,1900-01-01,2524,2472,2026,95,95,87.3652436394998,2319,Nordland,2022-04-19
total,county,county30,2020,12-15,female,1900,1,1900-01,1899/1900,24,1900-01-01,23007,1783,,72.4014224124367,5.61097649243163,,31777,Viken,2022-04-19
total,county,county30,2020,16-17,female,1900,1,1900-01,1899/1900,24,1900-01-01,13745,12206,,89.2474514641907,79.2545938575417,,15401,Viken,2022-04-19
total,county,county30,2020,18-24,female,1900,1,1900-01,1899/1900,24,1900-01-01,43622,41573,22460,92.5214219054891,88.1755323661661,47.6372274539747,47148,Viken,2022-04-19
total,county,county30,2020,25-39,female,1900,1,1900-01,1899/1900,24,1900-01-01,102390,97464,55464,88.0812077938836,83.8436061766097,47.713019914835,116245,Viken,2022-04-19
total,county,county30,2020,40-44,female,1900,1,1900-01,1899/1900,24,1900-01-01,38862,37600,25320,91.4356971436638,88.4664251094066,59.5736671215472,42502,Viken,2022-04-19
total,county,county30,2020,45-54,female,1900,1,1900-01,1899/1900,24,1900-01-01,86033,84456,68286,94.1702514256943,92.4440941779135,74.7446885364332,91359,Viken,2022-04-19
total,county,county30,2020,55-64,female,1900,1,1900-01,1899/1900,24,1900-01-01,74828,74115,67207,95,94.4416835505944,85.6391044509856,78477,Viken,2022-04-19
total,county,county30,2020,65-74,female,1900,1,1900-01,1899/1900,24,1900-01-01,61812,61440,59119,95,95,92.8099342218873,63699,Viken,2022-04-19
total,county,county30,2020,75-84,female,1900,1,1900-01,1899/1900,24,1900-01-01,42319,42005,39185,95,95,91.7037210390826,42730,Viken,2022-04-19
total,county,county30,2020,85+,female,1900,1,1900-01,1899/1900,24,1900-01-01,17828,17468,14711,95,95,88.4127651902158,16639,Viken,2022-04-19
total,county,county30,2020,12-15,male,1900,1,1900-01,1899/1900,24,1900-01-01,24000,1754,,71.2800712800713,5.20938520938521,,33670,Viken,2022-04-19
total,county,county30,2020,16-17,male,1900,1,1900-01,1899/1900,24,1900-01-01,14102,12058,,86.2033131609512,73.7086618986491,,16359,Viken,2022-04-19
total,county,county30,2020,18-24,male,1900,1,1900-01,1899/1900,24,1900-01-01,46580,43465,19017,89.3981268232765,83.4196990634116,36.4981575310917,52104,Viken,2022-04-19
total,county,county30,2020,25-39,male,1900,1,1900-01,1899/1900,24,1900-01-01,100390,94943,50824,83.2055564304245,78.6909567105667,42.1241079790805,120653,Viken,2022-04-19
total,county,county30,2020,40-44,male,1900,1,1900-01,1899/1900,24,1900-01-01,37069,35787,22926,84.9855564216608,82.0464028612041,52.5608693658581,43618,Viken,2022-04-19
total,county,county30,2020,45-54,male,1900,1,1900-01,1899/1900,24,1900-01-01,86151,84367,65906,90.5946684894053,88.7186497712814,69.3054314106946,95095,Viken,2022-04-19
total,county,county30,2020,55-64,male,1900,1,1900-01,1899/1900,24,1900-01-01,76569,75766,67815,94.0269915144966,93.0409047928972,83.2770498446576,81433,Viken,2022-04-19
total,county,county30,2020,65-74,male,1900,1,1900-01,1899/1900,24,1900-01-01,59297,58977,56837,95,95,93.0305262296424,61095,Viken,2022-04-19
total,county,county30,2020,75-84,male,1900,1,1900-01,1899/1900,24,1900-01-01,36247,36008,33730,95,95,93.2901869675849,36156,Viken,2022-04-19
total,county,county30,2020,85+,male,1900,1,1900-01,1899/1900,24,1900-01-01,10508,10328,8782,95,95,91.2794927762187,9621,Viken,2022-04-19
total,county,county34,2020,12-15,female,1900,1,1900-01,1899/1900,24,1900-01-01,6565,622,,81.2801782840164,7.70087903924725,,8077,Innlandet,2022-04-19
total,county,county34,2020,16-17,female,1900,1,1900-01,1899/1900,24,1900-01-01,3713,3615,,90.9157688540646,88.5161606268365,,4084,Innlandet,2022-04-19
total,county,county34,2020,18-24,female,1900,1,1900-01,1899/1900,24,1900-01-01,13547,13071,7077,92.7114700246373,89.4538735286066,48.4327949630441,14612,Innlandet,2022-04-19
total,county,county34,2020,25-39,female,1900,1,1900-01,1899/1900,24,1900-01-01,27303,26331,15655,89.459370904325,86.2745740498034,51.2942332896461,30520,Innlandet,2022-04-19
total,county,county34,2020,40-44,female,1900,1,1900-01,1899/1900,24,1900-01-01,9548,9348,6649,92.6630434782609,90.722049689441,64.5283385093168,10304,Innlandet,2022-04-19
total,county,county34,2020,45-54,female,1900,1,1900-01,1899/1900,24,1900-01-01,24220,23858,19614,93.9889013931468,92.5841126935465,76.1147114750281,25769,Innlandet,2022-04-19
total,county,county34,2020,55-64,female,1900,1,1900-01,1899/1900,24,1900-01-01,24227,24042,21959,95,94.5493157149599,86.3575585968224,25428,Innlandet,2022-04-19
total,county,county34,2020,65-74,female,1900,1,1900-01,1899/1900,24,1900-01-01,22791,22667,22013,95,95,93.740152450709,23483,Innlandet,2022-04-19
total,county,county34,2020,75-84,female,1900,1,1900-01,1899/1900,24,1900-01-01,15613,15478,14372,95,95,91.6231034043096,15686,Innlandet,2022-04-19
total,county,county34,2020,85+,female,1900,1,1900-01,1899/1900,24,1900-01-01,6972,6838,5649,95,95,87.3106646058733,6470,Innlandet,2022-04-19
total,county,county34,2020,12-15,male,1900,1,1900-01,1899/1900,24,1900-01-01,7042,584,,80.4708033367615,6.67352302593989,,8751,Innlandet,2022-04-19
total,county,county34,2020,16-17,male,1900,1,1900-01,1899/1900,24,1900-01-01,3842,3612,,89.6825396825397,84.3137254901961,,4284,Innlandet,2022-04-19
total,county,county34,2020,18-24,male,1900,1,1900-01,1899/1900,24,1900-01-01,14416,13703,5717,90.7351460221551,86.2474823766365,35.9831319234643,15888,Innlandet,2022-04-19
total,county,county34,2020,25-39,male,1900,1,1900-01,1899/1900,24,1900-01-01,28315,27211,14639,86.0899969595622,82.7333536029188,44.508969291578,32890,Innlandet,2022-04-19
total,county,county34,2020,40-44,male,1900,1,1900-01,1899/1900,24,1900-01-01,9164,8942,5857,87.718962381545,85.5939504163875,56.0639418014741,10447,Innlandet,2022-04-19
total,county,county34,2020,45-54,male,1900,1,1900-01,1899/1900,24,1900-01-01,23962,23611,18634,91.9176032835935,90.5711764931528,71.4795350799801,26069,Innlandet,2022-04-19
total,county,county34,2020,55-64,male,1900,1,1900-01,1899/1900,24,1900-01-01,24438,24256,21693,94.6402292618697,93.9354039191387,84.0097591201301,25822,Innlandet,2022-04-19
total,county,county34,2020,65-74,male,1900,1,1900-01,1899/1900,24,1900-01-01,22326,22216,21590,95,95,94.0945739812595,22945,Innlandet,2022-04-19
total,county,county34,2020,75-84,male,1900,1,1900-01,1899/1900,24,1900-01-01,13560,13458,12495,95,95,92.5624120305208,13499,Innlandet,2022-04-19
total,county,county34,2020,85+,male,1900,1,1900-01,1899/1900,24,1900-01-01,4204,4118,3452,95,95,90.0835073068894,3832,Innlandet,2022-04-19
total,county,county38,2020,12-15,female,1900,1,1900-01,1899/1900,24,1900-01-01,7360,526,,75.5259107234479,5.39763981528989,,9745,Vestfold og Telemark,2022-04-19
total,county,county38,2020,16-17,female,1900,1,1900-01,1899/1900,24,1900-01-01,4471,4039,,90.3414831279046,81.6124469589816,,4949,Vestfold og Telemark,2022-04-19
total,county,county38,2020,18-24,female,1900,1,1900-01,1899/1900,24,1900-01-01,14524,13861,7137,92.198311432743,87.9895892845807,45.3056560655113,15753,Vestfold og Telemark,2022-04-19
total,county,county38,2020,25-39,female,1900,1,1900-01,1899/1900,24,1900-01-01,32473,31172,17698,87.9026582209951,84.3809214444264,47.9075307238374,36942,Vestfold og Telemark,2022-04-19
total,county,county38,2020,40-44,female,1900,1,1900-01,1899/1900,24,1900-01-01,11787,11523,7964,91.9853285469018,89.9250819416264,62.150772592477,12814,Vestfold og Telemark,2022-04-19
total,county,county38,2020,45-54,female,1900,1,1900-01,1899/1900,24,1900-01-01,27833,27428,22217,93.2335108699293,91.8768632968211,74.4213311894952,29853,Vestfold og Telemark,2022-04-19
total,county,county38,2020,55-64,female,1900,1,1900-01,1899/1900,24,1900-01-01,26983,26707,24361,95,94.1547682002468,85.8840119866032,28365,Vestfold og Telemark,2022-04-19
total,county,county38,2020,65-74,female,1900,1,1900-01,1899/1900,24,1900-01-01,24379,24252,23311,95,95,92.5995074282991,25174,Vestfold og Telemark,2022-04-19
total,county,county38,2020,75-84,female,1900,1,1900-01,1899/1900,24,1900-01-01,15974,15867,14754,95,95,91.3899900891972,16144,Vestfold og Telemark,2022-04-19
total,county,county38,2020,85+,female,1900,1,1900-01,1899/1900,24,1900-01-01,7164,7036,5983,95,95,89.3118375876997,6699,Vestfold og Telemark,2022-04-19
total,county,county38,2020,12-15,male,1900,1,1900-01,1899/1900,24,1900-01-01,8042,544,,75.703661865763,5.12096394615457,,10623,Vestfold og Telemark,2022-04-19
total,county,county38,2020,16-17,male,1900,1,1900-01,1899/1900,24,1900-01-01,4599,4017,,87.9181800802906,76.7922003441025,,5231,Vestfold og Telemark,2022-04-19
total,county,county38,2020,18-24,male,1900,1,1900-01,1899/1900,24,1900-01-01,15730,14865,6143,89.0259777010584,84.1303978719792,34.7671062312525,17669,Vestfold og Telemark,2022-04-19
total,county,county38,2020,25-39,male,1900,1,1900-01,1899/1900,24,1900-01-01,32783,31270,16045,84.2490748355263,80.3608141447369,41.2340666118421,38912,Vestfold og Telemark,2022-04-19
total,county,county38,2020,40-44,male,1900,1,1900-01,1899/1900,24,1900-01-01,11342,11021,7090,86.7523328744072,84.2970781704146,54.2297690071899,13074,Vestfold og Telemark,2022-04-19
total,county,county38,2020,45-54,male,1900,1,1900-01,1899/1900,24,1900-01-01,27370,26891,20849,91.2059715418708,89.6097837315472,69.4758239194908,30009,Vestfold og Telemark,2022-04-19
total,county,county38,2020,55-64,male,1900,1,1900-01,1899/1900,24,1900-01-01,26626,26358,23843,94.1713234773997,93.2234561788215,84.3283582089552,28274,Vestfold og Telemark,2022-04-19
total,county,county38,2020,65-74,male,1900,1,1900-01,1899/1900,24,1900-01-01,23405,23287,22379,95,95,92.9978390957447,24064,Vestfold og Telemark,2022-04-19
total,county,county38,2020,75-84,male,1900,1,1900-01,1899/1900,24,1900-01-01,13969,13883,13018,95,95,93.2321134426699,13963,Vestfold og Telemark,2022-04-19
total,county,county38,2020,85+,male,1900,1,1900-01,1899/1900,24,1900-01-01,4142,4064,3418,95,95,90.5910416114498,3773,Vestfold og Telemark,2022-04-19
total,county,county42,2020,12-15,female,1900,1,1900-01,1899/1900,24,1900-01-01,6120,332,,75.19351271655,4.07912519965598,,8139,Agder,2022-04-19
total,county,county42,2020,16-17,female,1900,1,1900-01,1899/1900,24,1900-01-01,3363,3043,,89.4652833200319,80.952380952381,,3759,Agder,2022-04-19
total,county,county42,2020,18-24,female,1900,1,1900-01,1899/1900,24,1900-01-01,12484,11966,6110,92.1056514682013,88.2839014313118,45.078943485318,13554,Agder,2022-04-19
total,county,county42,2020,25-39,female,1900,1,1900-01,1899/1900,24,1900-01-01,25252,24309,13612,87.9186686163916,84.6354710674744,47.3922428800223,28722,Agder,2022-04-19
total,county,county42,2020,40-44,female,1900,1,1900-01,1899/1900,24,1900-01-01,8860,8674,6089,91.1710228442066,89.2570487754682,62.6569252932702,9718,Agder,2022-04-19
total,county,county42,2020,45-54,female,1900,1,1900-01,1899/1900,24,1900-01-01,19372,19092,16051,93.4806736476379,92.1295179269411,77.4550016889447,20723,Agder,2022-04-19
total,county,county42,2020,55-64,female,1900,1,1900-01,1899/1900,24,1900-01-01,17743,17600,16230,94.8569901095964,94.0924886394012,86.7682437850842,18705,Agder,2022-04-19
total,county,county42,2020,65-74,female,1900,1,1900-01,1899/1900,24,1900-01-01,15538,15471,14849,95,95,92.3445273631841,16080,Agder,2022-04-19
total,county,county42,2020,75-84,female,1900,1,1900-01,1899/1900,24,1900-01-01,10056,9980,9230,95,95,90.2248289345063,10230,Agder,2022-04-19
total,county,county42,2020,85+,female,1900,1,1900-01,1899/1900,24,1900-01-01,4455,4372,3615,95,95,85.8058390695466,4213,Agder,2022-04-19
total,county,county42,2020,12-15,male,1900,1,1900-01,1899/1900,24,1900-01-01,6268,355,,75.1558752997602,4.25659472422062,,8340,Agder,2022-04-19
total,county,county42,2020,16-17,male,1900,1,1900-01,1899/1900,24,1900-01-01,3482,3110,,88.8038765621015,79.3165008926294,,3921,Agder,2022-04-19
total,county,county42,2020,18-24,male,1900,1,1900-01,1899/1900,24,1900-01-01,12957,12195,4800,89.3462970624742,84.0918494000828,33.0988829127017,14502,Agder,2022-04-19
total,county,county42,2020,25-39,male,1900,1,1900-01,1899/1900,24,1900-01-01,25685,24598,12227,84.903477456036,81.3103265899775,40.4171625016528,30252,Agder,2022-04-19
total,county,county42,2020,40-44,male,1900,1,1900-01,1899/1900,24,1900-01-01,8731,8526,5527,87.7840337824251,85.7229036798713,55.5700784234868,9946,Agder,2022-04-19
total,county,county42,2020,45-54,male,1900,1,1900-01,1899/1900,24,1900-01-01,19638,19355,15893,91.4501257334451,90.1322529570644,74.0104312191487,21474,Agder,2022-04-19
total,county,county42,2020,55-64,male,1900,1,1900-01,1899/1900,24,1900-01-01,18068,17890,16453,94.0845657154759,93.1576754842741,85.6748594042908,19204,Agder,2022-04-19
total,county,county42,2020,65-74,male,1900,1,1900-01,1899/1900,24,1900-01-01,15434,15360,14735,95,95,92.6729559748428,15900,Agder,2022-04-19
total,county,county42,2020,75-84,male,1900,1,1900-01,1899/1900,24,1900-01-01,8733,8668,8040,95,95,92.2759095604269,8713,Agder,2022-04-19
total,county,county42,2020,85+,male,1900,1,1900-01,1899/1900,24,1900-01-01,2635,2579,2191,95,95,90.7998342312474,2413,Agder,2022-04-19
total,county,county46,2020,12-15,female,1900,1,1900-01,1899/1900,24,1900-01-01,11520,742,,74.6791131855309,4.81006093608194,,15426,Vestland,2022-04-19
total,county,county46,2020,16-17,female,1900,1,1900-01,1899/1900,24,1900-01-01,6841,6012,,89.7769028871391,78.8976377952756,,7620,Vestland,2022-04-19
total,county,county46,2020,18-24,female,1900,1,1900-01,1899/1900,24,1900-01-01,26642,25523,13839,92.5069444444445,88.6215277777778,48.0520833333333,28800,Vestland,2022-04-19
