granularity_time,granularity_geo,location_code,border,age,sex,year,week,yrwk,season,x,date,n_dose_1,n_dose_2,n_dose_3_all,pr100_dose_1,pr100_dose_2,pr100_dose_3_all,pop,location_name,date_of_publishing
total,county,county03,2020,12-15,female,1900,1,1900-01,1899/1900,24,1900-01-01,8583,414,,63.568360242927,3.06621241297586,,13502,Oslo,2022-02-11
total,county,county03,2020,16-17,female,1900,1,1900-01,1899/1900,24,1900-01-01,5442,4104,,85.5660377358491,64.5283018867925,,6360,Oslo,2022-02-11
total,county,county03,2020,18-24,female,1900,1,1900-01,1899/1900,24,1900-01-01,28945,26720,11602,92.5766007804004,85.4602443548903,37.1074010106825,31266,Oslo,2022-02-11
total,county,county03,2020,25-39,female,1900,1,1900-01,1899/1900,24,1900-01-01,93593,88714,48514,90.3189384800965,85.610615199035,46.8168878166466,103625,Oslo,2022-02-11
total,county,county03,2020,40-44,female,1900,1,1900-01,1899/1900,24,1900-01-01,21989,21060,12876,91.8389508415821,87.9589023931838,53.7777220899637,23943,Oslo,2022-02-11
total,county,county03,2020,45-54,female,1900,1,1900-01,1899/1900,24,1900-01-01,40117,38988,29361,94.3086181766891,91.654520663877,69.0229912078612,42538,Oslo,2022-02-11
total,county,county03,2020,55-64,female,1900,1,1900-01,1899/1900,24,1900-01-01,32634,32085,27615,95,94.5121951219512,81.344998232591,33948,Oslo,2022-02-11
total,county,county03,2020,65-74,female,1900,1,1900-01,1899/1900,24,1900-01-01,24848,24555,22320,95,94.4495730440803,85.8527579044542,25998,Oslo,2022-02-11
total,county,county03,2020,75-84,female,1900,1,1900-01,1899/1900,24,1900-01-01,16000,15846,14497,95,95,94.5970636215334,15325,Oslo,2022-02-11
total,county,county03,2020,85+,female,1900,1,1900-01,1899/1900,24,1900-01-01,7927,7778,6533,95,95,84.503945155866,7731,Oslo,2022-02-11
total,county,county03,2020,12-15,male,1900,1,1900-01,1899/1900,24,1900-01-01,8851,359,,63.5893383145341,2.57920827645664,,13919,Oslo,2022-02-11
total,county,county03,2020,16-17,male,1900,1,1900-01,1899/1900,24,1900-01-01,5226,3751,,79.4587197810552,57.0320814961229,,6577,Oslo,2022-02-11
total,county,county03,2020,18-24,male,1900,1,1900-01,1899/1900,24,1900-01-01,24926,22323,7872,88.610024884465,79.3565588339851,27.9843583362958,28130,Oslo,2022-02-11
total,county,county03,2020,25-39,male,1900,1,1900-01,1899/1900,24,1900-01-01,90791,85648,44634,86.966225406617,82.0398858215675,42.7536925994751,104398,Oslo,2022-02-11
total,county,county03,2020,40-44,male,1900,1,1900-01,1899/1900,24,1900-01-01,22740,21800,13547,85.8761329305136,82.3262839879154,51.1593655589124,26480,Oslo,2022-02-11
total,county,county03,2020,45-54,male,1900,1,1900-01,1899/1900,24,1900-01-01,41712,40468,30317,90.4501691386937,87.7526238181976,65.7407407407408,46116,Oslo,2022-02-11
total,county,county03,2020,55-64,male,1900,1,1900-01,1899/1900,24,1900-01-01,32969,32344,27297,95,93.2937206149586,78.7360466122473,34669,Oslo,2022-02-11
total,county,county03,2020,65-74,male,1900,1,1900-01,1899/1900,24,1900-01-01,22965,22724,20332,94.9987589972698,94.0018201373376,84.1068917018284,24174,Oslo,2022-02-11
total,county,county03,2020,75-84,male,1900,1,1900-01,1899/1900,24,1900-01-01,13208,13093,11976,95,95,95,12237,Oslo,2022-02-11
total,county,county03,2020,85+,male,1900,1,1900-01,1899/1900,24,1900-01-01,3872,3808,3173,95,95,87.6035339591386,3622,Oslo,2022-02-11
total,county,county11,2020,12-15,female,1900,1,1900-01,1899/1900,24,1900-01-01,9273,500,,74.101006872303,3.99552501198657,,12514,Rogaland,2022-02-11
total,county,county11,2020,16-17,female,1900,1,1900-01,1899/1900,24,1900-01-01,5318,4937,,89.3781512605042,82.9747899159664,,5950,Rogaland,2022-02-11
