granularity_time,granularity_geo,location_code,border,age,sex,year,week,yrwk,season,x,date,n_dose_1,n_dose_2,pr100_dose_1,pr100_dose_2,pop,location_name,date_of_publishing
total,county,county03,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,428208,207501,61.4349865855583,29.7701611167702,697010,Oslo,2021-07-08
total,county,county11,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,232299,130347,48.1304064063649,27.0068062447555,482645,Rogaland,2021-07-08
total,county,county15,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,130053,75919,48.97606423041,28.5899888530714,265544,Møre og Romsdal,2021-07-08
total,county,county18,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,117804,71603,49.0145415964551,29.7917576816659,240345,Nordland,2021-07-08
total,county,county30,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,763841,376314,60.9909580448169,30.0478128114061,1252384,Viken,2021-07-08
total,county,county34,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,191637,116229,51.7095112559801,31.3621314452392,370603,Innlandet,2021-07-08
total,county,county38,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,238266,129654,56.4769295679835,30.7322900716314,421882,Vestfold og Telemark,2021-07-08
total,county,county42,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,156069,89527,50.533442558193,28.9878676220604,308843,Agder,2021-07-08
total,county,county46,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,336020,180537,52.6000241069095,28.2609682524526,638821,Vestland,2021-07-08
total,county,county50,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,239066,132040,50.7437532369398,28.0265917253207,471124,Trøndelag,2021-07-08
total,county,county54,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,115897,68517,47.8580985101252,28.2931683789766,242168,Troms og Finnmark,2021-07-08
total,municip,municip0301,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,428201,207496,61.4339822958064,29.7694437669474,697010,Oslo,2021-07-08
total,municip,municip1101,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,6834,4058,46.2162710488943,27.4430242780821,14787,Eigersund,2021-07-08
total,municip,municip1103,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,73067,39398,50.6892269696907,27.3318209882967,144147,Stavanger,2021-07-08
total,municip,municip1106,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,16438,10344,44.0425474908234,27.7148139217105,37323,Haugesund,2021-07-08
total,municip,municip1108,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,39602,20957,49.2256059664388,26.0497203231821,80450,Sandnes,2021-07-08
