granularity_time,granularity_geo,location_code,border,age,sex,year,week,yrwk,season,x,date,n_dose_1,n_dose_2,pr100_dose_1,pr100_dose_2,pop,location_name,date_of_publishing
total,county,county03,2020,12-15,female,1900,1,1900-01,1899/1900,24,1900-01-01,8242,98,61.0428084728189,0.725818397274478,13502,Oslo,2021-10-25
total,county,county03,2020,16-17,female,1900,1,1900-01,1899/1900,24,1900-01-01,5404,1034,84.9685534591195,16.2578616352201,6360,Oslo,2021-10-25
total,county,county03,2020,18-24,female,1900,1,1900-01,1899/1900,24,1900-01-01,29513,25316,94.3932706454295,80.9697434913324,31266,Oslo,2021-10-25
total,county,county03,2020,25-39,female,1900,1,1900-01,1899/1900,24,1900-01-01,90118,81158,86.9655006031363,78.3189384800965,103625,Oslo,2021-10-25
total,county,county03,2020,40-44,female,1900,1,1900-01,1899/1900,24,1900-01-01,21679,19774,90.5442091634298,82.5878127218812,23943,Oslo,2021-10-25
total,county,county03,2020,45-54,female,1900,1,1900-01,1899/1900,24,1900-01-01,39583,36968,93.0532700173962,86.9058253796606,42538,Oslo,2021-10-25
total,county,county03,2020,55-64,female,1900,1,1900-01,1899/1900,24,1900-01-01,32201,30868,94.8538941911158,90.9273005773536,33948,Oslo,2021-10-25
total,county,county03,2020,65-74,female,1900,1,1900-01,1899/1900,24,1900-01-01,24665,24013,94.8726825140395,92.3647972920994,25998,Oslo,2021-10-25
total,county,county03,2020,75-84,female,1900,1,1900-01,1899/1900,24,1900-01-01,14802,14754,96.5872756933116,96.2740619902121,15325,Oslo,2021-10-25
total,county,county03,2020,85+,female,1900,1,1900-01,1899/1900,24,1900-01-01,7038,6948,91.0360884749709,89.871944121071,7731,Oslo,2021-10-25
total,county,county03,2020,12-15,male,1900,1,1900-01,1899/1900,24,1900-01-01,8374,94,60.1623679862059,0.675335871829873,13919,Oslo,2021-10-25
total,county,county03,2020,16-17,male,1900,1,1900-01,1899/1900,24,1900-01-01,5242,1023,79.7019917895697,15.5542040443971,6577,Oslo,2021-10-25
total,county,county03,2020,18-24,male,1900,1,1900-01,1899/1900,24,1900-01-01,24536,20603,87.2236046924991,73.2420902950587,28130,Oslo,2021-10-25
total,county,county03,2020,25-39,male,1900,1,1900-01,1899/1900,24,1900-01-01,88709,79955,84.9719343282438,76.5867162206173,104398,Oslo,2021-10-25
total,county,county03,2020,40-44,male,1900,1,1900-01,1899/1900,24,1900-01-01,22477,20481,84.8829305135952,77.345166163142,26480,Oslo,2021-10-25
total,county,county03,2020,45-54,male,1900,1,1900-01,1899/1900,24,1900-01-01,41112,38426,89.1491022638564,83.3246595541678,46116,Oslo,2021-10-25
total,county,county03,2020,55-64,male,1900,1,1900-01,1899/1900,24,1900-01-01,32217,30640,92.9273991173671,88.3786668205025,34669,Oslo,2021-10-25
total,county,county03,2020,65-74,male,1900,1,1900-01,1899/1900,24,1900-01-01,22722,22039,93.9935467858029,91.1681972367006,24174,Oslo,2021-10-25
total,county,county03,2020,75-84,male,1900,1,1900-01,1899/1900,24,1900-01-01,11973,12009,97.8426084824712,98.1367982348615,12237,Oslo,2021-10-25
total,county,county03,2020,85+,male,1900,1,1900-01,1899/1900,24,1900-01-01,3315,3277,91.5240198785202,90.474875759249,3622,Oslo,2021-10-25
