granularity_time,granularity_geo,location_code,border,age,sex,year,week,yrwk,season,x,date,n_dose_1,n_dose_2,n_dose_3_all,pr100_dose_1,pr100_dose_2,pr100_dose_3_all,pop,location_name,date_of_publishing
total,county,county03,2020,12-15,female,1900,1,1900-01,1899/1900,24,1900-01-01,8650,482,,62.735712213519,3.49579344357412,,13788,Oslo,2022-03-16
total,county,county03,2020,16-17,female,1900,1,1900-01,1899/1900,24,1900-01-01,5501,4184,,84.1517515679976,64.0048952118709,,6537,Oslo,2022-03-16
total,county,county03,2020,18-24,female,1900,1,1900-01,1899/1900,24,1900-01-01,29154,27067,12149,93.1705602249848,86.5009108050238,38.825860471062,31291,Oslo,2022-03-16
total,county,county03,2020,25-39,female,1900,1,1900-01,1899/1900,24,1900-01-01,93758,89195,51715,90.3412923242952,85.9445761307356,49.830413751903,103782,Oslo,2022-03-16
total,county,county03,2020,40-44,female,1900,1,1900-01,1899/1900,24,1900-01-01,22008,21125,13340,91.3460341177936,87.6810691902212,55.3687793134936,24093,Oslo,2022-03-16
total,county,county03,2020,45-54,female,1900,1,1900-01,1899/1900,24,1900-01-01,40089,39063,29987,93.6286988812855,91.2324543989537,70.035266366163,42817,Oslo,2022-03-16
total,county,county03,2020,55-64,female,1900,1,1900-01,1899/1900,24,1900-01-01,32592,32094,28016,94.9844082417743,93.5330632704806,81.6483548509311,34313,Oslo,2022-03-16
total,county,county03,2020,65-74,female,1900,1,1900-01,1899/1900,24,1900-01-01,24832,24574,22497,95,95,87.1942947947754,25801,Oslo,2022-03-16
total,county,county03,2020,75-84,female,1900,1,1900-01,1899/1900,24,1900-01-01,15997,15857,14601,95,95,89.4888453052219,16316,Oslo,2022-03-16
total,county,county03,2020,85+,female,1900,1,1900-01,1899/1900,24,1900-01-01,7927,7797,6587,95,95,87.0605339677505,7566,Oslo,2022-03-16
total,county,county03,2020,12-15,male,1900,1,1900-01,1899/1900,24,1900-01-01,8918,434,,62.2634922851358,3.03009146128604,,14323,Oslo,2022-03-16
total,county,county03,2020,16-17,male,1900,1,1900-01,1899/1900,24,1900-01-01,5271,3822,,79.454326198372,57.6123002713295,,6634,Oslo,2022-03-16
total,county,county03,2020,18-24,male,1900,1,1900-01,1899/1900,24,1900-01-01,25128,22620,8356,88.3326888599852,79.5162934580096,29.3739234365663,28447,Oslo,2022-03-16
total,county,county03,2020,25-39,male,1900,1,1900-01,1899/1900,24,1900-01-01,90892,86066,47343,87.0246256367048,82.4039676764582,45.3285971429666,104444,Oslo,2022-03-16
total,county,county03,2020,40-44,male,1900,1,1900-01,1899/1900,24,1900-01-01,22745,21885,14072,86.4796015360633,83.2097638873047,53.5036690620129,26301,Oslo,2022-03-16
total,county,county03,2020,45-54,male,1900,1,1900-01,1899/1900,24,1900-01-01,41653,40528,31054,89.866235167206,87.4390507011866,66.9989212513484,46350,Oslo,2022-03-16
total,county,county03,2020,55-64,male,1900,1,1900-01,1899/1900,24,1900-01-01,32950,32387,27780,93.1922957264474,91.5999660604689,78.5700144243007,35357,Oslo,2022-03-16
total,county,county03,2020,65-74,male,1900,1,1900-01,1899/1900,24,1900-01-01,22957,22736,20561,95,95,85.9969049311975,23909,Oslo,2022-03-16
total,county,county03,2020,75-84,male,1900,1,1900-01,1899/1900,24,1900-01-01,13210,13103,12052,95,95,90.6506205340354,13295,Oslo,2022-03-16
total,county,county03,2020,85+,male,1900,1,1900-01,1899/1900,24,1900-01-01,3873,3817,3197,95,95,88.1201764057332,3628,Oslo,2022-03-16
total,county,county11,2020,12-15,female,1900,1,1900-01,1899/1900,24,1900-01-01,9302,553,,72.5189054338505,4.31121852342715,,12827,Rogaland,2022-03-16
total,county,county11,2020,16-17,female,1900,1,1900-01,1899/1900,24,1900-01-01,5323,4989,,89.6882898062342,84.0606571187869,,5935,Rogaland,2022-03-16
total,county,county11,2020,18-24,female,1900,1,1900-01,1899/1900,24,1900-01-01,18556,17742,9449,92.2266401590457,88.1809145129225,46.9632206759443,20120,Rogaland,2022-03-16
total,county,county11,2020,25-39,female,1900,1,1900-01,1899/1900,24,1900-01-01,42742,41092,22971,87.5860655737705,84.2049180327869,47.0717213114754,48800,Rogaland,2022-03-16
total,county,county11,2020,40-44,female,1900,1,1900-01,1899/1900,24,1900-01-01,14733,14350,10102,90.6423034330011,88.2859603789836,62.150855174111,16254,Rogaland,2022-03-16
total,county,county11,2020,45-54,female,1900,1,1900-01,1899/1900,24,1900-01-01,29581,29151,24167,93.1655695883594,91.8112815344399,76.1141381373815,31751,Rogaland,2022-03-16
total,county,county11,2020,55-64,female,1900,1,1900-01,1899/1900,24,1900-01-01,25949,25744,23871,95,94.5601469237833,87.6804407713499,27225,Rogaland,2022-03-16
total,county,county11,2020,65-74,female,1900,1,1900-01,1899/1900,24,1900-01-01,20798,20652,19706,95,95,92.0239095918558,21414,Rogaland,2022-03-16
total,county,county11,2020,75-84,female,1900,1,1900-01,1899/1900,24,1900-01-01,12978,12873,11875,95,95,90.6557752500191,13099,Rogaland,2022-03-16
total,county,county11,2020,85+,female,1900,1,1900-01,1899/1900,24,1900-01-01,6099,5988,5082,95,95,88.613775065388,5735,Rogaland,2022-03-16
total,county,county11,2020,12-15,male,1900,1,1900-01,1899/1900,24,1900-01-01,9339,457,,69.7721329846844,3.41426970489354,,13385,Rogaland,2022-03-16
total,county,county11,2020,16-17,male,1900,1,1900-01,1899/1900,24,1900-01-01,5504,4958,,88.1203970541146,79.3788024335575,,6246,Rogaland,2022-03-16
total,county,county11,2020,18-24,male,1900,1,1900-01,1899/1900,24,1900-01-01,19041,17839,7023,88.1772714642957,82.6109104380847,32.5229230341762,21594,Rogaland,2022-03-16
total,county,county11,2020,25-39,male,1900,1,1900-01,1899/1900,24,1900-01-01,43274,41209,20798,83.9115006495899,79.9073122491323,40.3288669988947,51571,Rogaland,2022-03-16
total,county,county11,2020,40-44,male,1900,1,1900-01,1899/1900,24,1900-01-01,14986,14521,9386,84.8632425392152,82.2300243501897,53.1513675746079,17659,Rogaland,2022-03-16
total,county,county11,2020,45-54,male,1900,1,1900-01,1899/1900,24,1900-01-01,30663,30131,24109,89.9155474752214,88.3555216702833,70.6967333294235,34102,Rogaland,2022-03-16
total,county,county11,2020,55-64,male,1900,1,1900-01,1899/1900,24,1900-01-01,26776,26498,24351,93.7305282318759,92.757377393496,85.2417124654322,28567,Rogaland,2022-03-16
total,county,county11,2020,65-74,male,1900,1,1900-01,1899/1900,24,1900-01-01,20990,20849,19943,95,95,92.6633212526717,21522,Rogaland,2022-03-16
total,county,county11,2020,75-84,male,1900,1,1900-01,1899/1900,24,1900-01-01,11472,11392,10588,95,95,92.4151173954787,11457,Rogaland,2022-03-16
total,county,county11,2020,85+,male,1900,1,1900-01,1899/1900,24,1900-01-01,3556,3497,2995,95,95,91.0888077858881,3288,Rogaland,2022-03-16
total,county,county15,2020,12-15,female,1900,1,1900-01,1899/1900,24,1900-01-01,5315,684,,81.8952234206472,10.5392912172573,,6490,Møre og Romsdal,2022-03-16
total,county,county15,2020,16-17,female,1900,1,1900-01,1899/1900,24,1900-01-01,3027,3090,,93.368291178285,95,,3242,Møre og Romsdal,2022-03-16
